,rails/rails,django/django,sinatra/sinatra
2012-08-01,22,1.0,1
2012-08-02,21,7.0,1
2012-08-03,13,10.0,0
2012-08-04,20,13.0,0
2012-08-05,8,5.0,0
2012-08-06,12,4.0,0
2012-08-07,18,22.0,2
2012-08-08,9,16.0,0
2012-08-09,12,4.0,2
2012-08-10,16,7.0,1
2012-08-11,20,14.0,0
2012-08-12,9,18.0,0
2012-08-13,9,12.0,0
2012-08-14,12,28.0,1
2012-08-15,13,42.0,0
2012-08-16,2,16.0,0
2012-08-17,19,5.0,2
2012-08-18,16,34.0,0
2012-08-19,8,15.0,1
2012-08-20,19,11.0,1
2012-08-21,32,8.0,3
2012-08-22,9,3.0,0
2012-08-23,17,8.0,0
2012-08-24,15,4.0,0
2012-08-25,7,6.0,0
2012-08-26,18,3.0,0
2012-08-27,11,0.0,0
2012-08-28,41,6.0,0
2012-08-29,19,7.0,0
2012-08-30,18,9.0,0
2012-08-31,21,8.0,0
2012-09-01,10,9.0,0
2012-09-02,11,0.0,0
2012-09-03,12,2.0,0
2012-09-04,7,5.0,2
2012-09-05,22,5.0,3
2012-09-06,25,7.0,0
2012-09-07,26,40.0,0
2012-09-08,21,33.0,0
2012-09-09,10,8.0,0
2012-09-10,11,4.0,0
2012-09-11,12,2.0,0
2012-09-12,27,6.0,0
2012-09-13,16,3.0,11
2012-09-14,23,0.0,0
2012-09-15,26,13.0,0
2012-09-16,6,4.0,0
2012-09-17,100,11.0,0
2012-09-18,24,9.0,0
2012-09-19,29,5.0,0
2012-09-20,32,7.0,0
2012-09-21,38,5.0,1
2012-09-22,24,10.0,0
2012-09-23,11,8.0,1
2012-09-24,28,16.0,0
2012-09-25,19,5.0,0
2012-09-26,7,6.0,0
2012-09-27,15,8.0,0
2012-09-28,20,8.0,0
2012-09-29,5,11.0,0
2012-09-30,18,11.0,0
2012-10-01,20,7.0,0
2012-10-02,28,3.0,0
2012-10-03,12,8.0,0
2012-10-04,19,6.0,1
2012-10-05,22,10.0,0
2012-10-06,17,14.0,0
2012-10-07,27,4.0,0
2012-10-08,19,6.0,1
2012-10-09,19,12.0,0
2012-10-10,36,6.0,0
2012-10-11,12,10.0,0
2012-10-12,36,7.0,0
2012-10-13,13,8.0,0
2012-10-14,17,1.0,0
2012-10-15,28,13.0,0
2012-10-16,9,2.0,0
2012-10-17,11,5.0,0
2012-10-18,35,4.0,1
2012-10-19,25,1.0,0
2012-10-20,9,16.0,0
2012-10-21,26,7.0,0
2012-10-22,10,6.0,0
2012-10-23,12,2.0,0
2012-10-24,13,7.0,0
2012-10-25,8,17.0,0
2012-10-26,21,14.0,0
2012-10-27,18,12.0,0
2012-10-28,23,12.0,0
2012-10-29,15,6.0,0
2012-10-30,8,11.0,0
2012-10-31,14,7.0,0
2012-11-01,12,3.0,0
2012-11-02,16,8.0,0
2012-11-03,16,10.0,0
2012-11-04,12,14.0,0
2012-11-05,8,9.0,0
2012-11-06,8,4.0,0
2012-11-07,10,6.0,0
2012-11-08,16,2.0,0
2012-11-09,40,8.0,2
2012-11-10,13,4.0,0
2012-11-11,7,2.0,0
2012-11-12,10,2.0,0
2012-11-13,16,11.0,1
2012-11-14,16,3.0,0
2012-11-15,45,6.0,0
2012-11-16,45,3.0,0
2012-11-17,19,20.0,0
2012-11-18,17,4.0,0
2012-11-19,21,2.0,0
2012-11-20,12,6.0,0
2012-11-21,13,6.0,0
2012-11-22,10,15.0,0
2012-11-23,3,10.0,2
2012-11-24,9,15.0,0
2012-11-25,14,11.0,0
2012-11-26,27,0.0,0
2012-11-27,26,10.0,0
2012-11-28,14,9.0,0
2012-11-29,45,2.0,0
2012-11-30,10,1.0,0
2012-12-01,44,5.0,2
2012-12-02,23,2.0,2
2012-12-03,15,7.0,3
2012-12-04,23,7.0,3
2012-12-05,20,0.0,0
2012-12-06,17,3.0,0
2012-12-07,33,1.0,1
2012-12-08,30,7.0,7
2012-12-09,20,3.0,5
2012-12-10,24,4.0,11
2012-12-11,24,3.0,0
2012-12-12,6,1.0,13
2012-12-13,18,3.0,5
2012-12-14,22,2.0,0
2012-12-15,15,11.0,0
2012-12-16,4,11.0,0
2012-12-17,14,3.0,0
2012-12-18,21,6.0,0
2012-12-19,16,2.0,0
2012-12-20,15,4.0,0
2012-12-21,44,2.0,0
2012-12-22,11,6.0,5
2012-12-23,5,0.0,0
2012-12-24,16,16.0,0
2012-12-25,7,1.0,0
2012-12-26,17,3.0,0
2012-12-27,10,3.0,0
2012-12-28,13,3.0,0
2012-12-29,12,27.0,0
2012-12-30,9,6.0,0
2012-12-31,31,6.0,0
2013-01-01,42,13.0,4
2013-01-02,37,6.0,0
2013-01-03,49,6.0,0
2013-01-04,48,1.0,1
2013-01-05,61,2.0,1
2013-01-06,44,3.0,0
2013-01-07,28,1.0,2
2013-01-08,47,7.0,0
2013-01-09,17,5.0,0
2013-01-10,18,4.0,0
2013-01-11,25,10.0,0
2013-01-12,5,6.0,0
2013-01-13,6,2.0,0
2013-01-14,13,6.0,1
2013-01-15,27,10.0,2
2013-01-16,22,3.0,0
2013-01-17,15,2.0,4
2013-01-18,19,4.0,0
2013-01-19,16,3.0,0
2013-01-20,21,3.0,1
2013-01-21,35,3.0,3
2013-01-22,33,5.0,0
2013-01-23,17,5.0,0
2013-01-24,21,6.0,0
2013-01-25,6,9.0,1
2013-01-26,13,7.0,9
2013-01-27,7,1.0,6
2013-01-28,15,4.0,1
2013-01-29,17,6.0,3
2013-01-30,25,7.0,0
2013-01-31,15,10.0,0
2013-02-01,10,10.0,0
2013-02-02,10,13.0,1
2013-02-03,2,5.0,0
2013-02-04,14,11.0,0
2013-02-05,7,2.0,2
2013-02-06,8,6.0,1
2013-02-07,17,9.0,1
2013-02-08,12,6.0,1
2013-02-09,12,4.0,2
2013-02-10,10,8.0,1
2013-02-11,13,3.0,2
2013-02-12,7,5.0,6
2013-02-13,5,4.0,0
2013-02-14,9,4.0,0
2013-02-15,9,10.0,0
2013-02-16,3,7.0,0
2013-02-17,5,1.0,0
2013-02-18,8,13.0,0
2013-02-19,29,16.0,3
2013-02-20,51,13.0,3
2013-02-21,30,2.0,0
2013-02-22,11,8.0,0
2013-02-23,9,67.0,0
2013-02-24,37,47.0,0
2013-02-25,46,14.0,19
2013-02-26,35,22.0,39
2013-02-27,12,16.0,6
2013-02-28,30,8.0,0
2013-03-01,15,6.0,9
2013-03-02,4,13.0,0
2013-03-03,7,9.0,4
2013-03-04,20,3.0,8
2013-03-05,32,1.0,2
2013-03-06,14,6.0,0
2013-03-07,16,10.0,9
2013-03-08,28,3.0,6
2013-03-09,39,6.0,11
2013-03-10,10,5.0,17
2013-03-11,26,49.0,4
2013-03-12,20,6.0,4
2013-03-13,22,14.0,4
2013-03-14,7,6.0,6
2013-03-15,54,9.0,15
2013-03-16,17,5.0,4
2013-03-17,16,13.0,6
2013-03-18,40,6.0,1
2013-03-19,24,10.0,0
2013-03-20,23,10.0,11
2013-03-21,14,2.0,7
2013-03-22,36,6.0,0
2013-03-23,29,11.0,0
2013-03-24,25,16.0,3
2013-03-25,36,7.0,9
2013-03-26,14,8.0,5
2013-03-27,24,8.0,0
2013-03-28,44,14.0,0
2013-03-29,18,13.0,1
2013-03-30,35,10.0,1
2013-03-31,14,4.0,4
2013-04-01,31,11.0,0
2013-04-02,48,2.0,0
2013-04-03,55,11.0,0
2013-04-04,37,7.0,1
2013-04-05,44,6.0,2
2013-04-06,22,2.0,2
2013-04-07,11,2.0,2
2013-04-08,16,6.0,3
2013-04-09,21,0.0,0
2013-04-10,30,3.0,0
2013-04-11,22,7.0,1
2013-04-12,15,17.0,0
2013-04-13,16,6.0,0
2013-04-14,12,1.0,4
2013-04-15,17,5.0,0
2013-04-16,20,2.0,3
2013-04-17,22,0.0,0
2013-04-18,33,6.0,4
2013-04-19,19,4.0,0
2013-04-20,8,4.0,0
2013-04-21,15,1.0,0
2013-04-22,26,3.0,2
2013-04-23,16,1.0,1
2013-04-24,27,6.0,0
2013-04-25,9,4.0,0
2013-04-26,8,1.0,3
2013-04-27,1,0.0,0
2013-04-28,11,4.0,0
2013-04-29,10,2.0,0
2013-04-30,27,3.0,0
2013-05-01,22,3.0,1
2013-05-02,31,1.0,1
2013-05-03,19,2.0,0
2013-05-04,22,4.0,0
2013-05-05,17,3.0,0
2013-05-06,9,3.0,0
2013-05-07,24,4.0,0
2013-05-08,32,10.0,0
2013-05-09,17,13.0,0
2013-05-10,61,12.0,0
2013-05-11,6,11.0,0
2013-05-12,23,2.0,1
2013-05-13,33,3.0,0
2013-05-14,24,5.0,0
2013-05-15,34,10.0,1
2013-05-16,26,12.0,0
2013-05-17,20,11.0,0
2013-05-18,10,69.0,0
2013-05-19,12,64.0,0
2013-05-20,11,15.0,0
2013-05-21,22,20.0,0
2013-05-22,17,12.0,2
2013-05-23,9,19.0,1
2013-05-24,2,10.0,0
2013-05-25,1,13.0,0
2013-05-26,7,0.0,0
2013-05-27,7,20.0,2
2013-05-28,20,6.0,0
2013-05-29,6,9.0,0
2013-05-30,11,18.0,0
2013-05-31,4,11.0,0
2013-06-01,18,8.0,0
2013-06-02,8,4.0,0
2013-06-03,10,5.0,1
2013-06-04,10,4.0,0
2013-06-05,14,5.0,1
2013-06-06,8,5.0,1
2013-06-07,15,7.0,5
2013-06-08,18,4.0,0
2013-06-09,8,6.0,0
2013-06-10,5,10.0,0
2013-06-11,17,7.0,0
2013-06-12,17,5.0,1
2013-06-13,31,5.0,0
2013-06-14,18,16.0,2
2013-06-15,31,5.0,0
2013-06-16,8,2.0,0
2013-06-17,11,2.0,0
2013-06-18,19,10.0,0
2013-06-19,18,13.0,0
2013-06-20,29,11.0,0
2013-06-21,19,5.0,0
2013-06-22,9,11.0,0
2013-06-23,3,1.0,0
2013-06-24,14,5.0,0
2013-06-25,37,6.0,2
2013-06-26,25,8.0,0
2013-06-27,32,12.0,0
2013-06-28,18,10.0,0
2013-06-29,17,27.0,0
2013-06-30,19,3.0,0
2013-07-01,33,16.0,2
2013-07-02,60,14.0,3
2013-07-03,53,5.0,1
2013-07-04,31,6.0,0
2013-07-05,16,6.0,0
2013-07-06,22,4.0,0
2013-07-07,16,8.0,0
2013-07-08,25,16.0,0
2013-07-09,25,14.0,0
2013-07-10,26,2.0,0
2013-07-11,6,4.0,2
2013-07-12,6,9.0,0
2013-07-13,17,6.0,0
2013-07-14,18,3.0,0
2013-07-15,16,1.0,0
2013-07-16,19,4.0,0
2013-07-17,20,3.0,0
2013-07-18,13,9.0,0
2013-07-19,8,10.0,0
2013-07-20,6,1.0,9
2013-07-21,10,3.0,2
2013-07-22,31,7.0,1
2013-07-23,18,10.0,0
2013-07-24,20,7.0,0
2013-07-25,22,11.0,0
2013-07-26,11,12.0,0
2013-07-27,5,1.0,0
2013-07-28,28,6.0,0
2013-07-29,17,10.0,0
2013-07-30,20,16.0,6
2013-07-31,12,15.0,2
2013-08-01,40,2.0,0
2013-08-02,28,7.0,0
2013-08-03,24,1.0,0
2013-08-04,17,12.0,0
2013-08-05,17,9.0,0
2013-08-06,23,7.0,1
2013-08-07,14,4.0,0
2013-08-08,8,7.0,0
2013-08-09,5,20.0,0
2013-08-10,8,12.0,0
2013-08-11,3,4.0,1
2013-08-12,21,5.0,0
2013-08-13,9,13.0,1
2013-08-14,16,4.0,0
2013-08-15,9,5.0,0
2013-08-16,5,2.0,12
2013-08-17,5,1.0,0
2013-08-18,11,3.0,0
2013-08-19,16,15.0,6
2013-08-20,4,9.0,0
2013-08-21,17,36.0,1
2013-08-22,13,11.0,0
2013-08-23,13,8.0,1
2013-08-24,2,3.0,0
2013-08-25,76,1.0,0
2013-08-26,22,5.0,1
2013-08-27,24,5.0,0
2013-08-28,8,6.0,0
2013-08-29,19,11.0,0
2013-08-30,20,7.0,0
2013-08-31,22,8.0,0
2013-09-01,2,4.0,0
2013-09-02,11,5.0,0
2013-09-03,13,13.0,2
2013-09-04,12,6.0,0
2013-09-05,10,9.0,0
2013-09-06,12,66.0,0
2013-09-07,4,39.0,0
2013-09-08,5,9.0,0
2013-09-09,23,18.0,8
2013-09-10,25,18.0,2
2013-09-11,20,9.0,0
2013-09-12,43,5.0,4
2013-09-13,21,7.0,0
2013-09-14,4,11.0,0
2013-09-15,5,2.0,4
2013-09-16,5,4.0,2
2013-09-17,5,9.0,1
2013-09-18,7,7.0,4
2013-09-19,8,15.0,0
2013-09-20,25,4.0,1
2013-09-21,14,11.0,1
2013-09-22,14,11.0,3
2013-09-23,30,10.0,5
2013-09-24,34,13.0,8
2013-09-25,25,12.0,6
2013-09-26,18,4.0,1
2013-09-27,11,4.0,9
2013-09-28,13,4.0,0
2013-09-29,8,3.0,0
2013-09-30,7,10.0,0
2013-10-01,9,12.0,0
2013-10-02,40,10.0,0
2013-10-03,20,4.0,1
2013-10-04,13,6.0,1
2013-10-05,1,7.0,0
2013-10-06,0,1.0,0
2013-10-07,6,9.0,0
2013-10-08,21,6.0,0
2013-10-09,63,5.0,0
2013-10-10,15,6.0,0
2013-10-11,14,7.0,0
2013-10-12,10,4.0,0
2013-10-13,26,3.0,0
2013-10-14,31,20.0,0
2013-10-15,33,14.0,3
2013-10-16,13,6.0,2
2013-10-17,6,13.0,1
2013-10-18,5,9.0,1
2013-10-19,3,5.0,0
2013-10-20,10,0.0,0
2013-10-21,24,11.0,9
2013-10-22,13,8.0,0
2013-10-23,10,12.0,0
2013-10-24,21,6.0,0
2013-10-25,18,5.0,0
2013-10-26,4,3.0,1
2013-10-27,30,6.0,0
2013-10-28,8,2.0,0
2013-10-29,15,4.0,4
2013-10-30,38,15.0,0
2013-10-31,22,6.0,0
2013-11-01,23,5.0,2
2013-11-02,12,24.0,0
2013-11-03,15,27.0,0
2013-11-04,21,8.0,0
2013-11-05,14,6.0,0
2013-11-06,22,8.0,1
2013-11-07,25,15.0,0
2013-11-08,19,9.0,2
2013-11-09,23,15.0,4
2013-11-10,10,1.0,2
2013-11-11,47,13.0,0
2013-11-12,10,3.0,0
2013-11-13,18,2.0,0
2013-11-14,27,5.0,0
2013-11-15,41,9.0,0
2013-11-16,20,4.0,0
2013-11-17,10,1.0,2
2013-11-18,7,10.0,0
2013-11-19,14,9.0,0
2013-11-20,12,4.0,0
2013-11-21,14,10.0,1
2013-11-22,17,10.0,1
2013-11-23,12,18.0,0
2013-11-24,9,15.0,0
2013-11-25,15,7.0,0
2013-11-26,23,9.0,0
2013-11-27,24,17.0,2
2013-11-28,13,6.0,0
2013-11-29,21,5.0,0
2013-11-30,10,8.0,1
2013-12-01,15,2.0,2
2013-12-02,32,3.0,0
2013-12-03,60,1.0,0
2013-12-04,34,11.0,0
2013-12-05,55,10.0,0
2013-12-06,23,15.0,0
2013-12-07,4,12.0,0
2013-12-08,9,8.0,0
2013-12-09,1,1.0,0
2013-12-10,25,3.0,0
2013-12-11,22,8.0,0
2013-12-12,54,7.0,0
2013-12-13,15,4.0,0
2013-12-14,14,10.0,0
2013-12-15,9,7.0,0
2013-12-16,12,5.0,0
2013-12-17,30,27.0,0
2013-12-18,29,9.0,0
2013-12-19,49,1.0,0
2013-12-20,14,4.0,0
2013-12-21,13,1.0,0
2013-12-22,9,27.0,0
2013-12-23,23,8.0,0
2013-12-24,16,14.0,0
2013-12-25,17,9.0,0
2013-12-26,12,18.0,1
2013-12-27,10,10.0,3
2013-12-28,7,19.0,1
2013-12-29,7,18.0,1
2013-12-30,13,18.0,0
2013-12-31,12,21.0,0
2014-01-01,25,13.0,0
2014-01-02,10,12.0,0
2014-01-03,15,7.0,2
2014-01-04,14,2.0,0
2014-01-05,11,8.0,0
2014-01-06,20,2.0,0
2014-01-07,8,0.0,3
2014-01-08,15,8.0,1
2014-01-09,13,2.0,0
2014-01-10,8,5.0,0
2014-01-11,4,4.0,0
2014-01-12,7,16.0,0
2014-01-13,29,4.0,4
2014-01-14,46,1.0,0
2014-01-15,18,4.0,3
2014-01-16,32,8.0,0
2014-01-17,20,8.0,0
2014-01-18,5,7.0,1
2014-01-19,6,18.0,2
2014-01-20,20,18.0,1
2014-01-21,17,8.0,0
2014-01-22,17,12.0,2
2014-01-23,1,13.0,5
2014-01-24,18,7.0,2
2014-01-25,14,10.0,4
2014-01-26,18,15.0,1
2014-01-27,19,5.0,0
2014-01-28,5,5.0,3
2014-01-29,34,4.0,0
2014-01-30,19,2.0,0
2014-01-31,14,1.0,0
2014-02-01,12,3.0,0
2014-02-02,3,12.0,0
2014-02-03,12,3.0,1
2014-02-04,13,7.0,1
2014-02-05,22,9.0,0
2014-02-06,13,6.0,0
2014-02-07,9,1.0,0
2014-02-08,10,12.0,0
2014-02-09,39,28.0,0
2014-02-10,16,9.0,0
2014-02-11,32,2.0,4
2014-02-12,13,9.0,6
2014-02-13,19,8.0,0
2014-02-14,22,5.0,1
2014-02-15,10,27.0,0
2014-02-16,4,6.0,0
2014-02-17,8,6.0,3
2014-02-18,47,10.0,2
2014-02-19,6,3.0,0
2014-02-20,16,6.0,1
2014-02-21,5,1.0,15
2014-02-22,2,15.0,1
2014-02-23,15,9.0,2
2014-02-24,13,1.0,3
2014-02-25,20,5.0,0
2014-02-26,19,4.0,0
2014-02-27,14,3.0,2
2014-02-28,16,9.0,1
2014-03-01,6,10.0,0
2014-03-02,3,5.0,0
2014-03-03,11,20.0,0
2014-03-04,21,10.0,0
2014-03-05,14,6.0,0
2014-03-06,4,8.0,0
2014-03-07,8,3.0,0
2014-03-08,15,11.0,0
2014-03-09,4,14.0,0
2014-03-10,20,7.0,0
2014-03-11,8,9.0,0
2014-03-12,16,4.0,0
2014-03-13,21,5.0,2
2014-03-14,25,5.0,0
2014-03-15,13,3.0,0
2014-03-16,9,3.0,0
2014-03-17,10,3.0,0
2014-03-18,9,6.0,0
2014-03-19,4,2.0,4
2014-03-20,25,7.0,1
2014-03-21,6,35.0,0
2014-03-22,1,21.0,0
2014-03-23,2,2.0,0
2014-03-24,9,10.0,0
2014-03-25,24,13.0,0
2014-03-26,17,6.0,1
2014-03-27,15,8.0,0
2014-03-28,12,1.0,4
2014-03-29,9,12.0,0
2014-03-30,9,13.0,3
2014-03-31,12,10.0,0
2014-04-01,16,1.0,1
2014-04-02,21,8.0,1
2014-04-03,22,6.0,0
2014-04-04,22,2.0,3
2014-04-05,4,4.0,2
2014-04-06,5,1.0,2
2014-04-07,22,4.0,1
2014-04-08,40,7.0,9
2014-04-09,64,5.0,0
2014-04-10,33,13.0,0
2014-04-11,41,1.0,0
2014-04-12,14,3.0,0
2014-04-13,22,4.0,1
2014-04-14,27,5.0,2
2014-04-15,28,2.0,0
2014-04-16,18,9.0,0
2014-04-17,13,14.0,0
2014-04-18,17,17.0,0
2014-04-19,14,0.0,1
2014-04-20,18,3.0,0
2014-04-21,7,18.0,0
2014-04-22,14,7.0,0
2014-04-23,11,7.0,0
2014-04-24,10,7.0,0
2014-04-25,7,9.0,0
2014-04-26,4,7.0,0
2014-04-27,6,3.0,0
2014-04-28,14,6.0,0
2014-04-29,9,5.0,0
2014-04-30,8,12.0,0
2014-05-01,19,2.0,0
2014-05-02,25,5.0,0
2014-05-03,16,3.0,0
2014-05-04,30,0.0,0
2014-05-05,15,7.0,0
2014-05-06,22,5.0,0
2014-05-07,33,11.0,0
2014-05-08,22,9.0,3
2014-05-09,16,6.0,2
2014-05-10,15,5.0,0
2014-05-11,14,4.0,1
2014-05-12,63,7.0,1
2014-05-13,48,5.0,2
2014-05-14,37,7.0,0
2014-05-15,21,5.0,0
2014-05-16,26,26.0,0
2014-05-17,33,12.0,0
2014-05-18,29,8.0,0
2014-05-19,79,13.0,0
2014-05-20,105,12.0,0
2014-05-21,45,8.0,0
2014-05-22,57,11.0,0
2014-05-23,55,3.0,0
2014-05-24,28,8.0,0
2014-05-25,26,9.0,0
