,saltstack/salt,cfengine/core,ansible/ansible
2012-07-11,5.776623308799998,-0.5369772555875016,9
2012-07-12,0.517993676799998,7.546744587307812,16
2012-07-13,37.0258555904,8.171781259859374,3
2012-07-14,-2.365514035199997,-2.0219988941187492,12
2012-07-15,34.837444608,-1.1772833701078116,21
2012-07-16,2.8300475392000006,1.1649332562500017,3
2012-07-17,-2.949386240000001,9.141191038671877,10
2012-07-18,-1.132858982400001,24.365258158992187,14
2012-07-19,7.3570502656,5.466024079464061,5
2012-07-20,8.7265424384,-2.610174484712501,36
2012-07-21,12.262091980800001,-1.5561313029796868,10
2012-07-22,4.260879052800001,-1.0652050503593724,10
2012-07-23,17.612789760000002,4.241194482500003,11
2012-07-24,-0.5154132991999987,7.8826633364687515,35
2012-07-25,1.2152016895999989,-1.6443750502281245,23
2012-07-26,29.219524915199997,0.01989206998437587,32
2012-07-27,31.2392636416,9.235702516925,9
2012-07-28,-1.0823345151999995,-1.3871359228234372,24
2012-07-29,-3.9053066240000014,-0.6893608124999997,7
2012-07-30,9.771606118399998,-0.4795890937499996,27
2012-07-31,30.8048233472,1.6295734186718762,22
2012-08-01,26.202391654400003,14.497561407679688,40
2012-08-02,8.504009932799999,-1.8083034940734382,36
2012-08-03,6.555111219199999,2.1474947244843747,12
2012-08-04,4.8115052544,0.1270930173078123,0
2012-08-05,1.1614416896000002,9.338840474640627,0
2012-08-06,7.957739315199998,2.6014247249999998,2
2012-08-07,9.601348095999999,17.83989492,29
2012-08-08,4.117460377600001,4.380445180218748,25
2012-08-09,5.040285388800002,9.90844981219375,29
2012-08-10,6.663162060800001,10.527256610710937,46
2012-08-11,1.9182666752,1.3320267397031254,34
2012-08-12,-4.9692751872,-1.9762056331234363,3
2012-08-13,23.094260224,10.690197744807815,12
2012-08-14,6.7993589760000015,6.798810406328126,23
2012-08-15,19.6393344,6.816838868809376,17
2012-08-16,14.374385459199999,8.757746093207814,0
2012-08-17,6.0686374912000005,30.620072174810936,19
2012-08-18,17.3055777792,13.299587415365623,23
2012-08-19,-1.3434560512000004,2.7650842649703122,9
2012-08-20,20.417411276799996,12.89198387235625,19
2012-08-21,-2.473531392,1.379732115062502,9
2012-08-22,3.3973718015999994,5.245195798678129,14
2012-08-23,-5.0075979776,2.36617943878594,8
2012-08-24,15.1327707136,5.77023343275469,17
2012-08-25,11.626118860800002,-2.3141428274109357,3
2012-08-26,-5.916476415999998,-0.4860235917171849,0
2012-08-27,14.132181503999998,-1.0217132392562482,15
2012-08-28,18.9810659328,11.33646669274844,34
2012-08-29,4.7949335552,-0.6942168381531248,21
2012-08-30,26.406515507199998,-0.9399678480546871,33
2012-08-31,0.7012567039999986,1.3931012946343753,10
2012-09-01,3.625406361599998,1.3918472206953136,0
2012-09-02,2.3802584063999994,-0.5823480165374993,5
2012-09-03,18.296995020799997,3.6693707869843752,0
2012-09-04,-2.2204785664000006,2.346989779964063,17
2012-09-05,12.3191651328,1.3205280475625,16
2012-09-06,15.902631424,7.382087931553125,12
2012-09-07,10.587969228800002,0.8849397299640622,21
2012-09-08,-4.2582705151999996,1.21522148146875,9
2012-09-09,-2.120075366400002,2.303742368896875,1
2012-09-10,21.1400856576,3.2548079724281256,9
2012-09-11,1.4154640384000015,6.139862634187501,9
2012-09-12,10.276281958399998,3.771157658309375,11
2012-09-13,1.5657993216000001,3.8173722213609373,3
2012-09-14,2.8127034368000006,4.802644123303125,6
2012-09-15,6.3620451328000005,-1.3246053763187495,0
2012-09-16,-0.8473926655999993,-0.7504932198531242,0
2012-09-17,9.5585562624,-0.536907766618749,10
2012-09-18,30.2026098688,5.588505504079689,6
2012-09-19,12.318630912000001,8.081447354996875,19
2012-09-20,20.1194322944,3.588925910920312,0
2012-09-21,-0.4536858624000004,0.767601994742187,4
2012-09-22,16.6332663808,-0.9048791407734373,1
2012-09-23,14.7837390848,-0.565556115215624,9
2012-09-24,41.134038937599996,3.615664675000001,6
2012-09-25,13.3726695424,32.29307096,16
2012-09-26,17.275745484799998,4.264703293156248,14
2012-09-27,28.164616192,6.382699561393749,14
2012-09-28,12.0504082432,18.571231369598436,29
2012-09-29,-2.126756761600003,-3.5404603887109367,35
2012-09-30,11.643747327999996,-0.9680985050718733,39
2012-10-01,22.9929165824,3.507882302500002,23
2012-10-02,21.693482598400003,-0.6336245783124967,23
2012-10-03,-2.330126438399999,-0.2485091721593724,13
2012-10-04,33.0318091264,1.9618833334390644,23
2012-10-05,36.345880473600005,7.120797491321876,9
2012-10-06,2.1606531072000017,-1.3544325086515623,5
2012-10-07,17.970278604799997,-0.735558912004687,7
2012-10-08,18.2440896512,4.615696943234376,31
2012-10-09,13.747263283199999,-0.7941463763640619,15
2012-10-10,0.36857712640000173,3.543923690554688,24
2012-10-11,14.492882431999998,7.300955645698437,14
2012-10-12,22.6290414592,5.790834138417187,43
2012-10-13,-11.471734579199998,-1.3563268117328129,9
2012-10-14,2.3924509695999987,3.2413491172125,4
2012-10-15,8.20142848,-0.8847354812499995,8
2012-10-16,31.716291993600002,-0.554061115078124,19
2012-10-17,-0.9649932287999974,1.5815176023203132,15
2012-10-18,12.904611020799997,1.4981930904375007,24
2012-10-19,20.138010214399998,6.457735211981251,15
2012-10-20,-2.7404974079999995,-1.0338170613968751,12
2012-10-21,-5.221936537600002,-0.5164917527515623,12
2012-10-22,29.362064179199997,7.688668247937501,6
2012-10-23,10.919975936,7.96320956485625,11
2012-10-24,58.611296256,7.578671332499999,23
2012-10-25,43.2240461824,-0.6664581060312509,18
2012-10-26,21.864917913599996,19.959609795146875,25
2012-10-27,-12.253195366400004,-2.800172396181251,6
2012-10-28,-5.842201497600005,-1.4686013177515616,3
2012-10-29,38.2233084928,0.02857906750000072,12
2012-10-30,27.4972275712,4.1551228671250025,14
2012-10-31,24.8750495744,3.8502373338218763,17
2012-11-01,25.3555321856,-0.2027004487140618,13
2012-11-02,8.632779468800003,13.193711892910938,4
2012-11-03,-4.1338231808,-1.9162626758640628,15
2012-11-04,21.368142028799998,-1.0319341657546868,6
2012-11-05,38.0590820352,1.4228499912500003,3
2012-11-06,9.369854873600001,1.3637613932343764,11
2012-11-07,24.1308362752,1.3594945886359384,26
2012-11-08,34.8160114688,2.367802300992188,10
2012-11-09,23.0291254272,2.304800676804688,30
2012-11-10,7.673898188799999,-0.7079137347546873,12
2012-11-11,20.913666867199996,0.5620335394968755,5
2012-11-12,37.9820860416,1.6717675825000002,14
2012-11-13,30.9719268352,8.57701420646875,20
2012-11-14,49.0794720256,-0.16445801110312552,9
2012-11-15,86.8353984512,9.308636042646874,4
2012-11-16,39.3561549824,18.56227451713125,5
2012-11-17,0.17170370559999526,-1.7637595091546885,15
2012-11-18,-1.2406463488000092,2.486672471142187,11
2012-11-19,17.811207577599998,5.612044431984375,8
2012-11-20,29.2768562176,2.3765417426828144,6
2012-11-21,31.2319857664,6.582376156537501,9
2012-11-22,10.017482649599998,-0.7376019483390617,10
2012-11-23,17.549539328,5.877777579807814,8
2012-11-24,-2.679321804799997,3.492436218078126,11
2012-11-25,3.668760063999999,-0.38732123623437387,4
2012-11-26,35.712086220799996,15.148927471651563,15
2012-11-27,22.6548359168,0.8015012637468746,13
2012-11-28,16.4039375872,8.536393447685938,13
2012-11-29,29.3562297344,2.0943840519812498,1
2012-11-30,24.3858684928,5.497558180446877,0
2012-12-01,8.343456972799999,-0.6288630373953119,6
2012-12-02,15.235818803199997,2.887705320920314,11
2012-12-03,27.5129322496,2.8431347468046884,2
2012-12-04,40.1691860992,2.8560024254640637,5
2012-12-05,8.228830003200002,2.845848657878126,5
2012-12-06,14.371252838399997,5.949844689735938,2
2012-12-07,6.265713356799999,7.645803336328125,1
2012-12-08,-5.478075391999999,-1.6404323475031253,0
2012-12-09,11.458443571199998,1.082999884232813,1
2012-12-10,31.690657689600002,0.19070056040156325,1
2012-12-11,25.469561344000002,7.342328752793751,4
2012-12-12,17.333428019200003,1.74457171529375,16
2012-12-13,9.171953459200001,-0.9978076484562497,5
2012-12-14,18.3490955264,25.383687132496874,10
2012-12-15,-9.388010086400001,-3.038147559892189,9
2012-12-16,0.8348618751999979,-1.4718605778234373,4
2012-12-17,21.8129410048,8.07512332771875,3
2012-12-18,9.416176537600002,4.408173374412502,5
2012-12-19,20.1738898432,22.457738054589065,8
2012-12-20,39.590353408,8.635391915665624,2
2012-12-21,5.872538828800003,1.0494048398921874,1
2012-12-22,18.6706064384,-2.1418018884062495,0
2012-12-23,-5.1155963904,-1.4514287784343725,6
2012-12-24,8.305502310399996,-0.9275673412499975,3
2012-12-25,-6.050402201600001,-0.7446162946406227,0
2012-12-26,4.8535721984,18.378340589082814,0
2012-12-27,53.689869312,-1.3658050325906252,1
2012-12-28,99.086977536,-0.31576700204999986,0
2012-12-29,52.4964627456,1.1744405175062498,0
2012-12-30,-6.329256140800005,-0.6996829101437487,0
2012-12-31,76.89241180159999,-0.445380749999999,0
2013-01-01,-11.320002867200003,-0.34385748749999917,0
2013-01-02,-0.3045040128000096,-0.28138399124999913,0
2013-01-03,3.257523916799993,15.761712843953125,10
2013-01-04,24.9253472256,2.193435767551562,6
2013-01-05,3.9930511360000054,0.8398454419484367,5
2013-01-06,-4.758710271999995,-0.863535478567188,3
2013-01-07,18.7065509888,19.448602294928126,6
2013-01-08,16.047297126400004,6.602481999999999,2
2013-01-09,33.594968371200004,2.8836157999999994,13
2013-01-10,60.577380352,28.262619309999998,8
2013-01-11,27.882596352,0.8814581817499993,1
2013-01-12,-4.570915328000002,-2.6956397851374994,2
2013-01-13,13.034385919999995,32.355664463825,14
2013-01-14,38.38265989119999,2.3999115074281256,1
2013-01-15,54.734053888,4.826165410937501,0
2013-01-16,6.646778982400001,10.130995525890626,1
2013-01-17,14.421811916799996,0.9159228120984402,2
2013-01-18,45.7145834496,0.7098808656015647,10
2013-01-19,-3.4370125823999977,-0.8759328161562476,3
2013-01-20,13.845933465599995,-1.2578605226796848,6
2013-01-21,46.3447657472,10.069057633718753,8
2013-01-22,18.2033865728,11.132650590168751,12
2013-01-23,11.331895500800002,42.80378267687344,16
2013-01-24,29.839189606399998,3.309943538009372,6
2013-01-25,9.9706324992,6.283311063720311,14
2013-01-26,16.7285981184,25.793209204559375,25
2013-01-27,2.900780134399998,-4.9253772581234365,3
2013-01-28,28.249556992,3.1972480762140654,10
2013-01-29,38.944927744000005,5.380064193078128,6
2013-01-30,39.125165875200004,11.335170109151566,2
2013-01-31,57.018127872,-2.169608309920311,10
2013-02-01,6.749418393599999,-0.038673506257810075,5
2013-02-02,1.2029919231999955,-1.3989904942296856,22
2013-02-03,1.7055258623999947,2.0228493221875024,13
2013-02-04,19.344541388799996,1.9812779989578142,11
2013-02-05,9.7811733504,5.1771306269062505,2
2013-02-06,45.9734567936,16.851853120659374,6
2013-02-07,37.68292864,-0.4560524237562511,21
2013-02-08,49.93428899840001,0.5593226089812497,6
2013-02-09,-13.8170551296,-1.0423467660671872,29
2013-02-10,-3.317718937600006,-0.7051903313218731,24
2013-02-11,17.100433715199998,11.470615397203126,6
2013-02-12,43.4155731968,5.3690616008453125,8
2013-02-13,35.4905530368,8.419149506798437,7
2013-02-14,-2.2892518399999986,14.071865833003125,9
2013-02-15,10.73665024,26.310046635821873,2
2013-02-16,2.7768521728000035,-3.278972831103127,37
2013-02-17,11.438446387199999,-2.3551841050718747,26
2013-02-18,39.7715187712,21.4114740575,19
2013-02-19,27.1299331072,5.4903237450625015,14
2013-02-20,17.2800364544,30.087658165959375,29
2013-02-21,0.4702543872000007,45.909710649592185,5
2013-02-22,13.640506879999997,16.111301762640622,12
2013-02-23,5.610649190399998,-4.615104164278126,47
2013-02-24,8.2044384256,-4.11627457405781,10
2013-02-25,31.742013747199998,19.25834777121407,15
2013-02-26,55.4279359488,8.67088487189063,9
2013-02-27,11.250543001600004,4.965229960782816,31
2013-02-28,23.8148276224,4.5827556889109395,23
2013-03-01,8.414784511999997,4.912206167517191,44
2013-03-02,-7.767399628800003,3.2801506157921905,28
2013-03-03,8.892880793599996,14.906246388106252,1
2013-03-04,28.5329589248,26.059684064928124,2
2013-03-05,68.7232016384,8.396586949906249,18
2013-03-06,-8.458151116799996,16.14328880875625,10
2013-03-07,71.898054656,18.751191429892188,13
2013-03-08,17.955934924800005,10.236444928051563,7
2013-03-09,-8.704662118400002,-2.2750519644124996,1
2013-03-10,10.503664025599994,14.151840352868753,13
2013-03-11,35.79983953919999,39.279049709768756,22
2013-03-12,41.1461510144,33.369657378185934,14
2013-03-13,4.510998118400003,8.404868744754687,9
2013-03-14,14.591380684799997,35.23786745547031,15
2013-03-15,4.780009369600002,29.296750031171875,9
2013-03-16,-7.797460172799999,-2.103160158560936,10
2013-03-17,24.9643403264,-3.308448787820309,38
2013-03-18,28.3534696448,24.187501034912508,17
2013-03-19,4.670947840000002,32.30514274721719,9
2013-03-20,34.75267072,4.70168041782969,3
2013-03-21,35.629094912,9.7230913815625,5
2013-03-22,16.3590628352,9.250095189534377,7
2013-03-23,23.367723315199996,-3.4447107380515574,6
2013-03-24,19.852808089599996,-1.7767776644234332,16
2013-03-25,37.1060381696,13.07235178875313,7
2013-03-26,22.5035858944,11.031258672990628,23
2013-03-27,-7.590611046400003,9.720884691900002,7
2013-03-28,17.782553087999997,6.821070978696875,3
2013-03-29,25.2729603072,1.2771610643343756,7
2013-03-30,-9.464654540799998,0.9642788709921888,9
2013-03-31,10.669372415999996,29.405076867731253,8
2013-04-01,15.14836736,8.866216465698438,8
2013-04-02,0.43708702720000225,3.4973410422296873,3
2013-04-03,17.126930022400003,9.169268153492187,9
2013-04-04,14.6569330688,30.02005523279375,9
2013-04-05,45.5184223232,4.903539214376563,38
2013-04-06,-7.024686182399996,-1.744720503671874,26
2013-04-07,96.65387007999999,-2.528578345440623,0
2013-04-08,8.533396275200005,16.19157010015782,12
2013-04-09,24.869793689599994,40.784169728432815,6
2013-04-10,43.7703136256,21.843873458423435,19
2013-04-11,16.930546483199997,36.003442674810934,19
2013-04-12,-9.258032230400005,25.360273452553123,20
2013-04-13,-4.655890432000003,-3.5822841563421868,13
2013-04-14,-5.616276582400003,1.290271623609378,2
2013-04-15,16.219259392000005,20.16479321242813,0
2013-04-16,9.668500275200005,26.828345380718755,11
2013-04-17,14.852333465600001,14.498884111665628,14
2013-04-18,17.241964544000005,36.04981406898125,7
2013-04-19,9.603440742400004,6.2946224560875,8
2013-04-20,12.040264089599999,-5.728354996024998,20
2013-04-21,-6.7060456448,-3.474534363248434,13
2013-04-22,45.989607424,9.616284851762506,4
2013-04-23,14.582701977600001,14.92238832990938,31
2013-04-24,18.011493887999997,44.1408348763875,7
2013-04-25,4.796905881600001,39.92809872802187,10
2013-04-26,12.184707584,29.64549320258906,18
2013-04-27,8.084769996799999,3.6649658112718733,41
2013-04-28,-3.9776077824,-4.8069295855031235,8
2013-04-29,29.989470515199997,12.162217920000007,11
2013-04-30,37.06581524480001,15.524054861312507,11
2013-05-01,61.768175411200005,-2.033014372212495,1
2013-05-02,68.4350424064,12.497917930853129,12
2013-05-03,45.1885935616,1.915923009040628,8
2013-05-04,7.305221836799994,11.01875366871719,2
2013-05-05,-1.1056515072000082,-1.1659845488031237,49
2013-05-06,42.0064482304,7.068955816553127,4
2013-05-07,46.5646708736,32.80630517671406,3
2013-05-08,21.6195023872,19.0824033103625,12
2013-05-09,79.2133100544,-1.9516127047656262,5
2013-05-10,7.020559564800003,29.975184081642187,7
2013-05-11,-0.2581408768000024,-4.36066554116875,57
2013-05-12,7.948417535999997,-2.055481252434372,2
2013-05-13,21.334821171199998,5.768476234715628,7
2013-05-14,18.3215859712,0.5892070590375047,2
2013-05-15,11.480582656000003,7.042769374129691,8
2013-05-16,33.367023104,0.708993897617189,11
2013-05-17,60.4492007424,-1.5814481386593733,1
2013-05-18,14.407698534400005,3.052371904126564,27
2013-05-19,22.878703411199997,-1.122932992951561,8
2013-05-20,21.490853273599996,0.4667589769484385,2
2013-05-21,20.997784780799996,8.500965192089064,4
2013-05-22,13.359628390399997,9.737124936915626,6
2013-05-23,32.2049866752,22.257440536501562,18
2013-05-24,7.572031488,0.6708948381296853,8
2013-05-25,-2.0014591999999993,-2.0651505926078126,24
2013-05-26,26.013994496000002,-1.2877735145624993,2
2013-05-27,5.440506265600003,3.049668531106253,8
2013-05-28,59.2213187584,11.876354283234377,9
2013-05-29,37.1353613312,14.923100371573438,46
2013-05-30,-0.6658202624000005,37.101262124004684,14
2013-05-31,39.811241676799995,2.4154483247296845,33
2013-06-01,10.175596544000001,-2.6574252129250007,45
2013-06-02,1.7889036287999964,-2.2470237101437487,9
2013-06-03,-2.7883197440000025,3.4110343025000045,17
2013-06-04,4.136138342399999,8.255284484187504,4
2013-06-05,7.990502297600003,13.752346684403127,8
2013-06-06,14.978915123200004,4.970492895767189,14
2013-06-07,13.351805542400001,-0.5357370962359367,9
2013-06-08,-4.441809100799997,0.2731969481875012,13
2013-06-09,2.0015328256,-0.15233669580312337,12
2013-06-10,19.1158096896,0.13434454121406436,19
2013-06-11,36.5303983104,-0.7416297275781235,7
2013-06-12,42.5851565056,4.432468867164064,4
2013-06-13,57.184905728000004,2.0664488713906257,11
2013-06-14,11.177220812800002,4.1787811878,14
2013-06-15,6.219141631999996,2.0847063986812495,7
2013-06-16,7.520628838399997,-0.774002539853125,0
2013-06-17,37.2232144896,1.5424690356625004,36
2013-06-18,18.2911678464,1.479060021948438,26
2013-06-19,34.24300288,2.464075378714063,34
2013-06-20,24.42945536,1.3577170336718751,53
2013-06-21,25.8825547776,0.4010212795234378,10
2013-06-22,-3.1733376,-0.4553777114359372,4
2013-06-23,-9.159335424000002,0.706755773273438,6
2013-06-24,16.330348543999996,3.708116774892188,5
2013-06-25,32.1801253888,12.42129394396875,6
2013-06-26,64.1663763456,7.379843805146874,10
2013-06-27,113.7189338112,2.299485450881249,5
2013-06-28,10.464948019200001,7.6703063701109375,6
2013-06-29,-17.63518976000001,-1.7091075305874999,4
2013-06-30,-6.069547622400009,-0.9866208487859363,56
2013-07-01,77.0174405632,4.290749989484376,6
2013-07-02,66.292525056,11.940222231651564,4
2013-07-03,0.5670255615999977,7.019474454403126,13
2013-07-04,22.570908262399996,6.014367202392187,15
2013-07-05,33.949862912,3.1074813088640623,15
2013-07-06,-10.3456714752,-0.5854064772843743,7
2013-07-07,11.717342207999994,-1.0898799853234362,3
2013-07-08,24.198121881599995,4.275574606250002,9
2013-07-09,20.146403123200002,6.928735771171876,6
2013-07-10,12.848094105600005,13.502232051867189,8
2013-07-11,29.8744326144,5.631523717392187,23
2013-07-12,-0.9513701376000014,6.972920829301562,11
2013-07-13,59.8873060352,-2.0595098316156255,2
2013-07-14,40.5898938368,-1.1892441381953112,4
2013-07-15,14.363524607999999,12.167285316214064,12
2013-07-16,19.908985548799997,10.051082177421875,11
2013-07-17,25.539127807999996,10.679706939445312,2
2013-07-18,7.949298892799998,1.3715768019781245,7
2013-07-19,3.1669907455999997,-0.8979850584140618,43
2013-07-20,-0.05521418240000031,-1.2612733874281234,42
2013-07-21,35.6176003072,1.1322906646765647,33
2013-07-22,8.153024204800005,8.177170048750002,17
2013-07-23,53.2523250688,2.4962519132968755,9
2013-07-24,-2.0201725951999983,3.701012309595313,7
2013-07-25,19.674550783999997,9.739463902865625,5
2013-07-26,21.835293696,10.184251968720313,4
2013-07-27,82.2443762688,-2.1346884981593757,1
2013-07-28,16.701597184,-1.1703238575359372,6
2013-07-29,15.113725030399998,4.178500807718751,4
2013-07-30,28.5165862912,2.861668380287502,4
2013-07-31,-3.5295293439999966,-1.1325145436359365,5
2013-08-01,31.2012849152,1.3160882160281258,5
2013-08-02,15.027669094399997,-0.6976825608515617,26
2013-08-03,-7.575185817600001,-0.4604408840828115,36
2013-08-04,8.758577459200001,2.711936707068751,3
2013-08-05,9.815482060800004,0.5505584687500003,5
2013-08-06,23.792426496,4.640550149921875,17
2013-08-07,40.584108236800006,11.262908460257812,6
2013-08-08,66.0229279744,32.428729697356246,11
2013-08-09,3.2440767488000013,2.8293506239687467,7
2013-08-10,57.47669432319999,-2.7477129925718766,24
2013-08-11,28.367110246400003,-1.6589768512499996,15
2013-08-12,34.012424704,27.79896530220313,9
2013-08-13,64.0385995776,6.159215498126563,14
2013-08-14,5.265898291199996,3.945309552385938,9
2013-08-15,42.71322060799999,-0.6026337788671876,4
2013-08-16,8.114879590400001,8.097022753287503,9
2013-08-17,12.338256998399995,-1.3160499273312478,9
2013-08-18,-4.165894553600001,-1.3532953302515607,2
2013-08-19,25.551447961599997,4.062520433750001,15
2013-08-20,40.1493121024,9.752089372546877,18
2013-08-21,28.257957068800003,11.049940247551563,8
2013-08-22,23.448995430399997,-0.2583909839687508,27
2013-08-23,20.680111411200002,12.596159931217187,25
2013-08-24,-12.468476108800001,-2.291945781478125,12
2013-08-25,1.9380371455999974,-1.2922636508749985,5
2013-08-26,48.337703424,8.141507778714065,1
2013-08-27,2.4246844416000037,12.437513113671876,4
2013-08-28,24.0144613376,4.651577717898437,17
2013-08-29,52.1969568768,0.9902689854015625,4
2013-08-30,60.90418432,14.516404043501563,7
2013-08-31,-19.6317312,-2.5195798372906246,1
2013-09-01,13.628713369599993,-1.4118140480031236,5
