,bitcoinj/bitcoinj,bitcoin/bitcoin,libbitcoin/libbitcoin-system
2019-10-21,3,18,1.760076288
2019-10-22,4,7,-0.5128981504
2019-10-23,0,15,-0.2249267200000002
2019-10-24,0,26,-0.14398771200000002
2019-10-25,0,17,-0.10520535040000001
2019-10-26,0,11,1.9284992
2019-10-27,0,1,-0.4577843199999999
2019-10-28,0,21,6.791758848
2019-10-29,0,20,5.4627552256000005
2019-10-30,0,32,1.9478612992
2019-10-31,0,10,-1.7470720000000006
2019-11-01,0,19,3.0679423999999993
2019-11-02,0,23,-1.4398054400000002
2019-11-03,0,6,-0.8049290240000004
2019-11-04,0,29,-0.5805713408000003
2019-11-05,0,41,-0.4353162239999997
2019-11-06,2,25,-0.3578503167999994
2019-11-07,0,17,4.773448499200001
2019-11-08,0,17,-1.1175842815999997
2019-11-09,0,3,-0.4575508480000001
2019-11-10,5,8,-0.28987740160000003
2019-11-11,0,11,-0.16800000000000007
2019-11-12,0,18,-0.12768000000000007
2019-11-13,0,16,-0.10214400000000005
2019-11-14,0,7,-0.08463360000000004
2019-11-15,0,11,0.9280614400000003
2019-11-16,0,3,-0.2623467519999998
2019-11-17,0,3,-0.08000000000000007
2019-11-18,0,26,-0.048000000000000036
2019-11-19,0,19,-0.03360000000000001
2019-11-20,4,16,-0.025536000000000014
2019-11-21,1,18,-0.02042880000000001
2019-11-22,0,18,-0.01692672000000001
2019-11-23,0,9,-0.01438771199999994
2019-11-24,0,14,-0.012469350399999964
2019-11-25,0,14,0.0
2019-11-26,5,13,0.0
2019-11-27,0,3,0.0
2019-11-28,0,3,10.0
2019-11-29,1,3,-1.9999999999999996
2019-11-30,0,2,-0.8000000000000007
2019-12-01,0,3,-0.48000000000000037
2019-12-02,0,6,-0.33600000000000013
2019-12-03,0,9,-0.25536000000000014
2019-12-04,0,10,-0.2042880000000001
2019-12-05,0,15,-0.1692672000000001
2019-12-06,0,27,-0.1438771199999994
2019-12-07,0,4,-0.12469350399999965
2019-12-08,3,4,0.0
2019-12-09,0,19,0.0
2019-12-10,0,18,0.0
2019-12-11,0,13,0.0
2019-12-12,0,15,0.0
2019-12-13,0,12,0.0
2019-12-14,1,1,0.0
2019-12-15,0,8,0.0
2019-12-16,0,19,0.0
2019-12-17,0,13,0.0
2019-12-18,0,7,0.0
2019-12-19,0,7,0.0
2019-12-20,0,2,0.0
2019-12-21,0,0,0.0
2019-12-22,0,1,0.0
2019-12-23,0,3,0.0
2019-12-24,0,0,0.0
2019-12-25,0,1,0.0
2019-12-26,0,1,0.0
2019-12-27,0,2,0.0
2019-12-28,0,4,0.0
2019-12-29,0,2,0.0
2019-12-30,0,3,0.0
2019-12-31,0,4,0.0
2020-01-01,0,0,0.0
2020-01-02,0,13,0.0
2020-01-03,0,19,0.0
2020-01-04,0,7,0.0
2020-01-05,0,4,0.0
2020-01-06,0,5,0.0
2020-01-07,0,12,0.0
2020-01-08,0,13,0.0
2020-01-09,0,7,0.0
2020-01-10,0,4,0.0
2020-01-11,0,3,0.0
2020-01-12,1,1,0.0
2020-01-13,0,8,0.0
2020-01-14,0,13,0.0
2020-01-15,0,9,0.0
2020-01-16,0,12,0.0
2020-01-17,0,8,0.0
2020-01-18,0,3,0.0
2020-01-19,0,2,0.0
2020-01-20,0,4,0.0
2020-01-21,0,1,0.0
2020-01-22,0,16,0.0
2020-01-23,4,26,0.0
2020-01-24,0,2,0.0
2020-01-25,0,3,0.0
2020-01-26,0,3,0.0
2020-01-27,0,10,0.0
2020-01-28,0,18,0.0
2020-01-29,0,12,0.0
2020-01-30,1,18,0.0
2020-01-31,0,14,0.0
2020-02-01,0,4,0.0
2020-02-02,0,2,0.0
2020-02-03,0,8,0.0
2020-02-04,0,6,0.0
2020-02-05,0,12,0.0
2020-02-06,0,8,0.0
2020-02-07,0,4,0.0
2020-02-08,0,0,0.0
2020-02-09,0,7,0.0
2020-02-10,0,19,0.0
2020-02-11,0,11,0.0
2020-02-12,0,11,0.0
2020-02-13,0,12,0.0
2020-02-14,0,5,0.0
2020-02-15,0,2,0.0
2020-02-16,3,6,0.0
2020-02-17,0,6,0.0
2020-02-18,0,4,0.0
2020-02-19,0,11,0.0
2020-02-20,0,3,0.0
2020-02-21,0,9,0.0
2020-02-22,0,2,0.0
2020-02-23,0,0,0.0
2020-02-24,0,1,0.0
2020-02-25,0,13,0.0
2020-02-26,0,4,0.0
2020-02-27,4,6,0.0
2020-02-28,3,23,0.0
2020-02-29,2,2,0.0
2020-03-01,0,2,0.0
2020-03-02,0,15,0.0
2020-03-03,0,2,0.0
2020-03-04,9,17,0.0
2020-03-05,2,18,0.0
2020-03-06,1,13,0.0
2020-03-07,4,21,0.0
2020-03-08,1,4,0.0
2020-03-09,0,26,0.0
2020-03-10,0,16,0.0
2020-03-11,2,43,0.0
2020-03-12,1,9,0.0
2020-03-13,5,6,0.0
2020-03-14,0,4,0.0
2020-03-15,0,9,0.0
2020-03-16,0,14,0.0
2020-03-17,0,19,0.0
2020-03-18,0,11,0.0
2020-03-19,1,13,0.0
2020-03-20,0,1,0.0
2020-03-21,0,7,0.0
2020-03-22,0,8,0.0
2020-03-23,0,7,0.0
2020-03-24,0,15,0.0
2020-03-25,0,13,0.0
2020-03-26,0,19,0.0
2020-03-27,0,23,0.0
2020-03-28,0,6,0.0
2020-03-29,0,9,0.0
2020-03-30,0,13,0.0
2020-03-31,0,26,0.0
2020-04-01,0,10,0.0
2020-04-02,0,36,0.0
2020-04-03,0,16,0.0
2020-04-04,0,11,0.0
2020-04-05,0,7,0.0
2020-04-06,0,34,0.0
2020-04-07,0,10,0.0
2020-04-08,1,30,0.0
2020-04-09,0,10,0.0
2020-04-10,0,21,0.0
2020-04-11,0,9,0.0
2020-04-12,0,16,0.0
2020-04-13,1,17,0.0
2020-04-14,0,11,0.0
2020-04-15,0,28,0.0
2020-04-16,2,22,0.0
2020-04-17,0,23,0.0
2020-04-18,0,4,0.0
2020-04-19,0,12,0.0
2020-04-20,0,11,0.0
2020-04-21,0,15,0.0
2020-04-22,1,18,0.0
2020-04-23,2,61,0.0
2020-04-24,0,14,0.0
2020-04-25,2,9,0.0
2020-04-26,1,14,0.0
2020-04-27,0,12,0.0
2020-04-28,0,20,0.0
2020-04-29,0,22,0.0
2020-04-30,0,26,0.0
2020-05-01,0,24,0.0
2020-05-02,0,3,0.0
2020-05-03,2,6,0.0
2020-05-04,0,15,0.0
2020-05-05,0,26,0.0
2020-05-06,0,11,0.0
2020-05-07,0,17,0.0
2020-05-08,0,14,0.0
2020-05-09,1,5,0.0
2020-05-10,0,10,1.0
2020-05-11,0,8,-0.19999999999999996
2020-05-12,4,24,0.9199999999999999
2020-05-13,0,21,-0.248
2020-05-14,0,15,-0.11360000000000009
2020-05-15,0,9,-0.07353600000000005
2020-05-16,0,3,-0.05402880000000002
2020-05-17,2,6,-0.04246272000000002
2020-05-18,0,13,-0.03481651199999995
2020-05-19,0,24,-0.029396070399999974
2020-05-20,0,10,-0.01438771199999994
2020-05-21,0,27,-0.012469350399999964
2020-05-22,0,14,0.0
2020-05-23,0,11,0.0
2020-05-24,0,3,0.0
2020-05-25,0,22,0.0
2020-05-26,0,17,0.0
2020-05-27,0,14,0.0
2020-05-28,2,25,0.0
2020-05-29,0,25,0.0
2020-05-30,0,18,0.0
2020-05-31,1,11,0.0
2020-06-01,0,10,0.0
2020-06-02,0,21,0.0
2020-06-03,0,12,0.0
2020-06-04,0,17,0.0
2020-06-05,0,17,0.0
2020-06-06,0,7,0.0
2020-06-07,0,8,0.0
2020-06-08,0,26,0.0
2020-06-09,0,13,0.0
2020-06-10,0,20,0.0
2020-06-11,0,12,0.0
2020-06-12,0,6,0.0
2020-06-13,0,12,0.0
2020-06-14,0,6,0.0
2020-06-15,0,15,0.0
2020-06-16,0,23,0.0
2020-06-17,0,17,0.0
2020-06-18,0,12,0.0
2020-06-19,0,45,0.0
2020-06-20,0,6,0.0
2020-06-21,0,26,0.0
2020-06-22,0,22,0.0
2020-06-23,0,10,0.0
2020-06-24,0,20,0.0
2020-06-25,0,21,0.0
2020-06-26,0,6,0.0
2020-06-27,0,9,0.0
2020-06-28,1,2,0.0
2020-06-29,0,21,0.0
2020-06-30,2,5,0.0
2020-07-01,0,23,0.0
2020-07-02,1,8,0.0
2020-07-03,0,9,0.0
2020-07-04,0,7,0.0
2020-07-05,0,7,0.0
2020-07-06,0,3,0.0
2020-07-07,0,3,0.0
2020-07-08,0,11,0.0
2020-07-09,0,29,0.0
2020-07-10,0,11,0.0
2020-07-11,0,25,0.0
2020-07-12,0,6,0.0
2020-07-13,0,14,0.0
2020-07-14,0,22,0.0
2020-07-15,0,27,0.0
2020-07-16,0,14,0.0
2020-07-17,0,4,0.0
2020-07-18,0,9,0.0
2020-07-19,0,17,0.0
2020-07-20,0,1,0.0
2020-07-21,0,13,0.0
2020-07-22,0,13,0.0
2020-07-23,0,8,0.0
2020-07-24,0,7,0.0
2020-07-25,0,4,0.0
2020-07-26,0,6,0.0
2020-07-27,0,7,0.0
2020-07-28,0,11,0.0
2020-07-29,0,14,0.0
2020-07-30,0,28,0.0
2020-07-31,0,13,0.0
2020-08-01,0,2,0.0
2020-08-02,0,11,0.0
2020-08-03,0,6,0.0
2020-08-04,0,10,0.0
2020-08-05,0,8,0.0
2020-08-06,0,10,0.0
2020-08-07,0,4,0.0
2020-08-08,0,25,0.0
2020-08-09,0,7,0.0
2020-08-10,0,5,0.0
2020-08-11,0,5,0.0
2020-08-12,0,23,0.0
2020-08-13,0,13,0.0
2020-08-14,0,17,0.0
2020-08-15,0,14,0.0
2020-08-16,0,9,0.0
2020-08-17,0,7,0.0
2020-08-18,0,17,0.0
2020-08-19,1,6,0.0
2020-08-20,0,6,0.0
2020-08-21,0,10,0.0
2020-08-22,0,1,0.0
2020-08-23,0,3,0.0
2020-08-24,0,17,0.0
2020-08-25,6,26,0.0
2020-08-26,1,30,0.0
2020-08-27,0,15,0.0
2020-08-28,0,17,0.0
2020-08-29,0,15,0.0
2020-08-30,0,6,0.0
2020-08-31,3,29,0.0
2020-09-01,2,14,0.0
2020-09-02,0,14,0.0
2020-09-03,0,32,0.0
2020-09-04,0,12,0.0
2020-09-05,0,12,0.0
2020-09-06,0,8,0.0
2020-09-07,10,38,0.0
2020-09-08,1,5,0.0
2020-09-09,0,10,0.0
2020-09-10,0,12,0.0
2020-09-11,0,6,0.0
2020-09-12,0,2,0.0
2020-09-13,0,2,0.0
2020-09-14,0,12,0.0
2020-09-15,0,10,0.0
2020-09-16,0,5,0.0
2020-09-17,0,6,0.0
2020-09-18,0,11,0.0
2020-09-19,0,7,0.0
2020-09-20,3,3,0.0
2020-09-21,0,9,0.0
2020-09-22,1,19,0.0
2020-09-23,0,16,0.0
2020-09-24,0,9,0.0
2020-09-25,0,3,0.0
2020-09-26,0,6,0.0
2020-09-27,0,2,0.0
2020-09-28,0,15,0.0
2020-09-29,0,23,0.0
2020-09-30,0,17,0.0
2020-10-01,0,12,0.0
2020-10-02,0,18,0.0
2020-10-03,1,9,0.0
2020-10-04,0,5,0.0
2020-10-05,0,5,0.0
2020-10-06,1,8,0.0
2020-10-07,1,2,0.0
2020-10-08,0,14,0.0
2020-10-09,0,24,0.0
2020-10-10,1,0,0.0
2020-10-11,2,5,0.0
2020-10-12,0,19,0.0
2020-10-13,0,22,0.0
2020-10-14,0,48,0.0
2020-10-15,0,21,0.0
2020-10-16,4,15,0.0
2020-10-17,0,4,0.0
2020-10-18,0,3,0.0
2020-10-19,0,14,0.0
2020-10-20,0,8,0.0
2020-10-21,0,11,0.0
2020-10-22,0,9,0.0
2020-10-23,0,8,0.0
2020-10-24,1,3,0.0
2020-10-25,0,8,0.0
2020-10-26,0,7,0.0
2020-10-27,0,17,0.0
2020-10-28,0,18,0.0
2020-10-29,0,10,0.0
2020-10-30,0,4,0.0
2020-10-31,0,2,0.0
2020-11-01,0,26,0.0
2020-11-02,0,16,0.0
2020-11-03,0,14,0.0
2020-11-04,0,21,0.0
2020-11-05,0,14,0.0
2020-11-06,0,9,0.0
2020-11-07,0,3,0.0
2020-11-08,0,0,0.0
2020-11-09,0,21,0.0
2020-11-10,0,6,0.0
2020-11-11,0,19,0.0
2020-11-12,0,19,0.0
2020-11-13,0,4,0.0
2020-11-14,0,11,0.0
2020-11-15,0,5,0.0
2020-11-16,0,8,0.0
2020-11-17,0,7,0.0
2020-11-18,0,24,0.0
2020-11-19,0,31,0.0
2020-11-20,0,14,0.0
2020-11-21,0,2,0.0
2020-11-22,0,3,0.0
2020-11-23,0,29,0.0
2020-11-24,0,21,0.0
2020-11-25,0,16,0.0
2020-11-26,0,14,0.0
2020-11-27,0,6,0.0
2020-11-28,0,4,0.0
2020-11-29,0,0,15.0
2020-11-30,0,20,-2.999999999999999
2020-12-01,0,13,-1.200000000000001
2020-12-02,0,13,-0.7200000000000005
2020-12-03,0,16,-0.5040000000000002
2020-12-04,0,25,0.6169599999999997
2020-12-05,0,2,-0.5064320000000001
2020-12-06,1,7,-0.3339008000000002
2020-12-07,0,30,-0.2638156799999991
2020-12-08,0,12,-0.22064025599999948
2020-12-09,0,14,-0.025536000000000014
2020-12-10,0,29,-0.02042880000000001
2020-12-11,0,6,-0.01692672000000001
2020-12-12,0,3,-0.01438771199999994
2020-12-13,0,7,-0.012469350399999964
2020-12-14,0,14,0.0
2020-12-15,0,15,0.0
2020-12-16,0,31,0.0
2020-12-17,0,28,0.0
2020-12-18,0,8,0.0
2020-12-19,0,4,0.0
2020-12-20,0,10,0.0
2020-12-21,0,22,0.0
2020-12-22,0,10,0.0
2020-12-23,0,3,0.0
2020-12-24,0,8,0.0
2020-12-25,0,6,0.0
2020-12-26,0,6,0.0
2020-12-27,0,9,0.0
2020-12-28,0,9,0.0
2020-12-29,0,3,0.0
2020-12-30,0,4,0.0
2020-12-31,0,8,0.0
2021-01-01,0,1,0.0
2021-01-02,0,16,0.0
2021-01-03,0,6,0.0
2021-01-04,0,8,0.0
2021-01-05,0,15,0.0
2021-01-06,1,6,0.0
2021-01-07,0,45,0.0
2021-01-08,0,27,0.0
2021-01-09,1,10,0.0
2021-01-10,0,10,0.0
2021-01-11,0,10,0.0
2021-01-12,0,12,0.0
2021-01-13,0,9,0.0
2021-01-14,0,4,0.0
2021-01-15,0,10,0.0
2021-01-16,0,1,0.0
2021-01-17,0,5,0.0
2021-01-18,0,13,0.0
2021-01-19,0,9,0.0
2021-01-20,0,3,0.0
2021-01-21,0,23,0.0
2021-01-22,0,8,0.0
2021-01-23,0,9,0.0
2021-01-24,0,8,0.0
2021-01-25,0,11,0.0
2021-01-26,0,13,0.0
2021-01-27,0,19,0.0
2021-01-28,0,36,0.0
2021-01-29,0,24,0.0
2021-01-30,0,6,0.0
2021-01-31,0,11,0.0
2021-02-01,0,18,0.0
2021-02-02,0,25,0.0
2021-02-03,0,13,0.0
2021-02-04,0,13,0.0
2021-02-05,0,8,0.0
2021-02-06,0,10,0.0
2021-02-07,0,1,0.0
2021-02-08,0,15,0.0
2021-02-09,0,24,0.0
2021-02-10,0,18,0.0
2021-02-11,4,15,0.0
2021-02-12,0,27,0.0
2021-02-13,0,5,0.0
2021-02-14,0,1,0.0
2021-02-15,0,15,0.0
2021-02-16,1,23,1.0
2021-02-17,3,30,0.8
2021-02-18,0,39,-0.28
2021-02-19,0,13,-0.1280000000000001
2021-02-20,0,2,-0.08160000000000005
2021-02-21,0,10,-0.05913600000000002
2021-02-22,0,25,-0.04596480000000003
2021-02-23,0,34,-0.03735552000000002
2021-02-24,0,7,-0.03131443199999995
2021-02-25,0,25,-0.026857062399999902
2021-02-26,0,16,-0.012469350399999964
2021-02-27,0,3,0.0
2021-02-28,0,4,0.0
2021-03-01,0,36,3.0
2021-03-02,0,20,-0.5999999999999999
2021-03-03,0,37,-0.2400000000000002
2021-03-04,0,18,-0.1440000000000001
2021-03-05,1,15,9.8992
2021-03-06,1,3,-0.07660799999999979
2021-03-07,3,14,4.738713599999999
2021-03-08,0,19,0.10921983999999973
2021-03-09,0,11,0.6448368639999997
2021-03-10,0,19,-1.2079680512000004
2021-03-11,0,13,-0.7129600000000004
2021-03-12,0,10,-0.5265408000000003
2021-03-13,0,3,-0.4185753599999995
2021-03-14,0,3,-0.34695884799999965
2021-03-15,0,23,5.814023987200001
2021-03-16,3,40,-0.33744496639999944
2021-03-17,0,6,0.2662858751999998
2021-03-18,0,14,15.4070612992
2021-03-19,0,20,5.470400000000001
2021-03-20,0,7,0.6851839999999991
2021-03-21,0,11,0.5302911999999989
2021-03-22,0,8,5.962874879999999
2021-03-23,0,21,1.1333422080000002
2021-03-24,0,13,-2.3812153344000007
2021-03-25,0,5,-0.3884877824000008
2021-03-26,0,2,12.7858635776
2021-03-27,0,1,-2.6766802943999988
2021-03-28,0,7,0.14587043839999936
2021-03-29,0,26,-1.4957694976000002
2021-03-30,0,19,-0.9241526271999998
2021-03-31,0,12,-0.6648384511999997
2021-04-01,0,24,-0.44554332160000004
2021-04-02,0,11,-0.3228625920000001
2021-04-03,0,10,-0.27168163839999915
2021-04-04,0,7,-0.22281205759999945
2021-04-05,0,37,-0.041244774399999844
2021-04-06,0,20,1.9750612992
2021-04-07,0,18,-0.3999999999999999
2021-04-08,0,15,-0.16000000000000014
2021-04-09,0,14,-0.09600000000000007
2021-04-10,0,2,-0.06720000000000002
2021-04-11,0,6,1.948928
2021-04-12,0,16,-0.44085759999999996
2021-04-13,0,21,-0.19385344000000015
2021-04-14,1,26,79.875224576
2021-04-15,0,14,2.907861299200004
2021-04-16,0,7,-1.2510720000000042
2021-04-17,3,14,-4.2008576000000035
2021-04-18,0,12,-2.9538534400000023
2021-04-19,0,34,-3.782055424000002
2021-04-20,0,18,11.249173299199999
2021-04-21,0,11,-4.9689088
2021-04-22,5,15,1.0797081600000036
2021-04-23,1,19,4.9923865600000035
2021-04-24,2,1,-2.848444825599999
2021-04-25,0,7,-1.3787447296000006
2021-04-26,0,10,-0.8705866752000002
2021-04-27,0,11,-0.6328567808000003
2021-04-28,2,22,-0.4874311679999993
2021-04-29,0,22,-0.4057081855999996
2021-04-30,2,11,-0.19296460799999984
2021-05-01,0,31,10.8350209024
2021-05-02,0,9,20.7002451968
2021-05-03,1,24,6.5200000000000005
2021-05-04,0,26,-4.768000000000002
2021-05-05,0,24,-1.433600000000002
2021-05-06,0,7,-0.8296960000000009
2021-05-07,0,7,1.5047551999999993
2021-05-08,0,2,-1.6904883200000005
2021-05-09,0,21,6.885675008
2021-05-10,0,19,10.525663129600002
2021-05-11,0,23,3.1537875968000013
2021-05-12,0,25,10.9124042752
2021-05-13,0,14,6.654599168
2021-05-14,0,9,6.6252747776
2021-05-15,0,5,-4.538230886400001
2021-05-16,0,2,3.5044517887999986
2021-05-17,0,13,-1.9332546560000003
2021-05-18,0,10,4.9782187008
2021-05-19,0,31,7.2265975808
2021-05-20,0,14,21.4907758592
2021-05-21,0,14,31.158154342400003
2021-05-22,0,6,-1.7587364864000001
2021-05-23,0,2,-4.813903974400003
2021-05-24,0,43,-4.285614592000002
2021-05-25,0,23,-2.919178854400001
2021-05-26,0,18,24.8380614656
2021-05-27,0,32,0.8723510272000015
2021-05-28,0,24,6.877467136
2021-05-29,0,4,3.6123351040000022
2021-05-30,0,11,3.3116218368000006
2021-05-31,0,22,-0.995271577600001
2021-06-01,0,13,-0.8560043008000013
2021-06-02,0,23,-1.2532838400000008
2021-06-03,0,37,2.228348416000001
2021-06-04,0,9,-2.119841996799999
2021-06-05,0,10,4.9000137728
2021-06-06,0,4,-1.9524937727999991
2021-06-07,0,14,4.0411003904000005
2021-06-08,0,8,-0.5873441791999996
2021-06-09,0,21,12.0335746048
2021-06-10,0,36,25.8197507072
2021-06-11,0,14,-3.2485929983999995
2021-06-12,0,25,-4.056717721600002
2021-06-13,0,13,-2.362806272000001
2021-06-14,0,30,-1.6782465024000006
2021-06-15,0,10,-1.2293836800000004
2021-06-16,0,11,-0.9913610240000001
2021-06-17,0,14,-0.7720996863999996
2021-06-18,0,21,-0.6470520831999977
