,rust-lang/rust,swiftlang/swift,golang/go
2011-01-04,11.3816192,0.0,13
2011-01-05,-0.1476403200000007,0.0,14
2011-01-06,3.142299647999999,0.0,6
2011-01-07,2.0842336255999996,0.0,8
2011-01-08,-0.7210272767999992,0.0,5
2011-01-09,-1.9901298688000002,0.0,3
2011-01-10,10.845442969599999,0.0,5
2011-01-11,1.7346053120000007,0.0,15
2011-01-12,7.3411881984,0.0,16
2011-01-13,-2.4628980736,0.0,11
2011-01-14,5.095105126399999,0.0,11
2011-01-15,-0.6150401024000001,0.0,1
2011-01-16,-1.8079477760000005,0.0,3
2011-01-17,5.884836659199999,0.0,1
2011-01-18,4.781689856000001,0.0,14
2011-01-19,2.3827812352000004,0.0,31
2011-01-20,4.686775808,0.0,32
2011-01-21,5.330374144,0.0,9
2011-01-22,-0.9609887744000001,0.0,3
2011-01-23,-1.9818144768000006,0.0,0
2011-01-24,3.8066926591999994,0.0,10
2011-01-25,2.135102976,0.0,12
2011-01-26,4.112877363200001,0.0,12
2011-01-27,8.7477865472,0.0,13
2011-01-28,3.6206679040000007,0.0,7
2011-01-29,-3.0663205888,0.0,4
2011-01-30,1.3775817727999993,0.0,4
2011-01-31,2.3498964991999998,0.0,16
2011-02-01,3.1816857599999997,0.0,24
2011-02-02,6.91107328,0.0,18
2011-02-03,0.04180080640000039,0.0,23
2011-02-04,-0.12257597440000012,1.0,13
2011-02-05,-1.6413072383999998,-0.6000000000000001,6
2011-02-06,-0.9538608128000003,-0.12,0
2011-02-07,4.360361984,-0.055999999999999994,6
2011-02-08,-0.5072596991999996,-0.03359999999999997,7
2011-02-09,9.0134851584,-0.022848000000000004,25
2011-02-10,7.396526080000001,-0.01675520000000001,11
2011-02-11,5.7947592704,-0.012925440000000009,16
2011-02-12,-3.3074634752000005,-0.01034035200000001,3
2011-02-13,-1.688618700800001,-0.00850206720000001,2
2011-02-14,3.8715775999999993,0.0,9
2011-02-15,9.14908672,0.0,7
2011-02-16,3.719886336,0.0,19
2011-02-17,-2.0294728704000002,0.0,14
2011-02-18,1.123088896,0.0,13
2011-02-19,2.2325370880000004,0.0,2
2011-02-20,-1.8184641536,0.0,1
2011-02-21,0.014297599999999355,0.0,5
2011-02-22,3.08052992,10.0,10
2011-02-23,10.549464576,-6.000000000000001,24
2011-02-24,4.813766041600001,-1.2,10
2011-02-25,8.9802314752,-0.5599999999999999,17
2011-02-26,2.1007246335999996,2.664,1
2011-02-27,-3.1647316992000007,-1.0284800000000005,0
2011-02-28,0.22024867839999906,-1.127552,7
2011-03-01,7.377271808,3.5827456,9
2011-03-02,24.0953967616,3.3397964799999995,11
2011-03-03,9.027694694400001,-4.267164672000001,14
2011-03-04,5.550372659199999,-0.017113600000000062,10
2011-03-05,-2.7034396672000005,-1.12593152,10
2011-03-06,2.258159923199999,0.5430615040000001,12
2011-03-07,14.464399257599998,1.1040446463999998,31
2011-03-08,11.231530496,-1.5143350272000002,19
2011-03-09,16.526457651199998,-0.43776204800000007,12
2011-03-10,9.8811265024,-0.2584055808000001,14
2011-03-11,9.1547011072,-0.15398584320000003,14
2011-03-12,-3.520363110400001,-0.07279155200000002,6
2011-03-13,-2.892986060800002,3.9450620927999998,2
2011-03-14,23.4961671168,4.5638087679999995,4
2011-03-15,4.125740441600001,-2.709182771200001,13
2011-03-16,8.549415628799999,-2.2810041344,20
2011-03-17,2.3797891072000006,6.2336,16
2011-03-18,18.5504846848,-0.6385920000000009,7
2011-03-19,7.0897241088000005,-0.5341568000000003,1
2011-03-20,5.982607155199999,4.11331584,1
2011-03-21,25.581740134399997,3.815450111999999,8
2011-03-22,18.880816435200003,13.1654223872,11
2011-03-23,12.952050995199999,-9.861673574400001,18
2011-03-24,6.516080435199999,-5.7822470144,7
2011-03-25,20.851629055999997,-2.236685824,19
2011-03-26,-5.2805564416,1.6414294016000004,6
2011-03-27,3.6482069503999988,0.3023357951999994,3
2011-03-28,1.187765247999999,-2.8007136256000007,11
2011-03-29,11.1862135808,-1.0061072384000003,31
2011-03-30,4.894526259200001,-0.6038274048000003,8
2011-03-31,16.7256495104,-0.3807467520000002,10
2011-04-01,17.9000740864,-0.1528178688000001,3
2011-04-02,-3.3613754367999995,1.91095808,6
2011-04-03,3.968656895999999,-1.2697973760000003,3
2011-04-04,-4.523016294400001,0.7034727424,13
2011-04-05,4.465907609599999,1.2624937984,20
2011-04-06,1.9571350528,-1.3872,11
2011-04-07,18.3176891392,-0.341696,10
2011-04-08,16.4038228992,-0.17911039999999998,24
2011-04-09,-4.909059891199998,0.8841011200000001,1
2011-04-10,-3.502113382400001,12.316868096,2
2011-04-11,4.164533657599999,-1.9834399744000004,7
2011-04-12,14.644340224,-5.252191232,9
2011-04-13,9.4253070336,-1.5107827712,22
2011-04-14,7.085460684799999,0.18734786560000039,24
2011-04-15,-1.7666827264,-1.1153792,28
2011-04-16,2.9799959551999997,-0.4878310400000001,1
2011-04-17,4.2024654848,-0.33490227200000017,3
2011-04-18,10.2901587968,-0.25407928320000017,11
2011-04-19,17.0333357056,-0.19541698560000018,9
2011-04-20,7.892916531200001,-0.06776760320000007,13
2011-04-21,2.3784214527999996,-0.012925440000000009,18
2011-04-22,11.684523008,1.989659648,14
2011-04-23,-2.438273843200001,-1.2085020672000002,7
2011-04-24,-2.229800345600001,-0.24,1
2011-04-25,4.889765171199999,-0.11199999999999999,14
2011-04-26,7.2669733888,-0.06719999999999994,13
2011-04-27,8.5666274304,-0.04569600000000001,13
2011-04-28,19.9768845312,0.9664896,18
2011-04-29,15.426128896,6.37414912,7
2011-04-30,-6.2632677376,-4.340680704000001,0
2011-05-01,6.375490355199998,-0.9130041344,4
2011-05-02,-0.07475138560000083,-0.4255999999999999,20
2011-05-03,23.020991283199997,-0.2580479999999998,14
2011-05-04,9.028685004800002,-0.17669120000000002,7
2011-05-05,35.5620944896,-0.13021184000000005,6
2011-05-06,6.3431374848000015,-0.10081843200000007,5
2011-05-07,-6.992101376000001,0.9191154688,2
2011-05-08,-5.048580403200003,-0.6595144704000001,6
2011-05-09,9.949673267199998,-0.12,4
2011-05-10,4.2261395456,-0.055999999999999994,4
2011-05-11,30.629008384000002,-0.03359999999999997,10
2011-05-12,7.520532275200001,-0.022848000000000004,14
2011-05-13,16.330519347200003,-0.01675520000000001,22
2011-05-14,17.2577384448,-0.012925440000000009,5
2011-05-15,-7.311970713600001,-0.01034035200000001,4
2011-05-16,15.022846156799996,-0.00850206720000001,14
2011-05-17,12.845750681599998,0.0,12
2011-05-18,21.1348716544,0.0,12
2011-05-19,21.063675904,0.0,5
2011-05-20,16.7271709696,0.0,9
2011-05-21,14.855695052799998,0.0,4
2011-05-22,19.019757056,0.0,5
2011-05-23,-4.757581516800002,0.0,7
2011-05-24,10.524572876799997,0.0,12
2011-05-25,7.6987344896,0.0,17
2011-05-26,-2.8626499583999987,0.0,12
2011-05-27,32.590644224,0.0,17
2011-05-28,-5.845265100799997,0.0,1
2011-05-29,-7.1026221056,0.0,5
2011-05-30,-3.2939644928,0.0,12
2011-05-31,22.8778351616,2.0,21
2011-06-01,22.7390476288,-1.2000000000000002,16
2011-06-02,10.3389917184,-0.24,21
2011-06-03,6.237379891199998,-0.11199999999999999,16
2011-06-04,11.3233668096,-0.06719999999999994,1
2011-06-05,-5.2249957376000005,5.954304,2
2011-06-06,-0.900971622400002,-3.6335104000000005,16
2011-06-07,0.9659335679999979,-0.74585088,14
2011-06-08,15.2116325376,-0.35668070399999996,13
2011-06-09,22.621215129600003,-0.21860413439999984,13
2011-06-10,16.925109248000002,-0.13708800000000002,14
2011-06-11,0.4497592319999981,-0.10053120000000004,5
2011-06-12,-0.8309821440000018,-0.07755264000000005,1
2011-06-13,-1.1575156736000007,-0.06204211200000005,10
2011-06-14,29.0581163008,-0.051012403200000056,20
2011-06-15,36.7562051584,0.0,11
2011-06-16,34.15330304,0.0,19
2011-06-17,22.5498399744,0.0,15
2011-06-18,-2.0864756736000025,0.0,3
2011-06-19,12.736356249599996,0.0,7
2011-06-20,13.467666943999998,0.0,24
2011-06-21,1.2411984895999986,0.0,7
2011-06-22,0.49781258239999815,0.0,14
2011-06-23,6.913566924800001,0.0,7
2011-06-24,9.912790425600004,0.0,12
2011-06-25,-0.24211486719999797,0.0,3
2011-06-26,-3.0326619136,0.0,1
2011-06-27,33.9280216064,0.0,21
2011-06-28,39.7048674304,0.0,16
2011-06-29,23.113078784,0.0,19
2011-06-30,23.343314124799996,0.0,14
2011-07-01,17.797971456,0.0,8
2011-07-02,-8.757087232000003,0.0,3
2011-07-03,-1.3842245632000036,0.0,0
2011-07-04,1.281258700799997,0.0,6
2011-07-05,18.9860604928,0.0,8
2011-07-06,58.038981324800005,0.0,16
2011-07-07,12.978417664000006,0.0,11
2011-07-08,42.7035890688,0.0,12
2011-07-09,-4.7410445312,0.0,8
2011-07-10,0.05817620479999519,0.0,6
2011-07-11,24.730944921599995,0.0,14
2011-07-12,36.415550668799995,0.0,24
2011-07-13,14.299868774399997,1.0,29
2011-07-14,9.0710670336,1.4,16
2011-07-15,13.9355276288,-1.3200000000000003,10
2011-07-16,-3.4627417087999994,-0.296,0
2011-07-17,-1.6660933632000017,0.8544,5
2011-07-18,7.610892287999998,2.309952,23
2011-07-19,14.1350709248,17.0175488,16
2011-07-20,12.756804096000003,-11.862435840000002,16
2011-07-21,14.516791296000003,-2.5177912319999995,18
2011-07-22,19.2387638272,-1.2168307711999997,10
2011-07-23,0.05447270400000015,2.2592966656000004,12
2011-07-24,-3.907856691200001,8.702696959999999,3
2011-07-25,10.616678399999998,-6.327465472000002,10
2011-07-26,34.2273440768,1.6268935168,10
2011-07-27,27.85160704,-3.4587728896000005,15
2011-07-28,36.9471721472,-1.1356832767999998,18
2011-07-29,14.657033523199999,4.4408064,14
2011-07-30,0.8294068223999993,-3.3803315200000004,0
2011-07-31,-7.513419673600003,17.118651904,6
2011-08-01,4.345837977599997,-7.299196313600001,7
2011-08-02,40.3432356864,-2.883564851200001,4
2011-08-03,17.384904601600002,8.1478965248,2
2011-08-04,15.0372878336,-6.7865842688,14
2011-08-05,26.729592832,-2.6422912,5
2011-08-06,-11.2241183744,-0.24788736,2
2011-08-07,-8.635003084800003,-1.413485056,1
2011-08-08,8.527684505599996,0.3237335039999998,11
2011-08-09,20.2347218944,-0.08340469760000047,5
2011-08-10,21.3498273792,1.0327759872,14
2011-08-11,26.498893516800003,3.4574785535999997,7
2011-08-12,62.5785531392,24.549781708799998,12
2011-08-13,-18.997530521599998,6.410124492799994,3
2011-08-14,-7.077400064000006,-14.157143552,2
2011-08-15,38.405154918399994,-7.0998787072,12
2011-08-16,34.520289792,-1.935816191999999,17
2011-08-17,15.4224021504,-0.39861329919999955,18
2011-08-18,15.0824963072,-2.5657075712000004,15
2011-08-19,22.8792559616,0.7798649855999995,3
2011-08-20,3.815147212800003,2.9451284479999993,4
2011-08-21,-12.886329446400001,-3.867976089600001,3
2011-08-22,15.817112780799995,5.9801377792,17
2011-08-23,0.1563121664000029,2.372355891199999,16
2011-08-24,13.047169433600002,5.710112767999999,19
2011-08-25,-3.001535385599997,17.991066828799998,15
2011-08-26,23.9579010048,-10.673831014400001,23
2011-08-27,42.316854681600006,-8.416443904000001,1
2011-08-28,-11.280411955199998,-3.0115282943999997,1
2011-08-29,9.019154431999995,2.2327971840000007,27
2011-08-30,5.693594623999999,2.423584256,10
2011-08-31,21.226013900799998,14.050352025599999,14
2011-09-01,40.660468224,-1.9706061824000027,7
2011-09-02,4.2163741696,-6.803249971200001,8
2011-09-03,3.1551358975999975,-0.7704282112000005,3
2011-09-04,-9.917142016,-1.2780232704000003,1
2011-09-05,-5.893858508800001,-3.40394496,10
2011-09-06,0.1817862143999993,4.626609152,7
2011-09-07,4.2391293952,-3.496884940800001,17
2011-09-08,-0.1666932735999982,0.04788346879999983,18
2011-09-09,5.627649126400003,2.8943757311999994,6
2011-09-10,5.1840080896000025,-3.7241111552000006,0
2011-09-11,-2.548146687999999,0.011668070399999952,0
2011-09-12,44.040556544,-1.1356085248,12
2011-09-13,6.652318720000002,-0.45351004159999997,7
2011-09-14,25.065096192,0.721282048,20
2011-09-15,16.1520308224,2.1954203648,20
2011-09-16,19.079358668799998,-0.03665797120000036,9
2011-09-17,-8.841992089600001,-1.7014610944000004,8
2011-09-18,-5.037277081600003,0.502964224,2
2011-09-19,3.917581414399997,4.154011648,22
2011-09-20,31.562319257600002,-0.2810012672000006,14
2011-09-21,18.9887794176,-2.5648870400000003,6
2011-09-22,15.707533107200002,-0.756227072,8
2011-09-23,30.7014832128,6.5757779968,9
2011-09-24,4.6670344192,-0.47798210560000065,2
2011-09-25,-5.043788288000002,-3.4222495744000003,2
2011-09-26,15.616330444799997,1.002766848,17
2011-09-27,21.513747251199998,3.2418198528,8
2011-09-28,11.2571393024,-1.6078673920000002,10
2011-09-29,-4.078812364800001,-1.1461846016000004,10
2011-09-30,25.484365824,-1.3446988800000002,10
2011-10-01,-5.278064844799998,-0.569780224,3
2011-10-02,-4.1089179648,-0.37182627840000004,0
2011-10-03,-0.8323792896000013,-0.2229311488000001,5
2011-10-04,4.9841238016,-0.14166630400000008,8
2011-10-05,34.4265817088,-0.1113119744000001,18
2011-10-06,5.523879321600003,-0.07611648000000008,18
2011-10-07,5.968328396799999,-0.027344486400000027,10
2011-10-08,-7.0814706688,-0.00850206720000001,5
2011-10-09,-0.058534195200000916,0.0,0
2011-10-10,2.6249506815999992,0.0,5
2011-10-11,12.557001420799999,0.0,12
2011-10-12,43.6041263104,0.0,17
2011-10-13,-5.732575641599997,0.0,23
2011-10-14,-5.345226137600002,0.0,22
2011-10-15,-1.485468774400001,0.0,5
2011-10-16,-1.5158265856000002,1.0,2
2011-10-17,7.291564031999999,-0.6000000000000001,17
2011-10-18,13.0420056064,9.88,34
2011-10-19,-5.7253023744,-2.056000000000001,14
2011-10-20,9.952339865600003,5.3664,5
2011-10-21,41.3900760064,-2.462848,6
2011-10-22,-7.274258636799999,6.9432448,1
2011-10-23,-0.8443552768000036,-7.959805440000001,2
2011-10-24,29.452459724799997,-2.1156843519999997,3
2011-10-25,-2.7261380608000003,-1.1608092671999999,5
2011-10-26,2.6960849919999985,1.23310592,39
2011-10-27,13.366104883199998,0.2389401599999994,6
2011-10-28,38.826535424,1.1969196031999996,17
2011-10-29,-3.2492111871999967,-2.4120598528000006,1
2011-10-30,-1.4835057664000022,-0.6869521408000001,0
2011-10-31,11.883449958399998,-0.3744187392,13
2011-11-01,5.4753408000000015,25.8199936,11
2011-11-02,42.0481844224,-13.727905280000002,44
2011-11-03,-6.672667340799999,-0.416797184,23
2011-11-04,-6.096059801600003,-4.172461158400001,20
2011-11-05,23.5805307904,-1.5136251903999993,2
2011-11-06,-4.478040678399999,-0.9107542016000001,3
2011-11-07,11.301873151999999,2.3842688,17
2011-11-08,3.9947251712,7.7390361599999995,14
2011-11-09,10.7906285568,8.278279168,34
2011-11-10,11.969011916800001,3.3385637887999984,8
2011-11-11,8.275119206400001,-10.919165542400002,16
2011-11-12,-1.0487917568000018,-2.958552268799999,5
2011-11-13,-3.1182015488,-1.5667455999999995,4
2011-11-14,2.3334672383999995,-1.01944832,31
2011-11-15,4.4887946240000005,-0.7314754560000003,19
2011-11-16,55.1676787712,0.4426358783999996,16
2011-11-17,19.021361561600003,10.978917888,10
2011-11-18,23.164582195199998,1.407704063999999,22
2011-11-19,-6.7035549696000025,-7.015028940800001,6
2011-11-20,-7.492950118400003,-1.7856,4
2011-11-21,7.527993753599997,-0.9300479999999997,8
2011-11-22,10.479734067199999,-0.5933311999999997,10
2011-11-23,3.4947593215999984,-0.41961984000000013,6
2011-11-24,-2.639000371199998,-0.31624243200000013,6
2011-11-25,4.078814310400002,-0.2489152512000002,6
2011-11-26,-0.6195300351999968,-0.1950879744000002,2
2011-11-27,-3.3478237183999995,-0.07651860480000008,4
2011-11-28,4.163693875199999,0.0,20
2011-11-29,34.4914753536,3.0,9
2011-11-30,2.0811742208000013,-1.8000000000000003,16
2011-12-01,6.828046131199999,-0.36,25
2011-12-02,19.1136306176,-0.16799999999999998,22
2011-12-03,-2.2114896896000005,-0.10079999999999992,0
2011-12-04,-1.4307798016000017,-0.06854400000000001,1
2011-12-05,2.895000678399999,3.9497344,13
2011-12-06,7.882700287999999,10.56122368,15
2011-12-07,22.949070233600004,-3.3110210560000013,25
2011-12-08,6.465985843200002,-3.8095062016000005,12
2011-12-09,5.976712089599999,-2.0624,23
2011-12-10,-5.4310218752,1.0718080000000003,4
2011-12-11,-0.8160005120000005,-1.7880448000000002,5
2011-12-12,0.9809924095999989,-0.6573593600000001,30
2011-12-13,18.1664415744,1.571983872,38
2011-12-14,26.9301138432,6.4829847551999995,30
2011-12-15,2.3297006592000002,3.7391499263999988,35
2011-12-16,34.9355583488,-6.558361088,19
2011-12-17,12.795962368000001,-1.6295529472,4
2011-12-18,5.109959372799997,-0.8391767039999998,2
2011-12-19,36.98576783359999,-0.5356985343999998,23
2011-12-20,18.4777975808,-0.36552448000000015,36
2011-12-21,10.883741286399996,5.725118976,41
2011-12-22,8.178218905599998,21.1839440896,28
2011-12-23,-0.5439593472000013,-6.881079705600001,15
2011-12-24,-3.8674009088000005,-8.812518604800001,1
2011-12-25,-5.6646458368,-2.6815999999999995,3
2011-12-26,-3.4667166720000004,-1.4810879999999993,2
2011-12-27,-3.356502118399998,-0.9741311999999998,2
2011-12-28,9.522546585600002,-0.7020646400000004,0
2011-12-29,1.0393607168000027,-0.5359749120000004,0
2011-12-30,6.078650368000002,-0.42585016320000035,0
2011-12-31,5.673280409600001,-0.3056148480000003,0
2012-01-01,-1.4096569344,-0.07651860480000008,0
2012-01-02,20.879906816,0.0,0
2012-01-03,5.1059173376,0.0,9
2012-01-04,8.014042009599999,0.0,7
2012-01-05,17.677830655999998,3.0,12
2012-01-06,20.4503575552,4.199999999999999,5
2012-01-07,19.59403776,-3.9600000000000004,0
2012-01-08,-0.6071254016000012,-0.8879999999999999,2
2012-01-09,17.476201062399998,-0.43679999999999986,19
2012-01-10,8.4722476032,-0.27014399999999983,26
2012-01-11,13.0956223488,7.8126464,27
2012-01-12,11.5979319296,19.06069248,26
2012-01-13,22.5212377088,-9.468573696000002,18
2012-01-14,19.2359861248,-0.015548313600000085,9
2012-01-15,2.5867793407999997,-6.5838124032000005,8
2012-01-16,33.420233318399994,-0.1651839999999991,15
2012-01-17,48.862043136,8.524006400000001,24
2012-01-18,21.009142783999998,14.28218368,20
2012-01-19,57.8502233088,-8.285400576000002,45
2012-01-20,50.9167444992,-8.0342240256,22
2012-01-21,2.9837285375999976,-2.8438658047999996,7
2012-01-22,-12.891745484800005,-1.5394332671999993,8
2012-01-23,6.054195097599994,-1.0075285504,29
2012-01-24,52.667987968,2.3085890559999998,19
2012-01-25,19.1444717568,-2.332394086400001,31
2012-01-26,12.285099212799999,6.2285114368,29
2012-01-27,18.7512790016,-4.6274279424000015,16
2012-01-28,-3.1856154623999977,-1.0003144704,1
2012-01-29,0.7833445375999997,-0.46054399999999995,11
2012-01-30,5.241337241599997,-0.2854655999999998,30
2012-01-31,21.918994636799997,0.80128768,42
2012-02-01,10.039610880000003,0.25169254399999985,24
2012-02-02,13.915730841600002,1.1640157184,18
2012-02-03,18.0490167296,-1.4483824640000003,37
2012-02-04,31.2998346752,-0.3891144704,17
2012-02-05,2.1723800576000016,-0.16844799999999996,5
2012-02-06,10.117403238399996,1.8931968000000001,35
2012-02-07,-0.5888791552000008,-0.2753766400000002,14
2012-02-08,22.802488832,0.10322380799999986,48
2012-02-09,0.6040692736000004,-0.8766932992,30
2012-02-10,36.4969562112,0.7276172288,29
2012-02-11,6.875628032000002,0.2476998655999999,26
2012-02-12,16.6299981824,-0.8099584000000001,5
2012-02-13,22.0246617088,0.75854592,46
2012-02-14,11.816887091199998,-0.7399613440000001,47
2012-02-15,11.905672601599997,-0.2167179264,39
2012-02-16,-5.6021852160000005,3.8855543808,36
2012-02-17,9.072682393599997,-1.4717827072000005,36
2012-02-18,17.5352292352,-1.126113792,16
2012-02-19,-7.32459008,-0.3795976192,32
2012-02-20,1.9385952255999994,-0.2118275071999999,21
2012-02-21,18.4358007808,-0.135332352,30
2012-02-22,9.795823206400001,0.9016291327999999,33
2012-02-23,23.225375232,-0.6684569600000001,28
2012-02-24,10.6580982784,-0.17428684800000005,31
2012-02-25,2.624523673599999,-0.10034862080000004,3
2012-02-26,-7.585934028800001,9.9578979328,4
2012-02-27,9.5376807936,-6.022848000000001,24
2012-02-28,11.2003145728,-1.2167552,20
2012-02-29,30.157510348800002,0.4270745600000001,29
2012-03-01,2.7495916544000014,13.053659648,30
2012-03-02,16.6825259008,-2.7569820672000027,21
2012-03-03,7.283483545599999,-2.503552000000001,6
2012-03-04,-0.4698241024000005,4.533145599999999,8
2012-03-05,-1.3091278848000023,-0.09265152000000043,43
2012-03-06,44.101448192,-5.351247872,35
2012-03-07,6.874946150400003,0.3466137599999999,62
2012-03-08,19.6450696192,-2.1651717120000002,40
2012-03-09,-1.7575395327999992,0.0945307648,12
2012-03-10,20.880471654399997,2.7970230272,6
2012-03-11,13.242853376,25.1268318208,1
2012-03-12,2.4685545471999983,-17.567477657600005,33
2012-03-13,14.576241356799997,-2.7811690496,31
2012-03-14,15.259496960000002,-0.4021112832,21
2012-03-15,49.3782139904,-0.38962790399999925,21
2012-03-16,22.403615232000003,6.7673056256,12
2012-03-17,-8.603891712000003,-3.316787712000001,4
2012-03-18,-1.3210808320000034,-1.4938237952000004,3
2012-03-19,11.5887739904,9.4828106752,7
2012-03-20,11.6335007744,0.759410278399999,19
2012-03-21,20.335845068799998,-6.328133632,9
2012-03-22,13.3740689408,0.3064255487999996,9
2012-03-23,22.67468032,-2.0771753984,17
2012-03-24,-2.099262463999999,-1.7749300224,0
2012-03-25,4.160951807999998,3.1383150592,2
2012-03-26,7.285136588799998,2.0682630143999994,16
2012-03-27,17.2828964864,4.143683481599999,29
2012-03-28,10.36812544,1.0948729855999986,7
2012-03-29,39.7510690816,9.2832095232,0
2012-03-30,-2.9699665919999987,-8.5998405632,8
2012-03-31,-6.7557242880000015,-3.8779073536,2
2012-04-01,15.668897894399999,-1.6419638271999997,0
2012-04-02,6.538056089600001,10.984033792,12
2012-04-03,5.2318747648,-2.916319948800002,10
2012-04-04,16.850489344,1.0472647679999998,5
2012-04-05,7.950149120000001,5.7602089984,15
2012-04-06,44.771416064,-2.2436706304000005,2
2012-04-07,-8.215704473599999,-5.846387712,2
