,angular/angular,jquery/jquery,facebook/react
2022-11-17,19.354117272940623,1,15
2022-11-18,1.639944983018749,0,3
2022-11-19,-1.5238500415828131,0,1
2022-11-20,-0.9191108701078126,0,0
2022-11-21,9.355769256250001,1,14
2022-11-22,89.49659370117188,0,10
2022-11-23,11.03744908555468,0,1
2022-11-24,-6.791625766582817,1,6
2022-11-25,-4.006062602920314,0,1
2022-11-26,-2.846205302781242,0,0
2022-11-27,-2.065752285143743,0,0
2022-11-28,15.352868150000004,1,5
2022-11-29,17.918388248593754,0,5
2022-11-30,1.9473273689687502,0,2
2022-12-01,4.005269845901563,1,8
2022-12-02,11.903861596745312,0,7
2022-12-03,1.4061027500000005,0,0
2022-12-04,2.084319037500001,0,0
2022-12-05,11.314666901250002,0,8
2022-12-06,12.529306732484375,0,7
2022-12-07,5.990304168560938,0,4
2022-12-08,0.41167316990156255,0,4
2022-12-09,15.209089396175,0,5
2022-12-10,-1.900726434970312,0,0
2022-12-11,-1.7495518850656233,0,0
2022-12-12,12.849944849043752,1,7
2022-12-13,9.729040214403128,0,6
2022-12-14,6.483313668048438,0,14
2022-12-15,-0.3242496564296875,0,10
2022-12-16,-1.5423244606203113,0,3
2022-12-17,-1.0190360751234355,0,1
2022-12-18,-0.7729804811265603,0,2
2022-12-19,70.49196949996406,1,2
2022-12-20,-7.517772349718755,1,15
2022-12-21,-1.5535709829406263,0,13
2022-12-22,-2.4325884400718762,0,13
2022-12-23,-0.651763798854682,0,3
2022-12-24,0.6819130449281288,0,0
2022-12-25,-1.2208278874999972,0,0
2022-12-26,-0.9383859337499976,0,0
2022-12-27,-0.7833367491093732,0,0
2022-12-28,-0.6759476725515606,0,0
2022-12-29,-0.06453213853124981,0,0
2022-12-30,-0.05421542632187484,0,0
2022-12-31,-0.03175570551562491,0,0
2023-01-01,-0.02753547856718743,0,0
2023-01-02,6.983202294928125,0,0
2023-01-03,1.2999999999999994,0,3
2023-01-04,16.485,0,13
2023-01-05,13.010499999999999,0,6
2023-01-06,-1.4666375000000014,0,1
2023-01-07,-1.4136422500000005,0,0
2023-01-08,-0.9481300874999987,0,0
2023-01-09,1.2835978512500024,0,11
2023-01-10,16.224666453890627,0,10
2023-01-11,16.72993163246719,0,12
2023-01-12,16.9189735174125,0,11
2023-01-13,7.321776115404686,0,8
2023-01-14,-3.060547101054688,0,4
2023-01-15,-1.7662951275359358,0,1
2023-01-16,-1.2789098549999969,0,2
2023-01-17,5.992569800218753,0,5
2023-01-18,6.469236244912501,0,5
2023-01-19,0.1937654970921885,0,15
2023-01-20,1.767524882754688,0,9
2023-01-21,-1.0358659938906243,0,0
2023-01-22,-0.5625046278953114,0,0
2023-01-23,1.6521069125000007,2,8
2023-01-24,18.52282702625,0,8
2023-01-25,9.779597963890623,0,11
2023-01-26,5.690988098123436,0,5
2023-01-27,4.957566464931249,0,3
2023-01-28,-1.8723236441187494,0,1
2023-01-29,-1.1486888326078109,0,0
2023-01-30,-0.8304666299999981,0,11
2023-01-31,1.338567495218752,0,27
2023-02-01,-0.7498333573687486,3,11
2023-02-02,24.454718388129688,0,13
2023-02-03,-0.8119886083062515,0,10
2023-02-04,-1.5004940113968757,0,0
2023-02-05,-0.8935254677515629,0,0
2023-02-06,11.400113475000001,0,7
2023-02-07,1.3335688575000004,0,14
2023-02-08,8.77957956146875,0,12
2023-02-09,1.2025358636781247,0,11
2023-02-10,9.655154782109376,0,18
2023-02-11,-2.0044964394296874,0,0
2023-02-12,-1.010217105071874,0,1
2023-02-13,6.290734607500001,1,9
2023-02-14,10.7446412800625,1,14
2023-02-15,1.027801580521875,0,4
2023-02-16,12.661557085985937,0,20
2023-02-17,15.74363837684375,0,10
2023-02-18,-2.006715250779688,0,0
2023-02-19,-1.748909965395312,0,0
2023-02-20,0.8687747262500016,0,8
2023-02-21,7.934351916390628,0,8
2023-02-22,6.308075012310939,0,4
2023-02-23,3.2001641080218755,0,2
2023-02-24,3.470173515173438,0,3
2023-02-25,-1.4721032660343742,0,3
2023-02-26,-0.8649224336624988,0,0
2023-02-27,13.476209142464064,0,7
2023-02-28,21.191827757718748,0,5
2023-03-01,11.7319440952875,0,7
2023-03-02,6.79258527930156,0,7
2023-03-03,9.209724133384373,0,22
2023-03-04,-2.8682078277578116,0,11
2023-03-05,-1.7318851876796852,0,3
2023-03-06,10.751585715000003,0,26
2023-03-07,4.8043409165312525,0,9
2023-03-08,9.930918296387501,0,19
2023-03-09,7.5374205839390624,1,11
2023-03-10,-2.342240273195312,0,7
2023-03-11,-1.328846781546874,0,6
2023-03-12,-0.9044976304312482,0,1
2023-03-13,1.374715557500002,0,9
2023-03-14,17.288412720062503,1,3
2023-03-15,-0.3225089015406253,1,12
2023-03-16,12.648451313560937,0,9
2023-03-17,9.7592056394125,0,10
2023-03-18,-2.3751470253593747,0,2
2023-03-19,-1.2967505249999993,0,0
2023-03-20,7.077387882500002,3,8
2023-03-21,22.48126831646875,0,12
2023-03-22,19.651116093146875,0,19
2023-03-23,7.908428130821873,0,5
2023-03-24,3.631821557709374,0,12
2023-03-25,-2.7527376916906237,0,3
2023-03-26,-1.7251218304312468,0,0
2023-03-27,7.777226880000003,2,16
2023-03-28,8.116439998375002,0,9
2023-03-29,16.7722532535875,0,8
2023-03-30,19.746597897278125,0,22
2023-03-31,4.9883882617359365,0,15
2023-04-01,-1.9959401715406258,0,1
2023-04-02,-1.891505080251561,0,1
2023-04-03,2.6855808587500034,2,4
2023-04-04,39.56772223285938,2,14
2023-04-05,9.869507430770312,0,12
2023-04-06,6.885483651093749,0,8
2023-04-07,-2.5188046762921883,0,4
2023-04-08,-2.2245116217171845,0,0
2023-04-09,-1.467030285839059,0,1
2023-04-10,3.9100450999640657,0,10
2023-04-11,34.6115082641875,0,13
2023-04-12,10.421799424965624,0,2
2023-04-13,5.114429679542186,0,3
2023-04-14,5.053359572539062,0,3
2023-04-15,-2.5588894409109355,0,2
2023-04-16,-1.5808494150359347,0,0
2023-04-17,26.814985318750004,0,7
2023-04-18,42.24500443242187,0,8
2023-04-19,18.339748912507808,0,11
2023-04-20,-3.0190227527781275,0,13
2023-04-21,-2.615397175179687,0,13
2023-04-22,-2.501380176948433,0,3
2023-04-23,-1.8241601702874948,0,2
2023-04-24,17.590517680000005,0,7
2023-04-25,4.923714145562501,0,9
2023-04-26,13.336744536525002,0,18
2023-04-27,2.8265018567062494,0,7
2023-04-28,4.809642551304688,0,3
2023-04-29,-1.932283120623437,0,2
2023-04-30,-1.2040110900359355,0,0
2023-05-01,33.10258067125,0,6
2023-05-02,8.877522282703124,0,11
2023-05-03,4.5645868326921875,0,12
2023-05-04,10.2670199064625,0,8
2023-05-05,-3.002472392418748,0,2
2023-05-06,-1.7469533063249976,0,0
2023-05-07,-1.25161814275156,0,1
2023-05-08,21.054161665000002,0,9
2023-05-09,18.01564545621875,0,4
2023-05-10,7.240195212074999,0,3
2023-05-11,1.9980503616578114,0,8
2023-05-12,3.760346110509376,0,6
2023-05-13,-2.0361660829671853,0,0
2023-05-14,-1.2678035249999975,0,0
2023-05-15,11.027939670000002,0,5
2023-05-16,7.0071886049062515,0,2
2023-05-17,5.889749449631251,0,15
2023-05-18,-0.9630679026765625,0,9
2023-05-19,7.828758879526563,0,1
2023-05-20,-1.651767640773437,0,2
2023-05-21,-0.9521880152156235,0,0
2023-05-22,10.342321032500001,2,3
2023-05-23,16.3779616275625,0,5
2023-05-24,7.271136619928124,0,4
2023-05-25,4.594812014301562,0,10
2023-05-26,-2.066889899553125,0,4
2023-05-27,-1.2437229196765607,0,0
2023-05-28,-0.9165983103234353,0,0
2023-05-29,-0.6647518837499979,0,0
2023-05-30,20.450624649328127,0,2
2023-05-31,4.432311937823437,3,13
2023-06-01,16.030481650446873,0,6
2023-06-02,-0.8644667164687521,0,5
2023-06-03,-1.7022044677515618,0,2
2023-06-04,-1.0860892499999988,0,3
2023-06-05,-0.8181445124999974,0,13
2023-06-06,8.343471791250002,0,7
2023-06-07,6.552259827921876,0,3
2023-06-08,6.325635348135938,0,10
2023-06-09,0.33029100546718704,0,1
2023-06-10,-1.1442784716781245,0,1
2023-06-11,-0.6451484550718741,0,0
2023-06-12,18.5303078875,2,1
2023-06-13,12.72460163375,1,5
2023-06-14,21.332606012859372,0,4
2023-06-15,0.11629022805156009,0,13
2023-06-16,-0.4660122169124996,0,13
2023-06-17,-1.7664831963187484,0,0
2023-06-18,1.7914728074281283,0,0
2023-06-19,6.765337583750003,0,0
2023-06-20,13.295116308953126,0,13
2023-06-21,8.400266846582813,0,3
2023-06-22,9.508691389585938,0,10
2023-06-23,3.4018166445749998,1,6
2023-06-24,-1.9845895736749992,0,0
2023-06-25,-1.2364136438218734,0,0
2023-06-26,16.08888105345313,0,1
2023-06-27,4.569693357017188,3,7
2023-06-28,0.9476091757281253,0,5
2023-06-29,-0.542830661210937,0,2
2023-06-30,16.94046818841719,0,3
2023-07-01,-2.5073183585249996,0,0
2023-07-02,-1.2874520777156242,0,1
2023-07-03,-0.8627396737499993,0,5
2023-07-04,-0.6678449825156227,0,1
2023-07-05,5.4536967145296895,0,5
2023-07-06,0.0644931719515629,0,21
2023-07-07,-0.6044514031234371,0,1
2023-07-08,-0.3966284868171872,0,7
2023-07-09,-0.30365434564687416,0,0
2023-07-10,7.882637000000001,5,0
2023-07-11,18.104911174999998,0,6
2023-07-12,-2.339724190000002,0,5
2023-07-13,13.848496425656249,0,8
2023-07-14,12.733238571768748,0,10
2023-07-15,-2.7049203525359373,0,0
2023-07-16,-1.5140143499999994,0,0
2023-07-17,17.923734692500002,0,2
2023-07-18,7.260984517125001,0,1
2023-07-19,9.456829794915626,0,1
2023-07-20,2.2850861705671868,0,1
2023-07-21,4.972482361015626,0,2
2023-07-22,-2.049350733273436,0,0
2023-07-23,-1.2426785255390602,0,0
2023-07-24,4.161386146250002,0,1
2023-07-25,2.8240996902031266,0,10
2023-07-26,4.807987004160939,0,3
2023-07-27,9.731089149703125,0,7
2023-07-28,13.186403830740625,0,4
2023-07-29,-2.4382062037890635,0,0
2023-07-30,-1.3015440302515622,0,0
2023-07-31,-0.8596045312499989,0,0
2023-08-01,28.341589824921876,0,4
2023-08-02,-0.43336307974218835,0,4
2023-08-03,2.9845338655124998,0,2
2023-08-04,6.2164499978625,0,7
2023-08-05,-1.9456245731296855,0,0
2023-08-06,-1.1578560380390608,0,0
2023-08-07,6.238638887500001,0,7
2023-08-08,4.692913021250002,0,1
2023-08-09,2.5794937712968755,0,4
2023-08-10,6.697463756160938,0,14
2023-08-11,4.542574807314063,1,9
2023-08-12,-1.4293330168046872,0,1
2023-08-13,0.16332459221250062,0,0
2023-08-14,18.34260505125,0,14
2023-08-15,12.615902581390625,0,6
2023-08-16,-0.7460732308453135,0,16
2023-08-17,8.306449487721874,0,14
2023-08-18,4.8970916582312505,0,6
2023-08-19,-1.9609184608812484,0,0
2023-08-20,-1.1946412989656234,0,0
2023-08-21,10.143862770734376,0,4
2023-08-22,5.211268731417189,0,11
2023-08-23,5.2352723390828135,0,6
2023-08-24,1.3233095359296874,0,2
2023-08-25,-0.23192420897812438,1,2
2023-08-26,-0.9073884664687489,0,2
2023-08-27,-0.5915288552515611,0,0
2023-08-28,28.58253050375,0,2
2023-08-29,35.755945845578125,0,14
2023-08-30,6.502375769745309,0,7
2023-08-31,14.04628673988906,0,5
2023-09-01,8.850696896951561,0,3
2023-09-02,-3.759988120623435,0,0
2023-09-03,-2.364600465035934,0,0
2023-09-04,-1.7708616787499958,0,0
2023-09-05,21.57320661879688,0,13
2023-09-06,6.503710738848438,0,3
2023-09-07,8.151832299910938,0,14
2023-09-08,3.3772660840374993,0,4
2023-09-09,-2.130804914849999,0,0
2023-09-10,-1.2699953329671856,0,0
2023-09-11,2.1378187125000023,0,9
2023-09-12,16.01196561125,1,3
2023-09-13,4.592509200640626,0,5
2023-09-14,6.959640527767188,0,12
2023-09-15,6.982710353968749,0,13
2023-09-16,-2.053910005989062,0,0
2023-09-17,-1.1700014027156238,0,0
2023-09-18,20.18768494875,1,7
2023-09-19,18.259554887203127,3,1
2023-09-20,8.42597738487656,6,5
2023-09-21,-3.171560062970314,2,6
2023-09-22,19.182837448857814,0,5
2023-09-23,-3.3760687399640616,0,2
2023-09-24,-1.8833936853234352,0,0
2023-09-25,3.698729116250002,0,4
2023-09-26,12.474241155421877,0,1
2023-09-27,13.52611341841719,0,10
2023-09-28,-2.9400979219421877,0,4
2023-09-29,21.44393364831875,0,3
2023-09-30,-3.3267933233281255,0,0
2023-10-01,-1.8334204657546858,0,0
2023-10-02,5.846895343750001,0,9
2023-10-03,3.4110169874218776,0,12
2023-10-04,30.460864965101564,0,13
2023-10-05,15.802096768746873,0,10
2023-10-06,10.883325845675,0,3
2023-10-07,-3.7482009493593766,0,0
2023-10-08,-2.27209144582656,0,0
2023-10-09,26.500048063750004,0,9
2023-10-10,45.02409642764063,0,7
2023-10-11,7.87337668717031,0,3
2023-10-12,3.7295156083203107,0,6
2023-10-13,3.8234150147875017,0,2
2023-10-14,-3.4077332459531204,0,0
2023-10-15,-2.210677388039058,0,1
2023-10-16,14.388724142500005,1,5
2023-10-17,4.0807151818125025,0,5
2023-10-18,27.462187234978128,0,4
2023-10-19,6.468792164254687,0,4
2023-10-20,-3.2809471751796875,0,4
2023-10-21,-1.9046416769484367,0,3
2023-10-22,-1.3239752702874967,0,0
2023-10-23,18.019576772500002,0,6
2023-10-24,25.297106493,0,2
2023-10-25,19.666047143315623,0,6
2023-10-26,1.330627983029685,0,1
2023-10-27,11.77219548075,0,4
2023-10-28,-3.4311556278953113,0,0
2023-10-29,-2.0432472374999966,0,0
2023-10-30,-1.517593578749997,0,8
2023-10-31,35.78505225770313,0,11
2023-11-01,0.28553700237968727,1,7
2023-11-02,19.106200251618752,0,18
2023-11-03,5.095112217293748,0,6
2023-11-04,2.0090696895500018,0,0
2023-11-05,-2.357615038039061,0,0
2023-11-06,19.496346787500002,1,6
2023-11-07,-2.2593078237499986,0,13
2023-11-08,15.007576412171877,0,19
2023-11-09,31.85479771109219,0,15
2023-11-10,2.854437022226561,0,15
2023-11-11,-3.54497230418125,0,3
2023-11-12,-2.124712750401561,0,2
2023-11-13,18.486703853570315,2,6
2023-11-14,5.834831267921877,0,12
2023-11-15,3.235858509979689,0,7
2023-11-16,4.760364357448438,0,10
2023-11-17,8.79382898134219,0,4
2023-11-18,-2.464803842882811,0,0
2023-11-19,-1.2939568202874987,0,0
2023-11-20,18.104829962500002,1,0
2023-11-21,2.3897136484375006,0,3
2023-11-22,-1.9450723828593743,0,1
2023-11-23,-1.121937562167187,0,2
2023-11-24,-0.7744894650749979,0,0
2023-11-25,-0.5735741609234356,0,0
2023-11-26,-0.42304936539531124,0,0
2023-11-27,4.723409708750001,0,3
2023-11-28,16.262733571453126,0,8
2023-11-29,13.867580236739062,0,6
2023-11-30,34.45050573732031,0,3
2023-12-01,10.992187499999996,0,5
2023-12-02,-4.152846250000001,0,0
2023-12-03,-1.444894812499999,0,0
2023-12-04,4.142396806250004,0,9
2023-12-05,28.981053648671878,0,5
2023-12-06,10.474482813554687,0,6
2023-12-07,2.9964050373890627,0,3
2023-12-08,24.935499887846877,0,6
2023-12-09,-4.756750564579686,0,0
2023-12-10,-2.4935041618249976,0,0
2023-12-11,14.331458371984377,0,12
2023-12-12,11.101489248120316,0,6
2023-12-13,21.823180650050002,0,2
2023-12-14,5.563918652401561,0,4
2023-12-15,6.6418155258515625,0,10
2023-12-16,-3.0363477321890615,0,7
2023-12-17,-1.9229570710062467,0,1
2023-12-18,15.743688935000003,0,2
2023-12-19,19.294752431750002,0,2
2023-12-20,-0.80346805404375,0,8
2023-12-21,-0.37384884839374966,0,0
2023-12-22,-1.7298539060546858,0,0
2023-12-23,-1.083731405515622,0,0
2023-12-24,-0.7812987378593728,0,0
2023-12-25,-0.5678323612499983,0,0
2023-12-26,-0.4784421762656237,0,0
2023-12-27,-0.4128884932046864,0,0
2023-12-28,-0.2356670873374994,0,0
2023-12-29,-0.044333183639062385,0,0
2023-12-30,-0.016797705071874957,0,0
2023-12-31,0.0,0,0
2024-01-01,0.0,0,0
2024-01-02,0.0,0,3
2024-01-03,18.0,0,1
2024-01-04,15.2,1,0
2024-01-05,-0.510000000000002,0,0
2024-01-06,-1.478000000000001,0,0
2024-01-07,-0.9464249999999991,0,0
2024-01-08,3.301636000000002,1,1
2024-01-09,12.047774025,0,4
2024-01-10,38.064325755,0,4
2024-01-11,-4.086146495531253,0,4
2024-01-12,0.3108219405874997,2,9
2024-01-13,-1.979996619142187,0,0
2024-01-14,-1.268963505071871,0,1
2024-01-15,-0.9663134474999971,0,4
2024-01-16,2.2129239466875026,0,3
2024-01-17,20.036756408153128,0,3
2024-01-18,6.222502662657812,0,7
2024-01-19,7.690696496796875,0,12
2024-01-20,-2.1025912915828138,0,2
2024-01-21,-1.2139593076078112,0,0
2024-01-22,3.1510997125000015,0,6
2024-01-23,14.938640898750002,2,10
2024-01-24,17.678701827203124,0,6
2024-01-25,32.70840547781406,0,14
2024-01-26,19.587922317104685,0,21
2024-01-27,-5.256339802979689,0,4
2024-01-28,-2.958754575359374,0,1
2024-01-29,8.966348015000005,0,13
2024-01-30,14.324221857937504,0,10
2024-01-31,22.51968645660625,2,6
2024-02-01,19.2673287216125,0,23
2024-02-02,-0.07156622553125036,0,22
2024-02-03,-3.3911132666843735,0,1
2024-02-04,-2.0749632008984342,0,4
2024-02-05,22.596779628750003,3,20
2024-02-06,37.47382889557812,1,25
2024-02-07,17.880043148339062,0,8
2024-02-08,7.347384595982811,1,9
2024-02-09,2.4521218404406255,1,15
2024-02-10,-3.4523785259406217,0,1
2024-02-11,-2.200069312679683,0,2
2024-02-12,10.339194277500004,0,5
2024-02-13,2.4454753913750027,0,9
2024-02-14,7.815954582996877,0,16
2024-02-15,7.622655394901564,0,7
2024-02-16,-2.2440664038156246,0,11
2024-02-17,-1.2078767740765617,0,3
2024-02-18,-0.7889448677515609,0,3
2024-02-19,-0.566726917499998,0,6
2024-02-20,8.536924137562501,0,19
2024-02-21,21.708815116990625,0,9
2024-02-22,-0.9536143553359393,0,10
2024-02-23,12.328828344484375,0,8
2024-02-24,-2.415451025359376,0,3
2024-02-25,-1.3072882499999983,0,1
2024-02-26,2.070531637500001,2,8
2024-02-27,19.97592194625,0,11
2024-02-28,9.171771644109375,0,4
2024-02-29,0.267383560317187,1,7
2024-03-01,-0.8681094818578123,0,5
2024-03-02,-1.2100168372906233,0,0
2024-03-03,0.12602827699687735,0,2
2024-03-04,6.306428148750002,0,2
2024-03-05,6.766370539703126,2,7
2024-03-06,28.44164172656406,0,17
2024-03-07,12.08219873930781,0,6
2024-03-08,-0.4793391157281266,1,7
2024-03-09,-0.20104413312343805,2,1
2024-03-10,-1.651435636285935,0,0
2024-03-11,23.81787721323438,6,12
2024-03-12,8.564157511354688,0,5
2024-03-13,2.906583190623438,0,10
2024-03-14,1.5440411117437502,2,11
2024-03-15,26.006773801921877,1,4
2024-03-16,30.012857277878126,0,1
2024-03-17,-4.464759496139065,0,0
2024-03-18,6.940565238678126,0,12
2024-03-19,3.891678744609377,1,12
2024-03-20,2.2237047029140666,0,9
2024-03-21,-2.2397392435249976,0,11
2024-03-22,13.505959962721878,0,25
2024-03-23,-2.6401608595812487,0,1
2024-03-24,-1.5943340847874978,0,1
2024-03-25,-1.0062840992374986,0,10
2024-03-26,-0.5574854189421856,0,21
2024-03-27,-0.44818644771874866,1,12
2024-03-28,-0.30406372032968665,0,22
2024-03-29,-0.2083997064296869,0,13
2024-03-30,-0.14352469523437464,0,3
2024-03-31,-0.12598278803906218,0,0
2024-04-01,0.0,1,13
2024-04-02,0.0,0,28
2024-04-03,0.0,0,20
2024-04-04,0.0,0,6
2024-04-05,0.0,0,6
2024-04-06,0.0,0,1
2024-04-07,0.0,0,0
2024-04-08,0.0,0,20
2024-04-09,0.0,0,15
2024-04-10,0.0,0,26
2024-04-11,0.0,0,9
2024-04-12,0.0,0,7
2024-04-13,0.0,0,0
2024-04-14,0.0,0,0
2024-04-15,0.0,0,7
2024-04-16,0.0,0,8
2024-04-17,0.0,0,7
2024-04-18,0.0,0,20
2024-04-19,0.0,1,10
2024-04-20,0.0,0,5
2024-04-21,0.0,0,3
2024-04-22,0.0,0,6
2024-04-23,0.0,0,18
2024-04-24,0.0,2,9
2024-04-25,0.0,1,12
2024-04-26,0.0,0,4
2024-04-27,0.0,0,2
2024-04-28,0.0,0,0
2024-04-29,0.0,0,3
2024-04-30,0.0,0,3
2024-05-01,0.0,0,8
2024-05-02,0.0,0,8
2024-05-03,0.0,0,15
2024-05-04,0.0,0,0
2024-05-05,0.0,0,0
2024-05-06,0.0,0,8
2024-05-07,0.0,0,15
2024-05-08,0.0,0,10
2024-05-09,0.0,0,5
2024-05-10,0.0,0,4
2024-05-11,0.0,0,9
2024-05-12,0.0,0,0
2024-05-13,0.0,0,4
2024-05-14,0.0,0,7
2024-05-15,0.0,0,14
2024-05-16,0.0,0,10
2024-05-17,0.0,0,18
2024-05-18,0.0,0,1
2024-05-19,0.0,0,2
2024-05-20,0.0,1,9
2024-05-21,0.0,0,9
2024-05-22,0.0,0,3
2024-05-23,0.0,0,9
2024-05-24,0.0,0,3
2024-05-25,0.0,0,2
2024-05-26,0.0,0,1
2024-05-27,0.0,0,0
2024-05-28,0.0,0,10
2024-05-29,0.0,2,16
2024-05-30,0.0,0,7
2024-05-31,0.0,0,15
2024-06-01,0.0,0,0
2024-06-02,0.0,0,0
2024-06-03,0.0,1,12
2024-06-04,0.0,0,4
2024-06-05,0.0,1,5
2024-06-06,0.0,1,9
2024-06-07,0.0,0,8
2024-06-08,0.0,0,2
2024-06-09,0.0,0,0
2024-06-10,0.0,1,15
2024-06-11,0.0,0,15
2024-06-12,0.0,0,8
2024-06-13,0.0,0,4
2024-06-14,0.0,0,10
2024-06-15,0.0,1,1
2024-06-16,0.0,0,0
2024-06-17,0.0,0,6
2024-06-18,0.0,0,2
2024-06-19,0.0,0,2
2024-06-20,0.0,0,6
2024-06-21,0.0,0,15
2024-06-22,0.0,0,6
2024-06-23,0.0,0,0
2024-06-24,0.0,0,4
2024-06-25,0.0,0,13
2024-06-26,0.0,0,10
2024-06-27,0.0,0,5
2024-06-28,0.0,0,5
2024-06-29,0.0,0,0
2024-06-30,0.0,0,1
2024-07-01,0.0,0,10
2024-07-02,0.0,0,4
2024-07-03,0.0,0,4
2024-07-04,0.0,0,4
2024-07-05,0.0,0,0
2024-07-06,0.0,0,1
2024-07-07,0.0,0,0
2024-07-08,0.0,0,6
2024-07-09,0.0,0,5
2024-07-10,0.0,0,9
2024-07-11,0.0,3,9
2024-07-12,0.0,1,11
2024-07-13,0.0,0,3
2024-07-14,0.0,0,0
2024-07-15,0.0,0,7
2024-07-16,0.0,0,15
2024-07-17,0.0,3,6
2024-07-18,0.0,0,16
2024-07-19,0.0,0,1
2024-07-20,0.0,0,1
2024-07-21,0.0,0,0
2024-07-22,0.0,0,9
2024-07-23,0.0,0,9
2024-07-24,0.0,0,13
2024-07-25,0.0,0,21
2024-07-26,0.0,0,10
2024-07-27,0.0,0,0
2024-07-28,0.0,0,0
2024-07-29,0.0,3,27
2024-07-30,0.0,0,18
2024-07-31,0.0,0,5
2024-08-01,0.0,0,4
2024-08-02,0.0,0,11
2024-08-03,0.0,0,1
2024-08-04,0.0,0,0
2024-08-05,0.0,0,3
2024-08-06,0.0,0,13
2024-08-07,0.0,0,2
2024-08-08,0.0,0,10
2024-08-09,0.0,2,8
2024-08-10,0.0,0,0
2024-08-11,0.0,0,0
2024-08-12,0.0,1,8
2024-08-13,0.0,0,6
2024-08-14,0.0,0,10
2024-08-15,0.0,0,8
2024-08-16,0.0,0,13
2024-08-17,0.0,0,2
2024-08-18,0.0,0,1
2024-08-19,0.0,0,5
2024-08-20,0.0,0,7
2024-08-21,0.0,0,6
2024-08-22,0.0,0,14
2024-08-23,0.0,0,6
2024-08-24,0.0,0,0
2024-08-25,0.0,1,0
2024-08-26,0.0,0,2
2024-08-27,0.0,0,8
2024-08-28,0.0,0,9
2024-08-29,0.0,0,7
2024-08-30,0.0,0,5
2024-08-31,0.0,0,0
2024-09-01,0.0,0,0
2024-09-02,0.0,0,0
2024-09-03,0.0,0,4
2024-09-04,0.0,0,5
2024-09-05,0.0,0,3
2024-09-06,0.0,1,6
2024-09-07,0.0,0,4
2024-09-08,0.0,0,1
2024-09-09,0.0,1,9
2024-09-10,0.0,1,8
2024-09-11,0.0,0,3
2024-09-12,0.0,0,8
2024-09-13,0.0,0,6
2024-09-14,0.0,0,3
2024-09-15,0.0,0,0
2024-09-16,0.0,0,12
2024-09-17,0.0,0,5
