,blevesearch/bleve,elastic/elasticsearch,apache/solr
2022-09-19,0,15.564315443199998,6
2022-09-20,0,18.94899968,5
2022-09-21,0,3.1575490560000024,8
2022-09-22,0,2.3368336384000017,4
2022-09-23,0,1.7426332672000022,6
2022-09-24,0,-9.152651161600001,0
2022-09-25,0,-3.933591756800002,1
2022-09-26,0,29.51122432,0
2022-09-27,0,12.425403904000001,2
2022-09-28,0,1.0151791616000025,2
2022-09-29,0,9.051216793600002,1
2022-09-30,0,1.7257650176000006,0
2022-10-01,0,-12.295546368,0
2022-10-02,0,-6.457143910400001,2
2022-10-03,0,11.0189120512,2
2022-10-04,0,12.0992540672,1
2022-10-05,0,10.543693209600002,0
2022-10-06,1,0.8459995136000025,0
2022-10-07,0,-8.642210918399998,1
2022-10-08,0,-6.3652552704000005,0
2022-10-09,0,-2.4829643776000014,0
2022-10-10,1,22.3245202432,0
2022-10-11,0,16.16464896,3
2022-10-12,2,15.368930816000002,4
2022-10-13,0,0.6366093312000061,3
2022-10-14,0,23.2412430336,8
2022-10-15,0,-20.638002687999997,6
2022-10-16,0,-8.935101030400002,3
2022-10-17,0,9.611698687999997,6
2022-10-18,1,11.1681861632,9
2022-10-19,2,-0.12987801599999926,3
2022-10-20,1,8.2402302976,13
2022-10-21,0,-8.533745868799999,12
2022-10-22,0,-6.8723325952,0
2022-10-23,0,-3.7117256704000012,2
2022-10-24,0,12.793640243199999,13
2022-10-25,0,7.352872960000002,4
2022-10-26,0,3.894831616000001,27
2022-10-27,0,-2.8666789887999986,2
2022-10-28,0,0.9281831936000007,17
2022-10-29,0,-5.7290678272,0
2022-10-30,0,-2.6097206272000006,3
2022-10-31,0,16.2930176,3
2022-11-01,0,16.52767232,4
2022-11-02,0,6.834431488000002,0
2022-11-03,0,12.188037632000002,3
2022-11-04,0,7.865295769600001,4
2022-11-05,0,-12.2420149248,0
2022-11-06,0,-7.6437246976000015,0
2022-11-07,0,14.624209919999998,0
2022-11-08,0,20.311069184,4
2022-11-09,0,10.955553177600002,3
2022-11-10,0,17.163658240000004,9
2022-11-11,2,-12.260668415999994,6
2022-11-12,0,-12.174334976000003,0
2022-11-13,0,-6.189437542400002,3
2022-11-14,0,20.0300496896,1
2022-11-15,0,16.476864512000002,0
2022-11-16,0,9.219352268800002,0
2022-11-17,1,4.9132588032000015,1
2022-11-18,1,11.171466649600003,0
2022-11-19,0,-14.613584895999999,0
2022-11-20,0,-7.464508211200002,0
2022-11-21,0,15.711221759999999,1
2022-11-22,0,16.012329471999998,1
2022-11-23,0,7.552999628800002,0
2022-11-24,0,13.775190220800003,1
2022-11-25,0,-17.8066244608,5
2022-11-26,0,-8.098630553600001,0
2022-11-27,0,-3.768671129600002,0
2022-11-28,0,13.4868504576,7
2022-11-29,0,4.7432794112,2
2022-11-30,1,3.4431373312000026,3
2022-12-01,1,-0.3057654783999979,1
2022-12-02,1,3.4266503168,4
2022-12-03,0,-7.8256476159999995,2
2022-12-04,0,-3.277671116800001,0
2022-12-05,0,17.883283968,1
2022-12-06,0,14.446677299200001,2
2022-12-07,0,14.795293286400003,8
2022-12-08,0,2.845871308800003,1
2022-12-09,0,-10.832853606399999,2
2022-12-10,0,-7.151336243200001,0
2022-12-11,0,-1.0596917248000022,0
2022-12-12,0,27.060416,3
2022-12-13,0,3.1591347200000026,1
2022-12-14,0,12.227767296000003,0
2022-12-15,1,-0.4182459391999984,4
2022-12-16,0,2.7671254016000013,3
2022-12-17,0,-9.4348337152,0
2022-12-18,0,-4.944501350400001,1
2022-12-19,1,7.998907903999999,0
2022-12-20,0,10.4657483776,3
2022-12-21,0,16.290262323200004,1
2022-12-22,0,12.941229977600003,3
2022-12-23,0,-4.989926399999998,0
2022-12-24,0,-10.475236352,1
2022-12-25,0,-5.810548736000001,0
2022-12-26,0,2.463959654399998,0
2022-12-27,0,4.0528008192,1
2022-12-28,0,0.7136205824000008,0
2022-12-29,0,-2.7234571263999996,0
2022-12-30,0,3.1210799104,0
2022-12-31,0,-3.7206994944,3
2023-01-01,0,-2.2992807936000004,0
2023-01-02,0,-1.2321543168000004,2
2023-01-03,0,17.137932288,0
2023-01-04,0,16.1380621312,4
2023-01-05,0,4.772920524800002,3
2023-01-06,0,-8.118611353599999,5
2023-01-07,0,-5.687655014400001,0
2023-01-08,0,-3.0902788096000013,1
2023-01-09,0,26.955816243199997,6
2023-01-10,0,10.884229120000002,5
2023-01-11,0,15.726073344000003,2
2023-01-12,0,5.288706969600003,3
2023-01-13,0,17.837685452800002,6
2023-01-14,0,-17.410043801599997,0
2023-01-15,0,-9.423175270400002,0
2023-01-16,0,18.524776959999997,2
2023-01-17,1,16.535398911999998,2
2023-01-18,0,6.162677964800004,4
2023-01-19,0,15.209045196800002,5
2023-01-20,1,-16.024414719999996,3
2023-01-21,0,-6.8076114944000015,3
2023-01-22,0,-5.6566812672000015,1
2023-01-23,0,34.7657680896,7
2023-01-24,0,24.497165312000003,1
2023-01-25,1,6.873849036800003,2
2023-01-26,0,8.385151488000005,0
2023-01-27,0,13.941137612800002,1
2023-01-28,0,-22.089166745599996,0
2023-01-29,0,-10.108131123200002,0
2023-01-30,0,26.706068377599998,3
2023-01-31,0,8.275775795200001,0
2023-02-01,0,12.140872908800002,2
2023-02-02,0,20.363071385600005,3
2023-02-03,0,-21.154147020799996,3
2023-02-04,0,-7.9227811840000015,0
2023-02-05,0,-7.367628800000002,0
2023-02-06,0,32.6693701632,13
2023-02-07,0,29.018450944,0
2023-02-08,0,-0.7406884863999963,4
2023-02-09,0,7.311008563200005,1
2023-02-10,0,6.538625536000001,2
2023-02-11,0,-13.915929088000002,0
2023-02-12,0,-9.229244006400002,0
2023-02-13,0,18.666624409599997,1
2023-02-14,0,13.671438336000001,4
2023-02-15,0,-4.5158726656,3
2023-02-16,0,6.575185510400001,3
2023-02-17,0,-7.343560703999998,1
2023-02-18,0,-7.280014745599999,1
2023-02-19,0,-4.716437196800001,1
2023-02-20,0,18.134843904,2
2023-02-21,2,15.5127237632,2
2023-02-22,0,10.439256064000002,6
2023-02-23,0,11.463855513600002,3
2023-02-24,0,-2.925121126399997,1
2023-02-25,0,-11.5030618112,1
2023-02-26,0,-6.200923852800001,3
2023-02-27,0,14.116376883199997,5
2023-02-28,0,13.974911488,7
2023-03-01,0,13.036991795200002,17
2023-03-02,2,9.608913203200004,17
2023-03-03,0,-13.934109184,2
2023-03-04,0,-6.1616367616000005,1
2023-03-05,0,-5.273715507200002,0
2023-03-06,0,22.7831109632,4
2023-03-07,0,10.234745344,5
2023-03-08,0,20.819791769600002,2
2023-03-09,0,-2.7467881471999966,2
2023-03-10,0,17.6057631744,1
2023-03-11,0,-16.2305123328,1
2023-03-12,0,-8.938645094400002,0
2023-03-13,0,-2.194904473600002,4
2023-03-14,0,2.1473326079999975,4
2023-03-15,0,-0.9579414528000001,3
2023-03-16,0,1.0062145536000004,4
2023-03-17,3,-3.9351301119999995,4
2023-03-18,0,0.42128087039999995,1
2023-03-19,0,-2.6455617536,0
2023-03-20,0,20.9223914496,5
2023-03-21,0,22.497810944,5
2023-03-22,0,12.031131545600003,1
2023-03-23,0,3.1635917824000046,4
2023-03-24,0,7.434614784000001,3
2023-03-25,0,-14.129200332799998,0
2023-03-26,0,-5.006719692800001,0
2023-03-27,0,35.8239748096,6
2023-03-28,0,16.217506816000004,1
2023-03-29,0,7.111274086400002,6
2023-03-30,0,13.6363454464,6
2023-03-31,0,11.7619178496,3
2023-04-01,0,-22.91531776,1
2023-04-02,0,-9.815619481600002,11
2023-04-03,1,5.918014259199998,7
2023-04-04,0,13.7929785344,8
2023-04-05,1,19.9578068992,7
2023-04-06,0,0.5664028672000043,9
2023-04-07,1,-9.562239795199998,2
2023-04-08,0,-9.242655539200001,0
2023-04-09,0,-2.8139917312000016,0
2023-04-10,0,12.217031679999998,5
2023-04-11,0,30.126219776,2
2023-04-12,0,5.586265702400006,8
2023-04-13,0,6.897957785600003,0
2023-04-14,0,-11.6699789312,3
2023-04-15,0,-7.974455808000002,2
2023-04-16,0,-5.225069260800002,1
2023-04-17,0,44.592994816,3
2023-04-18,0,18.250532454400002,2
2023-04-19,0,-1.757584076799997,4
2023-04-20,0,24.864317644800003,1
2023-04-21,0,9.804692992000003,1
2023-04-22,0,-20.0710008832,0
2023-04-23,0,-11.846660096000003,0
2023-04-24,0,26.019142963199997,5
2023-04-25,1,5.8325770240000026,7
2023-04-26,0,4.613170073600003,4
2023-04-27,0,12.649193984000004,2
2023-04-28,0,1.1831225344000025,1
2023-04-29,0,-13.029068902399999,2
2023-04-30,0,-7.356391936000001,2
2023-05-01,1,7.8861180927999985,4
2023-05-02,0,19.341169664,5
2023-05-03,0,23.595998617600003,2
2023-05-04,1,11.443952332800002,1
2023-05-05,0,-0.40012789759999734,2
2023-05-06,0,-16.1625116672,0
2023-05-07,0,-6.111378432000002,0
2023-05-08,0,12.259734937599998,1
2023-05-09,0,21.0142211072,3
2023-05-10,0,7.176434585600003,3
2023-05-11,0,7.856971161600001,2
2023-05-12,0,-0.2647155712,3
2023-05-13,0,-13.075242086400001,0
2023-05-14,0,-6.772459724800001,0
2023-05-15,0,17.894597939199997,5
2023-05-16,0,19.2196629504,1
2023-05-17,0,10.660522393600004,3
2023-05-18,1,-7.996024217599995,2
2023-05-19,0,-10.293309439999998,1
2023-05-20,0,-5.936515584000002,0
2023-05-21,0,-3.5912267776000024,0
2023-05-22,1,26.5525343232,2
2023-05-23,0,10.512997376000001,4
2023-05-24,0,14.394653798400002,0
2023-05-25,0,11.6362284032,2
2023-05-26,0,3.6493239296000013,5
2023-05-27,0,-14.146145279999999,0
2023-05-28,0,-5.899978956800001,0
2023-05-29,0,2.3931289599999976,0
2023-05-30,0,17.101850112,4
2023-05-31,0,2.6362933248000022,2
2023-06-01,0,20.2802879488,1
2023-06-02,0,2.090555084800002,0
2023-06-03,0,-11.889255731199999,0
2023-06-04,0,-7.564765593600001,0
2023-06-05,0,19.7955789824,2
2023-06-06,0,19.462389350400002,2
2023-06-07,0,15.101286297600002,4
2023-06-08,0,8.737374924800001,2
2023-06-09,0,0.2675459072000024,4
2023-06-10,0,-14.4098149376,1
2023-06-11,0,-8.239811072000002,1
2023-06-12,0,22.0710736896,0
2023-06-13,1,10.662011392000002,2
2023-06-14,0,23.013460172800002,10
2023-06-15,1,-0.28959375359999484,4
2023-06-16,0,-11.478392422399999,0
2023-06-17,0,-9.095705907200001,1
2023-06-18,0,-2.8054809600000024,0
2023-06-19,0,12.116990566399998,1
2023-06-20,0,26.103422976,0
2023-06-21,0,-2.799397273599997,1
2023-06-22,0,22.584289792,2
2023-06-23,1,-4.3867963391999965,9
2023-06-24,0,-7.2105378816000005,0
2023-06-25,0,-8.305302732800001,0
2023-06-26,0,23.5619279872,2
2023-06-27,0,11.7633350656,4
2023-06-28,0,11.001789542400005,3
2023-06-29,0,15.720759603200001,4
2023-06-30,0,-0.12939950079999818,3
2023-07-01,0,-15.1185901568,0
2023-07-02,0,-5.464667852800002,0
2023-07-03,0,12.705448550399998,0
2023-07-04,0,8.428743475200001,1
2023-07-05,0,6.740332748800002,4
2023-07-06,0,6.322559590400003,12
2023-07-07,1,19.1343932416,6
2023-07-08,0,-17.1401260032,1
2023-07-09,0,-6.261525196800001,1
2023-07-10,0,30.5375919104,4
2023-07-11,0,16.1071318016,0
2023-07-12,2,8.5074295808,1
2023-07-13,0,2.188621824000002,2
2023-07-14,1,2.775263744,0
2023-07-15,0,-12.827441151999999,1
2023-07-16,0,-8.5488349184,0
2023-07-17,0,14.078195302399998,6
2023-07-18,0,17.8553222144,1
2023-07-19,0,5.382195507200002,7
2023-07-20,0,11.676074700800003,0
2023-07-21,0,-13.227273011199998,5
2023-07-22,0,-8.6632733696,1
2023-07-23,0,-4.7295390720000015,1
2023-07-24,0,16.9084880896,2
2023-07-25,0,17.699000832000003,6
2023-07-26,0,11.573352652800002,1
2023-07-27,1,10.267569868800003,2
2023-07-28,1,0.5717540864000021,1
2023-07-29,0,-10.3380130816,0
2023-07-30,0,-6.960312627200001,0
2023-07-31,0,15.025715199999997,2
2023-08-01,0,19.62899968,2
2023-08-02,0,7.634129408000003,0
2023-08-03,0,9.161696665600001,4
2023-08-04,0,11.576770662400001,0
2023-08-05,0,-17.9234384896,2
2023-08-06,0,-6.281136230400003,0
2023-08-07,0,9.247981260799998,1
2023-08-08,0,15.2513682432,4
2023-08-09,0,13.379694592000002,2
2023-08-10,0,6.807644979200003,1
2023-08-11,0,8.486384128000005,1
2023-08-12,0,-12.9978446848,0
2023-08-13,0,-4.817091379200001,0
2023-08-14,0,18.5901960192,1
2023-08-15,0,22.1499864064,2
2023-08-16,0,15.792442368000003,4
2023-08-17,1,15.634504704000001,4
2023-08-18,0,-18.257010278399996,6
2023-08-19,0,-11.3617836032,0
2023-08-20,0,-5.156011008000002,0
2023-08-21,1,20.639173324799998,2
2023-08-22,0,38.9901232128,6
2023-08-23,0,8.931186688000004,4
2023-08-24,2,-3.3793517567999984,4
2023-08-25,1,5.576658739199999,0
2023-08-26,0,-13.0491131904,0
2023-08-27,0,-6.0347849728000025,1
2023-08-28,0,12.574334259199999,0
2023-08-29,0,22.3526482944,3
2023-08-30,0,4.137579827200003,2
2023-08-31,3,12.443033497600002,3
2023-09-01,0,-5.406521036799997,9
2023-09-02,0,-11.6072439808,0
2023-09-03,0,-6.362400563200001,1
2023-09-04,0,13.201415167999999,0
2023-09-05,1,5.5226467328,1
2023-09-06,0,29.957269504000003,5
2023-09-07,2,11.742221824000005,1
2023-09-08,2,26.0123066368,1
2023-09-09,0,-26.244564991999997,0
2023-09-10,0,-9.978025779200001,1
2023-09-11,2,29.132334694399997,5
2023-09-12,0,4.9513628672,5
2023-09-13,1,12.582819225600002,4
2023-09-14,0,-0.7672055807999953,3
2023-09-15,1,-11.1747944448,11
2023-09-16,0,-8.4526633984,1
2023-09-17,0,-4.644562841600001,0
2023-09-18,0,20.2306291712,3
2023-09-19,0,16.750718771200003,7
2023-09-20,0,9.452751667200005,4
2023-09-21,0,7.286764236800003,2
2023-09-22,0,8.608928768000002,4
2023-09-23,0,-13.8295252992,3
2023-09-24,0,-7.334841856000001,0
2023-09-25,0,15.728067891199998,0
2023-09-26,0,10.0228273152,3
2023-09-27,0,12.966977228800003,3
2023-09-28,0,18.304375500800003,0
2023-09-29,0,18.223805235200004,5
2023-09-30,0,-20.8363154432,2
2023-10-01,0,-5.768162816,2
2023-10-02,0,29.934773657599997,9
2023-10-03,0,24.9820531712,16
2023-10-04,0,10.925167923200004,3
2023-10-05,0,2.8408459264000037,2
2023-10-06,0,15.0880984064,2
2023-10-07,0,-18.747111936,0
2023-10-08,0,-10.028089651200002,2
2023-10-09,0,34.5933776896,1
2023-10-10,0,23.361922560000004,4
2023-10-11,0,18.399158681600007,2
2023-10-12,0,-1.477204479999994,11
2023-10-13,0,12.7419623424,2
2023-10-14,0,-22.0037586944,0
2023-10-15,0,-8.210387353600002,3
2023-10-16,0,24.224910643199998,1
2023-10-17,0,14.2003009536,1
2023-10-18,0,18.645429145600005,1
2023-10-19,0,15.044815155200002,2
2023-10-20,0,-21.1479129088,1
2023-10-21,0,-11.7721345024,0
2023-10-22,0,-6.549884620800002,0
2023-10-23,0,14.834888601599998,15
2023-10-24,0,8.333832396800002,2
2023-10-25,0,17.7688119296,0
2023-10-26,0,15.970241945600002,2
2023-10-27,0,14.305077248000003,0
2023-10-28,0,-16.124078591999996,0
2023-10-29,0,-8.221421056,0
2023-10-30,0,25.642458931199997,3
2023-10-31,0,17.1864492032,3
2023-11-01,0,1.6407664640000021,1
2023-11-02,0,21.029386752,0
2023-11-03,1,8.244558131200002,0
2023-11-04,0,-19.5411162112,0
2023-11-05,0,-9.892887040000002,0
2023-11-06,0,16.3485074432,1
2023-11-07,0,16.2790158336,4
2023-11-08,1,3.8218592256000044,3
2023-11-09,0,15.748752896000003,0
2023-11-10,1,10.111070105600003,0
2023-11-11,0,-18.2470817792,1
2023-11-12,0,-4.263292313600001,0
2023-11-13,0,30.684886937599998,2
2023-11-14,0,22.447849267200002,1
2023-11-15,0,23.4502363136,2
2023-11-16,1,17.065971712000003,2
2023-11-17,0,-24.942145433599997,1
2023-11-18,0,-11.493145497600002,0
2023-11-19,0,-5.3774945280000015,0
2023-11-20,0,23.604793446399995,3
2023-11-21,0,13.828503040000001,1
2023-11-22,0,15.288476057600004,4
2023-11-23,0,20.814885478400004,2
2023-11-24,0,15.734375321600002,1
2023-11-25,0,-25.2295702528,2
2023-11-26,0,-10.871311360000004,0
2023-11-27,0,42.454516121599994,1
2023-11-28,0,9.8226449408,1
2023-11-29,0,1.097858867200003,3
2023-11-30,0,18.8169147392,4
2023-12-01,0,20.132926976,4
2023-12-02,0,-26.480164966399997,0
2023-12-03,0,-8.518684569600001,1
2023-12-04,0,24.145807974399997,6
2023-12-05,0,29.1642386432,7
2023-12-06,0,2.6277734400000057,1
2023-12-07,0,13.325071872000002,2
2023-12-08,0,-3.3482362879999954,12
2023-12-09,0,-14.934945075200002,0
2023-12-10,0,-7.547192320000002,0
2023-12-11,0,34.7851587584,1
2023-12-12,0,23.5101139968,6
2023-12-13,0,-9.554997350399997,3
2023-12-14,0,20.654841753600003,1
2023-12-15,0,-17.364240896,2
2023-12-16,0,-9.0993594368,0
2023-12-17,0,-6.755990220800001,1
2023-12-18,0,14.864448716799998,1
2023-12-19,0,13.408240025600001,2
2023-12-20,0,7.827057254400003,1
2023-12-21,1,5.719119360000002,1
2023-12-22,0,4.4054493184000005,1
2023-12-23,0,-11.8863791104,1
2023-12-24,0,-4.729490636800002,0
2023-12-25,0,-2.8135373824000016,0
2023-12-26,0,0.10927800319999914,0
2023-12-27,0,13.840105984000001,0
2023-12-28,0,-1.4417218559999974,0
2023-12-29,0,1.2333014016000003,0
2023-12-30,0,-0.17769134079999915,0
2023-12-31,0,-3.0967519232000003,0
2024-01-01,0,-2.0884376576000006,1
2024-01-02,0,37.8608564224,0
2024-01-03,0,16.662189158400004,1
2024-01-04,0,18.618422476800003,4
2024-01-05,0,7.422139801600004,2
2024-01-06,0,-16.8097327104,0
2024-01-07,0,-7.497503846400001,0
2024-01-08,0,38.7568330752,2
2024-01-09,0,27.041500774400003,2
2024-01-10,1,12.106812723200004,2
2024-01-11,0,4.997194240000006,0
2024-01-12,0,10.022520012800001,4
2024-01-13,0,-19.125165158399998,0
2024-01-14,0,-11.471186432000003,1
2024-01-15,0,8.549302476799998,4
2024-01-16,0,13.5360075776,0
2024-01-17,0,21.2766006272,3
2024-01-18,0,23.657855488000003,6
2024-01-19,0,-23.196715724799994,4
2024-01-20,0,-9.2517228544,1
2024-01-21,0,-3.9495372800000013,1
2024-01-22,0,18.715780915199996,7
2024-01-23,0,-2.849671577599999,1
2024-01-24,0,20.733386342400003,2
2024-01-25,0,5.578176307200003,2
2024-01-26,0,7.890327449600001,3
2024-01-27,0,-13.346702540799999,0
2024-01-28,0,-5.915294003200001,0
2024-01-29,0,36.607811481599995,1
2024-01-30,0,21.736683212800003,2
2024-01-31,0,1.6040442880000043,1
2024-02-01,0,6.1146975232,2
2024-02-02,0,8.729788723199999,2
2024-02-03,0,-18.748316774400003,3
2024-02-04,0,-5.117402419200003,1
2024-02-05,0,22.822924185599998,3
2024-02-06,0,36.4817050624,3
2024-02-07,0,2.8150037504000025,1
2024-02-08,0,12.071472742400005,5
2024-02-09,0,14.256052531200002,1
2024-02-10,0,-23.3546953728,0
2024-02-11,0,-9.612938342400003,0
2024-02-12,0,32.301900595199996,6
2024-02-13,0,2.8115171328000024,4
2024-02-14,0,11.690227200000002,4
2024-02-15,0,17.753195417600004,5
2024-02-16,0,-18.731104460799997,4
2024-02-17,0,-10.783000064000001,0
2024-02-18,0,-1.870758502400001,0
2024-02-19,0,11.738793062399997,5
2024-02-20,0,7.0282097664,4
2024-02-21,0,18.82925824,1
2024-02-22,0,15.475323596800003,0
2024-02-23,0,5.954762240000001,3
2024-02-24,0,-13.3272310784,5
2024-02-25,0,-7.645072896000002,1
2024-02-26,0,-0.19789639680000182,3
2024-02-27,0,-1.4093388800000008,10
2024-02-28,0,0.3348054016000006,3
2024-02-29,0,-1.520425574399999,4
2024-03-01,0,1.5611640832000004,2
2024-03-02,0,-2.6058788863999993,1
2024-03-03,0,1.2415890431999999,0
2024-03-04,0,26.110546432,1
2024-03-05,0,12.076429414400002,3
2024-03-06,0,14.646444339200002,0
2024-03-07,0,4.951509504000001,2
2024-03-08,0,17.500230451200004,2
2024-03-09,0,-14.8753288192,0
2024-03-10,0,-9.169715404800002,0
2024-03-11,0,19.9111465984,2
2024-03-12,0,27.5123509248,1
2024-03-13,0,19.031608012800003,1
2024-03-14,0,1.3832325120000029,3
2024-03-15,0,-19.065168691199997,1
2024-03-16,0,-9.1504659456,1
2024-03-17,0,-3.486715494400002,0
2024-03-18,2,19.649580543999996,2
2024-03-19,0,27.541231411200002,3
2024-03-20,2,9.945634099200007,4
2024-03-21,1,20.809253990400002,3
2024-03-22,0,8.599712870400001,2
2024-03-23,0,-21.6055218176,2
2024-03-24,0,-8.7971757056,0
2024-03-25,0,12.619315507199996,3
2024-03-26,2,16.0543133696,3
2024-03-27,1,16.276781568000004,2
2024-03-28,0,5.934876467200002,3
2024-03-29,0,-2.3445103615999976,0
2024-03-30,0,-8.156924313600001,0
2024-03-31,0,-4.812461875200002,0
2024-04-01,0,13.841180262399998,0
2024-04-02,1,15.3938904064,1
2024-04-03,0,17.219531776000004,2
2024-04-04,1,8.505515724800002,1
2024-04-05,0,3.187256524800002,2
2024-04-06,0,-16.4963992576,0
2024-04-07,0,-8.166794649600002,0
2024-04-08,0,21.989114982399997,0
2024-04-09,2,12.633206784000002,0
2024-04-10,1,22.245850931200003,12
2024-04-11,0,7.467505561600007,2
2024-04-12,0,6.148660940800003,4
2024-04-13,0,-16.5660024832,0
2024-04-14,0,-7.720623718400001,0
2024-04-15,1,26.5670623232,1
2024-04-16,0,19.545465856,2
2024-04-17,0,2.0183937024000045,0
2024-04-18,2,10.567197798400002,2
2024-04-19,0,-16.7993981952,3
2024-04-20,0,-5.637803008000002,0
2024-04-21,0,-5.108168089600001,1
2024-04-22,3,33.078179225599996,1
2024-04-23,0,11.554029670400006,2
2024-04-24,0,17.965817241600003,0
2024-04-25,2,7.526087270400005,0
2024-04-26,1,3.105660108800002,1
2024-04-27,0,-16.490198323199998,3
2024-04-28,0,-6.046120038400002,1
2024-04-29,3,31.1992946688,2
2024-04-30,0,13.412771430400003,3
2024-05-01,1,9.936343961600002,2
2024-05-02,0,13.976356352000003,2
2024-05-03,4,2.0823209984000037,2
2024-05-04,0,-14.548288512,0
2024-05-05,0,-8.783196467200002,0
2024-05-06,0,17.0885576704,6
2024-05-07,0,18.8192807936,0
2024-05-08,0,10.475532185600002,5
2024-05-09,0,8.161824153600001,4
2024-05-10,0,9.5284232192,0
2024-05-11,0,-15.936255488,1
2024-05-12,0,-8.0920064,0
2024-05-13,0,35.507658752,1
2024-05-14,3,13.974486118400002,2
2024-05-15,0,8.7956113408,1
2024-05-16,2,5.4516729856000055,1
2024-05-17,0,21.99999232,3
2024-05-18,0,-22.6552566784,0
2024-05-19,0,-5.738884915200002,0
2024-05-20,0,8.843508428799998,1
2024-05-21,1,13.3151309824,1
2024-05-22,0,20.415749734400002,3
2024-05-23,0,13.210321920000002,6
2024-05-24,0,5.321087795200004,1
2024-05-25,0,-18.5637170176,0
2024-05-26,0,-8.824502681600002,0
2024-05-27,0,23.946733977599997,0
2024-05-28,0,15.862015283200002,3
2024-05-29,0,15.506305945600005,5
2024-05-30,0,1.9590433792000042,1
2024-05-31,0,5.3097641984,5
2024-06-01,0,-16.881759744,1
2024-06-02,0,-4.3263903744000025,0
2024-06-03,1,22.370588774399998,1
2024-06-04,0,18.2797125632,3
2024-06-05,0,14.840538112000004,6
2024-06-06,1,-0.06435317759999748,3
2024-06-07,0,4.2222627840000015,4
2024-06-08,0,-15.744124211199999,0
2024-06-09,0,-7.9840945152000025,3
2024-06-10,0,25.1215639552,1
2024-06-11,1,17.442836684800003,1
2024-06-12,1,17.464855244800003,0
2024-06-13,1,8.415118028800002,3
2024-06-14,0,-19.408476672,4
2024-06-15,0,-7.792715673600004,0
2024-06-16,0,-3.5372271616000024,0
2024-06-17,0,24.7124754432,1
2024-06-18,0,17.589749760000004,2
2024-06-19,0,10.58924288,1
2024-06-20,0,6.336781721600005,1
2024-06-21,0,25.5241176064,2
2024-06-22,0,-23.444045004799996,5
2024-06-23,0,-10.780331417600003,0
2024-06-24,0,12.583874150399998,2
2024-06-25,0,15.8746576896,0
2024-06-26,0,15.086668800000002,3
2024-06-27,0,9.199070105600004,2
2024-06-28,0,14.345375744000002,1
2024-06-29,0,-20.8982325248,1
2024-06-30,0,-7.535587123200003,0
2024-07-01,0,24.721529446399998,1
2024-07-02,0,22.475835392,0
2024-07-03,1,17.570716364800003,3
2024-07-04,0,-8.933978214399996,1
2024-07-05,0,7.457877094400001,0
2024-07-06,0,-17.5816497152,0
2024-07-07,0,-6.935021363200002,0
2024-07-08,0,29.6921582592,1
2024-07-09,1,8.271964774400004,4
2024-07-10,0,10.5271027712,1
2024-07-11,0,12.447997644800004,2
2024-07-12,0,0.8947368960000048,1
