,angular/angular,jquery/jquery,facebook/react
2019-01-05,3.0,0,-0.048000000000000036
2019-01-06,3.0,0,-0.03360000000000001
2019-01-07,31.0,0,0.974464
2019-01-08,16.0,0,1.7795712
2019-01-09,34.0,0,0.50307328
2019-01-10,22.0,0,1.5776122879999999
2019-01-11,36.0,0,-0.6220693504
2019-01-12,5.0,0,0.6992639999999998
2019-01-13,0.0,0,-0.4011008000000001
2019-01-14,27.0,2,1.7694796799999999
2019-01-15,22.0,0,4.432258048
2019-01-16,8.0,0,0.7073709056000002
2019-01-17,14.0,0,4.005284147199999
2019-01-18,10.0,0,8.4711264256
2019-01-19,0.0,0,-1.7569374208
2019-01-20,0.0,0,-1.4901253120000009
2019-01-21,0.0,2,9.0724612096
2019-01-22,43.0,0,0.33405337599999996
2019-01-23,20.0,0,9.0781652992
2019-01-24,8.0,0,0.6744202240000003
2019-01-25,19.0,0,-0.4465732608000006
2019-01-26,0.0,0,-1.827310592
2019-01-27,0.0,0,1.8584227839999998
2019-01-28,21.0,0,0.6456810495999998
2019-01-29,26.0,1,1.7712819200000003
2019-01-30,17.0,0,7.60916224
2019-01-31,8.0,0,5.458962636800001
2019-02-01,6.0,0,0.16362485760000034
2019-02-02,3.0,0,-0.9638112256000007
2019-02-03,0.0,0,-1.3195844608000005
2019-02-04,19.0,0,4.139073024
2019-02-05,22.0,0,8.3460891648
2019-02-06,32.0,0,11.1059192832
2019-02-07,18.0,0,-2.2291336191999997
2019-02-08,22.0,0,3.5334651903999994
2019-02-09,3.0,0,-0.6555246592000001
2019-02-10,0.0,0,0.14430023679999948
2019-02-11,25.0,0,1.4259050495999994
2019-02-12,11.0,0,1.36411904
2019-02-13,45.0,0,9.359528448
2019-02-14,29.0,0,13.815180288
2019-02-15,2.0,0,-0.9216362495999997
2019-02-16,0.0,0,-0.051384012800001155
2019-02-17,8.0,0,-1.3809393664000007
2019-02-18,0.0,1,-1.6498766848000004
2019-02-19,27.0,2,8.8638892032
2019-02-20,23.0,0,3.1350012928
2019-02-21,17.0,0,18.3246496768
2019-02-22,40.0,0,2.3037167616000014
2019-02-23,2.0,0,-0.244738764800001
2019-02-24,1.0,0,-2.014927257600001
2019-02-25,12.0,0,2.9811002367999992
2019-02-26,10.0,0,0.6186346495999997
2019-02-27,21.0,0,7.93886976
2019-02-28,19.0,0,10.654344704
2019-03-01,11.0,0,3.468376985600001
2019-03-02,2.0,0,-3.8935737344
2019-03-03,0.0,0,0.9990156287999992
2019-03-04,17.0,3,1.0800548863999997
2019-03-05,16.0,0,2.1942199296
2019-03-06,19.0,0,3.0509317119999997
2019-03-07,27.0,0,7.8535103488
2019-03-08,13.0,0,-3.230943231999999
2019-03-09,2.0,0,3.3980329983999997
2019-03-10,0.0,0,0.038034636799999966
2019-03-11,10.0,3,7.560661504
2019-03-12,26.0,0,-1.7057820672
2019-03-13,14.0,0,3.4321195008
2019-03-14,27.0,0,2.0020368384
2019-03-15,12.0,0,10.090160128
2019-03-16,0.0,0,1.5263912960000003
2019-03-17,0.0,0,1.3648127999999993
2019-03-18,16.0,1,11.698028544
2019-03-19,19.0,0,2.8611571712000003
2019-03-20,50.0,1,4.520607334399999
2019-03-21,25.0,0,2.5086596095999996
2019-03-22,12.0,0,4.8262937599999995
2019-03-23,0.0,0,-3.4455827456
2019-03-24,0.0,0,3.0491671551999993
2019-03-25,7.0,3,1.71023872
2019-03-26,10.0,0,3.8447611904000007
2019-03-27,31.0,2,1.5024405504000002
2019-03-28,12.0,0,2.8926221312
2019-03-29,20.0,0,5.8084251648
2019-03-30,0.0,0,3.2121942016000005
2019-03-31,0.0,0,-2.6337196032000003
2019-04-01,30.0,0,10.60363776
2019-04-02,29.0,1,8.61234688
2019-04-03,11.0,0,15.9280574464
2019-04-04,16.0,2,27.9303530496
2019-04-05,4.0,0,10.240997478399999
2019-04-06,0.0,0,2.331359231999997
2019-04-07,0.0,0,20.1583413248
2019-04-08,16.0,2,20.583797657599998
2019-04-09,9.0,2,10.987426816
2019-04-10,15.0,0,41.6682816512
2019-04-11,16.0,0,-4.209566924800001
2019-04-12,6.0,0,34.384707584
2019-04-13,3.0,0,4.5892363264
2019-04-14,0.0,0,-9.962529280000002
2019-04-15,16.0,0,3.6260617215999975
2019-04-16,10.0,0,10.658578739200001
2019-04-17,17.0,1,3.7869347840000014
2019-04-18,6.0,0,13.9091766272
2019-04-19,34.0,0,15.5639908352
2019-04-20,4.0,0,5.881832755200001
2019-04-21,0.0,0,-0.898293247999999
2019-04-22,15.0,0,13.403893248
2019-04-23,20.0,1,5.8443139072
2019-04-24,26.0,0,14.3988688896
2019-04-25,44.0,0,18.9869068288
2019-04-26,38.0,0,4.3144005631999995
2019-04-27,1.0,0,-7.8940478463999995
2019-04-28,0.0,0,3.5247176703999994
2019-04-29,27.0,8,0.4096076799999997
2019-04-30,6.0,1,12.1904238592
2019-05-01,7.0,1,14.327499366400001
2019-05-02,1.0,0,-0.996068147199999
2019-05-03,0.0,0,11.1724133376
2019-05-04,0.0,0,-3.006810828799999
2019-05-05,0.0,0,-1.6607046656000017
2019-05-06,11.0,1,6.353083903999999
2019-05-07,12.0,0,3.3540871167999997
2019-05-08,19.0,1,10.520966656
2019-05-09,14.0,0,4.148507033600001
2019-05-10,12.0,0,9.7227008
2019-05-11,0.0,0,-5.053681254399999
2019-05-12,0.0,0,0.33846261759999896
2019-05-13,13.0,3,11.7065704448
2019-05-14,19.0,0,-0.29914234879999935
2019-05-15,11.0,0,1.9447245823999992
2019-05-16,43.0,0,5.180142899200001
2019-05-17,23.0,0,-0.2800423935999996
2019-05-18,0.0,0,-1.3468425215999997
2019-05-19,0.0,0,-1.6054982656
2019-05-20,8.0,0,9.017667584
2019-05-21,23.0,0,4.238225100800001
2019-05-22,23.0,0,23.2096062464
2019-05-23,20.0,0,16.4159478784
2019-05-24,16.0,0,0.399342592
2019-05-25,0.0,0,-3.338404659200002
2019-05-26,0.0,0,-0.4524357632000018
2019-05-27,0.0,0,-1.9054741504000008
2019-05-28,7.0,0,7.814359039999999
2019-05-29,2.0,0,6.369147392
2019-05-30,31.0,0,3.9860170752000013
2019-05-31,16.0,0,5.178400153600002
2019-06-01,0.0,0,5.2214274048
2019-06-02,0.0,0,4.3049008128
2019-06-03,10.0,0,12.4345234432
2019-06-04,10.0,0,6.7959610368
2019-06-05,5.0,0,5.914731929599999
2019-06-06,11.0,0,-2.014467584
2019-06-07,7.0,0,4.626117119999999
2019-06-08,0.0,0,5.2752089088
2019-06-09,0.0,0,7.0359798784
2019-06-10,2.0,0,3.5710050304000003
2019-06-11,29.0,0,-0.015203635199999788
2019-06-12,3.0,0,8.9056695296
2019-06-13,3.0,0,-0.2255315967999998
2019-06-14,25.0,0,2.998705049599999
2019-06-15,0.0,0,1.0357449727999999
2019-06-16,0.0,0,-2.5562125312
2019-06-17,5.0,0,5.463550054400001
2019-06-18,15.0,0,9.5391389696
2019-06-19,16.0,0,7.3102425088
2019-06-20,9.0,0,3.989046374400001
2019-06-21,21.0,0,4.3183414272
2019-06-22,0.0,0,4.4461374464
2019-06-23,0.0,0,-3.5754005504000004
2019-06-24,5.0,0,7.012793958399999
2019-06-25,35.0,0,-0.18563942399999966
2019-06-26,26.0,1,1.5973496832
2019-06-27,18.0,0,0.7169708032000006
2019-06-28,8.0,0,0.0824912896000003
2019-06-29,0.0,0,-1.5128942591999999
2019-06-30,0.0,0,-0.9137236991999997
2019-07-01,11.0,0,4.3876743168
2019-07-02,13.0,0,3.5942072320000005
2019-07-03,3.0,0,2.2645474304000004
2019-07-04,0.0,0,1.3734033408
2019-07-05,0.0,0,0.5451060224
2019-07-06,0.0,0,-0.19386347520000013
2019-07-07,0.0,0,-0.8931627008000004
2019-07-08,8.0,0,4.434278399999999
2019-07-09,13.0,0,-0.4300953599999997
2019-07-10,7.0,0,1.052049408
2019-07-11,31.0,0,3.0429286400000004
2019-07-12,13.0,0,1.6766772224000004
2019-07-13,0.0,0,0.7396098047999999
2019-07-14,0.0,0,-0.06620641280000017
2019-07-15,7.0,0,1.1929962495999997
2019-07-16,8.0,0,1.0913331200000003
2019-07-17,9.0,0,3.055888896
2019-07-18,30.0,0,3.6890899456
2019-07-19,3.0,0,3.3171366912
2019-07-20,2.0,0,1.1424052223999999
2019-07-21,0.0,0,-1.5494397952000003
2019-07-22,9.0,0,4.1358185471999995
2019-07-23,11.0,0,6.403506585600001
2019-07-24,30.0,0,12.5479549952
2019-07-25,8.0,0,6.7741248512
2019-07-26,11.0,0,3.7802640383999995
2019-07-27,0.0,0,-0.7815454720000008
2019-07-28,0.0,0,-0.6839418880000006
2019-07-29,6.0,1,1.9378879487999994
2019-07-30,16.0,0,2.83251968
2019-07-31,8.0,0,7.6228459520000005
2019-08-01,8.0,0,-0.40100280319999904
2019-08-02,10.0,0,5.632522752
2019-08-03,0.0,0,-1.9340463103999994
2019-08-04,0.0,0,0.2938334207999995
2019-08-05,21.0,0,4.5438056448
2019-08-06,0.0,0,4.8751808512
2019-08-07,0.0,0,1.4337424384000004
2019-08-08,29.0,0,4.838829568
2019-08-09,17.0,1,6.3676288
2019-08-10,3.0,0,-1.1507100672
2019-08-11,0.0,0,-2.0397207552000007
2019-08-12,8.0,1,11.7848493056
2019-08-13,18.0,0,10.5113807872
2019-08-14,11.0,0,21.4767374336
2019-08-15,16.0,0,9.5577454592
2019-08-16,5.0,0,4.067410534399999
2019-08-17,0.0,0,-1.860996300800001
2019-08-18,0.0,0,0.8663220223999986
2019-08-19,13.0,2,7.385874739199999
2019-08-20,9.0,1,6.449124864
2019-08-21,21.0,0,4.1137901568
2019-08-22,17.0,1,1.4607335424000008
2019-08-23,3.0,0,-2.781983334399999
2019-08-24,0.0,0,-1.3025906687999997
2019-08-25,0.0,0,-1.6553601024000002
2019-08-26,21.0,3,8.9078493184
2019-08-27,14.0,0,11.174519296000001
2019-08-28,7.0,0,4.770523033600001
2019-08-29,41.0,0,8.1858226176
2019-08-30,29.0,1,-3.3639059456
2019-08-31,0.0,0,-2.4238905344000017
2019-09-01,0.0,0,-1.5470490624000008
2019-09-02,0.0,0,-0.14876375040000056
2019-09-03,9.0,0,0.8952576000000003
2019-09-04,18.0,0,4.770856448000001
2019-09-05,15.0,0,6.0643902464
2019-09-06,4.0,0,3.488596582400001
2019-09-07,1.0,0,-2.3847559168
2019-09-08,0.0,0,-1.1495701504000007
2019-09-09,23.0,0,6.23219968
2019-09-10,25.0,0,8.023298048000001
2019-09-11,14.0,0,15.9805485056
2019-09-12,30.0,0,-0.30525153279999984
2019-09-13,12.0,0,3.4733218815999987
2019-09-14,0.0,0,-2.4128330752
2019-09-15,0.0,0,-2.111577702400001
2019-09-16,12.0,0,2.6080409599999994
2019-09-17,15.0,0,8.130991616
2019-09-18,13.0,0,0.8127337472000007
2019-09-19,1.0,0,3.5567687680000004
2019-09-20,0.0,0,-0.5821720575999993
2019-09-21,0.0,0,-1.690131456
2019-09-22,0.0,0,-1.0211483648000004
2019-09-23,4.0,0,11.3157917696
2019-09-24,8.0,4,2.0710507520000005
2019-09-25,9.0,0,7.6048937984
2019-09-26,2.0,2,4.699337728
2019-09-27,12.0,0,1.7867428864
2019-09-28,0.0,0,3.3019764735999995
2019-09-29,0.0,0,-0.7177643008000008
2019-09-30,9.0,0,4.050575359999999
2019-10-01,11.0,0,0.5181378560000001
2019-10-02,38.0,0,1.9404516352
2019-10-03,13.0,0,8.007802368
2019-10-04,19.0,1,-2.163673599999999
2019-10-05,0.0,1,-1.7601272832000003
2019-10-06,0.0,0,-1.076107264
2019-10-07,14.0,1,5.2474177536
2019-10-08,11.0,2,0.2672796672000004
2019-10-09,8.0,0,-0.2955101184000002
2019-10-10,35.0,0,-0.9326548992000001
2019-10-11,8.0,0,1.4117187584000006
2019-10-12,0.0,0,-0.8074972159999997
2019-10-13,0.0,0,-0.3797141504000002
2019-10-14,41.0,2,2.73604608
2019-10-15,13.0,0,5.192191488000001
2019-10-16,17.0,0,4.3884097536
2019-10-17,37.0,0,2.0958159872
2019-10-18,28.0,0,4.284877209599999
2019-10-19,0.0,0,1.885016576
2019-10-20,0.0,0,-1.9130411008000006
2019-10-21,28.0,5,1.9310310399999993
2019-10-22,17.0,3,0.6369597439999999
2019-10-23,22.0,0,0.7653741568000001
2019-10-24,29.0,0,-1.1575660543999997
2019-10-25,29.0,0,-0.6724424703999999
2019-10-26,0.0,0,0.5562814464000003
2019-10-27,0.0,0,-0.5119253503999996
2019-10-28,12.0,2,0.7274128384
2019-10-29,19.0,0,3.6341258240000003
2019-10-30,13.0,0,2.9863630848000002
2019-10-31,23.0,0,1.7527498752000001
2019-11-01,13.0,0,2.8090324991999998
2019-11-02,1.0,0,-0.4088627200000001
2019-11-03,0.0,0,-0.9353605120000004
2019-11-04,7.0,0,3.4139447296
2019-11-05,24.0,0,1.7771822080000002
2019-11-06,16.0,0,2.7452425216
2019-11-07,20.0,0,1.5025403904
2019-11-08,13.0,0,-0.37957621759999993
2019-11-09,0.0,0,1.0531703808
2019-11-10,0.0,0,1.0190116863999998
2019-11-11,23.0,0,4.0475933695999995
2019-11-12,21.0,0,0.4437457920000001
2019-11-13,23.0,0,-0.21076981760000013
2019-11-14,9.0,0,2.1155601408
2019-11-15,18.0,0,5.8541031424
2019-11-16,8.0,0,-2.0093868032
2019-11-17,0.0,0,2.0340857855999994
2019-11-18,20.0,2,-0.2415413248
2019-11-19,25.0,1,-0.9029675007999999
2019-11-20,24.0,0,-0.5720872960000001
2019-11-21,13.0,0,3.6180918271999998
2019-11-22,28.0,0,-1.0843275263999996
2019-11-23,0.0,0,-0.5449444351999998
2019-11-24,0.0,0,-0.35049441279999993
2019-11-25,18.0,1,0.8055101440000001
2019-11-26,19.0,0,-0.35393976319999987
2019-11-27,21.0,0,1.8258154495999999
2019-11-28,0.0,0,0.48429312
2019-11-29,0.0,0,0.5488491520000001
2019-11-30,0.0,0,-0.4514134016
2019-12-01,0.0,0,-0.21562880000000015
2019-12-02,28.0,1,-0.1495987200000001
2019-12-03,23.0,1,3.885618688
2019-12-04,17.0,0,3.1077124096000004
2019-12-05,21.0,0,-1.186130944
2019-12-06,10.0,0,0.43174686719999966
2019-12-07,0.0,0,-0.5532570624
2019-12-08,0.0,0,-0.3290133504000001
2019-12-09,6.0,2,3.7681408
2019-12-10,12.0,0,0.01697792000000009
2019-12-11,22.0,0,2.329206272
2019-12-12,18.0,0,2.0001429504000003
2019-12-13,12.0,0,-0.08920412159999991
2019-12-14,0.0,0,2.2658682879999996
2019-12-15,0.0,0,-1.0445205504000001
2019-12-16,18.0,3,2.4464563199999994
2019-12-17,8.0,0,10.010028032000001
2019-12-18,21.0,0,6.2573323264
2019-12-19,1.0,0,0.9725505535999996
2019-12-20,1.0,0,2.692415692799999
2019-12-21,0.0,0,-2.3007839232000005
2019-12-22,0.0,0,2.7077851135999995
2019-12-23,0.0,0,-1.7171290112000004
2019-12-24,0.0,0,-1.0033602560000003
2019-12-25,0.0,0,-0.7494085631999996
2019-12-26,0.0,0,-0.5709031423999992
2019-12-27,0.0,0,-0.3565526015999996
2019-12-28,0.0,0,-0.2035311615999996
2019-12-29,0.0,0,4.869946368
2019-12-30,0.0,0,-0.057550847999999544
2019-12-31,0.0,0,-0.6498774016000002
2020-01-01,0.0,0,0.6799999999999997
2020-01-02,0.0,0,2.584
2020-01-03,0.0,0,3.1587199999999998
2020-01-04,0.0,0,0.7843199999999999
2020-01-05,0.0,0,-0.0026624000000003978
2020-01-06,12.0,0,7.23279872
2020-01-07,20.0,4,-0.08417126399999963
2020-01-08,18.0,0,0.6519735295999993
2020-01-09,11.0,0,6.824444928
2020-01-10,47.0,0,0.6854670336000002
2020-01-11,0.0,0,-1.7567291392000002
2020-01-12,0.0,0,1.9987180543999996
2020-01-13,20.0,3,-1.2794697728000002
2020-01-14,23.0,0,4.2526299136
2020-01-15,35.0,0,0.45357793280000047
2020-01-16,7.0,0,-1.1512142848000002
2020-01-17,4.0,0,3.3325714432
2020-01-18,0.0,0,-1.2682043391999995
2020-01-19,0.0,0,-0.6030682112000003
2020-01-20,0.0,2,1.6116208639999998
2020-01-21,17.0,3,2.3027007488
2020-01-22,23.0,0,2.032064
2020-01-23,28.0,0,-1.1088373759999999
2020-01-24,19.0,0,3.4561544191999998
2020-01-25,1.0,0,-0.15342284799999972
2020-01-26,5.0,0,-0.7881430016000002
2020-01-27,16.0,2,0.5562521599999997
2020-01-28,14.0,0,0.476758016
2020-01-29,28.0,0,5.4653740032
2020-01-30,12.0,0,4.4841776128
2020-01-31,21.0,0,2.1128562688
2020-02-01,8.0,0,-1.7016135680000002
2020-02-02,2.0,0,0.08017008639999967
2020-02-03,12.0,0,4.2033591296
2020-02-04,26.0,0,6.478496767999999
2020-02-05,6.0,0,-1.4011341823999999
2020-02-06,28.0,0,2.6043288575999997
2020-02-07,22.0,0,1.3136147456000002
2020-02-08,8.0,0,-1.5172757503999998
2020-02-09,0.0,0,-0.8388361216000004
2020-02-10,5.0,2,5.433612288
2020-02-11,18.0,0,2.3568055296000003
2020-02-12,4.0,0,0.3673016320000002
2020-02-13,19.0,0,1.7488642047999998
2020-02-14,10.0,0,-0.2744003583999999
2020-02-15,0.0,0,-0.9166565376
2020-02-16,0.0,0,-0.5533248512000002
2020-02-17,0.0,0,2.61685248
2020-02-18,17.0,0,8.094901248000001
2020-02-19,15.0,0,7.7069572096000005
2020-02-20,18.0,0,-0.013861785600000065
2020-02-21,11.0,0,2.9821714431999995
2020-02-22,0.0,0,-0.15080376320000033
2020-02-23,0.0,0,-1.5835797504000007
2020-02-24,51.0,1,1.0092006399999993
2020-02-25,22.0,0,3.859600384
2020-02-26,23.0,0,9.2476689408
2020-02-27,24.0,0,5.843902566400001
2020-02-28,19.0,0,6.7194521599999995
2020-02-29,0.0,0,-1.6102720512000004
2020-03-01,1.0,0,-2.261259776000001
2020-03-02,19.0,4,1.615767859199999
2020-03-03,20.0,0,3.4000501759999997
2020-03-04,19.0,0,1.9705096192
2020-03-05,13.0,0,7.027687936
2020-03-06,15.0,0,3.062422937600001
2020-03-07,0.0,0,-0.6465627135999998
2020-03-08,0.0,0,-1.7888353280000004
2020-03-09,19.0,0,-1.0304068608000005
2020-03-10,23.0,0,6.263064064
2020-03-11,48.0,0,6.0186713088
2020-03-12,23.0,0,4.394117120000001
2020-03-13,15.0,1,3.3022152704
2020-03-14,1.0,0,-2.6116038656
2020-03-15,0.0,0,-1.3671435264000005
2020-03-16,10.0,1,3.1045716991999996
2020-03-17,20.0,0,4.53773056
2020-03-18,48.0,0,6.947654656
2020-03-19,3.0,0,4.084553011200001
2020-03-20,30.0,0,2.1555708928
2020-03-21,1.0,0,0.5306442752000002
2020-03-22,9.0,0,0.05185269759999955
2020-03-23,21.0,0,0.4646963199999994
2020-03-24,28.0,0,3.606277632
2020-03-25,4.0,0,2.0839742464000004
2020-03-26,2.0,0,6.135255449600001
2020-03-27,19.0,0,-1.6371301375999994
2020-03-28,9.0,0,-0.5019337728000002
2020-03-29,4.0,0,2.893699072
2020-03-30,19.0,0,2.4988750848
2020-03-31,24.0,0,5.3740490752
2020-04-01,29.0,0,14.7008494592
2020-04-02,10.0,0,5.41232384
2020-04-03,16.0,0,3.8651213824
2020-04-04,1.0,0,0.23387156479999938
2020-04-05,0.0,0,-1.846231142400001
2020-04-06,22.0,1,2.045159321599999
2020-04-07,21.0,0,7.830635110399999
2020-04-08,18.0,0,2.6506783744
2020-04-09,17.0,0,14.0076818432
2020-04-10,2.0,0,-0.09292103679999908
2020-04-11,0.0,0,-2.414074880000001
2020-04-12,0.0,0,-2.128907571200001
2020-04-13,5.0,0,4.619324006399999
2020-04-14,12.0,0,2.7880278016
2020-04-15,7.0,0,0.7161155584000003
2020-04-16,35.0,0,9.085545984
2020-04-17,14.0,1,2.6939303936000014
2020-04-18,0.0,0,0.15393976320000036
2020-04-19,0.0,0,-2.0357872640000005
2020-04-20,7.0,1,4.809618329599999
2020-04-21,10.0,0,5.941257728
2020-04-22,15.0,0,-0.7562676223999998
2020-04-23,17.0,1,4.181115392
2020-04-24,11.0,0,-1.3041196031999993
2020-04-25,0.0,1,3.5277147136
2020-04-26,1.0,0,-0.8800400383999998
2020-04-27,5.0,4,-1.2030707712000004
2020-04-28,12.0,0,3.230586368
2020-04-29,18.0,2,1.6121199616000008
2020-04-30,3.0,1,2.6682006528
2020-05-01,17.0,0,11.512128307200001
2020-05-02,0.0,0,-3.3926662144
2020-05-03,3.0,0,0.4637213695999991
2020-05-04,22.0,0,2.6065423359999995
2020-05-05,28.0,3,7.3595933696
2020-05-06,49.0,0,3.261985792
2020-05-07,13.0,0,1.3944781823999994
2020-05-08,20.0,0,1.7875217407999995
2020-05-09,1.0,0,-0.09031925759999959
2020-05-10,2.0,0,-0.6210941952000002
2020-05-11,7.0,0,1.8800424959999997
2020-05-12,11.0,1,9.6300531712
2020-05-13,23.0,0,2.980013670400001
2020-05-14,42.0,0,1.3433554944
2020-05-15,15.0,0,3.8247325695999996
2020-05-16,0.0,0,-2.4159184896
2020-05-17,2.0,0,-1.3113619456000005
2020-05-18,28.0,5,2.1095606271999996
2020-05-19,13.0,0,1.7318567936
2020-05-20,27.0,0,1.6278355968000007
2020-05-21,16.0,0,8.6022311936
2020-05-22,2.0,0,-2.7187272703999996
2020-05-23,0.0,0,0.7423883263999995
2020-05-24,0.0,0,-1.1935105024000001
2020-05-25,2.0,0,-0.6846745600000004
2020-05-26,6.0,0,3.493410304
2020-05-27,2.0,0,9.7971606528
2020-05-28,4.0,0,6.1790896128
2020-05-29,13.0,0,3.9058572288000004
2020-05-30,0.0,0,-2.9409469440000002
2020-05-31,1.0,0,-1.4925194240000008
2020-06-01,8.0,0,-0.02594990080000059
2020-06-02,7.0,1,-0.9574476800000002
2020-06-03,14.0,0,-0.6863559680000002
2020-06-04,16.0,0,-0.5514843135999994
2020-06-05,8.0,0,-0.4187393023999992
2020-06-06,3.0,0,-0.23847413759999925
2020-06-07,0.0,0,-0.10771425279999976
2020-06-08,14.0,1,-0.01692672000000001
2020-06-09,15.0,0,-0.01438771199999994
2020-06-10,14.0,1,-0.012469350399999964
2020-06-11,12.0,0,1.0
2020-06-12,32.0,0,2.8
2020-06-13,2.0,0,0.32000000000000006
2020-06-14,3.0,0,-0.4880000000000002
2020-06-15,18.0,0,0.7423999999999998
2020-06-16,6.0,0,1.625664
2020-06-17,18.0,0,0.3893632
2020-06-18,6.0,0,-0.5117491200000002
2020-06-19,0.0,0,1.704803328
2020-06-20,2.0,0,-0.6132952063999998
2020-06-21,0.0,0,-0.31689656320000004
2020-06-22,19.0,0,-0.19178967040000008
2020-06-23,7.0,0,4.864130048
2020-06-24,2.0,0,-1.1092434943999996
2020-06-25,38.0,1,1.5198159871999999
2020-06-26,26.0,0,1.3136772095999998
2020-06-27,3.0,0,-0.756775424
2020-06-28,2.0,0,-0.40861870080000023
2020-06-29,14.0,0,0.7346559999999999
2020-06-30,5.0,0,7.5970944
2020-07-01,3.0,0,11.15613184
2020-07-02,0.0,0,-1.425057792
2020-07-03,1.0,0,-1.9202288640000011
2020-07-04,0.0,0,-1.1320501248000006
2020-07-05,0.0,0,-0.7824555008000003
2020-07-06,11.0,0,6.4204748799999996
2020-07-07,4.0,0,5.133552128
2020-07-08,15.0,0,7.6515239936
2020-07-09,11.0,0,2.7833515008000007
2020-07-10,6.0,0,7.2379230208
2020-07-11,0.0,0,-3.3988907008000004
2020-07-12,0.0,0,-1.7457536000000013
2020-07-13,23.0,0,5.8015513599999995
2020-07-14,8.0,0,-0.31270502399999955
2020-07-15,16.0,1,6.304800563200001
2020-07-16,10.0,0,2.3669891072000007
2020-07-17,5.0,0,2.648513024
2020-07-18,0.0,0,-2.2486452223999995
2020-07-19,0.0,0,-1.2275671040000005
2020-07-20,11.0,1,2.2283673599999996
2020-07-21,5.0,0,0.8063221760000003
2020-07-22,10.0,1,1.8787013632
2020-07-23,12.0,0,0.7691820032000003
2020-07-24,7.0,0,1.9068730368000004
2020-07-25,3.0,0,-0.18209331199999967
2020-07-26,0.0,0,0.18849484799999983
2020-07-27,19.0,2,9.34055424
2020-07-28,16.0,0,-0.41817497599999953
2020-07-29,17.0,0,4.4839707648
2020-07-30,6.0,0,0.9376223231999998
2020-07-31,18.0,0,6.3250715648
2020-08-01,0.0,0,-1.5560173568
2020-08-02,0.0,0,-1.5096824832000006
2020-08-03,4.0,0,2.0450021375999996
2020-08-04,2.0,0,-0.3061807103999994
2020-08-05,9.0,0,3.005796352
2020-08-06,15.0,0,4.624988467200001
2020-08-07,3.0,0,2.0573782016
2020-08-08,0.0,0,-1.7516444671999998
2020-08-09,0.0,0,-0.9433649152000003
2020-08-10,16.0,0,6.4205776896
2020-08-11,15.0,0,-0.8294210559999997
2020-08-12,12.0,0,0.8957805567999997
2020-08-13,16.0,1,3.9307042815999997
2020-08-14,2.0,0,3.3528894464000003
2020-08-15,2.0,0,-0.8407189503999999
2020-08-16,0.0,0,-1.1256150016000004
2020-08-17,14.0,0,5.32201216
2020-08-18,9.0,0,1.2978216960000006
2020-08-19,13.0,0,4.5210493952
2020-08-20,6.0,0,4.0184416255999995
2020-08-21,6.0,0,0.7724603392000002
2020-08-22,0.0,0,-0.773228032
2020-08-23,0.0,0,-1.2055152640000004
2020-08-24,11.0,0,3.2458679295999997
2020-08-25,14.0,2,-0.36169523199999976
2020-08-26,5.0,1,2.0276796416
2020-08-27,16.0,0,0.8158829568000003
2020-08-28,8.0,0,4.9452486656
2020-08-29,0.0,0,-0.7746499583999995
2020-08-30,0.0,0,-1.0358469632000005
2020-08-31,19.0,1,0.3875869695999996
