,adblockplus/adblockplus,brave/brave-browser,gorhill/ublock
2017-01-17,0,-0.01316201249999996,1
2017-01-18,0,-0.011093696249999967,7
2017-01-19,3,1.990431686984375,3
2017-01-20,0,-0.20839885253593765,5
2017-01-21,0,-0.09000000000000007,0
2017-01-22,0,-0.057000000000000044,3
2017-01-23,0,-0.04132499999999985,7
2017-01-24,1,-0.032233499999999894,3
2017-01-25,0,-0.02632402499999992,3
2017-01-26,0,0.9778126075000001,2
2017-01-27,0,-0.11913662603125004,2
2017-01-28,0,-0.061797705071874987,1
2017-01-29,0,-0.028500000000000022,0
2017-01-30,0,-0.020662499999999924,0
2017-01-31,0,-0.016116749999999947,0
2017-02-01,0,-0.01316201249999996,2
2017-02-02,0,-0.011093696249999967,0
2017-02-03,0,-0.009568313015624975,2
2017-02-04,0,-0.008398852535937478,0
2017-02-05,0,0.0,3
2017-02-06,0,0.0,3
2017-02-07,0,0.0,1
2017-02-08,0,0.0,0
2017-02-09,0,3.0,1
2017-02-10,0,1.6999999999999997,0
2017-02-11,0,-0.3350000000000003,1
2017-02-12,0,-0.17550000000000013,1
2017-02-13,0,-0.11898749999999982,2
2017-02-14,0,0.9103247500000003,0
2017-02-15,0,-0.17171953749999985,0
2017-02-16,0,-0.10460511374999987,1
2017-02-17,0,-0.07939233154687489,0
2017-02-18,0,-0.0649956836390623,3
2017-02-19,0,-0.032914455071874904,2
2017-02-20,0,-0.01316201249999996,0
2017-02-21,0,-0.011093696249999967,0
2017-02-22,0,-0.009568313015624975,0
2017-02-23,0,-0.008398852535937478,0
2017-02-24,0,0.0,0
2017-02-25,0,0.0,0
2017-02-26,0,0.0,0
2017-02-27,0,0.0,1
2017-02-28,0,0.0,1
2017-03-01,0,0.0,0
2017-03-02,0,0.0,2
2017-03-03,1,0.0,1
2017-03-04,0,0.0,0
2017-03-05,0,0.0,5
2017-03-06,0,0.0,2
2017-03-07,1,0.0,1
2017-03-08,0,0.0,1
2017-03-09,1,1.0,0
2017-03-10,0,-0.10000000000000009,1
2017-03-11,0,-0.04500000000000003,2
2017-03-12,0,-0.028500000000000022,1
2017-03-13,0,-0.020662499999999924,3
2017-03-14,0,-0.016116749999999947,3
2017-03-15,0,7.9868379875,0
2017-03-16,1,-0.8110936962500007,2
2017-03-17,0,-0.36956831301562526,0
2017-03-18,0,-0.23639885253593765,1
2017-03-19,0,0.8347000000000007,0
2017-03-20,0,-0.22893399999999967,3
2017-03-21,2,0.8497039000000003,1
2017-03-22,0,-0.21724956999999984,1
2017-03-23,0,2.8577909958750003,1
2017-03-24,0,9.5881924297125,1
2017-03-25,0,-1.168824512500001,3
2017-03-26,0,-0.5627104462500003,0
2017-03-27,0,-0.36971782551562493,2
2017-03-28,0,1.7255322012140635,0
2017-03-29,0,-0.4102218505156245,0
2017-03-30,0,-0.26330006628593705,0
2017-03-31,0,0.8033580984531253,1
2017-04-01,0,-0.26220468776406214,12
2017-04-02,0,-0.16122202535937472,4
2017-04-03,0,-0.05482402499999994,6
2017-04-04,0,-0.04284989249999986,2
2017-04-05,0,-0.035253376031249894,1
2017-04-06,0,-0.02995971757187492,0
2017-04-07,1,-0.011093696249999967,1
2017-04-08,0,-0.009568313015624975,1
2017-04-09,0,-0.008398852535937478,2
2017-04-10,0,0.0,0
2017-04-11,0,0.0,0
2017-04-12,0,0.0,1
2017-04-13,0,0.0,0
2017-04-14,0,0.0,1
2017-04-15,0,0.0,1
2017-04-16,0,0.0,0
2017-04-17,0,0.0,0
2017-04-18,0,0.0,0
2017-04-19,0,1.0,0
2017-04-20,0,8.9,0
2017-04-21,0,0.05499999999999916,0
2017-04-22,0,-0.5335000000000004,4
2017-04-23,0,1.6778374999999999,2
2017-04-24,0,-0.43057924999999947,3
2017-04-25,0,-0.2688752624999995,1
2017-04-26,0,-0.20266855874999962,4
2017-04-27,0,-0.1638985917656245,3
2017-04-28,0,-0.1378408659265621,0
2017-04-29,0,-0.1114820108390622,3
2017-04-30,0,-0.03058624503593741,1
2017-05-01,0,-0.01913662603124995,0
2017-05-02,0,0.983202294928125,1
2017-05-03,0,0.8999999999999999,2
2017-05-04,0,-0.14500000000000013,0
2017-05-05,0,-0.07350000000000005,0
2017-05-06,0,2.9508375,2
2017-05-07,0,-0.33677925000000014,2
2017-05-08,0,0.8357212375,5
2017-05-09,0,1.7902442912499998,2
2017-05-10,0,-0.3276495092656249,1
2017-05-11,0,-0.1848174155515624,0
2017-05-12,0,-0.12554739003593735,3
2017-05-13,0,-0.0907228387499997,6
2017-05-14,0,-0.07410045154687478,1
2017-05-15,0,-0.06261427885781232,2
2017-05-16,0,-0.03175570551562491,4
2017-05-17,0,-0.02753547856718743,5
2017-05-18,0,-0.016797705071874957,2
2017-05-19,1,0.0,3
2017-05-20,0,0.0,11
2017-05-21,0,0.0,0
2017-05-22,0,0.0,0
2017-05-23,0,0.0,2
2017-05-24,0,0.0,0
2017-05-25,0,0.0,4
2017-05-26,0,0.0,4
2017-05-27,0,0.0,7
2017-05-28,0,0.0,8
2017-05-29,0,1.0,4
2017-05-30,0,0.8999999999999999,5
2017-05-31,0,-0.14500000000000013,4
2017-06-01,0,-0.07350000000000005,1
2017-06-02,0,-0.04916249999999994,4
2017-06-03,0,-0.036779249999999875,0
2017-06-04,0,-0.02927876249999991,0
2017-06-05,0,-0.024255708749999928,4
2017-06-06,0,1.979337990734375,1
2017-06-07,0,-0.21796716555156265,4
2017-06-08,0,-0.09839885253593754,3
2017-06-09,0,0.943,1
2017-06-10,0,-0.14132499999999992,1
2017-06-11,0,-0.07723349999999993,1
2017-06-12,0,0.9451759750000001,0
2017-06-13,0,0.8571501075000001,0
2017-06-14,0,-0.18025337603125002,2
2017-06-15,0,-0.10345971757187497,0
2017-06-16,0,0.9397438037500001,0
2017-06-17,0,-0.14634756301562493,3
2017-06-18,0,-0.08267761503593743,1
2017-06-19,0,-0.05275570874999995,3
2017-06-20,0,-0.041324509265624865,0
2017-06-21,0,1.9659160844484376,6
2017-06-22,0,-0.2215608650359376,5
2017-06-23,0,-0.10109369625000003,2
2017-06-24,0,-0.06656831301562502,4
2017-06-25,0,-0.04972385253593733,0
2017-06-26,0,-0.032233499999999894,2
2017-06-27,0,-0.02632402499999992,0
2017-06-28,0,-0.022187392499999934,0
2017-06-29,0,-0.01913662603124995,0
2017-06-30,0,-0.016797705071874957,0
2017-07-01,0,0.0,0
2017-07-02,0,0.0,4
2017-07-03,1,0.0,7
2017-07-04,1,0.0,1
2017-07-05,0,1.0,2
2017-07-06,0,-0.10000000000000009,0
2017-07-07,0,0.955,3
2017-07-08,0,-0.12850000000000011,2
2017-07-09,0,-0.06566249999999996,5
2017-07-10,0,-0.04461674999999997,0
2017-07-11,0,0.9661754875000002,4
2017-07-12,0,-0.12721044625,0
2017-07-13,0,-0.06773032551562497,3
2017-07-14,0,0.9520074512140625,1
2017-07-15,0,-0.130230813015625,0
2017-07-16,0,-0.06951560253593746,0
2017-07-17,1,-0.041662012499999984,0
2017-07-18,1,-0.03175619624999989,3
2017-07-19,0,-0.025685063015624923,3
2017-07-20,0,-0.02156086503593744,0
2017-07-21,0,0.98890630375,2
2017-07-22,0,-0.10956831301562506,3
2017-07-23,0,-0.05339885253593751,3
2017-07-24,1,-0.028500000000000022,4
2017-07-25,0,0.9793375000000001,2
2017-07-26,0,-0.11611675000000003,2
2017-07-27,0,-0.05816201249999999,0
2017-07-28,0,-0.03959369624999999,0
2017-07-29,0,-0.0302308130156249,0
2017-07-30,0,-0.024515602535937424,0
2017-07-31,0,-0.01316201249999996,1
2017-08-01,0,-0.011093696249999967,0
2017-08-02,0,0.990431686984375,0
2017-08-03,0,-0.10839885253593756,3
2017-08-04,0,-0.04500000000000003,4
2017-08-05,0,-0.028500000000000022,3
2017-08-06,0,-0.020662499999999924,0
2017-08-07,0,-0.016116749999999947,0
2017-08-08,0,-0.01316201249999996,4
2017-08-09,0,-0.011093696249999967,1
2017-08-10,0,-0.009568313015624975,3
2017-08-11,0,-0.008398852535937478,3
2017-08-12,0,0.0,2
2017-08-13,0,0.0,2
2017-08-14,0,0.0,1
2017-08-15,0,0.0,1
2017-08-16,0,1.0,3
2017-08-17,0,-0.10000000000000009,5
2017-08-18,0,-0.04500000000000003,1
2017-08-19,0,-0.028500000000000022,0
2017-08-20,0,-0.020662499999999924,0
2017-08-21,1,-0.016116749999999947,3
2017-08-22,1,-0.01316201249999996,3
2017-08-23,2,-0.011093696249999967,3
2017-08-24,0,-0.009568313015624975,3
2017-08-25,2,-0.008398852535937478,0
2017-08-26,0,0.0,0
2017-08-27,0,0.0,0
2017-08-28,2,0.0,1
2017-08-29,3,0.0,2
2017-08-30,0,0.0,9
2017-08-31,0,0.0,3
2017-09-01,0,2.0,2
2017-09-02,0,0.7999999999999998,10
2017-09-03,0,-0.19000000000000017,0
2017-09-04,1,-0.10200000000000008,7
2017-09-05,0,-0.06982499999999987,3
2017-09-06,0,0.9471040000000002,0
2017-09-07,0,-0.14244077499999996,0
2017-09-08,0,-0.08034940499999993,0
2017-09-09,0,-0.05873032228124994,0
2017-09-10,0,-0.04702851808749986,4
2017-09-11,0,-0.024515602535937424,5
2017-09-12,0,1.9868379875,1
2017-09-13,0,-0.21109369625000016,2
2017-09-14,2,-0.09956831301562505,3
2017-09-15,3,-0.06539885253593752,0
2017-09-16,0,-0.04132499999999985,7
2017-09-17,0,-0.032233499999999894,2
2017-09-18,1,-0.02632402499999992,4
2017-09-19,0,-0.022187392499999934,3
2017-09-20,0,0.98086337396875,4
2017-09-21,0,-0.11679770507187505,5
2017-09-22,3,0.955,0
2017-09-23,0,-0.12850000000000011,1
2017-09-24,0,-0.06566249999999996,0
2017-09-25,4,-0.04461674999999997,0
2017-09-26,1,-0.03382451249999988,7
2017-09-27,1,-0.027210446249999916,7
2017-09-28,4,-0.022730325515624934,4
2017-09-29,4,0.9805074512140626,3
2017-09-30,0,-0.10956831301562506,6
2017-10-01,0,-0.05339885253593751,3
2017-10-02,0,-0.028500000000000022,5
2017-10-03,0,-0.020662499999999924,0
2017-10-04,0,2.98388325,6
2017-10-05,2,-0.31316201250000025,2
2017-10-06,1,-0.14609369625000007,5
2017-10-07,0,-0.09506831301562504,0
2017-10-08,0,-0.07038635253593725,1
2017-10-09,3,-0.048350249999999845,2
2017-10-10,3,-0.03948603749999988,0
2017-10-11,5,-0.0332810887499999,0
2017-10-12,0,-0.028704939046874926,1
2017-10-13,1,-0.025196557607812434,5
2017-10-14,0,1.0,0
2017-10-15,0,-0.10000000000000009,1
2017-10-16,0,-0.04500000000000003,0
2017-10-17,2,-0.028500000000000022,0
2017-10-18,0,0.9793375000000001,3
2017-10-19,0,0.88388325,7
2017-10-20,2,-0.1581620125000001,1
2017-10-21,0,-0.08459369625000002,4
2017-10-22,0,-0.058730813015624925,3
2017-10-23,1,0.9548218974640627,8
2017-10-24,9,-0.1292787625,11
2017-10-25,1,-0.06925570874999996,4
2017-10-26,2,-0.04916200926562496,3
2017-10-27,2,0.9613703344484377,1
2017-10-28,0,-0.12451560253593752,3
2017-10-29,0,-0.05816201249999999,3
2017-10-30,0,-0.03959369624999999,0
2017-10-31,0,-0.0302308130156249,4
2017-11-01,0,-0.024515602535937424,0
2017-11-02,3,-0.01316201249999996,3
2017-11-03,2,-0.011093696249999967,2
2017-11-04,0,-0.009568313015624975,0
2017-11-05,0,-0.008398852535937478,4
2017-11-06,0,0.0,0
2017-11-07,0,0.0,3
2017-11-08,1,1.0,4
2017-11-09,0,-0.10000000000000009,5
2017-11-10,0,8.955,7
2017-11-11,0,-0.9285000000000008,4
2017-11-12,0,0.5743374999999997,2
2017-11-13,0,-0.3726167500000002,2
2017-11-14,1,-0.2441245124999993,3
2017-11-15,0,-0.18464444624999954,2
2017-11-16,1,0.8513110744843755,3
2017-11-17,0,-0.2243588687859372,0
2017-11-18,0,-0.14427682964062477,1
2017-11-19,0,1.8848166309265628,0
2017-11-20,0,-0.2302308130156251,3
2017-11-21,1,-0.11451560253593748,4
2017-11-22,1,-0.07016201250000001,2
2017-11-23,2,-0.05241869624999981,0
2017-11-24,3,-0.04180181301562487,2
2017-11-25,0,-0.0347228775359374,0
2017-11-26,0,-0.022187392499999934,0
2017-11-27,0,-0.01913662603124995,4
2017-11-28,2,-0.016797705071874957,0
2017-11-29,0,0.0,4
2017-11-30,1,0.0,4
2017-12-01,0,0.0,2
2017-12-02,0,0.0,0
2017-12-03,0,0.0,2
2017-12-04,0,0.0,0
2017-12-05,1,0.0,5
2017-12-06,1,1.0,0
2017-12-07,0,-0.10000000000000009,1
2017-12-08,1,-0.04500000000000003,4
2017-12-09,0,-0.028500000000000022,0
2017-12-10,0,-0.020662499999999924,2
2017-12-11,0,-0.016116749999999947,0
2017-12-12,1,-0.01316201249999996,0
2017-12-13,1,-0.011093696249999967,2
2017-12-14,1,-0.009568313015624975,4
2017-12-15,0,-0.008398852535937478,4
2017-12-16,0,0.0,0
2017-12-17,0,0.0,5
2017-12-18,0,0.0,0
2017-12-19,1,1.0,0
2017-12-20,2,-0.10000000000000009,0
2017-12-21,0,-0.04500000000000003,1
2017-12-22,0,-0.028500000000000022,6
2017-12-23,0,-0.020662499999999924,1
2017-12-24,0,-0.016116749999999947,0
2017-12-25,0,-0.01316201249999996,0
2017-12-26,0,-0.011093696249999967,0
2017-12-27,0,-0.009568313015624975,1
2017-12-28,0,-0.008398852535937478,3
2017-12-29,0,6.0,7
2017-12-30,0,-0.6000000000000005,12
2017-12-31,0,-0.2700000000000002,4
2018-01-01,0,-0.17100000000000012,4
2018-01-02,0,0.8760250000000005,0
2018-01-03,0,-0.19670049999999978,5
2018-01-04,0,-0.12397207499999979,5
2018-01-05,0,-0.09506217749999983,3
2018-01-06,0,-0.07807237809374978,1
2018-01-07,0,-0.06650986521562481,4
2018-01-08,1,-0.01316201249999996,6
2018-01-09,1,-0.011093696249999967,3
2018-01-10,0,-0.009568313015624975,4
2018-01-11,0,-0.008398852535937478,3
2018-01-12,1,0.0,1
2018-01-13,0,0.0,7
2018-01-14,0,1.0,0
2018-01-15,0,-0.10000000000000009,1
2018-01-16,0,-0.04500000000000003,3
2018-01-17,0,-0.028500000000000022,0
2018-01-18,0,2.9793375,1
2018-01-19,0,-0.3161167500000002,0
2018-01-20,0,0.8518379875,1
2018-01-21,0,-0.19659369625000012,0
2018-01-22,1,-0.11655581301562479,0
2018-01-23,0,-0.08524910253593734,0
2018-01-24,0,-0.06014853749999981,0
2018-01-25,2,-0.04939783874999985,0
2018-01-26,0,-0.041866951546874885,0
2018-01-27,0,-0.0362902538578124,0
2018-01-28,0,-0.009568313015624975,0
2018-01-29,0,1.9916011474640625,0
2018-01-30,0,2.8,1
2018-01-31,1,-0.39000000000000035,3
2018-02-01,0,-0.19200000000000014,0
2018-02-02,0,-0.1268249999999999,0
2018-02-03,0,-0.09422099999999967,5
2018-02-04,0,-0.07467427499999976,1
2018-02-05,0,-0.06167342999999982,1
2018-02-06,0,0.9475822852187501,0
2018-02-07,0,-0.14550264411874997,0
2018-02-08,1,-0.07019655760781246,1
2018-02-09,0,3.9715,0
2018-02-10,0,4.579337499999999,0
2018-02-11,0,-0.6961167500000005,0
2018-02-12,0,-0.35216201250000023,5
2018-02-13,0,-0.23624369624999975,0
2018-02-14,2,0.8226521869843756,0
2018-02-15,0,0.7583693474640629,5
2018-02-16,0,1.7448151525000002,6
2018-02-17,0,-0.3672417333125,0
2018-02-18,0,-0.22059947522187479,4
2018-02-19,0,3.8642264873203125,0
2018-02-20,0,2.5293962375,1
2018-02-21,1,0.46351079124999983,3
2018-02-22,1,-0.3959860342656252,0
2018-02-23,1,-0.25330455805156216,4
2018-02-24,0,-0.18248997856718702,6
2018-02-25,0,-0.13845850507187457,1
2018-02-26,0,-0.0999775724999997,10
2018-02-27,0,-0.08471635331249977,3
2018-02-28,0,1.9266059545593752,8
2018-03-01,0,-0.2347648706234376,10
2018-03-02,0,0.9016011474640625,3
2018-03-03,0,-0.15700000000000014,0
2018-03-04,0,-0.08632499999999987,11
2018-03-05,0,-0.06073349999999991,8
2018-03-06,2,1.953013475,5
2018-03-07,3,1.7616958575,2
2018-03-08,0,-0.3222986385312502,0
2018-03-09,0,-0.17489140132187503,0
2018-03-10,0,-0.10789331301562487,0
2018-03-11,0,-0.08195735253593722,8
2018-03-12,1,-0.05855752499999982,9
2018-03-13,2,-0.048511417499999855,4
2018-03-14,1,4.95867598146875,5
2018-03-15,0,-0.5359343311031254,0
2018-03-16,1,-0.24179770507187512,10
2018-03-17,0,-0.1425000000000001,11
2018-03-18,0,-0.10331249999999961,5
2018-03-19,0,-0.08058374999999973,2
2018-03-20,0,6.9341899375,0
2018-03-21,1,0.24453151874999957,4
2018-03-22,1,-0.4628415650781252,0
2018-03-23,1,0.7135057373203124,6
2018-03-24,0,-0.2731374999999996,0
2018-03-25,0,-0.1784797499999996,0
2018-03-26,0,4.863249162500001,0
2018-03-27,1,1.3885196137499998,8
2018-03-28,0,8.480811362640624,11
2018-03-29,0,-1.2140222932671882,0
2018-03-30,0,-0.5848050487859374,10
2018-03-31,0,-0.38797706301562473,13
2018-04-01,0,-0.29240491503593646,3
2018-04-02,0,0.7731567437500007,11
2018-04-03,0,-0.2884870700781246,0
2018-04-04,1,-0.20597415496093707,2
2018-04-05,0,-0.13141252221249974,6
2018-04-06,0,2.903747827176563,8
2018-04-07,0,-0.3161167500000002,2
2018-04-08,0,-0.14816201250000005,1
2018-04-09,0,-0.09659369625000003,13
2018-04-10,0,-0.07155581301562475,10
2018-04-11,0,-0.056749102535937325,5
2018-04-12,0,0.9605139625000001,10
2018-04-13,0,0.86671891125,1
2018-04-14,0,-0.17370493904687506,7
2018-04-15,0,-0.09869655760781249,7
2018-04-16,0,-0.04916249999999994,0
2018-04-17,0,3.96322075,0
2018-04-18,0,-0.42927876250000024,3
2018-04-19,0,-0.20425570875000007,2
2018-04-20,0,0.865337990734375,8
2018-04-21,0,-0.20061716555156223,3
2018-04-22,0,0.8821341474640627,5
2018-04-23,0,0.81885195,4
2018-04-24,1,-0.2100372849999999,8
2018-04-25,0,-0.1278900020624999,3
2018-04-26,1,-0.09591992264374982,3
2018-04-27,0,-0.04787294624999984,15
2018-04-28,0,-0.038847075515624885,6
2018-04-29,0,-0.032654561285937404,5
2018-04-30,0,-0.02066200926562494,5
2018-05-01,0,-0.017967165551562456,6
2018-05-02,0,0.9916011474640625,8
2018-05-03,0,-0.10000000000000009,2
2018-05-04,0,-0.04500000000000003,3
2018-05-05,0,-0.028500000000000022,2
2018-05-06,0,-0.020662499999999924,5
2018-05-07,0,-0.016116749999999947,4
2018-05-08,0,0.9868379875000001,7
2018-05-09,0,0.8889063037499999,1
2018-05-10,0,-0.1545683130156251,4
2018-05-11,0,-0.08189885253593754,1
2018-05-12,0,0.9508375,1
2018-05-13,0,-0.13677924999999996,0
2018-05-14,0,-0.07427876249999994,4
2018-05-15,0,-0.05275570874999995,4
2018-05-16,0,1.958675490734375,6
2018-05-17,0,-0.23408391555156258,6
2018-05-18,0,-0.11156086503593751,5
2018-05-19,0,-0.06809369625000002,0
2018-05-20,0,-0.05089331301562482,9
2018-05-21,0,0.9593676474640627,0
2018-05-22,0,0.873675975,1
2018-05-23,0,-0.16718739250000006,0
2018-05-24,0,-0.09263662603125,0
2018-05-25,0,1.9340397949281252,2
2018-05-26,0,-0.23677925000000005,0
2018-05-27,0,-0.11927876249999997,2
2018-05-28,0,0.91874429125,3
2018-05-29,0,0.8380129907343752,1
2018-05-30,15,-0.19520066555156246,3
2018-05-31,0,-0.10822287753593746,4
2018-06-01,0,1.9286501075000002,8
2018-06-02,0,-0.25591587603125,0
2018-06-03,0,0.8639235324281251,6
2018-06-04,0,4.81874429125,4
2018-06-05,1,-0.6069870092656253,0
2018-06-06,0,1.6962993344484374,0
2018-06-07,0,1.6021146224640623,0
2018-06-08,0,3.5683833575,0
2018-06-09,0,-0.6598823885312501,0
2018-06-10,0,-0.37202646382187476,1
2018-06-11,0,-0.25259529426562466,0
2018-06-12,0,5.802552057385938,2
2018-06-13,0,5.245027319820313,0
2018-06-14,0,-0.9639720685312505,3
2018-06-15,0,5.478690883896875,0
2018-06-16,0,-0.9500459571343751,0
2018-06-17,0,-0.5242709101437493,0
2018-06-18,0,0.6533274250000004,0
2018-06-19,0,2.6304907475000006,0
2018-06-20,0,2.43432744440625,0
2018-06-21,0,-0.6502750683093749,2
2018-06-22,0,3.6418822072843753,1
2018-06-23,0,1.37898587190625,1
2018-06-24,0,-0.5538928777156248,3
2018-06-25,0,8.69707001625,0
2018-06-26,0,6.878014560734375,4
2018-06-27,0,4.618823119667187,0
2018-06-28,0,2.644716953345312,2
2018-06-29,0,3.8201421323921876,0
2018-06-30,0,4.7781886054375,0
2018-07-01,0,1.6369008513250005,0
2018-07-02,0,0.8862124286781257,0
2018-07-03,0,3.0723840378593756,0
2018-07-04,0,-1.0514051544484366,5
2018-07-05,0,-0.6304735458812489,2
2018-07-06,0,3.573217826471876,4
2018-07-07,0,-0.7023686902218744,0
2018-07-08,0,-0.40347625452343694,1
2018-07-09,0,-0.26793349676249967,1
2018-07-10,0,-0.17135796863906194,3
2018-07-11,0,4.880462042865625,0
2018-07-12,0,1.4137565398562497,0
2018-07-13,0,1.5306252149999997,0
2018-07-14,0,-0.47077325206250026,0
2018-07-15,0,-0.28390791014374966,0
2018-07-16,0,1.8210912500000003,4
2018-07-17,0,3.6606314375,1
2018-07-18,2,4.39597399375,1
2018-07-19,0,1.1666470174218746,6
2018-07-20,0,17.336356718789062,10
2018-07-21,0,-2.1833178311031265,4
2018-07-22,0,-0.07790123007187488,11
2018-07-23,0,2.1902558075000003,6
2018-07-24,0,10.121520026468751,2
2018-07-25,0,0.3095350366156251,3
2018-07-26,2,4.858296907278126,2
2018-07-27,3,1.6575783287890626,0
2018-07-28,0,-1.104827101853124,0
2018-07-29,0,2.273631670603126,0
2018-07-30,0,3.270659960734376,1
2018-07-31,0,1.1208535246671882,0
2018-08-01,0,-0.7454577182796871,0
2018-08-02,0,0.5164402810734381,3
2018-08-03,0,0.6045110780843757,0
2018-08-04,0,-0.3693760917624994,0
2018-08-05,0,-0.21685919635781215,0
2018-08-06,0,1.8514337509531253,3
2018-08-07,0,0.6775635478296878,0
2018-08-08,0,1.727989201325,0
2018-08-09,0,4.656946586178125,1
2018-08-10,0,2.3195129907343746,0
2018-08-11,0,-0.6528631655515628,4
2018-08-12,0,0.6303353724640626,7
2018-08-13,0,-0.35639540499999955,3
2018-08-14,0,-0.24412559728124938,14
2018-08-15,0,3.8087862769125005,7
2018-08-16,0,-0.5431524973171874,0
2018-08-17,0,1.7059628911000002,0
2018-08-18,0,-0.39786121422656257,1
2018-08-19,0,-0.20894025385781217,0
2018-08-20,0,1.8689646869843752,0
2018-08-21,0,-0.3023719025359374,6
2018-08-22,1,-0.16660828499999983,3
2018-08-23,0,-0.12159727706249987,0
2018-08-24,1,1.9028921973562503,4
2018-08-25,0,0.74862987396875,4
2018-08-26,0,-0.23312173007187503,0
2018-08-27,0,-0.12418739250000002,3
2018-08-28,1,1.9110383739687502,0
2018-08-29,0,0.730306294928125,3
2018-08-30,0,-0.23244077500000002,1
2018-08-31,0,0.8626505950000001,5
2018-09-01,0,0.7999446777187501,5
2018-09-02,0,-0.22426201808749988,1
2018-09-03,1,1.8756603724640626,9
2018-09-04,0,-0.284511905,3
2018-09-05,0,-0.15700957228124984,2
2018-09-06,1,1.8873552194125,2
2018-09-07,2,0.7260204387140625,7
2018-09-08,0,1.757104490734375,0
2018-09-09,0,2.653708809448437,8
2018-09-10,1,0.5095887549640623,0
2018-09-11,2,3.63596737396875,6
2018-09-12,0,0.36893651992812493,0
2018-09-13,69,1.561929595,0
2018-09-14,2,1.51543290271875,1
2018-09-15,0,-0.5053061980874997,1
2018-09-16,0,-0.30610807981718713,0
2018-09-17,0,2.7763138596312507,0
2018-09-18,1,-0.4658601681234372,5
2018-09-19,0,-0.25132332584843725,1
2018-09-20,3,-0.17717514065937479,2
2018-09-21,1,0.8882896289328128,4
2018-09-22,0,0.8157154188968752,0
2018-09-23,0,1.798716257428125,2
2018-09-24,1,1.6932189112499998,0
2018-09-25,4,-0.36786743904687513,0
2018-09-26,7,6.791024192392188,4
2018-09-27,0,10.1723962375,0
2018-09-28,1,1.487185791249999,0
2018-09-29,0,-1.0737195342656256,3
2018-09-30,0,0.34038391694843784,0
2018-10-01,0,6.424672378932813,1
2018-10-02,1,1.8876598313968755,1
2018-10-03,0,1.0689140336781253,0
2018-10-04,3,0.21634261264062526,1
2018-10-05,7,2.3664212503265634,0
2018-10-06,0,-0.7110590794421869,0
2018-10-07,0,-0.38159959135781196,0
2018-10-08,1,2.7348937757343754,0
2018-10-09,0,5.486913592604688,0
2018-10-10,1,-0.9061965617984377,0
2018-10-11,0,2.5495870826109375,0
2018-10-12,1,-0.5926346068375,0
2018-10-13,0,-0.34442904158281185,0
