,carla-simulator/carla,apolloauto/apollo,commaai/openpilot
2022-02-16,0,-0.04500000000000003,6
2022-02-17,0,0.9715,4
2022-02-18,3,2.8793375,2
2022-02-19,0,-0.36111675000000026,4
2022-02-20,0,-0.17666201250000008,5
2022-02-21,0,5.88274380375,9
2022-02-22,0,1.3123274369843747,10
2022-02-23,0,3.4600888849640623,13
2022-02-24,0,-0.7115797337500004,4
2022-02-25,0,0.5961755982343754,3
2022-02-26,0,-0.3891292915828121,1
2022-02-27,0,1.7359478673921882,2
2022-02-28,0,-0.3858532024999997,8
2022-03-01,0,0.7570921794062504,2
2022-03-02,0,-0.2870212762468748,8
2022-03-03,1,-0.1545579696343747,5
2022-03-04,0,-0.1054226063937498,1
2022-03-05,0,-0.056554838015624824,3
2022-03-06,0,0.9532970049640627,1
2022-03-07,1,1.8677013614687499,9
2022-03-08,1,-0.27289140132187517,5
2022-03-09,0,1.871931686984375,5
2022-03-10,15,-0.2860613525359376,3
2022-03-11,0,0.8525582500000002,6
2022-03-12,0,0.7976044875,2
2022-03-13,0,4.77625727875,2
2022-03-14,0,0.3625107944843746,14
2022-03-15,0,6.571977996432812,2
2022-03-16,2,0.03673565242812449,6
2022-03-17,0,-0.5952278885312499,10
2022-03-18,0,-0.3867996638218747,7
2022-03-19,0,0.7242736782343758,4
2022-03-20,0,0.6799225906984381,3
2022-03-21,0,0.6794150486359378,4
2022-03-22,0,2.684119538054688,7
2022-03-23,0,-0.48063323989531254,6
2022-03-24,0,2.7313604692328126,3
2022-03-25,0,-0.4438401150359377,8
2022-03-26,0,0.7626400412500003,8
2022-03-27,0,-0.2676742717656249,4
2022-03-28,2,0.8244656006984379,5
2022-03-29,0,-0.2280985043015623,2
2022-03-30,0,0.8577476709171877,11
2022-03-31,3,0.7969056036421875,6
2022-04-01,0,-0.20752945154687494,9
2022-04-02,0,-0.1259070038578124,3
2022-04-03,0,-0.07189282551562488,1
2022-04-04,1,-0.05627179878593732,6
2022-04-05,5,-0.038847075515624885,19
2022-04-06,2,3.9673454387140628,12
2022-04-07,0,3.5793379907343748,13
2022-04-08,0,0.40203283444843707,2
2022-04-09,0,-0.40239885253593777,2
2022-04-10,0,-0.2416499999999998,1
2022-04-11,0,-0.17561699999999952,7
2022-04-12,2,0.8622224500000004,6
2022-04-13,1,3.7868604150000005,8
2022-04-14,5,-0.5408100495625001,6
2022-04-15,0,-0.29146235845624996,7
2022-04-16,0,-0.1778262231593749,4
2022-04-17,0,-0.10716560253593713,0
2022-04-18,0,-0.07762901249999975,8
2022-04-19,0,0.9362582537500002,18
2022-04-20,1,1.846056901984375,19
2022-04-21,0,2.7083278954015624,8
2022-04-22,0,-0.45209541014375026,8
2022-04-23,0,0.7873374999999999,2
2022-04-24,0,4.75705825,4
2022-04-25,0,2.3476169875,7
2022-04-26,16,1.3607320287499998,9
2022-04-27,1,4.430595756984375,13
2022-04-28,0,1.1442541826828125,7
2022-04-29,1,-0.6832359066187498,16
2022-04-30,0,-0.42427556635781205,4
2022-05-01,0,-0.2970688317656242,0
2022-05-02,1,0.7622457186359383,9
2022-05-03,0,0.7090698432734379,10
2022-05-04,1,0.7288743101109377,12
2022-05-05,4,0.7396733373500001,6
2022-05-06,0,-0.25529338871093743,15
2022-05-07,0,-0.1270769550718749,5
2022-05-08,0,-0.07844126249999986,1
2022-05-09,1,0.9389650412500002,9
2022-05-10,0,3.8500592282343753,6
2022-05-11,0,2.5127771256984373,5
2022-05-12,0,-0.5375608618015628,20
2022-05-13,3,-0.28762966555156255,16
2022-05-14,0,-0.19266560253593717,5
2022-05-15,0,-0.1396165124999995,4
2022-05-16,1,0.8879080037500003,20
2022-05-17,3,0.8065708644843752,14
2022-05-18,1,6.775046806651563,13
2022-05-19,0,1.1641996508093744,8
2022-05-20,0,-0.5893590576078127,7
2022-05-21,0,1.67372075,3
2022-05-22,0,2.5690837375000006,1
2022-05-23,0,0.43160204125000023,8
2022-05-24,1,1.5629704032343752,11
2022-05-25,0,1.5062279356984378,9
2022-05-26,2,-0.5102854361453122,5
2022-05-27,0,-0.3202653687828121,6
2022-05-28,0,-0.19291288507187462,1
2022-05-29,0,-0.13913822728124958,0
2022-05-30,0,-0.11515386536874966,6
2022-05-31,0,-0.08327628812343726,3
2022-06-01,2,-0.04972287106718737,8
2022-06-02,1,0.9640656688968751,12
2022-06-03,1,1.8832022949281249,19
2022-06-04,0,2.755,6
2022-06-05,0,0.5814999999999997,0
2022-06-06,0,0.6873374999999998,4
2022-06-07,0,4.71205825,5
2022-06-08,0,1.3191169874999997,9
2022-06-09,0,0.44006952874999994,11
2022-06-10,0,0.559479006984375,10
2022-06-11,0,-0.39540782981718703,10
2022-06-12,0,3.7348328971312506,8
2022-06-13,0,2.4069353706265626,14
2022-06-14,0,0.38346107819843755,7
2022-06-15,0,2.5432934273859376,17
2022-06-16,0,2.4014634025390627,11
2022-06-17,0,-0.6274142143374999,11
2022-06-18,0,-0.36012796555156223,0
2022-06-19,0,-0.255863925035937,8
2022-06-20,0,3.8049458966875007,6
2022-06-21,40,0.43876966705937515,14
2022-06-22,1,4.612468003126563,13
2022-06-23,0,0.2706151196671871,3
2022-06-24,0,-0.49005149665468734,8
2022-06-25,0,-0.2978260576078123,1
2022-06-26,0,-0.20057729999999943,0
2022-06-27,0,7.841216952500001,10
2022-06-28,0,4.0687062391875,11
2022-06-29,0,6.028205783090625,5
2022-06-30,0,3.7796658861359367,20
2022-07-01,3,1.8256374243046876,12
2022-07-02,0,2.034854647464063,2
2022-07-03,0,4.09198265,0
2022-07-04,0,2.9088106175000004,3
2022-07-05,0,8.922779677125,6
2022-07-06,1,0.30866392838437484,11
2022-07-07,0,6.880410277460938,19
2022-07-08,0,-1.5176344090796874,25
2022-07-09,0,0.14211764702343865,9
2022-07-10,0,0.3074894720953134,0
2022-07-11,0,0.4084334673140637,6
2022-07-12,8,1.4800374977578135,13
2022-07-13,0,3.4490754672000006,19
2022-07-14,0,4.252846028609375,9
2022-07-15,0,2.119714528303125,4
2022-07-16,0,7.2121117209625,0
2022-07-17,0,8.773792478234375,0
2022-07-18,0,0.3313356131984371,2
2022-07-19,1,6.886626141948438,20
2022-07-20,1,-1.5263705760671873,8
2022-07-21,13,1.0974155241156263,16
2022-07-22,10,7.149493336028126,10
2022-07-23,0,-0.3786023967265617,5
2022-07-24,0,7.115061950767188,2
2022-07-25,10,2.59531755705625,15
2022-07-26,0,0.8220917786093755,4
2022-07-27,13,2.1227352658031253,5
2022-07-28,1,11.1199089372125,7
2022-07-29,3,2.27536779146875,3
2022-07-30,0,-1.3410260054468748,0
2022-07-31,0,-0.8343777533031245,4
2022-08-01,2,6.434055583339064,6
2022-08-02,0,15.85681149765,13
2022-08-03,0,11.676575725074999,5
2022-08-04,0,7.4042249508812485,6
2022-08-05,0,5.556471401204687,7
2022-08-06,0,-2.2521392324937493,2
2022-08-07,0,-1.3339892476437483,1
2022-08-08,0,3.0383304137500025,7
2022-08-09,0,7.833693297640627,2
2022-08-10,0,5.282680838482813,1
2022-08-11,0,-1.711969937829687,6
2022-08-12,0,-0.9561666356593743,13
2022-08-13,0,-0.6104645294843738,6
2022-08-14,0,0.5904728797125014,2
2022-08-15,0,2.624349852500001,6
2022-08-16,2,4.424749394187501,11
2022-08-17,2,0.139133898965625,8
2022-08-18,0,-0.5737303639328124,13
2022-08-19,0,0.6756037822484378,12
2022-08-20,0,3.7066752375000007,7
2022-08-21,0,-0.5968259837499998,3
2022-08-22,0,0.6667237857343752,2
2022-08-23,0,7.659603214667188,12
2022-08-24,0,-1.0278985689359377,7
2022-08-25,0,0.48230841180468764,10
2022-08-26,2,-0.42080309878593747,8
2022-08-27,0,-0.2803598480156242,3
2022-08-28,0,-0.21726811709843694,1
2022-08-29,1,6.8293522936062505,11
2022-08-30,1,1.1855653669843749,7
2022-08-31,0,10.386892630839062,11
2022-09-01,0,3.5322154834624993,7
2022-09-02,0,-1.2062058130156252,10
2022-09-03,0,-0.7010411025359373,1
2022-09-04,10,-0.4941550874999989,3
2022-09-05,2,5.615423351250001,10
2022-09-06,0,1.0854685288906254,6
2022-09-07,0,2.264230684967188,11
2022-09-08,0,10.26148237050625,13
2022-09-09,0,0.4437960570265622,3
2022-09-10,0,-0.9605197626796875,6
2022-09-11,0,-0.5766930749999998,2
2022-09-12,0,-0.42552395249999875,3
2022-09-13,0,33.66230744190625,14
2022-09-14,0,15.320173532503123,10
2022-09-15,0,32.376142672131245,13
2022-09-16,4,26.42336460672031,19
2022-09-17,0,-6.175549003926564,13
2022-09-18,0,-2.4233547050718736,1
2022-09-19,0,2.4904233250000045,4
2022-09-20,0,5.586333090000005,13
2022-09-21,0,29.420828678718753,2
2022-09-22,0,0.9889211014812505,11
2022-09-23,2,-3.246464996745311,4
2022-09-24,0,-2.049590470293748,2
2022-09-25,0,-1.3068010398999963,0
2022-09-26,0,7.189956105734378,3
2022-09-27,0,10.537125112385938,5
2022-09-28,3,10.887488878195313,14
2022-09-29,0,11.492060985712499,12
2022-09-30,0,5.181526840756249,9
2022-10-01,0,-2.227777115215625,3
2022-10-02,0,-1.3263095999999988,1
2022-10-03,0,-0.9734864699999978,8
2022-10-04,0,-0.7717115216249977,5
2022-10-05,0,-0.6394308027249981,10
2022-10-06,0,-0.4857821471343736,21
2022-10-07,0,-0.3318910351859366,8
2022-10-08,0,5.8058695603718755,6
2022-10-09,0,-0.6671908202875003,2
2022-10-10,1,6.7299999999999995,0
2022-10-11,2,18.128999999999998,7
2022-10-12,0,15.661024999999999,21
2022-10-13,6,11.048799499999998,20
2022-10-14,0,0.024890424999998384,7
2022-10-15,0,-2.014966927499999,5
2022-10-16,0,-1.3616872155937474,6
2022-10-17,8,3.956996273534378,11
2022-10-18,3,-1.3022966448593731,21
2022-10-19,1,4.102105127451564,22
2022-10-20,4,8.830894382535938,15
2022-10-21,0,0.35327068338437506,18
2022-10-22,0,-1.0193726245499999,13
2022-10-23,0,-0.5693191201078122,8
2022-10-24,3,2.6003227687500012,4
2022-10-25,6,0.3838558724218757,15
2022-10-26,3,2.503683631070313,10
2022-10-27,3,7.384397447421875,12
2022-10-28,0,1.8146477146640623,6
2022-10-29,0,-0.9176379013906251,6
2022-10-30,0,-0.4973879925718748,3
2022-10-31,1,-0.3455933512499992,9
2022-11-01,0,10.729793827203126,12
2022-11-02,18,1.6783076906265622,11
2022-11-03,9,11.039660600917188,15
2022-11-04,12,9.216475849517186,16
2022-11-05,0,-2.0486832593343753,11
2022-11-06,0,-1.1014683076078122,6
2022-11-07,0,11.2454176125,2
2022-11-08,0,21.21779480375,14
2022-11-09,1,5.686239068078124,9
2022-11-10,0,6.324001190557812,22
2022-11-11,0,-0.47049697254531253,15
2022-11-12,0,-0.7361761736031227,7
2022-11-13,0,-1.2534792778953103,4
2022-11-14,0,-0.8688638924999976,10
2022-11-15,0,0.29669136756250214,10
2022-11-16,1,3.3079451914593765,26
2022-11-17,0,4.133427533282813,2
2022-11-18,0,17.09444610503594,1
2022-11-19,0,-2.2654824951046892,4
2022-11-20,0,-1.0776327680875002,2
2022-11-21,0,8.297659634964063,11
2022-11-22,2,-1.416250496249999,13
2022-11-23,7,1.185145339484376,7
2022-11-24,0,4.204443189151563,0
2022-11-25,1,2.9429139922781262,2
2022-11-26,0,-1.041274646960937,1
2022-11-27,0,-0.6334624581468743,0
2022-11-28,1,3.6506107337500007,4
2022-11-29,16,30.324327407859375,15
2022-11-30,3,-1.5080541278234398,10
2022-12-01,5,0.16374684271874895,20
2022-12-02,0,-1.3651640551500004,11
2022-12-03,0,-0.9322720147421849,8
2022-12-04,0,-0.684187710143748,5
2022-12-05,0,1.4740443275000015,8
2022-12-06,0,6.359264639187501,6
2022-12-07,1,0.8312754688718753,6
2022-12-08,0,0.12631155285468787,9
2022-12-09,0,2.533240668896875,10
2022-12-10,0,-0.5956687050718747,11
2022-12-11,0,0.6560337250000005,5
2022-12-12,0,14.647282520000001,12
2022-12-13,0,0.2537792252187492,19
2022-12-14,0,0.9290244488187498,8
2022-12-15,0,6.133329172467187,6
2022-12-16,0,2.7672986431625004,2
2022-12-17,0,-1.105342054082812,3
2022-12-18,0,-0.6867789413578118,0
2022-12-19,2,26.506831218234375,1
2022-12-20,10,8.904097784729686,3
2022-12-21,0,7.261092105929686,2
2022-12-22,1,11.524261745146873,0
2022-12-23,3,-1.8780381811812497,0
2022-12-24,0,-0.7951674698140607,0
2022-12-25,0,0.6670042523562523,0
2022-12-26,0,-0.18141644874999718,0
2022-12-27,0,0.012114068578127024,0
2022-12-28,0,2.124426837842189,1
2022-12-29,0,1.204115129412501,4
2022-12-30,0,-0.6585966163281245,3
2022-12-31,0,-0.3768492197687496,4
2023-01-01,0,0.8115791794484379,2
2023-01-02,0,-0.24146643731718714,4
2023-01-03,0,-0.15417925183749973,1
2023-01-04,0,4.8939277206984375,2
2023-01-05,0,2.420046315917187,0
2023-01-06,0,-0.5854499336390628,1
2023-01-07,0,-0.30745971757187507,8
2023-01-08,0,-0.19990619624999964,3
2023-01-09,0,1.8478604369843756,3
2023-01-10,0,-0.3225591650359373,7
2023-01-11,1,1.8150454812500003,7
2023-01-12,0,6.661877346171875,17
2023-01-13,1,1.097975798273437,10
2023-01-14,0,-0.6294300576078128,5
2023-01-15,0,-0.357149025,7
2023-01-16,5,5.743941607500001,6
2023-01-17,0,7.20039709896875,5
2023-01-18,2,1.7666473149281245,7
2023-01-19,0,3.0458834752187496,9
2023-01-20,0,-0.9929382886812499,17
2023-01-21,0,-0.6054290937828116,4
2023-01-22,0,-0.40069128007187416,8
2023-01-23,9,-0.30285852749999903,2
2023-01-24,3,-0.25011248559374927,8
2023-01-25,0,-0.21286875809062442,13
2023-01-26,5,-0.1402705443343746,20
2023-01-27,4,-0.06346980967031234,15
2023-01-28,0,-0.033595410143749914,4
2023-01-29,0,0.0,10
2023-01-30,4,2.0,6
2023-01-31,0,1.7999999999999998,19
2023-02-01,0,0.7099999999999997,6
2023-02-02,2,2.7529999999999997,18
2023-02-03,0,3.556675,18
2023-02-04,0,-0.6370585000000002,5
2023-02-05,0,-0.344720025,5
2023-02-06,1,-0.24061566749999969,4
2023-02-07,0,3.8145137189687506,11
2023-02-08,0,-0.5509810648531249,16
2023-02-09,0,-0.29229515683749985,19
2023-02-10,0,0.8045214234171876,15
2023-02-11,0,-0.2461198096703121,9
2023-02-12,0,-0.14306241014374974,2
2023-02-13,0,-0.08114804999999986,6
2023-02-14,0,3.934962715,13
2023-02-15,4,0.5456099979374998,11
2023-02-16,0,-0.3267574226437501,10
2023-02-17,0,0.8299063037499999,9
2023-02-18,0,-0.22071831301562478,6
2023-02-19,0,-0.13852835253593723,2
2023-02-20,0,-0.09726479999999982,15
2023-02-21,0,-0.07819929749999975,6
2023-02-22,0,-0.06548369831249981,8
2023-02-23,2,-0.05632573565937485,7
2023-02-24,1,-0.019492548785937445,5
2023-02-25,0,-0.009568313015624975,1
2023-02-26,0,-0.008398852535937478,0
2023-02-27,0,0.0,5
2023-02-28,0,0.0,1
2023-03-01,14,0.0,6
2023-03-02,1,0.0,7
2023-03-03,1,0.0,3
2023-03-04,0,0.0,3
2023-03-05,0,0.0,1
2023-03-06,0,0.0,4
2023-03-07,0,0.0,4
2023-03-08,0,0.0,7
2023-03-09,2,0.0,6
2023-03-10,0,0.0,8
2023-03-11,0,0.0,2
2023-03-12,0,0.0,1
2023-03-13,0,0.0,4
2023-03-14,6,0.0,8
2023-03-15,0,0.0,6
2023-03-16,0,0.0,15
2023-03-17,8,0.0,13
2023-03-18,0,0.0,1
2023-03-19,0,0.0,1
2023-03-20,6,0.0,7
2023-03-21,1,0.0,7
2023-03-22,0,0.0,10
2023-03-23,0,0.0,5
2023-03-24,0,0.0,11
2023-03-25,0,2.0,11
2023-03-26,0,-0.20000000000000018,0
2023-03-27,0,0.9099999999999999,14
2023-03-28,0,-0.15700000000000014,9
2023-03-29,0,-0.08632499999999987,9
2023-03-30,0,-0.06073349999999991,12
2023-03-31,0,-0.04698652499999985,11
2023-04-01,0,-0.03830414249999988,9
2023-04-02,0,-0.03229863853124991,3
2023-04-03,0,-0.027891401321874926,8
2023-04-04,0,0.990431686984375,6
2023-04-05,0,-0.10839885253593756,6
2023-04-06,0,-0.04500000000000003,8
2023-04-07,0,0.9715,17
2023-04-08,0,-0.1206625,3
2023-04-09,0,-0.061116749999999984,1
2023-04-10,0,-0.041662012499999984,2
2023-04-11,1,-0.03175619624999989,9
2023-04-12,0,-0.025685063015624923,10
2023-04-13,7,0.9784391349640625,12
2023-04-14,5,-0.11109369625000005,21
2023-04-15,0,-0.05456831301562501,3
2023-04-16,0,-0.0368988525359375,6
2023-04-17,0,-0.020662499999999924,7
2023-04-18,0,-0.016116749999999947,16
2023-04-19,0,1.9868379875,19
2023-04-20,0,-0.21109369625000016,4
2023-04-21,0,-0.09956831301562505,11
2023-04-22,0,-0.06539885253593752,10
2023-04-23,0,-0.04132499999999985,0
2023-04-24,4,-0.032233499999999894,3
2023-04-25,0,-0.02632402499999992,0
2023-04-26,1,-0.022187392499999934,13
2023-04-27,4,-0.01913662603124995,11
2023-04-28,0,0.983202294928125,3
2023-04-29,0,-0.10000000000000009,2
2023-04-30,0,-0.04500000000000003,0
2023-05-01,0,-0.028500000000000022,7
2023-05-02,0,-0.020662499999999924,6
2023-05-03,4,-0.016116749999999947,10
2023-05-04,1,-0.01316201249999996,26
2023-05-05,9,-0.011093696249999967,8
2023-05-06,0,-0.009568313015624975,1
2023-05-07,0,-0.008398852535937478,4
2023-05-08,0,0.0,7
2023-05-09,2,0.0,9
2023-05-10,0,0.0,11
2023-05-11,0,0.0,4
2023-05-12,1,0.0,4
2023-05-13,0,0.0,10
2023-05-14,0,0.0,4
2023-05-15,0,0.0,14
2023-05-16,0,0.0,8
2023-05-17,0,0.0,4
2023-05-18,0,0.0,12
2023-05-19,0,0.0,4
2023-05-20,0,0.0,4
2023-05-21,0,0.0,10
2023-05-22,0,0.0,12
2023-05-23,0,0.0,10
2023-05-24,0,0.0,11
2023-05-25,0,0.0,16
2023-05-26,0,0.0,14
2023-05-27,0,0.0,6
2023-05-28,0,0.0,5
2023-05-29,0,0.0,1
2023-05-30,0,0.0,5
2023-05-31,0,0.0,7
2023-06-01,0,0.0,11
2023-06-02,0,0.0,15
2023-06-03,0,0.0,8
2023-06-04,0,0.0,4
2023-06-05,0,0.0,8
2023-06-06,4,0.0,17
2023-06-07,0,0.0,16
2023-06-08,0,0.0,6
2023-06-09,0,0.0,13
2023-06-10,0,0.0,6
2023-06-11,0,0.0,13
2023-06-12,0,0.0,8
2023-06-13,0,0.0,13
2023-06-14,0,0.0,9
2023-06-15,0,0.0,15
2023-06-16,1,0.0,19
2023-06-17,0,0.0,13
2023-06-18,0,0.0,1
2023-06-19,1,0.0,3
2023-06-20,0,0.0,8
2023-06-21,10,0.0,10
2023-06-22,0,0.0,18
2023-06-23,0,0.0,19
2023-06-24,0,0.0,11
2023-06-25,0,0.0,13
2023-06-26,0,0.0,9
2023-06-27,0,0.0,10
2023-06-28,0,0.0,9
2023-06-29,0,0.0,15
2023-06-30,0,0.0,12
2023-07-01,0,0.0,7
2023-07-02,0,0.0,3
2023-07-03,1,0.0,3
2023-07-04,2,0.0,2
2023-07-05,1,1.0,5
2023-07-06,0,0.8999999999999999,7
2023-07-07,0,-0.14500000000000013,12
2023-07-08,0,-0.07350000000000005,5
2023-07-09,0,-0.04916249999999994,11
2023-07-10,0,-0.036779249999999875,8
2023-07-11,2,-0.02927876249999991,17
2023-07-12,0,-0.024255708749999928,5
2023-07-13,0,-0.02066200926562494,9
2023-07-14,0,1.9820328344484375,22
2023-07-15,0,-0.20839885253593765,8
2023-07-16,0,-0.09000000000000007,14
2023-07-17,0,-0.057000000000000044,13
2023-07-18,0,-0.04132499999999985,24
2023-07-19,0,-0.032233499999999894,12
2023-07-20,0,-0.02632402499999992,17
2023-07-21,0,-0.022187392499999934,12
2023-07-22,0,-0.01913662603124995,6
2023-07-23,0,-0.016797705071874957,8
2023-07-24,0,0.0,11
2023-07-25,0,0.0,14
2023-07-26,0,0.0,12
2023-07-27,0,0.0,8
2023-07-28,0,0.0,1
2023-07-29,0,0.0,0
2023-07-30,0,0.0,4
2023-07-31,0,0.0,9
2023-08-01,0,0.0,18
2023-08-02,0,1.0,6
2023-08-03,0,-0.10000000000000009,10
2023-08-04,0,-0.04500000000000003,8
2023-08-05,0,-0.028500000000000022,10
2023-08-06,0,-0.020662499999999924,0
2023-08-07,0,-0.016116749999999947,7
2023-08-08,0,-0.01316201249999996,14
2023-08-09,0,-0.011093696249999967,7
2023-08-10,0,-0.009568313015624975,15
2023-08-11,0,-0.008398852535937478,23
2023-08-12,0,0.0,14
2023-08-13,0,0.0,7
2023-08-14,0,0.0,21
2023-08-15,0,0.0,9
2023-08-16,0,0.0,12
2023-08-17,0,0.0,26
2023-08-18,0,0.0,8
2023-08-19,0,0.0,7
2023-08-20,0,0.0,5
2023-08-21,0,0.0,19
2023-08-22,0,0.0,28
2023-08-23,0,0.0,28
2023-08-24,0,0.0,44
2023-08-25,0,1.0,25
2023-08-26,0,-0.10000000000000009,21
2023-08-27,0,-0.04500000000000003,8
2023-08-28,0,-0.028500000000000022,10
2023-08-29,0,-0.020662499999999924,16
2023-08-30,0,-0.016116749999999947,22
2023-08-31,0,-0.01316201249999996,16
2023-09-01,0,0.98890630375,8
2023-09-02,0,-0.10956831301562506,3
2023-09-03,0,-0.05339885253593751,1
2023-09-04,1,-0.028500000000000022,3
2023-09-05,0,-0.020662499999999924,8
2023-09-06,1,-0.016116749999999947,21
2023-09-07,0,-0.01316201249999996,11
2023-09-08,0,-0.011093696249999967,21
2023-09-09,0,-0.009568313015624975,5
2023-09-10,0,-0.008398852535937478,6
2023-09-11,0,0.0,8
2023-09-12,0,0.0,12
2023-09-13,0,0.0,7
2023-09-14,0,0.0,8
2023-09-15,0,0.0,17
2023-09-16,0,0.0,6
2023-09-17,0,0.0,4
2023-09-18,0,0.0,6
2023-09-19,0,0.0,9
2023-09-20,0,0.0,12
2023-09-21,0,0.0,4
2023-09-22,0,0.0,11
2023-09-23,0,0.0,8
2023-09-24,0,0.0,3
2023-09-25,0,0.0,10
2023-09-26,0,0.0,19
2023-09-27,5,0.0,6
2023-09-28,0,0.0,9
2023-09-29,0,0.0,14
2023-09-30,0,0.0,9
2023-10-01,0,0.0,5
2023-10-02,0,0.0,9
2023-10-03,0,0.0,12
