,saltstack/salt,ansible/ansible,cfengine/core
2012-07-30,7.262303436799998,27,0
2012-07-31,26.6830101504,22,2
2012-08-01,17.495023820800004,40,15
2012-08-02,-1.125989478399994,36,0
2012-08-03,-0.24099266559999677,12,3
2012-08-04,-0.7238162432000017,0,1
2012-08-05,-3.4528329728000013,0,10
2012-08-06,4.5987369984,2,4
2012-08-07,5.555090944,29,19
2012-08-08,-0.38709524479999935,25,7
2012-08-09,1.4549830656000005,29,12
2012-08-10,3.253606297600001,46,13
2012-08-11,-1.6240326655999997,34,4
2012-08-12,-7.5222401024,3,0
2012-08-13,22.339913728,12,12
2012-08-14,1.2446008319999997,23,9
2012-08-15,15.612199424,17,9
2012-08-16,8.097978470400001,0,11
2012-08-17,-0.05556930559999884,19,33
2012-08-18,12.717281382400001,23,18
2012-08-19,-7.6575929344,9,7
2012-08-20,17.2029433856,19,16
2012-08-21,-8.921175551999998,9,5
2012-08-22,0.4079997952000003,14,8
2012-08-23,-7.989793587199999,8,5
2012-08-24,14.058212147199999,17,8
2012-08-25,7.3754331136000015,3,0
2012-08-26,-10.507500032,0,1
2012-08-27,12.784932864,15,0
2012-08-28,14.8378326016,34,12
2012-08-29,-1.200197017599999,21,1
2012-08-30,22.3714484224,33,0
2012-08-31,-7.044267519999998,10,2
2012-09-01,-0.4255259647999985,0,2
2012-09-02,-1.0692759552000002,5,0
2012-09-03,15.463551385599999,0,4
2012-09-04,-7.8734025728,17,3
2012-09-05,9.751065497599999,16,2
2012-09-06,11.464326144000001,12,8
2012-09-07,4.8668461056000005,21,2
2012-09-08,-9.478244966399998,9,2
2012-09-09,-4.304456396800001,1,3
2012-09-10,19.7522102272,9,4
2012-09-11,-4.0977774592,9,7
2012-09-12,7.2155982848,11,5
2012-09-13,-2.533023436799999,3,5
2012-09-14,0.15430236159999922,6,6
2012-09-15,3.9681120256,0,0
2012-09-16,-3.7401475071999997,0,0
2012-09-17,7.993375436799999,10,0
2012-09-18,27.0935504896,6,6
2012-09-19,4.552794112000004,19,9
2012-09-20,13.983783116800002,0,5
2012-09-21,-7.866183884799998,4,2
2012-09-22,12.7490640896,1,0
2012-09-23,8.739378073600001,9,0
2012-09-24,34.7707241472,6,4
2012-09-25,1.5030151168000039,16,33
2012-09-26,8.679168921600002,14,8
2012-09-27,19.595012608,14,9
2012-09-28,1.3276545024000015,29,21
2012-09-29,-10.4726659072,35,0
2012-09-30,6.890056703999999,39,1
2012-10-01,17.0185637888,23,5
2012-10-02,13.244513484800002,23,1
2012-10-03,-11.452019404799998,13,1
2012-10-04,28.2938692608,23,3
2012-10-05,26.223439155200005,9,8
2012-10-06,-10.489887641599996,5,0
2012-10-07,10.855361945600002,7,0
2012-10-08,9.8724614144,31,5
2012-10-09,5.075082342400002,15,0
2012-10-10,-7.557003571199999,24,4
2012-10-11,9.512498688,14,8
2012-10-12,16.0668519424,43,7
2012-10-13,-20.0217964544,9,0
2012-10-14,-0.16118599680000045,4,4
2012-10-15,5.168054271999999,8,0
2012-10-16,27.7912138752,19,0
2012-10-17,-9.806736793599995,15,2
2012-10-18,8.673554841600001,24,2
2012-10-19,14.631887564800001,15,7
2012-10-20,-9.997301248,12,0
2012-10-21,-8.6433303552,12,0
2012-10-22,27.8326513664,6,8
2012-10-23,3.488243711999999,11,9
2012-10-24,52.72324352,23,9
2012-10-25,28.063628492800007,18,1
2012-10-26,6.046194483200004,25,21
2012-10-27,-24.785135820799997,6,0
2012-10-28,-10.695674163200003,3,0
2012-10-29,35.15254108159999,12,1
2012-10-30,16.898006118399998,14,5
2012-10-31,13.770540236800002,17,5
2012-11-01,14.146993971200004,13,1
2012-11-02,-2.887517286399998,4,14
2012-11-03,-12.556098457600001,15,0
2012-11-04,16.7269595136,6,0
2012-11-05,30.073860710399998,3,2
2012-11-06,-2.898631884799997,11,2
2012-11-07,15.753505894400003,26,2
2012-11-08,24.6385268736,10,3
2012-11-09,10.174117478400003,30,3
2012-11-10,-3.9631755264000006,12,0
2012-11-11,12.593651814399998,5,1
2012-11-12,28.3196045312,14,2
2012-11-13,17.567195750400003,20,9
2012-11-14,35.526930739200004,9,1
2012-11-15,69.30967203840001,4,10
2012-11-16,12.570651852800005,5,20
2012-11-17,-21.252563660799993,15,1
2012-11-18,-13.640476057600004,11,4
2012-11-19,9.242668851199994,8,7
2012-11-20,19.0299113472,6,4
2012-11-21,18.5469406208,9,8
2012-11-22,-3.8865645567999962,10,1
2012-11-23,7.3470156800000055,8,7
2012-11-24,-13.003078041599998,11,5
2012-11-25,-2.3566095360000006,4,1
2012-11-26,30.375915929599998,15,16
2012-11-27,11.6360580096,13,3
2012-11-28,5.950589030400003,13,10
2012-11-29,20.039338700800002,1,4
2012-11-30,12.854053273600002,0,7
2012-12-01,-3.0095478783999994,6,1
2012-12-02,7.031478886399999,11,4
2012-12-03,19.110185267200002,2,4
2012-12-04,29.436835430400002,5,4
2012-12-05,-5.931742617599994,5,4
2012-12-06,5.054851788800001,2,7
2012-12-07,-2.6467129344,1,9
2012-12-08,-12.384171519999999,0,0
2012-12-09,7.815193702399998,1,2
2012-12-10,26.205902643199998,1,1
2012-12-11,15.590748672000004,4,8
2012-12-12,6.978252390400002,16,3
2012-12-13,-0.044904345599995565,5,0
2012-12-14,11.074976460799999,10,26
2012-12-15,-17.673344204799996,9,0
2012-12-16,-2.1799213056000024,4,0
2012-12-17,18.8384372736,3,9
2012-12-18,2.657642803199998,5,6
2012-12-19,14.5479916544,8,24
2012-12-20,32.084974592,2,12
2012-12-21,-6.203384422399996,1,4
2012-12-22,11.402258124800003,0,0
2012-12-23,-13.439673548799998,6,0
2012-12-24,4.472235724799997,3,0
2012-12-25,-10.797758259200002,0,0
2012-12-26,2.9029552127999985,0,19
2012-12-27,50.737964544,1,1
2012-12-28,86.268286464,0,1
2012-12-29,26.722691379200008,0,2
2012-12-30,-28.67618140159999,0,0
2012-12-31,66.3553503232,0,0
2013-01-01,-34.24085923839999,0,0
2013-01-02,-9.916183961600005,0,0
2013-01-03,-4.040524902400001,10,16
2013-01-04,18.4972695552,6,4
2013-01-05,-6.004013567999998,5,2
2013-01-06,-11.709075967999997,3,0
2013-01-07,14.701767577599998,6,20
2013-01-08,8.9250249728,2,9
2013-01-09,26.195509350400002,13,5
2013-01-10,49.464039424000006,8,30
2013-01-11,9.982989824000008,1,5
2013-01-12,-18.993383935999994,2,0
2013-01-13,5.768753663999995,14,34
2013-01-14,30.347775590399998,1,7
2013-01-15,41.815867904,0,8
2013-01-16,-11.372507443199993,1,13
2013-01-17,3.6312190976000025,2,4
2013-01-18,35.712721715200004,10,3
2013-01-19,-19.094726348799995,3,1
2013-01-20,5.954573619199998,6,0
2013-01-21,37.8162909184,8,11
2013-01-22,3.383387033600002,12,13
2013-01-23,-0.27735971839999607,16,45
2013-01-24,20.4586697728,6,9
2013-01-25,-2.1175750656000005,14,10
2013-01-26,7.793565900800001,25,29
2013-01-27,-6.272711475199998,3,0
2013-01-28,21.932150784,10,6
2013-01-29,28.823575552,6,8
2013-01-30,25.574120038399997,2,14
2013-01-31,41.886081536000006,10,1
2013-02-01,-12.874281164799996,5,2
2013-02-02,-10.455590297599997,22,0
2013-02-03,-6.199576883200002,13,3
2013-02-04,13.203965337599996,11,3
2013-02-05,1.2216332288000018,2,6
2013-02-06,38.6981875712,6,18
2013-02-07,23.650147328000003,21,2
2013-02-08,35.005882060800005,6,2
2013-02-09,-31.972254515199992,29,0
2013-02-10,-10.253818675200002,24,0
2013-02-11,12.207409254399998,6,12
2013-02-12,35.8920226816,8,7
2013-02-13,22.060924825600004,7,10
2013-02-14,-16.502763519999995,9,16
2013-02-15,3.3410165760000012,2,29
2013-02-16,-4.769317478399998,37,1
2013-02-17,5.879020646399997,26,0
2013-02-18,33.4811449344,19,23
2013-02-19,15.198120550400006,14,9
2013-02-20,5.640344268800003,29,33
2013-02-21,-9.5191269376,5,51
2013-02-22,7.513637887999998,12,24
2013-02-23,-1.5156186112000007,47,2
2013-02-24,2.634066739199998,10,0
2013-02-25,26.3070505984,15,22
2013-02-26,45.4979004416,9,13
2013-02-27,-5.136453324799994,31,9
2013-02-28,13.3795524608,23,8
2013-03-01,-2.7528427519999994,44,8
2013-03-02,-15.980572057600003,28,6
2013-03-03,5.067510067199999,1,17
2013-03-04,23.3046711296,2,29
2013-03-05,59.438938316800005,18,13
2013-03-06,-27.312094105599996,10,20
2013-03-07,64.397690368,13,23
2013-03-08,-1.905588326399993,7,15
2013-03-09,-22.168595660799994,1,2
2013-03-10,4.116936499200001,13,17
2013-03-11,28.525624934399996,22,43
2013-03-12,29.0053705728,14,40
2013-03-13,-10.507467571199996,9,16
2013-03-14,5.457266073600003,15,41
2013-03-15,-4.338943692800001,9,37
2013-03-16,-14.554788249600001,10,6
2013-03-17,21.744112844799997,38,2
2013-03-18,20.3545071616,17,28
2013-03-19,-5.496043519999997,9,38
2013-03-20,28.245329920000003,3,12
2013-03-21,24.334709248000003,5,15
2013-03-22,3.2019380224000002,7,14
2013-03-23,13.073184870400002,6,1
2013-03-24,8.991974195200001,16,1
2013-03-25,26.7845158912,7,15
2013-03-26,8.883292876800006,23,14
2013-03-27,-19.645661388799997,7,13
2013-03-28,12.119457279999999,3,10
2013-03-29,17.102268006400003,7,4
2013-03-30,-19.6746228736,9,3
2013-03-31,6.654976511999999,8,31
2013-04-01,9.498860544,8,13
2013-04-02,-6.317944729600001,3,7
2013-04-03,12.971617996800001,9,12
2013-04-04,8.192531353600003,9,33
