,metabase/metabase,getredash/redash,apache/superset
2019-12-24,0,5,-0.5532263233125001
2019-12-25,0,7,-0.4155317830093753
2019-12-26,1,3,-0.28674771396093773
2019-12-27,1,0,-0.17805301822968767
2019-12-28,0,0,-0.11395455602812522
2019-12-29,0,0,-0.07329092668125009
2019-12-30,0,5,-0.015876716765625045
2019-12-31,0,1,2.9864165867671875
2020-01-01,0,1,-0.9000000000000001
2020-01-02,0,0,0.6850000000000003
2020-01-03,2,0,2.5215
2020-01-04,0,0,-0.12548749999999997
2020-01-05,0,0,-0.7636607499999998
2020-01-06,6,2,1.6064949125
2020-01-07,4,0,0.13342042874999993
2020-01-08,5,2,1.289765737203125
2020-01-09,3,1,-0.9832703509484375
2020-01-10,13,1,4.554145599484375
2020-01-11,4,0,-1.7987738372796878
2020-01-12,0,3,-0.7382339314640622
2020-01-13,14,3,3.5682806767671877
2020-01-14,13,3,0.5019150677187498
2020-01-15,1,0,4.75044065926875
2020-01-16,8,2,1.5902588407359373
2020-01-17,6,0,-1.2316031952156248
2020-01-18,3,0,-1.3555895838281249
2020-01-19,0,0,-0.8044560161640624
2020-01-20,0,4,-0.52086232
2020-01-21,8,4,1.5998499104375
2020-01-22,12,2,3.0773255710374996
2020-01-23,9,7,4.368462915440625
2020-01-24,7,0,3.4970353797906246
2020-01-25,3,0,0.18146463030312532
2020-01-26,0,1,-0.12067391323281207
2020-01-27,3,0,0.32158227500000036
2020-01-28,2,1,2.4611655025
2020-01-29,0,1,4.92492329646875
2020-01-30,1,0,0.8474117389718749
2020-01-31,8,0,0.3540543164750001
2020-02-01,0,0,-1.2367848262406254
2020-02-02,0,0,1.53337459780625
2020-02-03,3,1,3.2442665792703123
2020-02-04,6,0,1.5884161075031251
2020-02-05,5,0,3.6506786902218753
2020-02-06,3,1,-0.9788501027906253
2020-02-07,0,0,2.0032833065578126
2020-02-08,0,0,-0.26701491447812487
2020-02-09,0,11,-1.7287590902140624
2020-02-10,2,4,0.0442301177203126
2020-02-11,0,2,0.02526140647343733
2020-02-12,0,0,1.1040646992734373
2020-02-13,5,1,-1.1045724510250003
2020-02-14,4,0,5.454692767071875
2020-02-15,6,0,-2.1174709910281253
2020-02-16,0,1,-0.8494131989624998
2020-02-17,1,0,3.514154537284375
2020-02-18,2,3,1.4776292844843748
2020-02-19,1,1,3.4343038225015627
2020-02-20,3,2,1.7619779782359375
2020-02-21,8,0,-2.205060468965625
2020-02-22,0,0,-0.05212880059374969
2020-02-23,0,2,-0.0025971793968748713
2020-02-24,1,3,8.1400770675
2020-02-25,5,1,-1.2201640008125003
2020-02-26,5,4,3.0654638780218755
2020-02-27,2,2,-0.5113456685265625
2020-02-28,0,0,-1.7898875457265626
2020-02-29,0,0,-0.9518790391812498
2020-03-01,0,6,-0.6236147530156249
2020-03-02,6,0,2.5244364312515626
2020-03-03,3,3,2.729766775876562
2020-03-04,7,3,0.18964775362343733
2020-03-05,1,0,4.65703504220625
2020-03-06,4,1,1.531842000304687
2020-03-07,2,0,0.7740224235343751
2020-03-08,0,1,1.0539514125000005
2020-03-09,12,0,1.0965892287500003
2020-03-10,8,2,3.097507529703125
2020-03-11,6,1,2.4852746707390625
2020-03-12,6,0,-0.7061024289624998
2020-03-13,4,0,4.099752940440625
2020-03-14,1,0,-1.869195005209375
2020-03-15,0,1,-1.6270919619781246
2020-03-16,5,1,2.0474172262546873
2020-03-17,2,3,2.440513428754687
2020-03-18,8,1,3.005034082723437
2020-03-19,1,0,0.5468793775078122
2020-03-20,2,0,0.9798174953046876
2020-03-21,0,0,-1.9036951508093751
2020-03-22,0,0,0.01958671633750031
2020-03-23,3,0,1.0888325655171875
2020-03-24,2,4,9.845488192203124
2020-03-25,2,0,-0.9275468130109381
2020-03-26,1,0,10.525405854490625
2020-03-27,5,0,0.8480357122890627
2020-03-28,1,0,-2.956389252495312
2020-03-29,0,0,-0.2571794884484371
2020-03-30,1,1,2.016845998234375
2020-03-31,4,1,-2.4205476955140623
2020-04-01,2,0,0.6811822553625
2020-04-02,2,1,3.4687773203921872
2020-04-03,0,3,-0.3142625626515634
2020-04-04,0,0,1.2997553286296872
2020-04-05,0,1,-1.7162401936625
2020-04-06,0,2,3.1845810582359375
2020-04-07,0,0,5.255338331471875
2020-04-08,6,1,-0.9085805129312501
2020-04-09,3,0,6.16473772271875
2020-04-10,2,0,-1.4014575452937503
2020-04-11,0,0,0.8844391790546879
2020-04-12,0,1,-2.0422871767624997
2020-04-13,2,2,1.9057141278015628
2020-04-14,2,13,6.360643491687499
2020-04-15,3,0,5.715439882209375
2020-04-16,2,0,-1.1327179911609377
2020-04-17,0,0,3.2965748044093752
2020-04-18,1,0,-2.2582533106437497
2020-04-19,0,1,1.1476359357375003
2020-04-20,4,1,1.9661612890515627
2020-04-21,3,1,3.686548147203125
2020-04-22,0,0,2.974793974926562
2020-04-23,0,0,-1.266322503003125
2020-04-24,1,3,5.856283875607813
2020-04-25,0,3,-3.551666401542188
2020-04-26,0,0,-1.6256689674124996
2020-04-27,1,0,1.9886256664703126
2020-04-28,4,1,3.361573575739062
2020-04-29,1,2,5.6373386789749995
2020-04-30,3,2,5.495577772509375
2020-05-01,2,0,-0.22289960292812516
2020-05-02,2,1,-2.0651538105906244
2020-05-03,0,3,-0.9039111433624996
2020-05-04,2,2,0.58449936625
2020-05-05,1,1,5.478704330953125
2020-05-06,2,1,7.990136723973437
2020-05-07,0,1,0.31744753596093744
2020-05-08,2,4,1.4677870357468752
2020-05-09,0,0,-3.2480737224078124
2020-05-10,0,0,-0.6080586184468746
2020-05-11,4,3,3.6444240350015624
2020-05-12,6,5,-0.3885410005140626
2020-05-13,4,0,4.203660582425
2020-05-14,8,1,1.171419041698437
2020-05-15,1,2,-0.5031202481390626
2020-05-16,0,0,-1.7765077624921874
2020-05-17,0,0,3.0483058475859375
2020-05-18,0,0,3.184803689484375
2020-05-19,2,0,4.610227280439062
2020-05-20,3,3,8.771021907804688
2020-05-21,2,2,-1.037967947059375
2020-05-22,1,1,-1.379115393959374
2020-05-23,0,0,-1.3429492864625
2020-05-24,0,4,-0.6573919839656248
2020-05-25,1,0,0.6374477266875
2020-05-26,29,3,3.490505496990625
2020-05-27,2,1,2.631232181476562
2020-05-28,5,0,2.378121936182812
2020-05-29,7,1,-2.72024848585625
2020-05-30,1,0,-1.2110782227124997
2020-05-31,0,4,-0.7554762919812499
2020-06-01,1,0,1.4668072600015625
2020-06-02,2,1,2.9948712219859375
2020-06-03,1,1,4.27225890845625
2020-06-04,2,0,2.4189129812578125
2020-06-05,2,0,0.40437435000781274
2020-06-06,0,0,-2.0700075661640622
2020-06-07,0,2,-0.018917724999999663
2020-06-08,3,0,0.0113280025000001
2020-06-09,0,4,2.07864354646875
2020-06-10,1,0,8.525517601471876
2020-06-11,0,4,0.2711145902249994
2020-06-12,4,0,1.2838613655250004
2020-06-13,0,0,-2.5040358289609372
2020-06-14,0,0,-1.2317741259484372
2020-06-15,5,3,0.1994709219843751
2020-06-16,2,0,6.101328423751562
2020-06-17,2,1,8.332209248970312
2020-06-18,3,4,-0.46296995235468863
2020-06-19,10,0,-1.0868325943906245
2020-06-20,0,0,-2.10319826999375
2020-06-21,0,0,1.8245562345687503
2020-06-22,2,0,8.31150393875
2020-06-23,2,3,-0.9188731205156255
2020-06-24,1,1,7.385685608157813
2020-06-25,3,5,2.5773939029484367
2020-06-26,1,0,3.9298752898765628
2020-06-27,0,0,-3.3036196739624994
2020-06-28,0,1,-2.364133022715624
2020-06-29,1,3,6.533614524703125
2020-06-30,1,3,-1.478039603604688
2020-07-01,0,5,2.746072442375
2020-07-02,5,4,4.265814526395312
2020-07-03,1,2,-1.4872102021875007
2020-07-04,0,0,0.8083580994953126
2020-07-05,1,0,-1.097543922628125
2020-07-06,7,0,3.6244579217671875
2020-07-07,1,1,1.6468006558749995
2020-07-08,9,2,3.63739885435625
2020-07-09,8,1,6.06736369845625
2020-07-10,4,0,4.914656031476563
2020-07-11,1,0,-3.518241259910937
2020-07-12,0,2,-1.3505145630124993
2020-07-13,6,1,2.275179224785938
2020-07-14,2,2,10.698073982939063
2020-07-15,3,1,1.8581599117734369
2020-07-16,9,4,0.6973800702249999
2020-07-17,5,1,1.3828424934625003
2020-07-18,3,0,-3.389872806235938
2020-07-19,0,0,-0.7402089096109372
2020-07-20,9,0,3.5857053125015623
2020-07-21,13,0,2.5590853734546872
2020-07-22,12,0,3.2570625503656245
2020-07-23,1,2,4.838425429364062
2020-07-24,4,0,-0.8272865952078128
2020-07-25,0,0,-1.6169952624921873
2020-07-26,0,0,-0.6838549024140621
2020-07-27,4,3,3.6898111019843753
2020-07-28,9,1,5.649811959189062
2020-07-29,6,0,7.438885557507812
2020-07-30,4,1,-1.8920608942578134
2020-07-31,7,1,4.949800352728126
2020-08-01,0,0,-4.037936842409375
2020-08-02,0,0,-0.8900380427140617
2020-08-03,1,0,1.4660963512515626
2020-08-04,7,1,8.083824575439062
2020-08-05,1,3,2.914434600960937
2020-08-06,1,0,1.1049075884656245
2020-08-07,1,0,6.671086364142187
2020-08-08,1,0,-2.623330586323438
2020-08-09,0,1,-1.7233071671124995
2020-08-10,3,0,4.180588586984375
2020-08-11,4,0,4.012021411470312
2020-08-12,2,0,1.384349863895312
2020-08-13,1,0,0.7338308565625002
2020-08-14,0,0,1.1772028110421875
2020-08-15,0,0,-2.664838643820313
2020-08-16,0,0,-0.39308426460937484
2020-08-17,8,2,3.83299552676875
2020-08-18,1,0,1.757520057423437
2020-08-19,1,4,4.71607168449375
2020-08-20,1,2,-0.2010825214578129
2020-08-21,0,2,1.6892142217734376
2020-08-22,1,0,-0.38187263249375025
2020-08-23,0,0,-1.7882137391812498
2020-08-24,3,0,3.0196842144843754
2020-08-25,0,3,2.099427120439062
2020-08-26,0,0,1.8468265630234373
2020-08-27,1,0,8.767093558459376
2020-08-28,2,0,0.6162451370734363
2020-08-29,2,0,-1.3147026542609366
2020-08-30,0,2,-1.2382415364624997
2020-08-31,0,0,1.4357121285343755
2020-09-01,0,1,3.1158053379375
2020-09-02,1,0,9.44681464750625
2020-09-03,0,0,1.1541221562562498
2020-09-04,0,2,0.1219666188968751
2020-09-05,0,1,-3.1239697893890623
2020-09-06,0,0,-1.5960216109453123
2020-09-07,0,0,0.9480623230187502
2020-09-08,2,0,-0.3743417822796875
2020-09-09,0,0,7.883812716473438
2020-09-10,0,2,3.610695240148437
2020-09-11,13,0,0.48108464561249953
2020-09-12,1,0,0.28488965354062534
2020-09-13,0,0,-2.2285781279312493
2020-09-14,1,1,17.83718484
2020-09-15,2,0,5.492569780218749
2020-09-16,2,0,12.78900645551875
2020-09-17,3,1,-0.5619589803734364
2020-09-18,4,0,2.748853081045313
2020-09-19,0,0,-5.932597330942187
2020-09-20,0,0,-2.085030690728124
2020-09-21,5,2,10.598206459051562
2020-09-22,3,0,8.424294208953125
2020-09-23,1,2,9.112977196139061
2020-09-24,0,1,4.090492970159374
2020-09-25,2,0,-2.220546799298437
2020-09-26,1,0,0.06452313074687588
2020-09-27,0,0,-4.241542705345312
2020-09-28,4,1,10.631772649484375
2020-09-29,0,2,5.387168136314061
2020-09-30,0,0,-1.9959588867453135
2020-10-01,0,0,6.934811898990625
