,facebook/react,emberjs/ember.js,angular/angular
2014-12-17,4,17,2.3469678592
2014-12-18,19,18,3.4557729792000003
2014-12-19,5,11,-2.6253321215999996
2014-12-20,2,4,-0.9892385791999999
2014-12-21,2,41,-0.5670560768000001
2014-12-22,4,25,-0.3362504704000003
2014-12-23,7,25,-0.2186496000000001
2014-12-24,1,27,0.83007232
2014-12-25,2,11,-0.5373199359999998
2014-12-26,0,5,-0.23417303039999995
2014-12-27,0,3,-0.12799078399999997
2014-12-28,0,5,-0.04160000000000005
2014-12-29,5,9,5.970048
2014-12-30,3,23,1.5770368000000006
2014-12-31,2,6,-2.3383705599999995
2015-01-01,1,21,-0.879155712
2015-01-02,2,23,-0.5183981568000002
2015-01-03,0,20,-0.3461120000000003
2015-01-04,0,14,-0.2575872000000001
2015-01-05,12,19,-0.20207616
2015-01-06,1,8,4.835583488
2015-01-07,6,7,8.8625882112
2015-01-08,2,1,0.948807372800001
2015-01-09,2,3,5.960000000000001
2015-01-10,1,7,-5.632
2015-01-11,1,8,-2.1913600000000004
2015-01-12,3,4,1.6661119999999996
2015-01-13,17,15,2.8598399999999997
2015-01-14,4,7,-0.07515391999999954
2015-01-15,7,16,4.437441024
2015-01-16,11,13,-1.0202195967999987
2015-01-17,3,2,-1.7582020608
2015-01-18,1,0,-1.6794311680000003
2015-01-19,1,4,-0.8629836800000005
2015-01-20,5,0,10.395326464
2015-01-21,12,12,0.13851688960000175
2015-01-22,18,10,10.34310656
2015-01-23,12,2,-0.12655933439999867
2015-01-24,2,4,-4.411024793599999
2015-01-25,2,7,-2.7270221824000003
2015-01-26,5,17,-0.5655533568000011
2015-01-27,41,6,7.5085798399999995
2015-01-28,10,0,0.44868556800000103
2015-01-29,0,11,-0.8084405247999995
2015-01-30,6,9,-0.8453278719999999
2015-01-31,11,25,-2.1879867392000003
2015-02-01,1,16,-1.0372740096000004
2015-02-02,20,14,-0.6403975168000003
2015-02-03,11,9,-0.4683627520000001
2015-02-04,12,10,-0.3698459647999999
2015-02-05,11,4,21.7079999488
2015-02-06,14,9,9.053800960000004
2015-02-07,2,13,-5.908705894399997
2015-02-08,1,29,-5.1935963136
2015-02-09,12,7,-0.547200000000001
2015-02-10,8,14,6.536255999999999
2015-02-11,9,5,0.9492735999999997
2015-02-12,13,15,-1.5452979199999994
2015-02-13,10,5,3.6648514560000005
2015-02-14,8,5,-1.6061485055999993
2015-02-15,1,16,-0.08808407039999988
2015-02-16,2,3,-0.6071145472000001
2015-02-17,19,2,12.933518335999999
2015-02-18,9,2,7.892425318400002
2015-02-19,20,5,1.4353722368000028
2015-02-20,20,6,-0.25279559679999863
2015-02-21,2,0,3.0876102656000004
2015-02-22,12,1,-6.3893723136
2015-02-23,3,0,1.1416692735999994
2015-02-24,10,2,2.5445677055999996
2015-02-25,2,11,8.7778136064
2015-02-26,8,6,18.790675968000002
2015-02-27,5,5,-7.189192191999998
2015-02-28,3,11,-4.120814591999999
2015-03-01,3,8,-4.622353305600001
2015-03-02,10,0,7.458579148799998
2015-03-03,14,3,2.3102801920000005
2015-03-04,3,3,-3.6824993791999994
2015-03-05,8,5,-2.3790829567999996
2015-03-06,9,0,-1.3075375104000004
2015-03-07,1,1,0.24088197119999943
2015-03-08,2,6,-1.6587040767999999
2015-03-09,7,7,3.1886903296
2015-03-10,46,4,3.8560000000000003
2015-03-11,69,2,4.697916416
2015-03-12,3,6,3.5900655616000012
2015-03-13,5,0,14.1845510144
2015-03-14,12,1,-4.506102988799999
2015-03-15,0,8,-5.4394743808
2015-03-16,21,17,-0.6252737536000006
2015-03-17,13,1,9.495432191999999
2015-03-18,2,2,8.7101150208
2015-03-19,7,17,6.5009400832000015
2015-03-20,7,15,-7.3386875903999975
2015-03-21,2,4,9.3986994176
2015-03-22,1,5,-6.1482939391999984
2015-03-23,10,9,-0.057570304000000405
2015-03-24,13,14,10.136313856000001
2015-03-25,25,10,-3.6777752575999996
2015-03-26,21,14,13.2590736384
2015-03-27,10,2,3.4201620480000017
2015-03-28,6,14,-3.843606015999999
2015-03-29,3,4,-5.6640982016
2015-03-30,15,7,-0.9050606592000006
2015-03-31,5,11,8.364804198399998
2015-04-01,14,3,5.012431564800001
2015-04-02,14,104,11.133251276800001
2015-04-03,2,20,0.015171276800002076
2015-04-04,1,5,-4.9007478784
2015-04-05,7,5,-4.6271529984
2015-04-06,0,11,5.568400895999999
2015-04-07,8,11,1.1678812159999996
2015-04-08,19,3,3.4079570944000004
2015-04-09,18,7,-0.389650636799999
2015-04-10,7,6,29.657022259199998
2015-04-11,1,2,-9.638251622399999
2015-04-12,0,9,-6.669666304000001
2015-04-13,8,9,19.9332458496
2015-04-14,4,16,4.916665344
2015-04-15,2,6,-1.4670680064
2015-04-16,3,20,17.1320517632
2015-04-17,7,10,3.3431059456000014
2015-04-18,8,3,-7.098519551999999
2015-04-19,2,8,-8.2447429632
2015-04-20,8,25,10.8236675072
2015-04-21,3,7,7.169981235200002
2015-04-22,11,9,-8.334287667199998
2015-04-23,2,2,1.8801900544000008
2015-04-24,5,5,-0.678479359999999
2015-04-25,2,0,-2.798658252800001
2015-04-26,4,13,-3.0761810944000003
2015-04-27,8,8,27.3691374592
2015-04-28,6,11,11.287144960000003
2015-04-29,11,12,0.05509273600000242
2015-04-30,3,13,-2.8743958527999993
2015-05-01,5,15,6.1081345023999996
2015-05-02,3,16,-9.525114777599999
2015-05-03,2,16,-4.253483008000002
2015-05-04,6,16,5.242412646399999
2015-05-05,9,18,1.7760901120000003
2015-05-06,1,10,12.6448949248
2015-05-07,7,28,11.4602149888
2015-05-08,7,9,20.1015922688
2015-05-09,0,3,-15.317381222399998
2015-05-10,2,17,-5.305343795200001
2015-05-11,6,15,10.191557119999999
2015-05-12,3,18,19.008630783999998
2015-05-13,13,20,2.808963481600003
2015-05-14,7,22,-1.1460980735999975
2015-05-15,2,11,-1.6183250943999994
2015-05-16,12,5,-6.642491596800001
2015-05-17,1,4,-5.056497561600001
2015-05-18,4,11,21.1712282624
2015-05-19,6,8,31.3575307264
2015-05-20,10,13,6.344671232000003
2015-05-21,7,5,-9.014170726399996
2015-05-22,16,6,21.2661031936
2015-05-23,0,4,-14.0263684096
2015-05-24,1,8,-9.749347635200001
2015-05-25,0,14,-5.4205633536
2015-05-26,3,8,4.211039231999999
2015-05-27,7,5,11.9007249408
2015-05-28,6,7,9.774068121600003
2015-05-29,3,6,12.097050009600002
2015-05-30,1,7,-7.204772863999999
2015-05-31,2,2,-8.4465337344
2015-06-01,8,2,6.005167615999999
2015-06-02,12,10,26.39425792
2015-06-03,4,1,3.678772224000003
2015-06-04,27,20,3.8966199296000017
2015-06-05,8,4,4.736883097600002
2015-06-06,2,5,-11.060614144
2015-06-07,2,20,-5.575293747200002
2015-06-08,15,18,9.829081702399998
2015-06-09,7,8,15.6470144
2015-06-10,11,13,4.624795136000003
2015-06-11,13,36,10.453034905600003
2015-06-12,8,17,13.586285568000001
2015-06-13,5,8,-11.0926019584
2015-06-14,1,6,-3.3001816064000007
2015-06-15,11,28,8.7430073344
2015-06-16,13,6,10.5630948352
2015-06-17,16,0,0.8060090368000008
2015-06-18,11,14,-0.2187630592000005
2015-06-19,4,6,7.4995849216
2015-06-20,2,7,-5.335552102399999
2015-06-21,2,7,-6.2823092224
2015-06-22,13,1,2.971192627199999
2015-06-23,3,1,0.6327811071999996
2015-06-24,15,5,9.9043924992
2015-06-25,8,1,1.537296179200002
2015-06-26,10,7,8.6988822528
2015-06-27,7,1,-9.550877388799998
2015-06-28,1,10,-3.8513278976000005
2015-06-29,8,19,19.7524022272
2015-06-30,5,5,-2.338679500799998
2015-07-01,4,20,12.995056230400001
2015-07-02,17,2,-7.223241420799997
2015-07-03,8,12,2.935341568
2015-07-04,8,9,-6.72221696
2015-07-05,8,0,-3.117576908800001
2015-07-06,6,19,5.070702079999999
2015-07-07,6,9,11.766137856
2015-07-08,10,35,19.628362854400002
2015-07-09,23,5,-1.2536505343999984
2015-07-10,11,16,-1.3571210239999996
2015-07-11,8,10,-4.0148580352
2015-07-12,5,8,-1.431957811200002
2015-07-13,13,4,4.468538879999999
2015-07-14,5,8,3.8572354560000006
2015-07-15,9,16,8.0830562304
2015-07-16,4,24,8.863175475200002
2015-07-17,14,25,5.053231513600002
2015-07-18,2,15,-10.673680486399999
2015-07-19,2,3,-4.4514772992000005
2015-07-20,9,15,4.271137484799999
2015-07-21,14,58,2.279516364799999
2015-07-22,8,4,5.9251314688
2015-07-23,13,19,8.258601472000002
2015-07-24,8,16,10.182095872000001
2015-07-25,4,9,-7.077722214399998
2015-07-26,1,7,-5.8727769088
2015-07-27,11,3,10.061191679999999
2015-07-28,7,2,10.817040896
2015-07-29,5,5,1.7623107584000017
2015-07-30,6,4,3.120032870400001
2015-07-31,7,7,15.2581911552
2015-08-01,5,13,-13.49958912
2015-08-02,1,37,-5.2886454272000005
2015-08-03,6,37,6.9020284927999995
2015-08-04,3,15,7.838923264
2015-08-05,3,14,-6.454031974399999
2015-08-06,11,11,0.6962011135999999
2015-08-07,5,24,9.6716601344
2015-08-08,5,20,-5.7272349696
2015-08-09,1,22,-1.8393157632000001
2015-08-10,6,9,7.290905599999999
2015-08-11,14,16,1.4451686400000003
2015-08-12,11,18,7.877753344
2015-08-13,8,17,5.5540727808
2015-08-14,13,13,-2.0883931135999987
2015-08-15,2,17,-2.741558272
2015-08-16,0,22,-2.9783227392000007
2015-08-17,7,13,4.5254682623999996
2015-08-18,2,8,11.6447550464
2015-08-19,16,4,15.620077568000001
2015-08-20,12,7,2.237336166400002
2015-08-21,6,11,0.2323347456000011
2015-08-22,13,13,-6.946649190399999
2015-08-23,0,20,5.140998963199999
2015-08-24,3,8,4.1635966976
2015-08-25,5,10,5.401186099200001
2015-08-26,1,10,-5.690091929599999
2015-08-27,1,10,4.9634348032
2015-08-28,9,8,4.268385996800001
2015-08-29,4,3,-7.287330303999999
2015-08-30,1,6,-3.0815679488
2015-08-31,5,2,22.1123928064
2015-09-01,18,9,-0.9595212799999988
2015-09-02,4,18,-3.8320196607999986
2015-09-03,7,10,8.015856025600002
2015-09-04,9,11,7.2895722496
2015-09-05,3,5,3.754457600000002
2015-09-06,0,4,-8.9898165248
2015-09-07,0,0,-3.8511334400000004
2015-09-08,5,2,3.515328511999999
2015-09-09,26,7,7.7792032768
2015-09-10,15,8,2.3187543040000005
2015-09-11,1,5,30.7537031168
2015-09-12,3,1,-10.530128998399999
2015-09-13,2,4,-6.883908607999999
2015-09-14,11,7,7.9540207616
2015-09-15,6,3,22.91745024
2015-09-16,10,3,-1.0054737919999965
2015-09-17,2,1,4.8815050752000015
2015-09-18,4,6,-6.315136409599999
2015-09-19,4,5,-6.929441075200001
2015-09-20,3,0,-1.6753965056000002
2015-09-21,0,6,9.0689449984
2015-09-22,13,2,5.480660070400001
2015-09-23,11,3,9.5245520896
2015-09-24,19,7,1.1790907392000012
2015-09-25,15,8,6.994537984000001
2015-09-26,12,16,-10.3179390976
2015-09-27,4,7,-3.271753932800001
2015-09-28,7,2,-0.057940172800000855
2015-09-29,1,23,6.767402393599999
2015-09-30,12,8,-2.8728607743999994
2015-10-01,21,10,6.3393632256000005
2015-10-02,5,8,16.139083673600002
2015-10-03,2,0,9.883111526400002
2015-10-04,0,13,-12.396350668799998
2015-10-05,3,10,5.266244607999999
2015-10-06,9,2,11.1304195072
2015-10-07,30,8,8.5927607296
2015-10-08,16,3,6.108663296000001
2015-10-09,22,5,0.8756688896
2015-10-10,5,0,-3.4715089920000004
2015-10-11,4,0,0.3290025983999989
2015-10-12,14,0,-1.0556924928000004
2015-10-13,15,1,16.193536
2015-10-14,11,0,-5.875738623999997
2015-10-15,9,1,11.886018969600002
2015-10-16,12,2,-9.132743475199998
2015-10-17,2,10,-5.2986025984000005
