,4ian/GDevelop,MonoGame/MonoGame,godotengine/godot
2013-09-08,0,0,0.0
2013-09-09,0,0,0.0
2013-09-10,0,12,0.0
2013-09-11,3,5,0.0
2013-09-12,0,16,0.0
2013-09-13,0,0,0.0
2013-09-14,0,0,0.0
2013-09-15,0,2,0.0
2013-09-16,1,9,0.0
2013-09-17,0,4,0.0
2013-09-18,0,1,0.0
2013-09-19,0,1,0.0
2013-09-20,0,2,0.0
2013-09-21,0,5,0.0
2013-09-22,0,4,0.0
2013-09-23,0,4,0.0
2013-09-24,3,7,0.0
2013-09-25,2,4,0.0
2013-09-26,2,3,0.0
2013-09-27,0,8,0.0
2013-09-28,0,10,0.0
2013-09-29,3,6,0.0
2013-09-30,0,4,0.0
2013-10-01,0,7,0.0
2013-10-02,0,5,0.0
2013-10-03,0,6,0.0
2013-10-04,0,4,0.0
2013-10-05,0,5,0.0
2013-10-06,0,0,0.0
2013-10-07,4,4,0.0
2013-10-08,0,12,0.0
2013-10-09,0,15,0.0
2013-10-10,0,6,0.0
2013-10-11,0,1,0.0
2013-10-12,0,0,0.0
2013-10-13,0,0,0.0
2013-10-14,0,6,0.0
2013-10-15,1,1,0.0
2013-10-16,0,6,0.0
2013-10-17,1,9,0.0
2013-10-18,0,0,0.0
2013-10-19,0,5,0.0
2013-10-20,0,0,0.0
2013-10-21,2,1,0.0
2013-10-22,0,0,0.0
2013-10-23,0,1,0.0
2013-10-24,0,1,0.0
2013-10-25,0,0,0.0
2013-10-26,0,2,0.0
2013-10-27,0,2,0.0
2013-10-28,3,0,0.0
2013-10-29,1,2,0.0
2013-10-30,2,1,0.0
2013-10-31,3,0,0.0
2013-11-01,2,0,0.0
2013-11-02,2,0,0.0
2013-11-03,0,0,0.0
2013-11-04,2,0,0.0
2013-11-05,0,1,0.0
2013-11-06,0,0,0.0
2013-11-07,0,0,0.0
2013-11-08,0,2,0.0
2013-11-09,0,0,0.0
2013-11-10,0,1,0.0
2013-11-11,0,4,0.0
2013-11-12,2,0,0.0
2013-11-13,0,0,0.0
2013-11-14,0,0,0.0
2013-11-15,0,0,0.0
2013-11-16,0,0,0.0
2013-11-17,0,0,0.0
2013-11-18,0,2,0.0
2013-11-19,0,1,0.0
2013-11-20,0,0,0.0
2013-11-21,0,4,0.0
2013-11-22,0,2,0.0
2013-11-23,0,0,0.0
2013-11-24,3,2,0.0
2013-11-25,0,0,0.0
2013-11-26,0,1,0.0
2013-11-27,0,0,0.0
2013-11-28,1,1,0.0
2013-11-29,0,1,0.0
2013-11-30,0,0,0.0
2013-12-01,0,0,0.0
2013-12-02,0,2,0.0
2013-12-03,0,3,0.0
2013-12-04,0,2,0.0
2013-12-05,0,3,0.0
2013-12-06,0,0,0.0
2013-12-07,0,0,0.0
2013-12-08,0,1,0.0
2013-12-09,0,3,0.0
2013-12-10,0,2,0.0
2013-12-11,0,0,0.0
2013-12-12,0,0,0.0
2013-12-13,1,1,0.0
2013-12-14,0,0,0.0
2013-12-15,0,0,0.0
2013-12-16,3,0,0.0
2013-12-17,0,0,0.0
2013-12-18,0,2,0.0
2013-12-19,0,0,0.0
2013-12-20,0,0,0.0
2013-12-21,0,0,0.0
2013-12-22,0,0,0.0
2013-12-23,0,0,0.0
2013-12-24,1,0,0.0
2013-12-25,0,1,0.0
2013-12-26,2,0,0.0
2013-12-27,3,0,0.0
2013-12-28,0,0,0.0
2013-12-29,4,0,0.0
2013-12-30,0,0,0.0
2013-12-31,0,0,0.0
2014-01-01,0,0,0.0
2014-01-02,1,0,0.0
2014-01-03,0,4,0.0
2014-01-04,5,0,1.0
2014-01-05,0,0,-0.30000000000000004
2014-01-06,0,5,-0.10499999999999993
2014-01-07,0,11,-0.05949999999999997
2014-01-08,0,8,-0.0401625
2014-01-09,0,2,-0.029720249999999997
2014-01-10,0,0,-0.023280862499999996
2014-01-11,0,0,-0.018957273750000003
2014-01-12,0,0,-0.015876716765625045
2014-01-13,0,4,-0.013583413232812524
2014-01-14,0,0,0.0
2014-01-15,0,1,0.0
2014-01-16,0,4,0.0
2014-01-17,0,7,0.0
2014-01-18,0,6,0.0
2014-01-19,0,4,0.0
2014-01-20,0,9,0.0
2014-01-21,0,7,0.0
2014-01-22,0,0,0.0
2014-01-23,0,0,0.0
2014-01-24,0,2,0.0
2014-01-25,0,0,0.0
2014-01-26,0,1,0.0
2014-01-27,0,5,0.0
2014-01-28,0,0,0.0
2014-01-29,0,1,0.0
2014-01-30,0,9,0.0
2014-01-31,0,0,0.0
2014-02-01,0,1,0.0
2014-02-02,0,2,0.0
2014-02-03,0,9,0.0
2014-02-04,3,3,0.0
2014-02-05,0,0,0.0
2014-02-06,3,0,0.0
2014-02-07,0,1,0.0
2014-02-08,0,0,0.0
2014-02-09,0,0,0.0
2014-02-10,0,1,10.0
2014-02-11,0,0,5.0
2014-02-12,0,4,-1.4499999999999997
2014-02-13,1,0,8.965
2014-02-14,0,0,4.612375
2014-02-15,0,0,-0.5925024999999993
2014-02-16,0,4,-0.3503956249999991
2014-02-17,0,2,2.2674523625000003
2014-02-18,0,1,3.9016276673437496
2014-02-19,0,0,2.2115158485468744
2014-02-20,0,2,-2.6303470131437496
2014-02-21,0,5,11.8979771253625
2014-02-22,0,0,-1.529718428951564
2014-02-23,0,0,5.462449530092188
2014-02-24,3,3,-1.5312002094781247
2014-02-25,0,9,-0.06751516477656239
2014-02-26,2,15,9.356687911476563
2014-02-27,0,11,-2.109077041973438
2014-02-28,0,3,0.8176277713375004
2014-03-01,0,2,-2.9598625554515623
2014-03-02,0,12,-1.6637434535718751
2014-03-03,2,10,-1.0390690125718753
2014-03-04,0,0,-0.7559337906421877
2014-03-05,0,9,2.4954087375046874
2014-03-06,0,14,-0.28126611213593833
2014-03-07,0,17,1.0985397959093748
2014-03-08,0,0,2.0122428932390624
2014-03-09,0,5,-1.34432115293125
2014-03-10,1,17,-0.5633232499999997
2014-03-11,0,7,6.6416121625
2014-03-12,0,51,6.639919316249999
2014-03-13,0,30,-1.6373098990468749
2014-03-14,0,5,2.8741159085359382
2014-03-15,0,0,-1.6288461680140625
2014-03-16,0,1,-1.5883012267624999
2014-03-17,0,0,0.045976472801562585
2014-03-18,0,0,0.03801832125000004
2014-03-19,0,3,2.0779220438906245
2014-03-20,0,0,-1.486513453520313
2014-03-21,0,0,-0.6867338838765626
2014-03-22,0,0,-0.3738904340437502
2014-03-23,0,2,-0.25728239542968767
2014-03-24,0,2,0.8550177005171875
2014-03-25,0,14,-0.40467657801562507
2014-03-26,0,12,-0.1913319512484375
2014-03-27,3,11,2.8792864364703123
2014-03-28,0,3,0.01908726030156227
2014-03-29,0,1,-0.6447202499999998
2014-03-30,0,0,-0.3067808624999998
2014-03-31,5,4,6.80105522625
2014-04-01,0,2,0.7548000332343743
2014-04-02,1,6,-0.748146250732812
2014-04-03,0,9,5.88834731625
2014-04-04,0,5,-2.7312249240468756
2014-04-05,1,0,17.820343793535937
2014-04-06,0,0,-2.4223727007328133
2014-04-07,1,9,-3.7084012537499986
2014-04-08,0,12,-1.9498314511093744
2014-04-09,1,6,-1.3257248541765625
2014-04-10,1,35,5.085337377285938
2014-04-11,0,6,-2.485937818092188
2014-04-12,0,0,-1.1783955438796871
2014-04-13,0,7,-0.7344867135468757
2014-04-14,0,9,-0.5625667184859382
2014-04-15,0,4,1.7673448470687498
2014-04-16,2,6,-0.7396851750000001
2014-04-17,1,14,1.6762563575000002
2014-04-18,2,12,1.1857396994062497
2014-04-19,0,15,1.028174520603125
2014-04-20,0,16,-0.9884404999999998
2014-04-21,1,21,-0.45588672499999977
2014-04-22,0,26,2.7033199525000002
2014-04-23,2,14,-0.11808065853125016
2014-04-24,1,26,6.213916401034375
2014-04-25,0,43,-2.4997297060312507
2014-04-26,1,21,0.9881776925031254
2014-04-27,0,31,-0.20474350999687507
2014-04-28,4,20,1.0821328360343752
2014-04-29,1,49,0.88780556625
2014-04-30,1,28,0.820621538453125
2014-05-01,0,15,3.7820691272859372
2014-05-02,0,22,1.8896725944078119
2014-05-03,0,2,-2.1400448026296877
2014-05-04,0,8,-0.9545379322812497
2014-05-05,0,15,4.37422718426875
2014-05-06,0,8,8.060935630735937
2014-05-07,0,13,-0.8571201199968752
2014-05-08,1,37,3.5056699212531255
2014-05-09,1,20,-3.09319200529375
2014-05-10,0,11,0.5098498167734378
2014-05-11,0,25,2.4545720345687503
2014-05-12,1,13,1.9322692562500001
2014-05-13,0,21,0.7438795911718747
2014-05-14,1,14,-0.06156623007031303
2014-05-15,0,25,-1.6702984251250002
2014-05-16,0,12,-0.8506032652921875
2014-05-17,0,14,-0.5709069768968751
2014-05-18,0,26,-0.37019172853125004
2014-05-19,0,12,-0.2957858760281252
2014-05-20,0,30,6.77872593375625
2014-05-21,0,14,3.7601216492718743
2014-05-22,0,8,0.39249632677031254
2014-05-23,0,4,-1.9736668264656245
2014-05-24,0,6,2.0468625000000005
2014-05-25,2,8,0.47248325
2014-05-26,0,4,-0.37677503749999985
2014-05-27,2,12,-1.05004684125
2014-05-28,0,8,2.3607892526406244
2014-05-29,1,20,0.6237982355265621
2014-05-30,2,23,-1.21357621719375
2014-05-31,0,8,1.4375959640515625
2014-06-01,0,19,-0.9483130602968752
2014-06-02,2,3,1.5290533030203126
2014-06-03,0,0,-0.8913266307312501
2014-06-04,0,12,3.5926580405171875
2014-06-05,0,30,-1.4639851977968752
2014-06-06,0,8,-0.6193903982296873
2014-06-07,0,6,-0.3625218739656249
2014-06-08,0,25,-0.23896515853125005
2014-06-09,0,16,-0.18396237396562504
2014-06-10,1,24,2.87512311646875
2014-06-11,0,9,11.997004078534374
2014-06-12,0,11,-4.2785068670625
2014-06-13,0,17,1.4021663470687509
2014-06-14,0,2,-1.7939874999999996
2014-06-15,0,6,0.07372675000000029
2014-06-16,0,0,0.06529416250000009
2014-06-17,0,2,9.11498946625
2014-06-18,0,10,-3.5477354590468755
2014-06-19,0,0,-0.46665264515156246
2014-06-20,0,0,-1.1983389432765625
2014-06-21,0,2,0.39274373720312505
2014-06-22,0,2,0.2603091240515625
2014-06-23,0,7,0.287194884484375
2014-06-24,0,13,-0.7132531174984376
2014-06-25,1,11,0.5997060566109371
2014-06-26,0,12,2.4158258439218745
2014-06-27,0,23,-1.1140403292656251
2014-06-28,1,0,2.5399582005171877
2014-06-29,1,10,3.823222646984375
2014-06-30,10,0,3.9863748462515627
2014-07-01,0,5,-2.6454017424984375
2014-07-02,0,15,5.849629225517188
2014-07-03,1,7,-0.8197217880156256
2014-07-04,3,0,-1.8556324010296872
2014-07-05,1,14,-1.0188478734484372
2014-07-06,0,3,2.317760805953125
2014-07-07,3,1,1.577755783973437
2014-07-08,0,4,-1.6005839042578127
2014-07-09,2,35,-0.7542631206468748
2014-07-10,2,8,0.5519609351406248
2014-07-11,0,22,-0.6364855761609378
2014-07-12,2,15,-0.29117016396562495
2014-07-13,0,18,2.81378559125
2014-07-14,1,21,-1.0446644715468754
2014-07-15,1,10,3.5668993600046877
2014-07-16,0,13,-1.4425311021984377
2014-07-17,0,22,-0.5594447737499997
2014-07-18,0,6,-0.3430374667656249
2014-07-19,0,10,-0.2440760007328125
2014-07-20,0,6,-0.17575282125
2014-07-21,0,11,-0.14075360029687511
2014-07-22,0,10,-0.11657933469843759
2014-07-23,0,16,-0.06350686706250018
2014-07-24,0,7,-0.054333652931250094
2014-07-25,0,0,0.0
2014-07-26,1,0,0.0
2014-07-27,2,0,0.0
2014-07-28,0,2,0.0
2014-07-29,2,3,0.0
2014-07-30,3,10,0.0
2014-07-31,0,6,0.0
2014-08-01,0,5,0.0
2014-08-02,0,3,4.0
2014-08-03,4,28,-1.2000000000000002
2014-08-04,1,18,-0.4199999999999997
2014-08-05,0,20,-0.23799999999999988
2014-08-06,2,16,0.83935
2014-08-07,0,12,-0.41888100000000006
2014-08-08,6,4,-0.19812344999999992
2014-08-09,0,4,-0.13532909499999998
2014-08-10,6,6,-0.10366936706250018
2014-08-11,1,5,-0.08405390293125009
2014-08-12,3,12,-0.023280862499999996
2014-08-13,10,9,1.98104272625
2014-08-14,7,8,7.384123283234375
2014-08-15,2,3,-1.6235834132328129
2014-08-16,2,1,-1.2589999999999995
2014-08-17,1,5,-0.6613249999999997
2014-08-18,3,0,-0.4402404999999999
2014-08-19,10,7,-0.32448622499999996
2014-08-20,1,11,5.7461183025
2014-08-21,4,11,0.9933075139687495
2014-08-22,4,2,1.2968621656593748
2014-08-23,2,0,-1.696544022628125
2014-08-24,8,0,-0.7480584132328123
2014-08-25,2,13,3.522691
2014-08-26,3,0,-1.5493334250000002
2014-08-27,6,1,1.3072530200000003
2014-08-28,0,1,0.9400252906562498
2014-08-29,4,3,-1.1566524509437501
2014-08-30,5,10,-0.5362613899953125
2014-08-31,7,0,-0.33319868969843747
2014-09-01,6,1,-0.215594595
2014-09-02,7,7,-0.16950909206250014
2014-09-03,2,3,0.86119007456875
2014-09-04,1,2,-0.36966798103125015
2014-09-05,5,0,0.8360797400031249
2014-09-06,3,0,0.613333173534375
2014-09-07,5,0,-0.44516249999999996
2014-09-08,1,1,-0.1942202499999999
2014-09-09,1,1,-0.12294336249999996
2014-09-10,0,11,-0.08884002375
2014-09-11,0,2,-0.06887782926562504
2014-09-12,1,0,-0.055821549482812524
2014-09-13,1,0,-0.03483399051562505
2014-09-14,2,0,0.9705398700015624
2014-09-15,6,7,4.686416586767187
2014-09-16,3,6,2.3949999999999996
2014-09-17,2,2,28.2155
2014-09-18,0,13,-5.757662500000002
2014-09-19,6,0,2.1814672500000025
2014-09-20,2,2,-3.637532112499999
2014-09-21,9,4,1.2678824137500007
2014-09-22,2,5,1.0224559644843754
2014-09-23,2,3,-2.9467404670609376
2014-09-24,6,0,1.3005301542734375
2014-09-25,3,1,-0.09780053840000136
2014-09-26,2,3,-1.8215220427968757
2014-09-27,5,12,-0.7849323940406251
2014-09-28,5,10,-0.5194006543953127
2014-09-29,0,3,-0.3224051252953127
2014-09-30,2,6,-0.24712360749375029
2014-10-01,0,8,-0.1577671991812501
2014-10-02,1,3,-0.08554469779687514
2014-10-03,12,0,3.9274963267703122
2014-10-04,1,0,-1.2271668264656252
2014-10-05,9,0,-0.4199999999999997
2014-10-06,0,2,-0.23799999999999988
2014-10-07,4,2,1.83935
2014-10-08,2,16,3.281119
2014-10-09,3,12,0.4968765500000001
2014-10-10,2,4,6.785170905
2014-10-11,1,4,-2.9918318670625004
2014-10-12,0,6,-0.23342415293124952
2014-10-13,3,6,0.9782322750000003
2014-10-14,2,12,4.7832215025
2014-10-15,1,25,-1.4614062535312504
2014-10-16,1,9,1.5960023589718753
2014-10-17,1,17,-1.7097905264625002
2014-10-18,7,4,-0.8523769230906251
2014-10-19,2,2,-0.5711703046125001
2014-10-20,0,1,-0.34368418926562505
2014-10-21,0,0,-0.2715221017640626
2014-10-22,1,0,-0.2112269883093753
2014-10-23,0,1,1.8457509825874998
2014-10-24,0,1,3.338786436470312
2014-10-25,0,4,-1.4507502396984375
2014-10-26,2,2,2.4610000000000003
2014-10-27,0,3,0.7816749999999999
2014-10-28,1,21,3.8649095000000004
2014-10-29,0,4,-2.0539427249999997
2014-10-30,3,7,-0.8955254974999995
2014-10-31,2,0,-0.57456827853125
2014-11-01,2,0,3.579230718971875
2014-11-02,14,1,10.49363155081875
2014-11-03,1,3,-4.221949010296875
2014-11-04,0,2,0.33470995802031345
2014-11-05,0,0,-1.58120041029375
2014-11-06,0,0,1.1212519338359375
2014-11-07,0,0,-0.1687664499999999
2014-11-08,0,1,0.05447555500000023
2014-11-09,2,3,1.1255653479374998
2014-11-10,0,0,-1.1362409791187507
2014-11-11,3,4,2.42998149370625
2014-11-12,0,5,2.83280209146875
2014-11-13,0,1,3.2865925135343748
2014-11-14,0,1,-2.2319320697812497
2014-11-15,0,2,-0.9920500419812497
2014-11-16,3,2,-0.6146854274984375
2014-11-17,0,2,0.5651270657359374
2014-11-18,0,3,-0.625763347715625
2014-11-19,0,9,0.655136442203125
2014-11-20,0,5,-0.5585434755109377
2014-11-21,1,0,-0.2788797367593753
2014-11-22,0,1,20.842862683835936
2014-11-23,5,0,-6.363443362500001
2014-11-24,4,0,-1.2536775237499982
2014-11-25,0,22,-1.5886575792656246
2014-11-26,1,2,0.01904681301718769
2014-11-27,3,3,-0.9995019667656251
2014-11-28,0,2,1.3523559742671876
2014-11-29,3,2,-1.0873229987500002
2014-11-30,5,0,-0.6068544145781258
2014-12-01,1,4,1.547070798360937
2014-12-02,0,1,1.280517420734375
2014-12-03,0,7,3.0980188130171875
2014-12-04,0,0,0.4085615582343749
2014-12-05,0,0,-1.2708229607328123
2014-12-06,10,1,-0.6195189335312499
2014-12-07,2,0,6.587180948534375
2014-12-08,1,3,7.616317727499999
2014-12-09,1,18,-0.95723193103125
2014-12-10,2,1,-1.5478110799968743
2014-12-11,3,11,-1.6197257410281247
2014-12-12,1,5,-0.9792538364624999
2014-12-13,0,3,-0.667322863965625
2014-12-14,7,4,-0.49483279125
2014-12-15,1,19,1.5997274076406247
2014-12-16,0,18,3.0659962559640617
2014-12-17,2,8,8.387578443625
2014-12-18,0,7,5.404373043535937
2014-12-19,0,0,0.9180915867671882
2014-12-20,1,9,1.7399095000000004
2014-12-21,10,10,-0.12756772499999958
2014-12-22,6,14,-2.5122029974999998
2014-12-23,6,26,-0.4211859035312495
2014-12-24,2,0,-1.3176879435281252
2014-12-25,5,6,0.1257906531624995
2014-12-26,6,1,-0.9385760144687507
2014-12-27,0,0,1.488574240826562
2014-12-28,2,3,2.106607278757812
2014-12-29,8,27,-1.2889905789609377
2014-12-30,4,17,-0.5234277634484372
2014-12-31,0,5,-0.29798257926562494
2015-01-01,1,5,-0.21246868698281252
2015-01-02,7,19,23.848400808234373
2015-01-03,20,8,8.678659451767185
2015-01-04,9,1,-3.4086252547812492
2015-01-05,5,13,-0.38279697676249835
2015-01-06,9,4,2.423349760301563
2015-01-07,8,8,3.1861140000000003
2015-01-08,6,13,1.8370853
2015-01-09,0,9,6.00100063
2015-01-10,4,13,9.816162967624999
2015-01-11,2,7,6.884559069162499
2015-01-12,4,5,-2.3153724987875
2015-01-13,2,4,9.163003300006253
2015-01-14,4,7,8.120379955225
2015-01-15,1,11,8.18523148574375
2015-01-16,1,19,-1.5540258682234374
2015-01-17,2,8,19.766064921696874
2015-01-18,13,11,-7.261312028812501
2015-01-19,2,5,-2.2816474269609364
2015-01-20,5,7,1.1921723609125001
2015-01-21,0,6,3.3426892428671877
2015-01-22,6,10,-1.0959774542437506
2015-01-23,0,2,-2.872313007992188
2015-01-24,0,4,-2.4703401965843748
2015-01-25,4,3,-0.5194525735359385
2015-01-26,3,4,-0.3901018811156256
2015-01-27,1,9,2.01812543750625
2015-01-28,0,2,-1.4885958435250004
2015-01-29,2,0,-0.7222866710218752
2015-01-30,0,3,-0.43951419667500025
2015-01-31,2,1,0.7563010178031249
2015-02-01,0,6,3.5550177005171877
2015-02-02,0,28,3.590323421984375
2015-02-03,0,5,-1.0658319512484375
2015-02-04,0,5,-0.16437606352968714
2015-02-05,0,2,-0.9336204896984375
2015-02-06,0,8,-0.5074743624999998
2015-02-07,0,8,-0.3603444737499999
2015-02-08,0,4,-0.277992874265625
2015-02-09,0,3,-0.22487776154531272
2015-02-10,0,8,25.824044626990624
2015-02-11,0,13,3.097248943320311
2015-02-12,0,16,-1.0594601299984365
2015-02-13,0,21,-1.2155834132328112
2015-02-14,6,3,0.8762750000000006
2015-02-15,4,24,7.972986000000001
2015-02-16,0,3,-3.031537675
2015-02-17,5,17,0.9889326450000007
2015-02-18,0,6,2.947960290343749
2015-02-19,1,4,7.407889915274999
2015-02-20,2,5,1.0459558493609364
2015-02-21,0,5,1.020443701039063
2015-02-22,0,8,-2.5037048430109374
2015-02-23,0,7,-2.162124534853125
2015-02-24,0,2,1.6329170009078124
2015-02-25,2,4,1.2008591764718748
2015-02-26,1,0,-0.9015728897750004
2015-02-27,0,7,0.6904874311812497
2015-02-28,3,1,-0.3667325774046879
2015-03-01,1,1,4.041010413025
2015-03-02,4,1,0.9930403795703122
2015-03-03,7,4,1.2651569280171877
2015-03-04,3,1,-1.7398858340468748
2015-03-05,0,0,0.12206786125468772
2015-03-06,1,2,-0.8654111164640625
2015-03-07,2,0,-0.4953466830140624
2015-03-08,0,0,5.64366675051875
2015-03-09,7,5,0.9401560941890619
2015-03-10,6,10,1.2678607122890626
2015-03-11,2,3,0.3163387475046875
2015-03-12,4,1,1.6058174865515626
2015-03-13,2,2,-1.603185716765625
2015-03-14,2,0,2.2030831617671875
2015-03-15,11,1,0.56842802
2015-03-16,4,8,0.6830972906562498
2015-03-17,0,8,0.68977507405625
2015-03-18,7,26,-1.2456250249953125
2015-03-19,6,7,2.3721387555203126
2015-03-20,0,14,6.6965949357375
2015-03-21,0,5,3.001050714051562
2015-03-22,0,2,33.989953077203126
2015-03-23,0,8,-0.4834674457296888
2015-03-24,0,0,-0.34929555749687324
2015-03-25,1,0,-2.4689998474968737
2015-03-26,2,8,-2.688619547715624
2015-03-27,1,10,-3.4165727652968747
2015-03-28,5,12,-0.26884252882343773
2015-03-29,19,7,-2.302129085206251
2015-03-30,5,5,-1.4918791847250015
2015-03-31,1,7,7.883670969198436
2015-04-01,0,1,-0.19273051291875065
2015-04-02,8,4,4.885470779575
2015-04-03,0,5,1.9168511885374997
2015-04-04,0,10,-1.8400438739656249
2015-04-05,0,14,-0.6612231835312496
2015-04-06,3,1,-0.30949283896562485
2015-04-07,2,4,16.88618769875
2015-04-08,0,6,3.884007940359375
2015-04-09,0,7,0.5616311518578136
2015-04-10,2,3,-4.260837238307812
2015-04-11,1,6,-2.1943508627078123
2015-04-12,13,3,6.580378580820312
2015-04-13,3,2,-0.4056504287484377
2015-04-14,0,2,-0.5218211824984369
2015-04-15,0,0,-1.0196222275140627
2015-04-16,1,15,-1.5268122483468758
2015-04-17,0,4,0.18665606707812454
2015-04-18,0,1,13.203266870603125
2015-04-19,5,0,-3.626103777500001
2015-04-20,1,12,4.910332469625001
2015-04-21,0,4,-1.2956553661593753
2015-04-22,3,5,0.9220438030203129
2015-04-23,4,9,-0.04907040573124988
2015-04-24,1,5,4.296669488017188
2015-04-25,5,5,1.218573838234375
2015-04-26,1,6,11.453291240798437
2015-04-27,9,9,-1.531792893275001
2015-04-28,4,10,0.5591069344078132
2015-04-29,3,17,4.977757627589063
2015-04-30,1,5,-0.9915526992624999
2015-05-01,0,13,8.165895734270313
2015-05-02,5,19,5.105280702940624
2015-05-03,7,2,2.722786371040625
2015-05-04,5,4,18.09169026735
2015-05-05,5,10,16.618301102678124
2015-05-06,3,7,-1.7588890474937493
2015-05-07,0,4,2.788688804193752
2015-05-08,3,1,-7.656135592409374
2015-05-09,4,1,3.930995488379688
2015-05-10,0,1,8.775845759282813
2015-05-11,1,8,-5.083157587703126
2015-05-12,0,17,2.9275477160281245
2015-05-13,2,8,-4.635175365260939
2015-05-14,5,0,1.6254970770406247
2015-05-15,0,1,-1.6096334167500004
2015-05-16,0,5,9.312414189439062
2015-05-17,0,1,4.709980958374999
2015-05-18,0,3,0.39302807441874954
2015-05-19,0,5,-3.613165635040625
2015-05-20,1,0,4.236564956175
2015-05-21,1,0,-0.9800791001296876
2015-05-22,0,0,-0.03684837831249954
2015-05-23,0,1,-0.8038693934468748
2015-05-24,2,0,4.654777926095312
2015-05-25,0,10,2.3302591347984367
2015-05-26,0,2,3.3294150220765624
2015-05-27,0,5,0.9901745663359378
2015-05-28,0,2,-1.57793182309375
2015-05-29,0,7,1.3694166770718752
2015-05-30,0,1,-1.850138958746875
2015-05-31,0,4,1.0133370017687502
2015-06-01,2,12,1.7191412424234374
2015-06-02,4,4,0.37204109427499965
2015-06-03,1,10,-0.3854480742578126
2015-06-04,4,10,0.9973677922906248
2015-06-05,3,2,-1.131010190946875
2015-06-06,4,0,6.453238961470312
2015-06-07,6,0,10.532889625301562
2015-06-08,4,13,2.1197677702187505
2015-06-09,2,4,-0.07693288676249921
2015-06-10,1,3,-2.127660171979687
2015-06-11,0,5,7.05238765926875
2015-06-12,0,0,1.0811963657359374
2015-06-13,0,0,0.6642892947843757
2015-06-14,1,2,3.059908886390625
2015-06-15,0,0,-1.4359883268328133
2015-06-16,0,3,1.6768739031140623
2015-06-17,1,0,-1.4633270459421874
2015-06-18,0,1,0.4439138540531251
2015-06-19,0,0,-0.5460301828734377
2015-06-20,1,3,3.7932609270765623
2015-06-21,3,0,0.8252271992734368
2015-06-22,7,6,7.124822798975
2015-06-23,3,1,22.375533129571874
2015-06-24,1,8,0.6897745577218757
2015-06-25,6,1,-3.6659945296968734
2015-06-26,1,1,-1.128321683014061
2015-06-27,4,2,-2.32937974948125
2015-06-28,7,3,-0.32721808081093773
2015-06-29,0,4,-1.192655105210938
2015-06-30,0,3,1.311513316910937
2015-07-01,0,1,-1.0477839300015637
2015-07-02,0,3,1.5768044295406243
2015-07-03,0,0,-1.5467199663750004
2015-07-04,2,1,-0.6786071387453125
2015-07-05,8,0,-0.4256456164640625
