,rust-lang/rust,JetBrains/kotlin,apple/swift
2010-09-08,15,0.0,-0.078125
2010-09-09,4,0.0,-0.0546875
2010-09-10,3,0.0,-0.041015625
2010-09-11,0,0.0,-0.0322265625
2010-09-12,1,0.0,-0.02618408203125
2010-09-13,1,0.0,-0.021820068359375
2010-09-14,5,0.0,0.0
2010-09-15,4,0.0,0.0
2010-09-16,16,0.0,0.0
2010-09-17,0,0.0,0.0
2010-09-18,0,0.0,2.0
2010-09-19,0,0.0,-1.0
2010-09-20,1,0.0,-0.25
2010-09-21,12,0.0,-0.125
2010-09-22,8,0.0,-0.078125
2010-09-23,4,0.0,-0.0546875
2010-09-24,8,0.0,-0.041015625
2010-09-25,0,0.0,-0.0322265625
2010-09-26,0,0.0,-0.02618408203125
2010-09-27,3,0.0,-0.021820068359375
2010-09-28,5,0.0,0.0
2010-09-29,1,0.0,0.0
2010-09-30,5,0.0,0.0
2010-10-01,2,0.0,0.0
2010-10-02,1,0.0,0.0
2010-10-03,0,0.0,0.0
2010-10-04,1,0.0,0.0
2010-10-05,2,0.0,0.0
2010-10-06,5,0.0,0.0
2010-10-07,3,0.0,0.0
2010-10-08,6,0.0,0.0
2010-10-09,9,0.0,17.0
2010-10-10,2,0.0,2.5
2010-10-11,2,0.0,-4.625
2010-10-12,11,0.0,-0.9375
2010-10-13,7,0.0,-3.2265625
2010-10-14,8,0.0,-1.45703125
2010-10-15,2,0.0,3.0458984375
2010-10-16,1,0.0,-2.69873046875
2010-10-17,0,0.0,2.956634521484375
2010-10-18,9,0.0,-1.6893463134765625
2010-10-19,5,0.0,-1.3638763427734375
2010-10-20,4,0.0,-0.5563812255859375
2010-10-21,15,0.0,-0.3335113525390625
2010-10-22,12,0.0,-0.212890625
2010-10-23,8,0.0,-0.1617431640625
2010-10-24,0,0.0,0.87139892578125
2010-10-25,0,0.0,-0.5684814453125
2010-10-26,5,0.0,-0.181732177734375
2010-10-27,2,0.0,-0.0734100341796875
2010-10-28,8,0.0,-0.0390625
2010-10-29,0,0.0,-0.02734375
2010-10-30,0,0.0,-0.0205078125
2010-10-31,0,0.0,-0.01611328125
2010-11-01,0,0.0,-0.013092041015625
2010-11-02,2,0.0,-0.0109100341796875
2010-11-03,9,0.0,0.0
2010-11-04,3,0.0,0.0
2010-11-05,8,0.0,0.0
2010-11-06,9,0.0,0.0
2010-11-07,0,0.0,0.0
2010-11-08,2,3.0,0.0
2010-11-09,2,0.40000000000000013,0.0
2010-11-10,1,-0.44000000000000017,0.0
2010-11-11,2,-0.22400000000000017,5.0
2010-11-12,3,-0.14880000000000007,-2.5
2010-11-13,1,-0.11020800000000006,-0.625
2010-11-14,7,-0.08682240000000005,-0.3125
2010-11-15,1,3.92879104,-0.1953125
2010-11-16,1,1.1399101440000003,-0.13671875
2010-11-17,0,-0.7717957632000001,-0.1025390625
2010-11-18,1,0.6355306495999997,-0.08056640625
2010-11-19,4,3.5696,-0.065460205078125
2010-11-20,5,-1.049344,-0.0545501708984375
2010-11-21,6,-0.5007872000000004,0.0
2010-11-22,6,1.66583552,0.0
2010-11-23,7,-0.6513402879999998,0.0
2010-11-24,4,-0.36122562559999993,0.0
2010-11-25,10,3.7804193792,4.0
2010-11-26,10,-0.9492945919999998,-2.0
2010-11-27,2,-0.4410921984,0.5
2010-11-28,0,-0.28273500160000004,-0.75
2010-11-29,5,-0.16825344000000006,0.71875
2010-11-30,6,-0.13091942399999992,-0.671875
2010-12-01,6,-0.10665390079999998,-0.24609375
2010-12-02,8,-0.06770688000000004,-0.154296875
2010-12-03,14,-0.05755084799999976,-0.1119384765625
2010-12-04,5,-0.04987740159999986,-0.08709716796875
2010-12-05,0,0.0,-0.033599853515625
2010-12-06,1,0.0,-0.0270233154296875
2010-12-07,9,5.0,-0.013092041015625
2010-12-08,5,-0.9999999999999998,-0.0109100341796875
2010-12-09,12,1.5999999999999996,0.0
2010-12-10,10,12.36,0.0
2010-12-11,11,-2.928,0.0
2010-12-12,4,-1.263680000000001,0.0
2010-12-13,9,2.2066559999999997,0.0
2010-12-14,7,-1.1725056,0.0
2010-12-15,13,4.31523584,0.0
2010-12-16,10,9.494225408,0.0
2010-12-17,5,-2.9496227839999998,0.0
2010-12-18,6,-0.40858695680000023,0.0
2010-12-19,0,-0.1193879551999999,0.0
2010-12-20,7,4.171939839999999,0.0
2010-12-21,7,2.445796864,0.0
2010-12-22,6,2.3716415487999996,0.0
2010-12-23,2,-1.67726848,0.0
2010-12-24,2,-0.9465763839999997,0.0
2010-12-25,4,-0.6285983743999999,0.0
2010-12-26,0,-0.37000243200000016,0.0
2010-12-27,0,5.7046501376,0.0
2010-12-28,0,-0.4338299903999996,0.0
2010-12-29,1,8.13239552,0.0
2010-12-30,7,6.724571750400001,0.0
2010-12-31,17,-2.8194774016000004,0.0
2011-01-01,1,1.6611839999999989,0.0
2011-01-02,0,8.5174912,0.0
2011-01-03,9,11.10578688,0.0
2011-01-04,14,-1.260936192,0.0
2011-01-05,4,1.2737965055999991,0.0
2011-01-06,6,2.5810927616,0.0
2011-01-07,5,-1.4927599615999996,0.0
2011-01-08,2,4.3824036864,0.0
2011-01-09,0,5.770558464,0.0
2011-01-10,12,11.1223103488,0.0
2011-01-11,5,-0.3478968319999991,0.0
2011-01-12,10,5.0812790784,0.0
2011-01-13,1,-3.2140372992,0.0
2011-01-14,7,12.231996518399999,0.0
2011-01-15,2,-4.017629184,0.0
2011-01-16,0,-2.011156582400001,0.0
2011-01-17,7,-1.3848950784,0.0
2011-01-18,7,1.9972799488000008,0.0
2011-01-19,5,-1.3250395135999995,0.0
2011-01-20,7,0.30901770240000026,0.0
2011-01-21,8,-0.6807288831999999,0.0
2011-01-22,2,-0.38222796799999925,0.0
2011-01-23,0,-0.2991789055999996,0.0
2011-01-24,5,4.9051136,0.0
2011-01-25,4,7.923683840000001,0.0
2011-01-26,6,2.7364080640000004,0.0
2011-01-27,11,5.985665228799999,0.0
2011-01-28,7,-2.614387712,0.0
2011-01-29,0,-1.322549350400001,0.0
2011-01-30,3,-0.8839680000000005,0.0
2011-01-31,4,0.33502719999999964,0.0
2011-02-01,5,0.26928896000000013,0.0
2011-02-02,9,-0.7199001599999995,0.0
2011-02-03,3,5.5524235264,0.0
2011-02-04,2,0.540951552000001,1.0
2011-02-05,0,-1.0388908032000002,-0.5
2011-02-06,0,-0.49396480000000037,-0.125
2011-02-07,5,0.6650444799999998,-0.0625
2011-02-08,1,6.548269568,-0.0390625
2011-02-09,10,6.3194981376,-0.02734375
2011-02-10,10,-2.3628872704000004,-0.0205078125
2011-02-11,9,-0.12977971200000038,-0.01611328125
2011-02-12,0,-0.9483275264,-0.013092041015625
2011-02-13,0,-0.5729195008000002,-0.0109100341796875
2011-02-14,5,1.5877836799999998,0.0
2011-02-15,11,-0.729905152,0.0
2011-02-16,7,1.5658669056000003,0.0
2011-02-17,1,-0.7188159487999992,0.0
2011-02-18,3,-0.3438815231999999,0.0
2011-02-19,4,-0.16145971200000003,0.0
2011-02-20,0,-0.12052695040000001,0.0
2011-02-21,1,2.91507456,0.0
2011-02-22,4,-0.6696330239999998,10.0
2011-02-23,12,-0.29879214080000016,-5.0
2011-02-24,8,2.827224576,-1.25
2011-02-25,12,11.2742612992,-0.625
2011-02-26,6,-2.716608,2.609375
2011-02-27,0,-1.165286400000001,-0.7734375
2011-02-28,2,10.27241984,-1.080078125
2011-03-01,9,3.277028864000001,3.5263671875
2011-03-02,27,-2.4851264512000006,3.68939208984375
2011-03-03,16,-0.30392576000000093,-3.730194091796875
2011-03-04,12,-1.1038837760000002,-0.0888671875
2011-03-05,3,2.2274434048000007,-1.10009765625
2011-03-06,6,-1.1755650047999997,0.475860595703125
2011-03-07,18,-0.5823667200000004,1.1455841064453125
2011-03-08,17,-0.42936115199999947,-1.3624725341796875
2011-03-09,23,1.6552820736000007,-0.4888916015625
2011-03-10,18,2.4316491776,-0.3067626953125
2011-03-11,17,2.164325888,-0.187042236328125
2011-03-12,4,0.0007504895999999039,-0.088287353515625
2011-03-13,2,0.3056368639999999,3.9319610595703125
2011-03-14,27,4.3867199488,4.954681396484375
2011-03-15,12,13.6537344,-2.0370941162109375
2011-03-16,15,6.3466521600000005,-2.146820068359375
2011-03-17,9,2.3600220159999994,6.15625
2011-03-18,24,-3.052846796800001,-0.0078125
2011-03-19,15,-1.7096067072000007,-0.2265625
2011-03-20,13,-1.1779064832000006,4.2998046875
2011-03-21,32,4.1251173376,4.3953857421875
2011-03-22,29,-0.6958127103999998,13.922332763671875
2011-03-23,24,3.8299975680000005,-8.035171508789062
2011-03-24,17,17.247522304,-5.634613037109375
2011-03-25,30,2.372980224000001,-2.510589599609375
2011-03-26,6,-3.3960961024000014,1.4020233154296875
2011-03-27,11,-1.7676800000000013,0.416595458984375
2011-03-28,8,4.7928576,-2.6639251708984375
2011-03-29,17,-2.1113932799999997,-1.1609954833984375
2011-03-30,12,-1.2082672640000007,-0.7291717529296875
2011-03-31,23,4.1629828096,-0.46978759765625
2011-04-01,26,24.344199680000003,-0.18719482421875
2011-04-02,6,-0.09084764159999814,1.89013671875
2011-04-03,10,-3.7298582528000015,-1.087615966796875
2011-04-04,1,1.0024396799999986,0.6779937744140625
2011-04-05,8,2.0243937279999997,1.3422698974609375
2011-04-06,6,-2.0824961024000004,-1.203125
2011-04-07,22,39.7670016,-0.3671875
2011-04-08,23,6.872593920000002,-0.205078125
2011-04-09,3,-7.228995584000001,0.8623046875
2011-04-10,1,-2.8219597824000013,12.39862060546875
2011-04-11,7,-1.5529114624000009,-0.703948974609375
2011-04-12,18,-1.9754460160000005,-4.732818603515625
2011-04-13,15,-0.4691156992000005,-1.6386566162109375
2011-04-14,13,28.6476662784,0.068023681640625
2011-04-15,4,20.000140288000004,-1.1103515625
2011-04-16,7,-8.635411558399998,-0.57177734375
2011-04-17,8,-3.8704651264000027,-0.408111572265625
2011-04-18,14,2.639149567999999,-0.3168487548828125
2011-04-19,22,-1.7205658624000004,-0.2477264404296875
2011-04-20,15,1.068267929599999,-0.085968017578125
2011-04-21,9,17.006233088,-0.01611328125
2011-04-22,17,-0.15712215039999755,1.986907958984375
2011-04-23,4,-3.5878287359999987,-1.0109100341796875
2011-04-24,2,-1.8771524608,-0.25
2011-04-25,8,4.939929599999999,-0.125
2011-04-26,11,2.9966643200000003,-0.078125
2011-04-27,13,-2.123341824,-0.0546875
2011-04-28,25,13.832615833599998,0.958984375
2011-04-29,23,-2.837008179199998,6.4677734375
2011-04-30,2,-2.0300722176,-3.65118408203125
2011-05-01,11,-1.1125995520000005,-0.959320068359375
2011-05-02,5,4.24429568,-0.4765625
2011-05-03,27,3.4124001280000003,-0.30078125
2011-05-04,17,2.1212773376000005,-0.2119140625
2011-05-05,43,0.2233236479999996,-0.15966796875
2011-05-06,19,3.6392576000000005,-0.125885009765625
2011-05-07,3,-1.8491079679999998,0.8974456787109375
2011-05-08,1,-0.8726933504000006,-0.5763702392578125
2011-05-09,14,4.4038784,-0.125
2011-05-10,10,1.5426406400000003,-0.0625
2011-05-11,36,0.6294702080000001,-0.0390625
2011-05-12,18,0.8641049600000001,-0.02734375
2011-05-13,25,22.9647135744,-0.0205078125
2011-05-14,27,-2.381357260799999,-0.01611328125
2011-05-15,3,-2.9242987520000012,-0.013092041015625
2011-05-16,21,7.343807999999999,-0.0109100341796875
2011-05-17,21,-0.9650483199999997,0.0
2011-05-18,30,1.9861150719999996,0.0
2011-05-19,32,9.9410638848,0.0
2011-05-20,29,4.3603581952,0.0
2011-05-21,27,-1.4700479487999996,0.0
2011-05-22,31,-2.3277587456,0.0
2011-05-23,8,0.7200498687999994,0.0
2011-05-24,19,3.683709952,0.0
2011-05-25,17,-1.8853400575999997,0.0
2011-05-26,6,15.0038874112,0.0
2011-05-27,39,5.0939986944000015,0.0
2011-05-28,6,-3.5976593408,0.0
2011-05-29,0,2.2149321727999993,0.0
2011-05-30,1,15.069463859199999,0.0
2011-05-31,26,-4.544385024,2.0
2011-06-01,30,1.794437939199999,-1.0
2011-06-02,20,3.7325665279999996,-0.25
2011-06-03,15,4.424112128000001,-0.125
2011-06-04,19,2.0831737856000005,-0.078125
2011-06-05,3,-1.5096206336000004,5.9453125
2011-06-06,4,-0.5850490880000006,-3.041015625
2011-06-07,5,-1.2845997055999991,-0.7822265625
2011-06-08,19,1.1229893632000003,-0.40118408203125
2011-06-09,29,-0.9113927679999999,-0.256195068359375
2011-06-10,26,4.4240292864,-0.1640625
2011-06-11,10,-1.4021284863999992,-0.123046875
2011-06-12,6,5.3362204672,-0.0966796875
2011-06-13,4,0.41526681600000037,-0.07855224609375
2011-06-14,33,1.8842853375999997,-0.065460205078125
2011-06-15,46,18.7779972096,0.0
2011-06-16,48,-0.6685194239999994,0.0
2011-06-17,39,21.1260116992,0.0
2011-06-18,14,-2.42638336,0.0
2011-06-19,24,-3.865372672000002,0.0
2011-06-20,25,-0.29858611200000107,0.0
2011-06-21,13,-2.0634916864000004,0.0
2011-06-22,10,1.6043845631999996,0.0
2011-06-23,15,6.318695628800001,0.0
2011-06-24,18,-0.7020943359999992,0.0
2011-06-25,8,-1.697961369599999,0.0
2011-06-26,3,-1.0424728575999993,0.0
2011-06-27,38,1.4748611584,0.0
2011-06-28,50,3.2384501759999997,0.0
2011-06-29,38,7.7497787392,0.0
2011-06-30,38,14.564565504,0.0
2011-07-01,33,-4.5655631871999995,0.0
2011-07-02,6,-2.106002227200001,0.0
2011-07-03,8,-1.2863403008000007,0.0
2011-07-04,9,2.08340736,0.0
2011-07-05,26,7.685546496,0.0
2011-07-06,68,22.3778803712,0.0
2011-07-07,32,-3.331121049599999,0.0
2011-07-08,58,10.5103847424,0.0
2011-07-09,15,-4.8309869568,0.0
2011-07-10,13,-1.3951104000000019,0.0
2011-07-11,35,0.15416063999999907,0.0
2011-07-12,50,14.266768383999999,0.0
2011-07-13,32,9.583144140800002,1.0
2011-07-14,25,12.9816996864,1.5
2011-07-15,28,3.827393024,-1.125
2011-07-16,10,-3.959936819200001,-0.3125
2011-07-17,8,-2.9753312256000015,0.8359375
2011-07-18,15,-1.897405952000001,2.39453125
2011-07-19,22,1.5582765055999994,17.2998046875
2011-07-20,22,-1.7487945727999994,-9.99462890625
2011-07-21,24,-1.1754425343999992,-2.646881103515625
2011-07-22,29,-0.7672457215999986,-1.3691253662109375
2011-07-23,11,-0.4860521471999988,2.133453369140625
2011-07-24,4,-0.21568921599999963,8.90283203125
2011-07-25,16,-0.0737557504,-5.326080322265625
2011-07-26,41,-0.05078016000000003,1.5811614990234375
2011-07-27,40,3.956836864,-3.2111663818359375
2011-07-28,51,-0.8374080511999997,-1.2815093994140625
2011-07-29,32,-0.3200000000000003,4.3486328125
2011-07-30,16,3.808,-2.95751953125
2011-07-31,4,-0.9343999999999999,17.028594970703125
2011-08-01,12,-0.42214400000000035,-5.5873870849609375
2011-08-02,48,-0.27371520000000016,-2.6428680419921875
2011-08-03,32,0.7978931199999999,8.175003051757812
2011-08-04,29,-0.35969484799999973,-5.84930419921875
2011-08-05,40,2.7884073984,-2.72900390625
2011-08-06,4,-0.7157068799999999,-0.434600830078125
2011-08-07,0,-0.331150848,-1.4734954833984375
2011-08-08,14,-0.21941340159999997,0.19403076171875
2011-08-09,27,-0.12122880000000004,-0.096405029296875
2011-08-10,31,-0.09353472000000004,1.068359375
2011-08-11,38,-0.07567411199999997,3.60321044921875
2011-08-12,76,-0.0632495104,24.994827270507812
2011-08-13,3,-0.04316313599999982,9.156570434570312
2011-08-14,4,-0.03740805119999989,-11.951568603515625
2011-08-15,46,0.0,-7.0475311279296875
2011-08-16,49,4.0,-2.300689697265625
2011-08-17,33,1.2000000000000002,-0.6118927001953125
2011-08-18,31,-0.7200000000000002,-2.6293792724609375
2011-08-19,38,-0.3520000000000003,0.5474853515625
2011-08-20,20,-0.2304000000000001,2.9460601806640625
2011-08-21,0,-0.16934400000000008,-3.53961181640625
2011-08-22,23,3.8672128,5.860595703125
2011-08-23,10,3.09143552,3.00860595703125
2011-08-24,21,-0.21140428799999977,6.329681396484375
2011-08-25,6,-0.7906528256,18.972671508789062
2011-08-26,30,4.5686612991999995,-8.242523193359375
2011-08-27,52,-1.284544,-8.00909423828125
2011-08-28,4,-0.6174592000000005,-3.3519287109375
2011-08-29,17,2.5850419199999997,1.9351959228515625
2011-08-30,14,8.086313472,2.585601806640625
2011-08-31,29,13.7079650304,14.430130004882812
2011-09-01,51,3.7695908863999996,-0.2828826904296875
2011-09-02,20,9.4900970496,-5.9794464111328125
2011-09-03,15,0.5410534399999989,-0.78155517578125
2011-09-04,0,1.6849428479999986,-1.1271514892578125
2011-09-05,0,17.06398464,-3.32421875
2011-09-06,4,11.196547584000001,4.4183349609375
2011-09-07,8,1.6588766207999992,-3.0797119140625
2011-09-08,4,5.040904294399999,-0.029541015625
2011-09-09,9,13.1075173376,2.9362945556640625
2011-09-10,9,-3.3394926591999994,-3.3321380615234375
2011-09-11,1,-1.950161715200001,-0.0865631103515625
2011-09-12,46,5.135602687999999,-1.123931884765625
2011-09-13,17,7.434554368000001,-0.5249176025390625
2011-09-14,33,-0.3301278719999985,0.66510009765625
2011-09-15,27,11.9281257472,2.24761962890625
2011-09-16,30,-0.7774712831999988,0.2299957275390625
2011-09-17,3,-3.2411980799999998,-1.5452880859375
2011-09-18,2,2.0798087167999997,0.4527740478515625
2011-09-19,9,4.9755419648,4.217376708984375
2011-09-20,37,1.3546104832,0.1834259033203125
2011-09-21,30,0.7136974848000004,-2.31982421875
2011-09-22,27,2.0792702976,-0.829010009765625
2011-09-23,42,9.097256038400001,6.5074310302734375
2011-09-24,19,2.6965416960000006,0.1666717529296875
2011-09-25,6,-1.7355298816000007,-3.097503662109375
2011-09-26,23,2.323238911999999,0.907318115234375
2011-09-27,31,6.0806713344,3.3518524169921875
2011-09-28,23,3.2721723392,-1.1914825439453125
2011-09-29,7,5.3957197824,-1.0356597900390625
2011-09-30,33,0.9723383807999997,-1.33544921875
2011-10-01,6,1.5709246464,-0.656097412109375
2011-10-02,3,-1.2320190463999996,-0.4470977783203125
2011-10-03,4,3.5456429055999994,-0.27215576171875
2011-10-04,9,0.06130524159999995,-0.17510986328125
2011-10-05,39,4.4854861824,-0.1400146484375
2011-10-06,16,-1.1389540351999994,-0.0968475341796875
2011-10-07,14,0.6911241216000001,-0.034912109375
2011-10-08,0,1.7916786688000002,-0.0109100341796875
2011-10-09,4,1.7128290304000002,0.0
2011-10-10,6,1.6874276864,0.0
2011-10-11,16,0.6824298496000001,0.0
2011-10-12,49,5.851016704,0.0
2011-10-13,7,17.9495427072,0.0
2011-10-14,2,-1.0177516543999996,0.0
2011-10-15,3,-2.033119334400001,0.0
2011-10-16,2,-0.946440396800001,1.0
2011-10-17,10,18.5050390528,-0.5
2011-10-18,17,1.9694537728000006,9.875
2011-10-19,0,8.223009484799999,-1.0625
2011-10-20,13,3.474961715199999,5.7109375
2011-10-21,46,11.943288627200001,-1.65234375
2011-10-22,4,-4.506213376,7.2138671875
2011-10-23,5,3.064280166399998,-7.00830078125
2011-10-24,34,12.868374937599999,-2.304107666015625
2011-10-25,7,-1.1337442303999987,-1.3439178466796875
2011-10-26,9,1.4731719679999995,1.08099365234375
2011-10-27,19,14.9626514432,0.310699462890625
2011-10-28,46,12.5611937792,1.298492431640625
2011-10-29,10,-6.2924337152,-2.2028045654296875
2011-10-30,7,-1.2164624384000016,-0.765777587890625
2011-10-31,18,27.5521816576,-0.4403228759765625
2011-11-01,13,16.300681625600003,25.787109375
2011-11-02,49,14.5349395456,-11.1552734375
2011-11-03,7,31.1785846784,-0.36993408203125
2011-11-04,2,19.322921472,-3.971343994140625
2011-11-05,29,-9.8007647232,-1.70172119140625
2011-11-06,5,-6.336829747200004,-1.0717926025390625
2011-11-07,17,23.065803775999996,2.255859375
2011-11-08,11,3.7466862592000005,7.9306640625
2011-11-09,17,31.26819584,9.17034912109375
2011-11-10,19,17.744819814400003,4.688201904296875
2011-11-11,16,-4.175580979199999,-9.691375732421875
2011-11-12,6,17.94580224,-3.20379638671875
2011-11-13,2,-6.953483468800002,-1.7958984375
2011-11-14,6,19.1407776768,-1.21044921875
2011-11-15,8,8.0450241536,-0.890838623046875
2011-11-16,59,15.5689238528,0.3075408935546875
2011-11-17,33,7.480809676800002,10.96893310546875
2011-11-18,36,10.3628934144,2.5280609130859375
2011-11-19,7,-6.512163328,-6.215240478515625
2011-11-20,1,-4.0118474752000015,-1.9140625
2011-11-21,13,3.4061121535999987,-1.05859375
2011-11-22,17,14.1763417088,-0.7001953125
2011-11-23,11,29.929760256,-0.50830078125
2011-11-24,4,30.7061425152,-0.391021728515625
2011-11-25,9,24.8889432064,-0.3130340576171875
2011-11-26,4,-11.9311797248,-0.248748779296875
2011-11-27,0,-7.5028694016000035,-0.0981903076171875
2011-11-28,6,24.193572147199998,0.0
2011-11-29,37,11.6269229056,3.0
2011-11-30,11,9.649225011199999,-1.5
2011-12-01,13,14.8642321408,-0.375
2011-12-02,25,15.974734233600003,-0.1875
2011-12-03,6,-5.569973862399998,-0.1171875
2011-12-04,4,-5.501701939200002,-0.08203125
2011-12-05,7,8.915597619199998,3.9384765625
2011-12-06,12,16.432684032,10.95166015625
2011-12-07,28,27.204412006400002,-2.039276123046875
2011-12-08,15,24.982107033600002,-3.4077301025390625
2011-12-09,13,4.357202534399999,-2.09375
2011-12-10,1,-8.8095753216,0.9453125
2011-12-11,3,-1.7044347904000023,-1.6953125
2011-12-12,4,18.454424575999997,-0.7568359375
2011-12-13,21,20.2545985536,1.4832763671875
2011-12-14,33,28.0937847808,6.606964111328125
2011-12-15,12,7.161516851200002,4.4719085693359375
2011-12-16,42,35.478488064000004,-5.7336578369140625
2011-12-17,25,-11.9442576384,-1.7462615966796875
2011-12-18,16,-4.995743948800004,-0.95587158203125
2011-12-19,46,12.278290841599997,-0.633148193359375
2011-12-20,33,28.3286426624,-0.4423828125
2011-12-21,25,15.199101644800002,5.66033935546875
2011-12-22,21,0.5044579328000012,21.728424072265625
2011-12-23,11,3.4290869248,-4.455108642578125
2011-12-24,5,-6.348536319999999,-8.098190307617188
2011-12-25,1,3.402252185599999,-2.921875
2011-12-26,1,6.530639052799999,-1.703125
2011-12-27,0,23.9450416128,-1.158203125
2011-12-28,12,-5.8486049791999974,-0.85546875
2011-12-29,5,20.9720329216,-0.66595458984375
2011-12-30,9,25.8612375552,-0.53778076171875
2011-12-31,9,-10.7819378688,-0.3905792236328125
2012-01-01,2,-5.333494476800003,-0.0981903076171875
2012-01-02,23,1.511591833599999,0.0
2012-01-03,11,7.3834830848,0.0
2012-01-04,13,13.395440537600003,0.0
2012-01-05,23,-3.2594482175999993,3.0
2012-01-06,28,17.2770029568,4.5
2012-01-07,29,-1.6146653183999975,-3.375
2012-01-08,10,1.7642020863999992,-0.9375
2012-01-09,25,-1.477798400000001,-0.4921875
2012-01-10,18,16.47194112,-0.31640625
2012-01-11,22,6.4611650560000005,7.7744140625
2012-01-12,21,16.778793369600002,19.82861328125
2012-01-13,32,5.7823674368,-7.135955810546875
2012-01-14,31,-2.1722284032,0.3887176513671875
2012-01-15,15,4.739403161599999,-6.127960205078125
2012-01-16,43,10.639694336,-0.40625
2012-01-17,63,15.4190631936,8.5078125
2012-01-18,41,30.7507725312,15.19140625
2012-01-19,76,4.547923558400001,-6.305908203125
2012-01-20,76,5.2502515712,-7.6573486328125
2012-01-21,31,-6.7055720448,-3.18756103515625
2012-01-22,8,3.4205191167999978,-1.7957763671875
2012-01-23,20,14.277759590399999,-1.2091827392578125
2012-01-24,66,17.173228646400002,2.15399169921875
2012-01-25,41,30.445637632,-2.16387939453125
2012-01-26,32,7.708243865600004,6.1041717529296875
2012-01-27,36,40.9238704128,-4.0191650390625
2012-01-28,14,-0.5448786943999995,-1.0685577392578125
2012-01-29,13,-8.675783577600004,-0.51953125
2012-01-30,15,32.3446260736,-0.3349609375
2012-01-31,31,12.519594188800001,0.76025390625
2012-02-01,22,4.326723174399998,0.317169189453125
2012-02-02,25,10.236971622399999,1.2294769287109375
2012-02-03,29,20.2147743744,-1.279144287109375
2012-02-04,43,-4.481822719999997,-0.4279327392578125
2012-02-05,17,1.3816708095999992,-0.19140625
2012-02-06,21,19.732746239999997,1.8740234375
2012-02-07,10,14.8891917312,-0.09130859375
2012-02-08,31,52.1613190144,0.179779052734375
2012-02-09,12,8.457512448000003,-0.8062286376953125
2012-02-10,45,4.446508953599997,0.6972808837890625
2012-02-11,21,-7.1097006080000025,0.321929931640625
2012-02-12,28,-0.3423477760000022,-0.732421875
2012-02-13,34,25.812007219199998,0.732421875
2012-02-14,25,4.420132454400001,-0.66436767578125
2012-02-15,24,3.2598383616,-0.242431640625
2012-02-16,6,0.5275403264000023,3.8656463623046875
2012-02-17,17,15.932471603200002,-1.0865936279296875
2012-02-18,26,-7.7310424063999985,-1.056549072265625
2012-02-19,3,3.0155522047999983,-0.4195098876953125
2012-02-20,8,33.9700895744,-0.2457733154296875
2012-02-21,24,39.8497733632,-0.161529541015625
2012-02-22,18,15.0808220672,0.8797149658203125
2012-02-23,31,13.996259839999997,-0.5849609375
2012-02-24,21,23.7073262592,-0.1934814453125
2012-02-25,12,-14.009654067200001,-0.119232177734375
2012-02-26,0,-5.6299071488000045,9.950027465820312
2012-02-27,14,15.433350655999998,-5.02734375
2012-02-28,17,9.647709491200002,-1.2705078125
2012-02-29,37,57.4521038848,0.35888671875
2012-03-01,14,12.037242880000004,13.096282958984375
2012-03-02,25,28.727417343999996,-1.4093475341796875
2012-03-03,17,-9.204543692800002,-2.017578125
2012-03-04,8,-9.869002854400005,4.6748046875
