,netdata/netdata,grafana/grafana,cacti/cacti
2014-06-09,-0.22213497809218782,2,0
2014-06-10,-0.16699982616093775,1,0
2014-06-11,-0.05688707646562505,4,0
2014-06-12,-0.023280862499999996,4,0
2014-06-13,-0.018957273750000003,2,0
2014-06-14,0.9841232832343749,7,0
2014-06-15,2.686416586767187,0,2
2014-06-16,-1.0050000000000001,3,0
2014-06-17,-0.3744999999999997,2,0
2014-06-18,-0.2186624999999999,1,0
2014-06-19,-0.15020775,1,0
2014-06-20,-0.11244161249999998,8,0
2014-06-21,-0.08879986124999999,6,0
2014-06-22,-0.07274853801562506,9,0
2014-06-23,-0.06121356352968765,0,0
2014-06-24,-0.04075023969843757,2,0
2014-06-25,0.0,2,0
2014-06-26,0.0,1,0
2014-06-27,0.0,4,0
2014-06-28,0.0,0,4
2014-06-29,0.0,0,0
2014-06-30,0.0,10,0
2014-07-01,0.0,2,0
2014-07-02,0.0,4,0
2014-07-03,0.0,5,0
2014-07-04,0.0,1,0
2014-07-05,0.0,0,0
2014-07-06,0.0,0,0
2014-07-07,0.0,1,0
2014-07-08,0.0,1,0
2014-07-09,0.0,0,0
2014-07-10,0.0,0,0
2014-07-11,0.0,0,0
2014-07-12,0.0,0,0
2014-07-13,0.0,5,0
2014-07-14,0.0,5,0
2014-07-15,0.0,3,0
2014-07-16,0.0,5,0
2014-07-17,0.0,2,0
2014-07-18,0.0,1,0
2014-07-19,0.0,3,1
2014-07-20,0.0,4,0
2014-07-21,0.0,2,0
2014-07-22,0.0,1,0
2014-07-23,0.0,5,0
2014-07-24,0.0,0,0
2014-07-25,0.0,4,0
2014-07-26,0.0,0,0
2014-07-27,0.0,0,0
2014-07-28,0.0,6,0
2014-07-29,0.0,5,0
2014-07-30,0.0,6,0
2014-07-31,0.0,17,0
2014-08-01,0.0,4,0
2014-08-02,0.0,0,0
2014-08-03,0.0,4,0
2014-08-04,0.0,3,0
2014-08-05,0.0,5,0
2014-08-06,0.0,10,0
2014-08-07,0.0,16,0
2014-08-08,0.0,15,0
2014-08-09,0.0,7,0
2014-08-10,0.0,11,0
2014-08-11,0.0,25,0
2014-08-12,0.0,13,0
2014-08-13,0.0,14,0
2014-08-14,0.0,9,0
2014-08-15,0.0,12,0
2014-08-16,0.0,9,0
2014-08-17,0.0,3,0
2014-08-18,0.0,6,2
2014-08-19,0.0,5,0
2014-08-20,0.0,11,0
2014-08-21,0.0,14,0
2014-08-22,0.0,10,0
2014-08-23,0.0,2,0
2014-08-24,0.0,3,0
2014-08-25,0.0,8,0
2014-08-26,0.0,13,0
2014-08-27,0.0,6,0
2014-08-28,0.0,3,0
2014-08-29,0.0,7,0
2014-08-30,0.0,0,0
2014-08-31,0.0,0,0
2014-09-01,0.0,3,0
2014-09-02,0.0,5,0
2014-09-03,0.0,11,0
2014-09-04,0.0,10,0
2014-09-05,0.0,10,0
2014-09-06,0.0,5,0
2014-09-07,0.0,1,0
2014-09-08,0.0,2,0
2014-09-09,0.0,14,0
2014-09-10,0.0,5,0
2014-09-11,0.0,10,0
2014-09-12,0.0,2,0
2014-09-13,0.0,7,0
2014-09-14,0.0,0,0
2014-09-15,0.0,2,0
2014-09-16,0.0,9,0
2014-09-17,0.0,15,0
2014-09-18,0.0,11,0
2014-09-19,0.0,8,0
2014-09-20,0.0,13,0
2014-09-21,0.0,6,0
2014-09-22,1.0,9,0
2014-09-23,-0.30000000000000004,7,0
2014-09-24,-0.10499999999999993,19,0
2014-09-25,-0.05949999999999997,2,0
2014-09-26,-0.0401625,0,0
2014-09-27,-0.029720249999999997,1,0
2014-09-28,-0.023280862499999996,0,0
2014-09-29,-0.018957273750000003,8,0
2014-09-30,-0.015876716765625045,19,0
2014-10-01,-0.013583413232812524,18,0
2014-10-02,0.0,15,0
2014-10-03,2.0,3,0
2014-10-04,-0.6000000000000001,1,0
2014-10-05,-0.20999999999999985,6,0
2014-10-06,-0.11899999999999994,7,0
2014-10-07,-0.080325,10,0
2014-10-08,0.9405595,4,0
2014-10-09,-0.34656172500000004,4,0
2014-10-10,-0.14291454749999993,5,0
2014-10-11,-0.09125343353125007,2,0
2014-10-12,-0.06732932646562505,1,0
2014-10-13,-0.029720249999999997,4,0
2014-10-14,-0.023280862499999996,1,0
2014-10-15,-0.018957273750000003,10,0
2014-10-16,-0.015876716765625045,3,0
2014-10-17,-0.013583413232812524,2,0
2014-10-18,0.0,1,0
2014-10-19,0.0,3,0
2014-10-20,0.0,4,0
2014-10-21,0.0,0,0
2014-10-22,0.0,1,0
2014-10-23,0.0,4,0
2014-10-24,0.0,6,0
2014-10-25,0.0,1,0
2014-10-26,0.0,1,0
2014-10-27,0.0,1,0
2014-10-28,0.0,7,4
2014-10-29,0.0,2,1
2014-10-30,0.0,1,0
2014-10-31,0.0,0,0
2014-11-01,0.0,0,0
2014-11-02,1.0,2,0
2014-11-03,-0.30000000000000004,2,3
2014-11-04,-0.10499999999999993,0,10
2014-11-05,-0.05949999999999997,0,1
2014-11-06,-0.0401625,9,0
2014-11-07,-0.029720249999999997,8,0
2014-11-08,-0.023280862499999996,6,1
2014-11-09,-0.018957273750000003,1,1
2014-11-10,-0.015876716765625045,3,6
2014-11-11,-0.013583413232812524,13,0
2014-11-12,0.0,9,1
2014-11-13,0.0,4,0
2014-11-14,0.0,14,0
2014-11-15,0.0,1,0
2014-11-16,0.0,0,0
2014-11-17,0.0,7,5
2014-11-18,0.0,3,0
2014-11-19,0.0,6,0
2014-11-20,0.0,9,0
2014-11-21,0.0,8,2
2014-11-22,0.0,1,1
2014-11-23,0.0,1,3
2014-11-24,0.0,6,0
2014-11-25,0.0,1,0
2014-11-26,0.0,5,0
2014-11-27,0.0,9,0
2014-11-28,0.0,4,0
2014-11-29,0.0,0,0
2014-11-30,0.0,0,0
2014-12-01,0.0,2,0
2014-12-02,0.0,6,0
2014-12-03,0.0,0,5
2014-12-04,0.0,1,3
2014-12-05,0.0,0,0
2014-12-06,0.0,0,1
2014-12-07,1.0,0,6
2014-12-08,-0.30000000000000004,1,2
2014-12-09,-0.10499999999999993,2,1
2014-12-10,-0.05949999999999997,2,0
2014-12-11,-0.0401625,6,2
2014-12-12,-0.029720249999999997,0,11
2014-12-13,-0.023280862499999996,0,0
2014-12-14,-0.018957273750000003,0,0
2014-12-15,-0.015876716765625045,18,1
2014-12-16,-0.013583413232812524,8,2
2014-12-17,0.0,6,5
2014-12-18,0.0,5,6
2014-12-19,0.0,11,3
2014-12-20,0.0,0,1
2014-12-21,0.0,0,1
2014-12-22,1.0,1,3
2014-12-23,-0.30000000000000004,2,4
2014-12-24,-0.10499999999999993,1,16
2014-12-25,-0.05949999999999997,0,6
2014-12-26,-0.0401625,3,2
2014-12-27,-0.029720249999999997,0,3
2014-12-28,-0.023280862499999996,4,6
2014-12-29,-0.018957273750000003,6,4
2014-12-30,-0.015876716765625045,17,13
2014-12-31,-0.013583413232812524,11,2
2015-01-01,0.0,4,4
2015-01-02,0.0,0,3
2015-01-03,0.0,0,11
2015-01-04,0.0,18,5
2015-01-05,0.0,14,7
2015-01-06,0.0,12,1
2015-01-07,0.0,5,1
2015-01-08,0.0,16,2
2015-01-09,0.0,7,0
2015-01-10,0.0,1,0
2015-01-11,0.0,4,0
2015-01-12,0.0,17,13
2015-01-13,0.0,2,5
2015-01-14,0.0,12,6
2015-01-15,0.0,9,3
2015-01-16,0.0,24,0
2015-01-17,0.0,6,5
2015-01-18,0.0,6,2
2015-01-19,0.0,8,3
2015-01-20,0.0,11,0
2015-01-21,0.0,13,0
2015-01-22,0.0,2,0
2015-01-23,0.0,3,5
2015-01-24,0.0,0,2
2015-01-25,0.0,2,4
2015-01-26,0.0,10,1
2015-01-27,0.0,11,1
2015-01-28,0.0,14,0
2015-01-29,0.0,6,0
2015-01-30,0.0,8,0
2015-01-31,0.0,1,0
2015-02-01,0.0,8,3
2015-02-02,0.0,13,0
2015-02-03,0.0,18,0
2015-02-04,0.0,19,0
2015-02-05,0.0,15,2
2015-02-06,0.0,15,4
2015-02-07,0.0,11,1
2015-02-08,0.0,6,0
2015-02-09,0.0,4,1
2015-02-10,0.0,6,2
2015-02-11,0.0,8,0
2015-02-12,0.0,8,0
2015-02-13,0.0,10,0
2015-02-14,0.0,3,0
2015-02-15,0.0,17,0
2015-02-16,0.0,4,0
2015-02-17,0.0,3,0
2015-02-18,0.0,11,1
2015-02-19,0.0,3,0
2015-02-20,0.0,8,0
2015-02-21,0.0,2,0
2015-02-22,0.0,6,0
2015-02-23,0.0,18,0
2015-02-24,4.0,6,0
2015-02-25,-1.2000000000000002,8,0
2015-02-26,-0.4199999999999997,9,1
2015-02-27,-0.23799999999999988,2,0
2015-02-28,-0.16065,17,1
2015-03-01,-0.11888099999999999,3,1
2015-03-02,-0.09312344999999998,6,1
2015-03-03,-0.07582909500000001,26,0
2015-03-04,-0.06350686706250018,8,0
2015-03-05,-0.054333652931250094,16,0
2015-03-06,0.0,4,0
2015-03-07,0.0,22,0
2015-03-08,0.0,0,3
2015-03-09,0.0,3,0
2015-03-10,0.0,19,0
2015-03-11,0.0,12,0
2015-03-12,3.0,13,0
2015-03-13,-0.9000000000000001,8,0
2015-03-14,-0.3149999999999998,4,0
2015-03-15,-0.1784999999999999,0,0
2015-03-16,12.8795125,0,0
2015-03-17,-1.9891607500000004,13,0
2015-03-18,-0.034842587499999134,6,0
2015-03-19,14.35962817875,5,0
2015-03-20,-2.698742650296875,11,0
2015-03-21,-1.2064384896984368,9,0
2015-03-22,-0.30941671249999914,8,0
2015-03-23,-0.98354678375,8,3
2015-03-24,-0.5158850904531251,12,2
2015-03-25,1.687768096942187,24,0
2015-03-26,-1.6363447274968752,14,0
2015-03-27,1.1412691590343744,9,0
2015-03-28,0.8021762154781245,10,1
2015-03-29,7.9060931667703125,20,11
2015-03-30,-3.219319146246875,16,5
2015-03-31,-1.2761684044812494,10,1
2015-04-01,-0.7615974512484374,9,0
2015-04-02,3.4713217114703125,8,2
2015-04-03,-1.5927087621984377,0,3
2015-04-04,2.30080425646875,2,9
2015-04-05,-1.367535723746875,0,8
2015-04-06,0.3542927226437498,5,4
2015-04-07,-0.7196317190953126,9,2
2015-04-08,-0.3186109499999999,5,0
2015-04-09,-0.22448984499999997,5,0
2015-04-10,0.8264880454374999,11,2
2015-04-11,-0.44092572418125014,0,0
2015-04-12,-0.17591101279687504,20,0
2015-04-13,-0.11920751344843755,10,0
2015-04-14,-0.05603921676562504,5,0
2015-04-15,-0.04330366323281252,16,0
2015-04-16,-0.023280862499999996,3,0
2015-04-17,-0.018957273750000003,1,0
2015-04-18,-0.015876716765625045,0,0
2015-04-19,-0.013583413232812524,14,0
2015-04-20,0.0,25,1
2015-04-21,0.0,11,0
2015-04-22,0.0,15,0
2015-04-23,0.0,11,8
2015-04-24,0.0,6,1
2015-04-25,0.0,7,8
2015-04-26,0.0,9,0
2015-04-27,0.0,14,3
2015-04-28,0.0,13,0
2015-04-29,0.0,31,0
2015-04-30,0.0,9,0
2015-05-01,0.0,11,6
2015-05-02,0.0,6,0
2015-05-03,0.0,1,3
2015-05-04,0.0,5,3
2015-05-05,1.0,14,6
2015-05-06,-0.30000000000000004,6,0
2015-05-07,-0.10499999999999993,8,0
2015-05-08,0.9405,5,0
2015-05-09,-0.34016250000000003,7,0
2015-05-10,0.86527975,2,0
2015-05-11,-0.3827808625,5,0
2015-05-12,-0.16411977374999992,4,0
2015-05-13,-0.10509696676562501,10,0
2015-05-14,-0.07702677573281252,5,0
2015-05-15,-0.04867752375,5,0
2015-05-16,-0.03915757926562504,4,6
2015-05-17,-0.032540686982812525,3,0
2015-05-18,-0.015876716765625045,12,8
2015-05-19,-0.013583413232812524,7,5
2015-05-20,0.0,6,2
2015-05-21,0.0,5,0
2015-05-22,0.0,2,0
2015-05-23,0.0,1,0
2015-05-24,0.0,0,0
2015-05-25,0.0,8,6
2015-05-26,0.0,2,1
2015-05-27,0.0,5,5
2015-05-28,0.0,3,5
2015-05-29,0.0,4,3
2015-05-30,0.0,0,4
2015-05-31,0.0,0,1
2015-06-01,0.0,9,2
2015-06-02,0.0,11,0
2015-06-03,0.0,24,0
2015-06-04,0.0,6,0
2015-06-05,0.0,5,0
2015-06-06,0.0,1,0
2015-06-07,0.0,0,0
2015-06-08,0.0,6,3
2015-06-09,0.0,4,0
2015-06-10,0.0,6,1
2015-06-11,0.0,6,0
2015-06-12,0.0,3,0
2015-06-13,0.0,11,0
2015-06-14,0.0,2,0
2015-06-15,0.0,2,4
2015-06-16,0.0,0,1
2015-06-17,0.0,1,5
2015-06-18,0.0,4,0
2015-06-19,0.0,8,0
2015-06-20,0.0,0,0
2015-06-21,0.0,0,0
2015-06-22,0.0,10,0
2015-06-23,0.0,1,0
2015-06-24,0.0,2,0
2015-06-25,0.0,3,0
2015-06-26,0.0,13,0
2015-06-27,0.0,1,0
2015-06-28,0.0,1,0
2015-06-29,0.0,10,0
2015-06-30,0.0,11,0
2015-07-01,0.0,1,2
2015-07-02,0.0,3,1
2015-07-03,0.0,4,2
2015-07-04,0.0,2,0
2015-07-05,0.0,0,0
2015-07-06,0.0,11,3
2015-07-07,0.0,7,0
2015-07-08,0.0,18,1
2015-07-09,0.0,8,0
2015-07-10,0.0,12,0
2015-07-11,0.0,0,0
2015-07-12,0.0,1,8
2015-07-13,0.0,6,0
2015-07-14,0.0,5,0
2015-07-15,0.0,11,0
2015-07-16,0.0,6,0
2015-07-17,0.0,10,1
2015-07-18,0.0,7,0
2015-07-19,0.0,1,7
2015-07-20,0.0,10,4
2015-07-21,0.0,11,0
2015-07-22,0.0,1,0
2015-07-23,0.0,1,0
2015-07-24,0.0,2,0
2015-07-25,0.0,0,0
2015-07-26,0.0,0,3
2015-07-27,0.0,2,4
2015-07-28,0.0,0,4
2015-07-29,0.0,6,0
2015-07-30,0.0,5,6
2015-07-31,0.0,6,1
2015-08-01,0.0,3,0
2015-08-02,0.0,0,15
2015-08-03,0.0,2,6
2015-08-04,0.0,9,0
2015-08-05,0.0,10,1
2015-08-06,0.0,4,0
2015-08-07,0.0,4,8
2015-08-08,0.0,6,4
2015-08-09,0.0,7,13
2015-08-10,0.0,18,3
2015-08-11,0.0,49,3
2015-08-12,0.0,5,0
2015-08-13,0.0,5,5
2015-08-14,0.0,5,0
2015-08-15,0.0,4,0
2015-08-16,0.0,5,0
2015-08-17,0.0,14,0
2015-08-18,0.0,16,0
2015-08-19,0.0,4,0
2015-08-20,0.0,7,0
2015-08-21,0.0,13,0
2015-08-22,0.0,5,5
2015-08-23,0.0,2,2
2015-08-24,0.0,6,0
2015-08-25,0.0,9,0
2015-08-26,0.0,4,1
2015-08-27,0.0,2,0
2015-08-28,0.0,3,0
2015-08-29,0.0,0,0
2015-08-30,0.0,3,0
2015-08-31,0.0,20,0
2015-09-01,0.0,10,0
2015-09-02,0.0,11,0
2015-09-03,0.0,13,0
2015-09-04,0.0,11,0
2015-09-05,0.0,10,0
2015-09-06,0.0,5,0
2015-09-07,0.0,6,0
2015-09-08,0.0,18,7
2015-09-09,0.0,14,0
2015-09-10,0.0,16,0
2015-09-11,0.0,10,0
2015-09-12,1.0,2,0
2015-09-13,3.7,2,0
2015-09-14,1.6949999999999998,5,0
2015-09-15,-1.3794999999999997,11,0
2015-09-16,0.4068375000000004,9,0
2015-09-17,-0.6688702499999999,10,0
2015-09-18,-0.3676493624999999,19,0
2015-09-19,-0.2607414737499999,9,3
2015-09-20,-0.20171089926562502,0,0
2015-09-21,13.836317648454687,12,0
2015-09-22,-4.3252446657281265,9,0
2015-09-23,-0.5297075134484364,19,0
2015-09-24,-1.1488767167656246,6,0
2015-09-25,-0.6808584132328124,7,0
2015-09-26,-0.47558349999999994,1,0
2015-09-27,0.633905425,2,0
2015-09-28,-0.5951220825000001,11,0
2015-09-29,2.6494451027812493,15,0
2015-09-30,-1.1686250590093754,15,0
2015-10-01,-0.3710392167656248,13,0
2015-10-02,-0.22180366323281242,7,0
2015-10-03,10.8562316375,1,0
2015-10-04,-2.4081180237500006,1,0
2015-10-05,-1.5407193042656242,1,0
2015-10-06,-0.829955234482812,7,0
2015-10-07,-0.548917650296875,3,0
2015-10-08,-0.4078354896984375,11,0
2015-10-09,-0.28580973749999994,3,0
2015-10-10,-0.23181087375000003,6,0
2015-10-11,0.8063988418281245,1,0
2015-10-12,1.5347057376734372,0,0
2015-10-13,1.2814165867671874,4,1
2015-10-14,-0.8694999999999999,15,1
2015-10-15,0.6308375000000002,1,0
2015-10-16,-0.52904525,7,0
2015-10-17,0.7319536375000001,2,0
2015-10-18,2.51554050125,0,0
2015-10-19,-1.1455154892656252,1,0
2015-10-20,0.5125283557359377,1,0
2015-10-21,0.3991363775031249,5,0
2015-10-22,-0.6013318502156251,17,0
2015-10-23,-0.2928183292656249,11,0
2015-10-24,0.7979542255171875,3,0
2015-10-25,3.557368711984375,1,0
2015-10-26,-1.4192146760296878,22,0
2015-10-27,1.4375116240515626,10,0
2015-10-28,-0.912996490515625,15,0
