,golang/go,rust-lang/rust,swiftlang/swift
2011-04-19,9,22,-0.19541698560000018
2011-04-20,13,15,-0.06776760320000007
2011-04-21,18,9,-0.012925440000000009
2011-04-22,14,17,1.989659648
2011-04-23,7,4,-1.2085020672000002
2011-04-24,1,2,-0.24
2011-04-25,14,8,-0.11199999999999999
2011-04-26,13,11,-0.06719999999999994
2011-04-27,13,13,-0.04569600000000001
2011-04-28,18,25,0.9664896
2011-04-29,7,23,6.37414912
2011-04-30,0,2,-4.340680704000001
2011-05-01,4,11,-0.9130041344
2011-05-02,20,5,-0.4255999999999999
2011-05-03,14,27,-0.2580479999999998
2011-05-04,7,17,-0.17669120000000002
2011-05-05,6,43,-0.13021184000000005
2011-05-06,5,19,-0.10081843200000007
2011-05-07,2,3,0.9191154688
2011-05-08,6,1,-0.6595144704000001
2011-05-09,4,14,-0.12
2011-05-10,4,10,-0.055999999999999994
2011-05-11,10,36,-0.03359999999999997
2011-05-12,14,18,-0.022848000000000004
2011-05-13,22,25,-0.01675520000000001
2011-05-14,5,27,-0.012925440000000009
2011-05-15,4,3,-0.01034035200000001
2011-05-16,14,21,-0.00850206720000001
2011-05-17,12,21,0.0
2011-05-18,12,30,0.0
2011-05-19,5,32,0.0
2011-05-20,9,29,0.0
2011-05-21,4,27,0.0
2011-05-22,5,31,0.0
2011-05-23,7,8,0.0
2011-05-24,12,19,0.0
2011-05-25,17,17,0.0
2011-05-26,12,6,0.0
2011-05-27,17,39,0.0
2011-05-28,1,6,0.0
2011-05-29,5,0,0.0
2011-05-30,12,1,0.0
2011-05-31,21,26,2.0
2011-06-01,16,30,-1.2000000000000002
2011-06-02,21,20,-0.24
2011-06-03,16,15,-0.11199999999999999
2011-06-04,1,19,-0.06719999999999994
2011-06-05,2,3,5.954304
2011-06-06,16,4,-3.6335104000000005
2011-06-07,14,5,-0.74585088
2011-06-08,13,19,-0.35668070399999996
2011-06-09,13,29,-0.21860413439999984
2011-06-10,14,26,-0.13708800000000002
2011-06-11,5,10,-0.10053120000000004
2011-06-12,1,6,-0.07755264000000005
2011-06-13,10,4,-0.06204211200000005
2011-06-14,20,33,-0.051012403200000056
2011-06-15,11,46,0.0
2011-06-16,19,48,0.0
2011-06-17,15,39,0.0
2011-06-18,3,14,0.0
2011-06-19,7,24,0.0
2011-06-20,24,25,0.0
2011-06-21,7,13,0.0
2011-06-22,14,10,0.0
2011-06-23,7,15,0.0
2011-06-24,12,18,0.0
2011-06-25,3,8,0.0
2011-06-26,1,3,0.0
2011-06-27,21,38,0.0
2011-06-28,16,50,0.0
2011-06-29,19,38,0.0
2011-06-30,14,38,0.0
2011-07-01,8,33,0.0
2011-07-02,3,6,0.0
2011-07-03,0,8,0.0
2011-07-04,6,9,0.0
2011-07-05,8,26,0.0
2011-07-06,16,68,0.0
2011-07-07,11,32,0.0
2011-07-08,12,58,0.0
2011-07-09,8,15,0.0
2011-07-10,6,13,0.0
2011-07-11,14,35,0.0
2011-07-12,24,50,0.0
2011-07-13,29,32,1.0
2011-07-14,16,25,1.4
2011-07-15,10,28,-1.3200000000000003
2011-07-16,0,10,-0.296
2011-07-17,5,8,0.8544
2011-07-18,23,15,2.309952
2011-07-19,16,22,17.0175488
2011-07-20,16,22,-11.862435840000002
2011-07-21,18,24,-2.5177912319999995
2011-07-22,10,29,-1.2168307711999997
2011-07-23,12,11,2.2592966656000004
2011-07-24,3,4,8.702696959999999
2011-07-25,10,16,-6.327465472000002
2011-07-26,10,41,1.6268935168
2011-07-27,15,40,-3.4587728896000005
2011-07-28,18,51,-1.1356832767999998
2011-07-29,14,32,4.4408064
2011-07-30,0,16,-3.3803315200000004
2011-07-31,6,4,17.118651904
2011-08-01,7,12,-7.299196313600001
2011-08-02,4,48,-2.883564851200001
2011-08-03,2,32,8.1478965248
2011-08-04,14,29,-6.7865842688
2011-08-05,5,40,-2.6422912
2011-08-06,2,4,-0.24788736
2011-08-07,1,0,-1.413485056
2011-08-08,11,14,0.3237335039999998
2011-08-09,5,27,-0.08340469760000047
2011-08-10,14,31,1.0327759872
2011-08-11,7,38,3.4574785535999997
2011-08-12,12,76,24.549781708799998
2011-08-13,3,3,6.410124492799994
2011-08-14,2,4,-14.157143552
2011-08-15,12,46,-7.0998787072
2011-08-16,17,49,-1.935816191999999
2011-08-17,18,33,-0.39861329919999955
2011-08-18,15,31,-2.5657075712000004
2011-08-19,3,38,0.7798649855999995
2011-08-20,4,20,2.9451284479999993
2011-08-21,3,0,-3.867976089600001
2011-08-22,17,23,5.9801377792
2011-08-23,16,10,2.372355891199999
2011-08-24,19,21,5.710112767999999
2011-08-25,15,6,17.991066828799998
2011-08-26,23,30,-10.673831014400001
2011-08-27,1,52,-8.416443904000001
2011-08-28,1,4,-3.0115282943999997
2011-08-29,27,17,2.2327971840000007
2011-08-30,10,14,2.423584256
2011-08-31,14,29,14.050352025599999
2011-09-01,7,51,-1.9706061824000027
2011-09-02,8,20,-6.803249971200001
2011-09-03,3,15,-0.7704282112000005
2011-09-04,1,0,-1.2780232704000003
2011-09-05,10,0,-3.40394496
2011-09-06,7,4,4.626609152
2011-09-07,17,8,-3.496884940800001
2011-09-08,18,4,0.04788346879999983
2011-09-09,6,9,2.8943757311999994
2011-09-10,0,9,-3.7241111552000006
2011-09-11,0,1,0.011668070399999952
2011-09-12,12,46,-1.1356085248
2011-09-13,7,17,-0.45351004159999997
2011-09-14,20,33,0.721282048
2011-09-15,20,27,2.1954203648
2011-09-16,9,30,-0.03665797120000036
2011-09-17,8,3,-1.7014610944000004
2011-09-18,2,2,0.502964224
2011-09-19,22,9,4.154011648
2011-09-20,14,37,-0.2810012672000006
2011-09-21,6,30,-2.5648870400000003
2011-09-22,8,27,-0.756227072
2011-09-23,9,42,6.5757779968
2011-09-24,2,19,-0.47798210560000065
2011-09-25,2,6,-3.4222495744000003
2011-09-26,17,23,1.002766848
2011-09-27,8,31,3.2418198528
2011-09-28,10,23,-1.6078673920000002
2011-09-29,10,7,-1.1461846016000004
2011-09-30,10,33,-1.3446988800000002
2011-10-01,3,6,-0.569780224
2011-10-02,0,3,-0.37182627840000004
2011-10-03,5,4,-0.2229311488000001
2011-10-04,8,9,-0.14166630400000008
2011-10-05,18,39,-0.1113119744000001
2011-10-06,18,16,-0.07611648000000008
2011-10-07,10,14,-0.027344486400000027
2011-10-08,5,0,-0.00850206720000001
2011-10-09,0,4,0.0
2011-10-10,5,6,0.0
2011-10-11,12,16,0.0
2011-10-12,17,49,0.0
2011-10-13,23,7,0.0
2011-10-14,22,2,0.0
2011-10-15,5,3,0.0
2011-10-16,2,2,1.0
2011-10-17,17,10,-0.6000000000000001
2011-10-18,34,17,9.88
2011-10-19,14,0,-2.056000000000001
2011-10-20,5,13,5.3664
2011-10-21,6,46,-2.462848
2011-10-22,1,4,6.9432448
2011-10-23,2,5,-7.959805440000001
2011-10-24,3,34,-2.1156843519999997
2011-10-25,5,7,-1.1608092671999999
2011-10-26,39,9,1.23310592
2011-10-27,6,19,0.2389401599999994
2011-10-28,17,46,1.1969196031999996
2011-10-29,1,10,-2.4120598528000006
2011-10-30,0,7,-0.6869521408000001
2011-10-31,13,18,-0.3744187392
2011-11-01,11,13,25.8199936
2011-11-02,44,49,-13.727905280000002
2011-11-03,23,7,-0.416797184
2011-11-04,20,2,-4.172461158400001
2011-11-05,2,29,-1.5136251903999993
2011-11-06,3,5,-0.9107542016000001
2011-11-07,17,17,2.3842688
2011-11-08,14,11,7.7390361599999995
2011-11-09,34,17,8.278279168
2011-11-10,8,19,3.3385637887999984
2011-11-11,16,16,-10.919165542400002
2011-11-12,5,6,-2.958552268799999
2011-11-13,4,2,-1.5667455999999995
2011-11-14,31,6,-1.01944832
2011-11-15,19,8,-0.7314754560000003
2011-11-16,16,59,0.4426358783999996
2011-11-17,10,33,10.978917888
2011-11-18,22,36,1.407704063999999
2011-11-19,6,7,-7.015028940800001
2011-11-20,4,1,-1.7856
2011-11-21,8,13,-0.9300479999999997
2011-11-22,10,17,-0.5933311999999997
2011-11-23,6,11,-0.41961984000000013
2011-11-24,6,4,-0.31624243200000013
2011-11-25,6,9,-0.2489152512000002
2011-11-26,2,4,-0.1950879744000002
2011-11-27,4,0,-0.07651860480000008
2011-11-28,20,6,0.0
2011-11-29,9,37,3.0
2011-11-30,16,11,-1.8000000000000003
2011-12-01,25,13,-0.36
2011-12-02,22,25,-0.16799999999999998
2011-12-03,0,6,-0.10079999999999992
2011-12-04,1,4,-0.06854400000000001
2011-12-05,13,7,3.9497344
2011-12-06,15,12,10.56122368
2011-12-07,25,28,-3.3110210560000013
2011-12-08,12,15,-3.8095062016000005
2011-12-09,23,13,-2.0624
2011-12-10,4,1,1.0718080000000003
2011-12-11,5,3,-1.7880448000000002
2011-12-12,30,4,-0.6573593600000001
2011-12-13,38,21,1.571983872
2011-12-14,30,33,6.4829847551999995
2011-12-15,35,12,3.7391499263999988
2011-12-16,19,42,-6.558361088
2011-12-17,4,25,-1.6295529472
2011-12-18,2,16,-0.8391767039999998
2011-12-19,23,46,-0.5356985343999998
2011-12-20,36,33,-0.36552448000000015
2011-12-21,41,25,5.725118976
2011-12-22,28,21,21.1839440896
2011-12-23,15,11,-6.881079705600001
2011-12-24,1,5,-8.812518604800001
2011-12-25,3,1,-2.6815999999999995
2011-12-26,2,1,-1.4810879999999993
2011-12-27,2,0,-0.9741311999999998
2011-12-28,0,12,-0.7020646400000004
2011-12-29,0,5,-0.5359749120000004
2011-12-30,0,9,-0.42585016320000035
2011-12-31,0,9,-0.3056148480000003
2012-01-01,0,2,-0.07651860480000008
2012-01-02,0,23,0.0
2012-01-03,9,11,0.0
2012-01-04,7,13,0.0
2012-01-05,12,23,3.0
2012-01-06,5,28,4.199999999999999
2012-01-07,0,29,-3.9600000000000004
2012-01-08,2,10,-0.8879999999999999
2012-01-09,19,25,-0.43679999999999986
2012-01-10,26,18,-0.27014399999999983
2012-01-11,27,22,7.8126464
2012-01-12,26,21,19.06069248
2012-01-13,18,32,-9.468573696000002
2012-01-14,9,31,-0.015548313600000085
2012-01-15,8,15,-6.5838124032000005
2012-01-16,15,43,-0.1651839999999991
2012-01-17,24,63,8.524006400000001
2012-01-18,20,41,14.28218368
2012-01-19,45,76,-8.285400576000002
2012-01-20,22,76,-8.0342240256
2012-01-21,7,31,-2.8438658047999996
2012-01-22,8,8,-1.5394332671999993
2012-01-23,29,20,-1.0075285504
2012-01-24,19,66,2.3085890559999998
2012-01-25,31,41,-2.332394086400001
2012-01-26,29,32,6.2285114368
2012-01-27,16,36,-4.6274279424000015
2012-01-28,1,14,-1.0003144704
2012-01-29,11,13,-0.46054399999999995
2012-01-30,30,15,-0.2854655999999998
2012-01-31,42,31,0.80128768
2012-02-01,24,22,0.25169254399999985
2012-02-02,18,25,1.1640157184
2012-02-03,37,29,-1.4483824640000003
2012-02-04,17,43,-0.3891144704
2012-02-05,5,17,-0.16844799999999996
2012-02-06,35,21,1.8931968000000001
2012-02-07,14,10,-0.2753766400000002
2012-02-08,48,31,0.10322380799999986
2012-02-09,30,12,-0.8766932992
2012-02-10,29,45,0.7276172288
2012-02-11,26,21,0.2476998655999999
2012-02-12,5,28,-0.8099584000000001
2012-02-13,46,34,0.75854592
2012-02-14,47,25,-0.7399613440000001
2012-02-15,39,24,-0.2167179264
2012-02-16,36,6,3.8855543808
2012-02-17,36,17,-1.4717827072000005
2012-02-18,16,26,-1.126113792
2012-02-19,32,3,-0.3795976192
2012-02-20,21,8,-0.2118275071999999
2012-02-21,30,24,-0.135332352
2012-02-22,33,18,0.9016291327999999
2012-02-23,28,31,-0.6684569600000001
2012-02-24,31,21,-0.17428684800000005
2012-02-25,3,12,-0.10034862080000004
2012-02-26,4,0,9.9578979328
2012-02-27,24,14,-6.022848000000001
2012-02-28,20,17,-1.2167552
2012-02-29,29,37,0.4270745600000001
2012-03-01,30,14,13.053659648
2012-03-02,21,25,-2.7569820672000027
2012-03-03,6,17,-2.503552000000001
2012-03-04,8,8,4.533145599999999
2012-03-05,43,5,-0.09265152000000043
2012-03-06,35,49,-5.351247872
2012-03-07,62,20,0.3466137599999999
2012-03-08,40,30,-2.1651717120000002
2012-03-09,12,10,0.0945307648
2012-03-10,6,29,2.7970230272
2012-03-11,1,24,25.1268318208
2012-03-12,33,13,-17.567477657600005
2012-03-13,31,23,-2.7811690496
2012-03-14,21,25,-0.4021112832
2012-03-15,21,60,-0.38962790399999925
2012-03-16,12,40,6.7673056256
2012-03-17,4,8,-3.316787712000001
2012-03-18,3,9,-1.4938237952000004
2012-03-19,7,20,9.4828106752
2012-03-20,19,21,0.759410278399999
2012-03-21,9,30,-6.328133632
2012-03-22,9,25,0.3064255487999996
2012-03-23,17,34,-2.0771753984
2012-03-24,0,11,-1.7749300224
2012-03-25,2,13,3.1383150592
2012-03-26,16,15,2.0682630143999994
2012-03-27,29,25,4.143683481599999
2012-03-28,7,20,1.0948729855999986
2012-03-29,0,49,9.2832095232
2012-03-30,8,12,-8.5998405632
2012-03-31,2,3,-3.8779073536
2012-04-01,0,22,-1.6419638271999997
2012-04-02,12,15,10.984033792
2012-04-03,10,13,-2.916319948800002
2012-04-04,5,24,1.0472647679999998
2012-04-05,15,17,5.7602089984
2012-04-06,2,53,-2.2436706304000005
2012-04-07,2,7,-5.846387712
2012-04-08,0,17,-0.8699065343999999
2012-04-09,8,9,2.3184307200000003
2012-04-10,16,7,22.737829376
2012-04-11,8,12,3.3113255935999995
2012-04-12,6,12,-5.724863488000002
2012-04-13,3,15,7.7444430848
2012-04-14,2,10,-10.2573120512
2012-04-15,1,17,-6.5170066432
2012-04-16,4,9,1.2213626879999997
2012-04-17,7,10,3.8216910847999994
2012-04-18,5,12,14.4454177792
2012-04-19,7,20,14.265899212799997
2012-04-20,8,44,-2.0755235840000026
2012-04-21,4,9,-9.739040768000002
2012-04-22,1,3,-8.2538034176
2012-04-23,9,19,12.8220403712
2012-04-24,9,9,18.490383872
2012-04-25,18,16,-1.2393781248000018
2012-04-26,13,12,-8.443886489600004
2012-04-27,10,21,-3.691331379200001
2012-04-28,0,7,-6.1562759168
2012-04-29,1,0,-5.2655735808
2012-04-30,7,4,5.5671934976
2012-05-01,7,11,0.5978841087999989
2012-05-02,10,10,8.652343705599998
2012-05-03,7,33,-0.10055147520000318
2012-05-04,15,8,5.503583948799999
2012-05-05,0,2,1.215496191999998
2012-05-06,0,1,-10.113015193599999
2012-05-07,7,10,0.041483878399999785
2012-05-08,2,5,7.572143104
2012-05-09,4,2,-1.0341078016000012
2012-05-10,4,6,4.597248409599999
2012-05-11,2,5,3.3577779199999984
2012-05-12,0,1,-4.616005939200001
2012-05-13,1,1,-4.716877824000001
2012-05-14,7,7,9.392384614400001
2012-05-15,14,20,7.574013644799999
2012-05-16,6,30,-2.833182412800001
2012-05-17,8,16,5.470041497599999
2012-05-18,5,20,-1.095158681600001
2012-05-19,1,25,-7.1757364224
2012-05-20,3,2,-5.100653465600001
2012-05-21,5,5,9.7669577728
2012-05-22,28,42,9.380966809599999
2012-05-23,10,61,4.740976742399999
2012-05-24,22,23,-4.3266714624
2012-05-25,6,24,6.996228607999999
2012-05-26,1,12,-6.567027200000002
2012-05-27,1,4,-5.1416701952000015
2012-05-28,7,5,11.1785309184
2012-05-29,23,18,-4.810015744000001
2012-05-30,28,22,13.4000229376
2012-05-31,8,46,1.6500076543999977
2012-06-01,5,18,-9.3116036096
2012-06-02,9,28,2.781681663999999
2012-06-03,7,19,-4.941313126400001
2012-06-04,22,15,9.6543630336
2012-06-05,8,22,0.7702948863999985
2012-06-06,13,29,-9.438928179200001
2012-06-07,15,59,6.1769496576
2012-06-08,9,23,-0.9739005952000008
2012-06-09,0,28,-3.5944321024000008
2012-06-10,1,7,-2.9567196160000004
2012-06-11,3,7,-1.23217408
2012-06-12,2,10,-1.7126540288000003
2012-06-13,16,30,-0.8688286720000001
2012-06-14,5,22,-0.5170499584000002
2012-06-15,3,46,-0.30909726720000014
2012-06-16,0,15,-0.2357826560000002
2012-06-17,0,2,3.8797838336
2012-06-18,2,10,6.5512280064
2012-06-19,7,17,2.1011575808
2012-06-20,1,16,2.887497932799999
2012-06-21,1,55,-1.9984000000000002
2012-06-22,3,19,0.07820800000000006
2012-06-23,1,5,-2.6454528
2012-06-24,10,4,-2.76768256
2012-06-25,20,25,16.814636032
2012-06-26,5,33,-8.575511756800001
2012-06-27,7,14,0.49921361919999896
2012-06-28,4,25,-1.723178905600001
2012-06-29,2,53,0.6008420352000003
2012-06-30,6,16,-3.6721269760000004
2012-07-01,2,3,-1.24932864
2012-07-02,6,22,6.2610323456
2012-07-03,8,31,5.288377343999999
2012-07-04,1,25,-5.230343065600001
2012-07-05,2,24,1.0249949184
2012-07-06,1,51,0.4395668479999997
2012-07-07,0,17,0.44519639040000003
2012-07-08,4,28,-3.5509746688000003
2012-07-09,1,37,4.857873919999999
2012-07-10,3,52,6.715060736
2012-07-11,4,42,-3.801581670400001
2012-07-12,7,22,-1.3718159360000008
2012-07-13,6,44,-2.2746881024
2012-07-14,2,34,1.1822405632000001
2012-07-15,1,5,-2.6496288768000005
2012-07-16,4,10,-0.9040601088000001
2012-07-17,1,14,4.458613248
2012-07-18,1,28,-1.3903716352000006
2012-07-19,3,19,7.9410403328
2012-07-20,2,15,1.3517796351999989
2012-07-21,2,3,-6.3546228736
2012-07-22,2,0,11.2590368768
2012-07-23,4,20,7.2610217984
2012-07-24,2,43,7.244582399999999
2012-07-25,4,49,0.5241113599999974
2012-07-26,4,26,-5.939287040000002
2012-07-27,8,23,9.8775648256
2012-07-28,2,14,-11.869529088
2012-07-29,6,1,-5.1942424576
2012-07-30,22,18,4.514499583999999
2012-07-31,5,35,-3.849619865600001
2012-08-01,7,30,-1.1621317632000006
2012-08-02,3,20,4.413587763199999
2012-08-03,13,54,33.746718208
2012-08-04,3,8,-19.850627686400003
2012-08-05,7,4,-3.4759003136000004
2012-08-06,5,21,1.7941113856
2012-08-07,12,43,4.717920256
2012-08-08,10,31,-6.722404454400001
2012-08-09,10,27,2.2481442816
2012-08-10,2,22,0.7077052415999994
2012-08-11,0,13,-1.4051753984000008
2012-08-12,1,6,-5.1889271808
2012-08-13,4,24,7.305577984
2012-08-14,2,48,1.5942599679999994
2012-08-15,11,34,3.4439005183999996
2012-08-16,3,26,10.080949657599998
2012-08-17,7,28,0.9774572543999991
2012-08-18,2,10,-9.790956134400002
2012-08-19,0,0,-4.6687970304
2012-08-20,10,10,2.849839104000001
2012-08-21,4,28,0.6423173119999994
2012-08-22,6,27,6.422838579199999
2012-08-23,9,41,8.835653222399998
2012-08-24,13,34,16.546386432
2012-08-25,1,31,-14.6618930176
2012-08-26,2,14,8.260674355199999
2012-08-27,3,28,-6.5319353344
2012-08-28,4,19,-0.2394521600000008
2012-08-29,5,23,0.022577663999999054
2012-08-30,5,20,-6.722175488
2012-08-31,17,51,-3.3762936832000006
2012-09-01,10,12,-1.8035323904000005
2012-09-02,2,13,-1.1532049408000005
2012-09-03,2,14,7.3322979327999995
2012-09-04,8,35,2.7227892735999992
2012-09-05,3,24,-6.022396006400001
2012-09-06,8,21,0.4283352063999999
2012-09-07,12,27,-1.9951568896
2012-09-08,3,29,-0.7000860671999998
2012-09-09,2,6,-0.4288256000000001
2012-09-10,11,28,-0.30464512000000005
2012-09-11,11,14,1.7681776639999998
2012-09-12,10,28,7.615750246399999
2012-09-13,12,29,5.266132582399999
2012-09-14,9,13,-6.812680704000002
2012-09-15,0,19,-2.5082041343999997
2012-09-16,3,8,-1.0840959999999997
2012-09-17,14,5,2.3352576000000003
2012-09-18,22,25,8.73842432
2012-09-19,10,29,3.6958351359999986
2012-09-20,9,43,-3.3570023424000013
2012-09-21,10,6,2.7600120831999995
2012-09-22,6,15,-4.5580070912
2012-09-23,7,11,-3.1196956672
2012-09-24,31,13,-0.33041151999999996
2012-09-25,8,27,-1.4525480960000001
2012-09-26,19,49,-0.7351899136000003
2012-09-27,9,44,3.4923685888
2012-09-28,8,47,-1.7157384192000005
2012-09-29,2,21,-1.2539320320000003
2012-09-30,3,5,-0.4494524416000001
2012-10-01,9,23,12.7796704256
2012-10-02,4,35,1.0646676479999995
2012-10-03,9,15,-2.0583708672000007
2012-10-04,8,49,1.1235430399999995
2012-10-05,8,32,1.8049131519999992
2012-10-06,12,25,-4.843772620800001
2012-10-07,34,13,-2.3759516672
2012-10-08,13,21,7.853332480000001
2012-10-09,15,11,-0.16281753600000037
2012-10-10,18,18,4.757715558399999
2012-10-11,11,76,7.430092595199999
2012-10-12,9,41,1.9498142719999976
2012-10-13,1,24,-9.7035523072
2012-10-14,1,1,-2.6937396224
2012-10-15,3,10,-1.4058422272
2012-10-16,12,4,8.106312192
2012-10-17,10,25,-7.025767116800001
2012-10-18,5,22,1.1214368767999998
2012-10-19,6,10,10.158640127999998
2012-10-20,4,3,-2.8104842239999996
2012-10-21,11,19,-5.707027865600001
2012-10-22,15,18,-1.7481198592
2012-10-23,1,32,9.0105591808
2012-10-24,3,12,-2.6607951872000006
2012-10-25,4,25,0.9212974079999992
2012-10-26,6,2,-1.3395829760000009
2012-10-27,1,7,-1.1974834176
2012-10-28,2,4,2.6245510143999997
2012-10-29,11,6,3.1140435967999993
2012-10-30,14,13,2.6766847999999985
