,d3/d3,chartjs/chart.js,highcharts/highcharts
2022-01-18,0,0,14.401249722718754
2022-01-19,0,0,0.2512023746312515
2022-01-20,0,0,3.076930014814064
2022-01-21,0,0,1.1770223582578139
2022-01-22,0,0,-1.5318042937656227
2022-01-23,0,0,-0.9640824650078106
2022-01-24,0,0,2.4902590222031264
2022-01-25,0,0,3.2865420758453134
2022-01-26,0,0,13.139269032892187
2022-01-27,0,1,-0.9235410983718757
2022-01-28,0,0,10.987693288564062
2022-01-29,0,1,17.154300548273437
2022-01-30,0,0,-2.8869245951078133
2022-01-31,0,1,8.47077386125
2022-02-01,0,1,7.937085350953126
2022-02-02,0,0,1.732067930329689
2022-02-03,0,0,15.222192111387502
2022-02-04,0,0,8.11802015898125
2022-02-05,0,3,0.3192086625265631
2022-02-06,0,3,0.06247819727187598
2022-02-07,0,0,10.53363521431719
2022-02-08,0,0,10.863959607343752
2022-02-09,0,1,11.415927596984375
2022-02-10,0,0,4.127687998828125
2022-02-11,0,0,5.661543072340626
2022-02-12,0,4,-2.283650550032811
2022-02-13,0,3,-1.3595166094421853
2022-02-14,0,1,6.053164298860939
2022-02-15,0,0,5.5617790624906265
2022-02-16,0,0,4.383445865365626
2022-02-17,0,0,4.459406561064062
2022-02-18,0,0,-0.48744919661249964
2022-02-19,0,0,-0.9337932218765617
2022-02-20,0,0,4.387882842212501
2022-02-21,0,2,0.08103453875000077
2022-02-22,0,1,1.3340308601406257
2022-02-23,0,0,-0.674921161360937
2022-02-24,0,0,3.5822614641546884
2022-02-25,0,0,-0.6771429395593747
2022-02-26,0,0,-0.3632132407312496
2022-02-27,0,0,-0.22326284628593723
2022-02-28,0,0,2.8320907136718754
2022-03-01,0,0,1.5617830318046877
2022-03-02,0,0,1.5848164714328123
2022-03-03,0,0,-0.43667249007187514
2022-03-04,0,0,14.7527392479375
2022-03-05,0,0,-1.680270660143751
2022-03-06,0,0,-0.7880445375000001
2022-03-07,0,0,8.48066138625
2022-03-08,0,0,-1.2871538565468743
2022-03-09,0,0,1.2867281738609382
2022-03-10,0,0,1.3101354813968753
2022-03-11,0,0,5.340834351178126
2022-03-12,0,0,-1.0355754452343748
2022-03-13,0,0,-0.6127659005390619
2022-03-14,0,0,2.6555982337500006
2022-03-15,0,0,6.431352657859375
2022-03-16,0,0,40.94419840967656
2022-03-17,0,0,-0.7207960935312538
2022-03-18,0,2,3.3460159913968734
2022-03-19,0,0,-2.2441953331656257
2022-03-20,0,1,-1.4545214027156215
2022-03-21,0,0,-0.05596867624999713
2022-03-22,0,0,5.052392662203127
2022-03-23,0,0,22.647541458782815
2022-03-24,0,2,-2.2825079744078134
2022-03-25,0,0,4.1707502639281255
2022-03-26,0,0,-0.5600970382375003
2022-03-27,0,0,-1.054655627715623
2022-03-28,2,0,6.286469728750001
2022-03-29,1,0,2.739389459484376
2022-03-30,0,0,26.822417546870312
2022-03-31,0,3,0.4342848511593731
2022-04-01,0,0,2.790497536121875
2022-04-02,2,0,-1.750369676879688
2022-04-03,2,3,-1.1341125157312475
2022-04-04,0,0,5.1848782237140645
2022-04-05,0,1,1.7523311738906264
2022-04-06,0,0,1.8890794851859387
2022-04-07,2,0,-1.0176930220812495
2022-04-08,0,0,17.32661539568125
2022-04-09,0,0,-2.125624975221876
2022-04-10,0,0,-1.0413040876796873
2022-04-11,2,0,4.332601535
2022-04-12,0,0,1.9978979956562513
2022-04-13,0,0,3.0725193569875007
2022-04-14,0,0,1.0316822783453128
2022-04-15,0,2,-0.7936955901078118
2022-04-16,0,0,-0.5188008842812492
2022-04-17,0,0,-0.40498965814687393
2022-04-18,0,0,-0.20074651874999933
2022-04-19,0,0,6.833995796171876
2022-04-20,0,0,19.15860198827344
2022-04-21,0,0,3.599342797829686
2022-04-22,0,0,13.247767963824998
2022-04-23,0,0,-2.5014352050718767
2022-04-24,0,0,-1.3720672499999989
2022-04-25,0,0,15.034055912500001
2022-04-26,0,0,7.652465876250001
2022-04-27,0,0,19.670424558890627
2022-04-28,0,0,6.379849406935936
2022-04-29,0,0,2.0026076274375004
2022-04-30,0,0,-2.2354108104499995
2022-05-01,0,1,-1.4623174880390597
2022-05-02,0,0,3.987187235000003
2022-05-03,0,1,2.681925754250002
2022-05-04,0,0,-1.3113299632312487
2022-05-05,0,0,0.20626156329687595
2022-05-06,0,0,12.346761132803126
2022-05-07,0,1,-1.6400638404375003
2022-05-08,0,1,0.2142286748203126
2022-05-09,0,0,3.40072096875
2022-05-10,0,0,4.1780543999218756
2022-05-11,0,1,17.988552722757813
2022-05-12,0,0,3.5245422311062486
2022-05-13,0,0,7.149946885734375
2022-05-14,0,0,0.9747715657609373
2022-05-15,0,0,3.4779019207828137
2022-05-16,0,0,7.558553589484376
2022-05-17,0,0,-0.8453818233484365
2022-05-18,0,0,19.774272471028127
2022-05-19,0,0,2.038024750023437
2022-05-20,0,0,21.903636369973437
2022-05-21,0,1,-3.6248123336062514
2022-05-22,0,2,-1.950750455620311
2022-05-23,0,1,7.688192348564064
2022-05-24,0,0,2.1079112114296903
2022-05-25,0,3,-0.5757376695890608
2022-05-26,0,0,0.8828097928859389
2022-05-27,0,0,0.9645713216671892
2022-05-28,0,0,-0.8178345250546862
2022-05-29,0,0,-0.552160073362499
2022-05-30,0,0,15.73306693375
2022-05-31,0,1,2.1827898853593743
2022-06-01,0,1,3.696485853864062
2022-06-02,0,0,-0.22767514065937577
2022-06-03,0,0,9.180677128932814
2022-06-04,0,0,-1.5639523311031247
2022-06-05,0,0,-0.8736694050718741
2022-06-06,0,1,0.38360656000000093
2022-06-07,0,1,8.413980394250002
2022-06-08,0,1,-1.3474528863874997
2022-06-09,0,0,-0.6576507964718747
2022-06-10,0,0,0.5603379618046879
2022-06-11,0,0,-0.40616123269218657
2022-06-12,0,0,0.7127987121406256
2022-06-13,0,1,12.74194819125
2022-06-14,0,0,2.524925920734374
2022-06-15,0,0,9.875869580323437
2022-06-16,0,0,5.240085814676561
2022-06-17,0,0,8.39517705375
2022-06-18,0,0,-0.9433980755156253
2022-06-19,0,0,-1.2318532112859364
2022-06-20,0,1,1.1416438357343766
2022-06-21,0,0,16.13011390576094
2022-06-22,0,4,4.666546918720313
2022-06-23,0,0,14.113760397934374
2022-06-24,2,0,11.275710455995311
2022-06-25,0,0,-0.8685647941578125
2022-06-26,2,0,0.17549688662500085
2022-06-27,0,0,7.613242292464064
2022-06-28,0,0,-1.8940065497812482
2022-06-29,0,5,-1.1966666000874981
2022-06-30,0,0,1.0984155007796892
2022-07-01,0,0,-0.8117167485015608
2022-07-02,0,0,-0.5519001902937488
2022-07-03,4,0,-0.3343660665343743
2022-07-04,0,0,26.822897402646877
2022-07-05,0,0,6.164853977787498
2022-07-06,0,0,14.78308630217656
2022-07-07,0,2,2.1033126074999977
2022-07-08,0,0,31.90147587396875
2022-07-09,0,0,9.252587544928124
2022-07-10,0,0,-2.9241875874999996
2022-07-11,0,0,6.505714838750001
2022-07-12,0,0,7.290949319828129
2022-07-13,0,0,3.161968765639066
2022-07-14,0,0,14.70597509966094
2022-07-15,0,0,-1.2091551556890616
2022-07-16,0,0,-2.023466415210936
2022-07-17,0,0,-1.408711677190623
2022-07-18,0,2,4.136421360231252
2022-07-19,0,0,4.900267542823439
2022-07-20,0,5,0.6811773070203131
2022-07-21,0,0,1.0311847352968755
2022-07-22,0,0,-0.7995543289812493
2022-07-23,0,0,-0.5134758691421865
2022-07-24,0,3,-0.27763326757187434
2022-07-25,0,2,1.7920009437500006
2022-07-26,0,2,1.6270387324218754
2022-07-27,0,3,3.5620844417265625
2022-07-28,0,1,0.3612828662531248
2022-07-29,0,1,-0.414259331103125
2022-07-30,0,5,-0.24935620507187484
2022-07-31,0,0,-0.16970752499999953
2022-08-01,0,1,3.8663590825000003
2022-08-02,0,1,1.48991118146875
2022-08-03,0,4,-0.473471128603125
2022-08-04,0,2,34.72983534661562
2022-08-05,0,5,66.31718627684062
2022-08-06,0,1,-8.689190852535944
2022-08-07,0,2,-4.232381550000003
2022-08-08,0,0,11.211113690000001
2022-08-09,0,0,1.529078105437506
2022-08-10,0,0,9.228425026325004
2022-08-11,0,0,20.84958205117813
2022-08-12,0,1,-2.483224693046873
2022-08-13,0,0,-2.9146887498515603
2022-08-14,0,0,-1.8747216025156221
2022-08-15,0,0,12.032577190000003
2022-08-16,0,0,16.92450398653125
2022-08-17,0,1,-1.1316716555812505
2022-08-18,0,10,17.125113246132813
2022-08-19,0,0,3.8472743646937495
2022-08-20,0,0,-2.4348143368937487
2022-08-21,0,0,-1.3919471175718738
2022-08-22,0,10,3.981382711250003
2022-08-23,0,2,13.687651927046877
2022-08-24,0,0,14.598934089735938
2022-08-25,0,0,6.000870859535937
2022-08-26,0,0,1.5279359738812497
2022-08-27,0,0,-1.9065776392921865
2022-08-28,0,0,-1.1541157802515603
2022-08-29,0,1,15.173154081250003
2022-08-30,0,0,3.7342980286718754
2022-08-31,0,4,4.1229630933359385
2022-09-01,0,1,2.232864574445313
2022-09-02,0,2,17.55512990474844
2022-09-03,0,0,-2.746705924885938
2022-09-04,0,0,-1.4338631101437493
2022-09-05,0,0,-0.9773217149999991
2022-09-06,0,1,25.244318239250003
2022-09-07,0,0,27.78278000383125
2022-09-08,0,0,3.3277439841906222
2022-09-09,0,0,-1.235446596028127
2022-09-10,0,2,-2.196118357440624
2022-09-11,0,0,-1.5371511981828088
2022-09-12,0,0,12.935868425000002
2022-09-13,0,2,12.733282510000002
2022-09-14,0,1,1.1397896778437504
2022-09-15,0,1,0.8959385355812506
2022-09-16,0,1,-1.5558733252390613
2022-09-17,0,0,-0.8708994463187482
2022-09-18,0,0,-0.6109671300718733
2022-09-19,0,0,10.520803565000001
2022-09-20,0,0,5.49863987403125
2022-09-21,0,0,21.4600305467625
2022-09-22,0,0,4.873962871148436
2022-09-23,0,0,6.675912150809374
2022-09-24,0,2,-2.262618307607813
2022-09-25,0,0,1.634163112500002
2022-09-26,0,1,10.693350003750002
2022-09-27,0,3,0.8644698955781265
2022-09-28,0,2,4.409632567245314
2022-09-29,0,0,3.3749416503890632
2022-09-30,0,3,8.478636371298439
2022-10-01,0,1,-1.8441801749281248
2022-10-02,0,0,-1.0316401615734365
2022-10-03,0,0,5.313671668453126
2022-10-04,0,0,3.860521772454689
2022-10-05,0,0,15.806969090521875
2022-10-06,0,3,26.634304958048435
2022-10-07,0,4,5.859353357206247
2022-10-08,0,0,-3.1271903928359386
2022-10-09,0,1,-1.871306850359374
2022-10-10,0,0,1.7094305100000033
2022-10-11,0,0,0.689356678156253
2022-10-12,0,5,0.8353066209562523
2022-10-13,0,0,-0.03349290019531104
2022-10-14,0,0,2.159813966935939
2022-10-15,0,0,-0.8309251036984366
2022-10-16,0,0,-0.3605330628593745
2022-10-17,0,2,3.8019988862500003
2022-10-18,0,0,12.444679393453125
2022-10-19,0,4,-1.6080328386390634
2022-10-20,0,0,0.21448593514687475
2022-10-21,0,1,-0.6127971068374999
2022-10-22,0,1,-0.41518329158281125
2022-10-23,0,0,-0.3158623576078116
2022-10-24,0,1,2.763856552500001
2022-10-25,0,0,3.5013919466875003
2022-10-26,0,2,16.293854508153125
2022-10-27,0,1,10.91422122078281
2022-10-28,0,0,6.749444186984373
2022-10-29,0,0,-1.1088991025359385
2022-10-30,0,0,-0.33071553749999905
2022-10-31,0,0,21.96997361125
2022-11-01,0,1,9.934185813453125
2022-11-02,0,0,11.047617941579688
2022-11-03,0,0,12.863787854840623
2022-11-04,0,3,6.527971908935938
2022-11-05,0,0,-0.9778533588578115
2022-11-06,0,0,-2.0037707195890606
2022-11-07,0,0,5.62453715819844
2022-11-08,0,1,9.22155072185469
2022-11-09,0,0,3.6990418749703142
2022-11-10,0,0,5.121005769814063
2022-11-11,0,1,35.16392456874688
2022-11-12,0,2,-4.778356913231252
2022-11-13,0,2,-2.3610184888906245
2022-11-14,0,1,11.464926283678125
2022-11-15,0,1,7.554689325140628
2022-11-16,0,0,11.495940574076563
2022-11-17,0,3,11.065052407760938
2022-11-18,0,3,14.888549432425
2022-11-19,0,0,-3.657962299329687
2022-11-20,0,0,-2.1413062063296855
2022-11-21,0,1,11.696252323750002
2022-11-22,0,0,16.682847293296877
2022-11-23,0,1,6.680450364376563
2022-11-24,0,1,14.164327119921875
2022-11-25,0,3,4.588660649778125
2022-11-26,0,0,1.2580811802156262
2022-11-27,0,0,-2.0796287581468733
2022-11-28,0,0,18.68527371125
2022-11-29,0,0,20.979926827046874
2022-11-30,0,1,11.862741794735937
2022-12-01,0,0,25.136382735410937
2022-12-02,0,0,12.894702533375
2022-12-03,2,0,-4.642936782235937
2022-12-04,0,0,-2.7226063223499977
2022-12-05,0,0,19.058561864856255
2022-12-06,0,0,25.392482079687504
2022-12-07,0,0,1.9080844344062502
2022-12-08,0,0,1.4832011146375006
2022-12-09,0,1,21.313038249471877
2022-12-10,0,2,2.8220393921765643
2022-12-11,0,0,-2.962104858146873
2022-12-12,1,0,38.17020426625
2022-12-13,0,1,9.609230397921875
2022-12-14,0,3,16.57123758304219
2022-12-15,0,4,6.290281054098436
2022-12-16,0,6,17.235983669670315
2022-12-17,0,2,-4.497397148804686
2022-12-18,0,0,-2.729194901971871
2022-12-19,0,1,24.13579074474844
2022-12-20,3,3,89.963263023125
2022-12-21,0,0,44.23431969457812
2022-12-22,0,1,0.703649717382806
2022-12-23,0,0,1.5491800323234362
2022-12-24,0,0,-3.690632451223431
2022-12-25,0,0,-4.137662728254678
2022-12-26,0,0,-3.022653277499991
2022-12-27,0,0,3.5349802140937574
2022-12-28,0,0,4.31664152059688
2022-12-29,0,0,14.420866365246878
2022-12-30,0,0,8.10267721055
2022-12-31,0,0,-2.3975634400718757
2023-01-01,0,0,-1.3155642988546872
2023-01-02,0,0,17.126650469928126
2023-01-03,0,0,24.540031485
2023-01-04,0,0,49.95389578565625
2023-01-05,0,2,27.421253719924994
2023-01-06,0,0,5.5850910522328086
2023-01-07,0,0,-4.510020936282812
2023-01-08,0,0,-3.5627308528953074
2023-01-09,0,0,13.435947130000006
2023-01-10,0,2,15.356293141968756
2023-01-11,2,0,11.680565917931252
2023-01-12,0,0,24.77003979743594
2023-01-13,0,5,20.5620909437625
2023-01-14,0,0,-2.440897104210938
2023-01-15,0,0,-1.2626638459828112
2023-01-16,0,0,49.630943269964064
2023-01-17,0,0,41.045423813
2023-01-18,2,4,20.446599909628123
2023-01-19,0,0,23.391724027317185
2023-01-20,0,1,14.380531641971876
2023-01-21,0,0,-6.803318975698433
2023-01-22,0,0,-4.200003647481244
2023-01-23,0,0,29.012094761360945
2023-01-24,0,0,42.41725998561563
2023-01-25,0,0,36.779672564631255
2023-01-26,0,0,22.11390514207187
2023-01-27,0,1,22.061554255473435
2023-01-28,0,1,-6.655903314957811
2023-01-29,0,0,-3.6428756557906183
2023-01-30,0,1,34.64743387000001
2023-01-31,0,0,21.576031751000006
2023-02-01,0,0,22.322053975350002
2023-02-02,0,1,16.147736783821877
2023-02-03,0,1,15.775169282398439
2023-02-04,0,0,-4.82415602783281
2023-02-05,0,0,-3.568765560343745
2023-02-06,0,0,29.577312776948443
2023-02-07,0,2,21.881923145370315
2023-02-08,0,1,16.273256360446876
2023-02-09,0,1,13.599515012790626
2023-02-10,0,4,2.9584387470984392
2023-02-11,0,0,-1.7703936909203097
2023-02-12,0,2,-2.606754718806246
2023-02-13,0,0,23.216072529964066
2023-02-14,0,0,16.07620165975
2023-02-15,0,4,19.683493712428124
2023-02-16,0,0,12.201918266435936
2023-02-17,0,0,10.6517912019125
2023-02-18,0,0,-3.0234808448078114
2023-02-19,0,0,-2.493112758818747
2023-02-20,0,0,10.23205513867813
2023-02-21,0,0,20.41060769960938
2023-02-22,0,1,13.006245753789063
2023-02-23,0,1,16.12324366315625
2023-02-24,0,0,13.787748761621874
2023-02-25,0,0,-1.150537384595312
2023-02-26,0,1,-1.6954430010546853
2023-02-27,0,0,52.12051575496407
2023-02-28,0,0,27.1815110175625
2023-03-01,0,1,17.016720483959375
2023-03-02,0,0,10.64736217040781
2023-03-03,0,0,31.545788926576563
2023-03-04,0,0,-6.108479286249998
2023-03-05,0,0,-3.1950961559437445
2023-03-06,0,0,34.98110260687657
2023-03-07,0,0,24.869841022120315
2023-03-08,0,0,13.275654148028126
2023-03-09,0,0,18.294432952653125
2023-03-10,0,0,28.227345694121876
2023-03-11,0,0,1.1759622165609391
2023-03-12,0,0,-3.7584452780953095
2023-03-13,0,0,42.90521498944844
2023-03-14,0,0,28.058533419120316
2023-03-15,0,0,3.534694175150001
2023-03-16,0,0,12.698915676073439
2023-03-17,0,0,12.860809914406254
2023-03-18,0,0,-3.0168646858937453
2023-03-19,0,0,-2.2930275115968706
2023-03-20,0,0,33.70005115169688
2023-03-21,0,1,44.65437074249532
2023-03-22,0,0,17.93988844405
2023-03-23,0,0,17.23528996057031
2023-03-24,0,0,9.754405680323437
2023-03-25,2,0,-1.3930863849281216
2023-03-26,0,0,-3.80230461792812
2023-03-27,0,0,18.365224791912507
2023-03-28,0,0,20.818842741401568
2023-03-29,0,2,16.829383255425
2023-03-30,0,0,13.866473324796875
2023-03-31,0,0,20.285430631690623
2023-04-01,2,0,-4.236054504112499
2023-04-02,0,1,-2.0730509051374972
2023-04-03,0,0,20.799730656106252
2023-04-04,0,0,6.035877995421878
2023-04-05,0,0,0.6031954663546895
2023-04-06,0,0,-0.5025839909921856
2023-04-07,0,0,4.186568628162503
2023-04-08,0,0,-1.804351982323435
2023-04-09,0,0,-1.1041771101640603
2023-04-10,0,0,-0.6815343043015611
2023-04-11,0,0,38.45173643560469
2023-04-12,0,0,16.643743951517187
2023-04-13,0,0,19.921578755078123
2023-04-14,0,0,4.424205786324997
2023-04-15,0,0,-1.4585450831656241
2023-04-16,0,0,7.5981411347843775
2023-04-17,0,0,37.305829762500004
2023-04-18,0,0,44.21117908375
2023-04-19,0,2,34.80660412114062
2023-04-20,0,4,13.157944855270308
2023-04-21,0,0,18.920149793120313
2023-04-22,0,0,-0.9347897955031224
2023-04-23,0,0,1.1765312386453184
2023-04-24,0,0,50.027075439771885
2023-04-25,0,0,26.679834104015626
2023-04-26,0,0,15.77502653403125
